Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSRNOG00000055872	3	76790186	76791115												
ENSRNOG00000016894	18	29608588	29611212	ENSMMUG00000004480	6	138437634	138440406	ortholog_one2one	88.0682	87.8187	100	50.00	0.0634	0.8385	1
ENSRNOG00000016469	8	49710477	49716955	ENSMMUG00000007796	14	110669244	110690900	ortholog_one2one	69.697	31.9444	100	59.26	0.2106	0.7656	0
ENSRNOG00000018938	17	60537935	60549750	ENSMMUG00000020660	9	27636587	27715603	ortholog_one2one	80.3175	71.875	50	41.17	0.1173	0.8072	0
ENSRNOG00000055557	X	156507797	156540733	ENSMMUG00000013667	X	147671193	147703849	ortholog_one2one	65.1007	71.8519	75	97.38	0.1747	0.5312	1
ENSRNOG00000026845	2	3025217	3124543	ENSMMUG00000010632	6	92388226	92439730	ortholog_one2one	80.2168	67.2727	100	100.00	0.1234	0.5546	1
ENSRNOG00000021584	17	66238947	66241440	ENSMMUG00000000829	5	143584053	143625093	ortholog_one2many	98.577	72.4335	0		0.0062	0.5262	0
ENSRNOG00000010417	3	148909826	148932878	ENSMMUG00000007121	10	31558822	31646315	ortholog_one2one	94.6309	73.822	100	94.42	0.0227	0.7124	1
ENSRNOG00000047533	8	20054422	20055351												
ENSRNOG00000003831	6	123897956	123963675	ENSMMUG00000004460	7	152117161	152211024	ortholog_one2one	80.32	83.2504	50	100.00	0.0981	0.578	1
ENSRNOG00000034240	X	11648989	11691099	ENSMMUG00000005292	X	39938367	39970389	ortholog_one2one	86.7957	87.0434	25	100.00	0.0581	0.4347	1
ENSRNOG00000058457	4	163118452	163119391	ENSMMUG00000008146	1	128228540	128244030	ortholog_one2many	98.5222	80.3213	0	0.00	0.0048	0.1421	0
ENSRNOG00000001060	12	37531095	37538403	ENSMMUG00000008411	11	123478382	123487529	ortholog_one2one	88.1148	87.0445	100	95.74	0.0593	1.1763	1
ENSRNOG00000004645	3	44025300	44074678	ENSMMUG00000017717	12	44015069	44069381	ortholog_one2one	74.5161	73.7234	75	93.37	0.1608	0.5269	1
ENSRNOG00000017714	8	72207972	72284873	ENSMMUG00000012114	7	40094480	40179927	ortholog_one2one	95.5939	95.9615	100	88.94	0.0223	0.4508	1
ENSRNOG00000056009	4	117115076	117153907	ENSMMUG00000002301	13	74158458	74199127	ortholog_one2one	5.7971	90.6667	100	52.47	0.0601	0.6017	0
ENSRNOG00000017428	2	29675391	29768750	ENSMMUG00000017904	6	68605035	68707408	ortholog_one2one	85.4531	89.795	100	100.00	0.0537	0.6515	1
ENSRNOG00000038520	17	66657755	66667853												
ENSRNOG00000037508	12	51878153	51888669	ENSMMUG00000020489	10	70597551	70616741	ortholog_one2one	71.7949	71.4894	50	27.58	0.1624	0.6768	0
ENSRNOG00000029459	13	80125391	80125825												
ENSRNOG00000049888	3	76186104	76187045												
ENSRNOG00000052014	3	73878715	73879647												
ENSRNOG00000011419	6	108146582	108167185	ENSMMUG00000012684	7	136418744	136443256	ortholog_one2one	94.9533	94.5996	100	47.19	0.0238	0.3461	1
ENSRNOG00000025001	12	22153983	22160337	ENSMMUG00000002947	3	126025735	126031985	ortholog_one2one	75.8621	82.9268	100	0.00	0.0973	0.7614	1
ENSRNOG00000048195	15	4434313	4454958	ENSMMUG00000011276	9	59191759	59215321	ortholog_one2one	56.25	75.2852	50	5.81	0.1602	0.4684	0
ENSRNOG00000006356	14	114834771	114868328	ENSMMUG00000002155	13	55234237	55286689	ortholog_one2one	68.2403	55.5944	75	100.00	0.186	0.3198	1
ENSRNOG00000001070	12	37668369	37677063	ENSMMUG00000000434	11	123262644	123273157	ortholog_one2one	92.9825	94.6429	100	0.00	0.0289	0.8676	1
ENSRNOG00000011669	2	238109490	238253287	ENSMMUG00000018811	5	104488817	104622793	ortholog_one2one	80.4762	80.0948	100	0.00	0.118	0.5882	1
ENSRNOG00000050483	4	117230528	117234928	ENSMMUG00000012446	13	74322059	74326739	ortholog_one2many	68.0851	96.9697	100	100.00	0.0176	0.4132	1
ENSRNOG00000050483	4	117230528	117234928	ENSMMUG00000048371	2	105832248	105832728	ortholog_one2many	51.5957	91.5094	0		0.0439	0.5963	0
ENSRNOG00000010348	X	15712713	15741103	ENSMMUG00000008618	X	49437310	49465650	ortholog_one2one	88.0303	89.4305	100	100.00	0.0574	0.6216	1
ENSRNOG00000010298	14	85753760	85758145	ENSMMUG00000007215	10	70650078	70656602	ortholog_one2one	86.7924	84.7368	75	100.00	0.0742	0.3409	1
ENSRNOG00000009440	15	45479658	45550285	ENSMMUG00000045517	17	30356631	30384184	ortholog_one2one	60.7817	77.226	100	100.00	0.1477	0.5923	1
ENSRNOG00000019170	1	198003683	198008893	ENSMMUG00000045351	20	27692670	27705651	ortholog_one2one	70.9402	68.8797	100	100.00	0.2086	0.5686	1
ENSRNOG00000021470	X	13992064	13992429												
ENSRNOG00000011855	1	20332371	20332844												
ENSRNOG00000054856	KL568473.1	23997	24962												
ENSRNOG00000022983	10	45297937	45314837	ENSMMUG00000005307	1	139409247	139419147	ortholog_one2one	71	74.4235	75	100.00	0.1406	1.2826	1
ENSRNOG00000003827	10	97859727	97896525	ENSMMUG00000007309	16	61858794	61896966	ortholog_one2one	93.9462	93.9462	100	93.11	0.0277	0.6192	1
ENSRNOG00000013937	8	97105071	97115027	ENSMMUG00000040610	7	56816057	56831985	ortholog_one2one	89.8876	89.7196	100	54.99	0.0583	0.5319	1
ENSRNOG00000014051	2	127986109	128002005	ENSMMUG00000037904	5	127602054	127618853	ortholog_one2one	69.1244	90.9091	75	100.00	0.038	0.508	1
ENSRNOG00000020526	16	21132147	21163257	ENSMMUG00000008931	19	19433435	19468832	ortholog_one2one	97.7383	97.7383	100	98.48	0.0116	0.9089	1
ENSRNOG00000056529	4	164167090	164174725	ENSMMUG00000005081	11	10889188	10899261	ortholog_one2many	41.8502	33.3333	50	0.00	0.4707	0.7145	0
ENSRNOG00000048244	1	147060792	147077568	ENSMMUG00000014258	X	12220577	12243897	ortholog_many2many	11.4894	13.9896	0		1.4663	1.2064	0
ENSRNOG00000048244	1	147060792	147077568	ENSMMUG00000018844	X	8068122	8076300	ortholog_many2many	14.4681	14.7186	0		1.3808	1.9376	0
ENSRNOG00000006185	14	102290418	102293677												
ENSRNOG00000005731	8	6048969	6076598	ENSMMUG00000003400	14	95222564	95270373	ortholog_one2one	67.2414	71.0265	100	21.39	0.1633	1.0825	1
ENSRNOG00000007920	5	126511350	126648661	ENSMMUG00000020976	1	53906450	54088833	ortholog_one2one	94.1828	92.3913	100	85.38	0	0	1
ENSRNOG00000017922	1	164589408	164590562	ENSMMUG00000045580	14	67364607	67365761	ortholog_one2one	85.6771	85.6771	75	50.00	0.0648	0.9848	1
ENSRNOG00000058572	6	109124330	109162267	ENSMMUG00000015166	7	137470043	137513685	ortholog_one2one	95.5115	93.4627	100	100.00	0.0259	0.379	1
ENSRNOG00000021924	1	259257657	259287684												
ENSRNOG00000000283	11	87224421	87233326	ENSMMUG00000017384	10	60831621	60847320	ortholog_one2one	93.125	93.9076	75	98.55	0.031	0.6434	1
ENSRNOG00000003855	10	11060313	11085210	ENSMMUG00000008134	20	4412588	4451316	ortholog_one2one	80.4167	83.5498	75	65.71	0.0942	0.4425	1
ENSRNOG00000018556	1	80618154	80630038	ENSMMUG00000014303	19	40199328	40212013	ortholog_one2one	87.8116	91.092	100	95.51	0.0534	0.6367	1
ENSRNOG00000030476	3	4282236	4282814												
ENSRNOG00000015865	1	78671121	78682871	ENSMMUG00000000833	19	42188971	42213978	ortholog_one2one	100	92.2078	100	0.00	0	0	1
ENSRNOG00000037834	3	75465399	75466355												
ENSRNOG00000005470	6	125819640	125853461	ENSMMUG00000021276	11	121394984	121396070	ortholog_one2many	78.3099	79.2023	0		0.1032	0.5065	0
ENSRNOG00000005470	6	125819640	125853461	ENSMMUG00000020751	7	154263383	154307633	ortholog_one2many	86.7606	85.5556	100	37.36	0.0708	0.4927	1
ENSRNOG00000010107	16	31734944	31946242	ENSMMUG00000007365	5	168706968	169178283	ortholog_one2one	67.2655	59.9644	100	99.79	0.0379	0.5903	1
ENSRNOG00000048226	11	39482408	39488326	ENSMMUG00000021816	13	25461737	25462039	ortholog_many2many	72.9167	76.9231	0		0.0921	1.6576	0
ENSRNOG00000048226	11	39482408	39488326	ENSMMUG00000047571	7	144003762	144004376	ortholog_many2many	71.875	61.6071	0		0.1718	1.6243	0
ENSRNOG00000048226	11	39482408	39488326	ENSMMUG00000006075	3	7326687	7334078	ortholog_many2many	80.2083	66.3793	0	94.31	0.1027	1.2079	1
ENSRNOG00000011360	2	237148941	237241350	ENSMMUG00000001630	5	103384026	103491873	ortholog_one2one	96.139	96.139	50	99.30	0.0202	0.5076	1
ENSRNOG00000001719	11	83934087	83944763	ENSMMUG00000000800	2	108735893	108747125	ortholog_one2many	98.6784	98.6784	75	100.00	0.0063	0.4608	1
ENSRNOG00000001719	11	83934087	83944763	ENSMMUG00000041722	1	216564329	216567052	ortholog_one2many	73.7885	86.1183	0		0.0752	0.5083	0
ENSRNOG00000048747	10	84780608	84789832	ENSMMUG00000004760	16	41926841	41939746	ortholog_one2one	85.119	79.2976	100	100.00	0.0855	0.5463	1
ENSRNOG00000056243	4	45000973	45247790	ENSMMUG00000021722	3	142489240	142871691	ortholog_one2one	94.5848	89.5726	100	99.04	0.0331	0.4102	1
ENSRNOG00000043250	18	57970967	57981976												
ENSRNOG00000021031	10	90376933	90383205	ENSMMUG00000023751	16	50226681	50235430	ortholog_one2one	72.7575	73.8617	100	50.00	0.1576	0.7103	1
ENSRNOG00000042838	19	26092974	26094756	ENSMMUG00000005688	19	12738491	12739534	ortholog_one2one	94.4767	93.6599	75	100.00	0.0259	0.64	1
ENSRNOG00000048485	12	42367535	42376426	ENSMMUG00000012782	11	112949175	112971458	ortholog_one2many	52.7624	47.75	25	50.00	0.3976	1.1309	0
ENSRNOG00000018929	1	253221812	253275490	ENSMMUG00000013485	9	84857885	84929116	ortholog_one2one	72.476	72.11	75	99.35	0.1762	0.68	1
ENSRNOG00000009449	15	42960307	42976792	ENSMMUG00000010092	8	27314102	27339662	ortholog_one2one	77.0874	79.5591	100	100.00	0.1064	1.0297	1
ENSRNOG00000040153	6	108745895	108756130	ENSMMUG00000020283	8	115844184	115966161	ortholog_one2many	97.6562	68.306	0	2.23	0.0107	0.5078	0
ENSRNOG00000049215	10	108132105	108140935	ENSMMUG00000046417	16	73631207	73641262	ortholog_one2one	80.4971	79.434	100	93.06	0.1031	1.0184	1
ENSRNOG00000030441	7	63352046	63352667												
ENSRNOG00000019630	16	7714465	7758189	ENSMMUG00000022519	2	172192785	172232969	ortholog_one2one	83.6489	77.3885	100	100.00	0.098	0.4945	1
ENSRNOG00000004091	10	85684898	85709568	ENSMMUG00000002944	16	44502888	44517724	ortholog_one2one	77.3494	80.25	100	100.00	0.1156	0.9779	1
ENSRNOG00000008193	13	113824892	113872097	ENSMMUG00000013596	1	158946929	159110736	ortholog_one2one	50.8828	15.2697	75		0.4078	0.8468	0
ENSRNOG00000038215	4	99168248	99168826												
ENSRNOG00000050994	1	215255381	215290845	ENSMMUG00000013267	14	4190501	4229711	ortholog_one2many	82.967	74.0196	50	50.00	0.0636	0.8125	0
ENSRNOG00000060379	8	36403493	36410612	ENSMMUG00000007944	14	119096456	119109538	ortholog_one2one	78.6448	78.8066	100	83.63	0.1258	0.4865	1
ENSRNOG00000047984	8	106604379	106617597	ENSMMUG00000003048	2	162589202	162602241	ortholog_one2one	74.0947	83.3856	50	100.00	0.0979	0.4195	1
ENSRNOG00000010616	3	2466544	2474913	ENSMMUG00000018107	15	1058796	1072688	ortholog_one2one	80.2676	80.402	100	100.00	0.1119	0.8745	1
ENSRNOG00000049605	1	80487938	80491039												
ENSRNOG00000025156	X	15340839	15347591	ENSMMUG00000004547	X	49128719	49132767	ortholog_many2many	95.3488	73.8739	75	49.51	0.0228	0.4487	1
ENSRNOG00000025156	X	15340839	15347591	ENSMMUG00000023723	11	18166987	18167492	ortholog_many2many	72.093	77.0186	0		0.1136	0.4674	0
ENSRNOG00000017646	19	54184946	54210515	ENSMMUG00000011283	20	70461253	70504382	ortholog_one2one	52.2523	76.3158	100	0.00	0.1466	0.9427	1
ENSRNOG00000013729	4	65834035	65962539	ENSMMUG00000006548	3	165121125	165264955	ortholog_one2one	73.0048	69.9333	75	100.00	0.1719	0.6179	1
ENSRNOG00000061294	KL568257.1	23332	23994												
ENSRNOG00000001797	11	70034139	70044628	ENSMMUG00000032009	2	45973405	45989355	ortholog_one2one	88.5655	88.75	100	72.31	0.067	0.5985	1
ENSRNOG00000036827	7	145146481	145154131	ENSMMUG00000000113	11	53271995	53281127	ortholog_one2one	81.8713	81.8713	50	100.00	0.1045	0.4067	1
ENSRNOG00000004708	7	91588458	91593297	ENSMMUG00000028933	8	116136786	116142280	ortholog_one2one	53.3333	56.7742	100	50.00	0.3108	1.047	1
ENSRNOG00000006136	10	13451624	13515448	ENSMMUG00000011459	20	2571409	2651158	ortholog_one2one	84.4365	79.062	75	0.00	0.068	0.5698	1
ENSRNOG00000055031	KL567891.1	2086	3045												
ENSRNOG00000054399	3	16241573	16242511												
ENSRNOG00000032293	1	141172531	141188031	ENSMMUG00000011160	7	67332832	67349401	ortholog_one2one	82.8125	86.7356	100	100.00	0.0731	0.4203	1
ENSRNOG00000052129	16	18877257	18937562	ENSMMUG00000018503	19	16680237	16755624	ortholog_one2one	64.3087	66.8896	75	58.54	0.2406	1.1081	1
ENSRNOG00000005424	6	42852683	42859927	ENSMMUG00000020441	13	10440354	10448581	ortholog_one2one	90.4555	90.4555	75	50.00	0.0568	0.5558	1
ENSRNOG00000022725	10	45504504	45514878												
ENSRNOG00000048714	20	1021594	1022532												
ENSRNOG00000051728	15	31417147	31417776	ENSMMUG00000045206	7	83389322	83390985	ortholog_one2many	60.6897	68.75	75		0.227	0.5797	1
ENSRNOG00000010125	2	44717781	44786963	ENSMMUG00000010379	6	56220151	56345515	ortholog_one2one	93.9024	95.2426	100	98.31	0.0225	0.6378	1
ENSRNOG00000045694	3	74906024	74906989												
ENSRNOG00000016767	17	53956203	53971443	ENSMMUG00000007145	JSUE03144364.1	142	1231	ortholog_one2many	84	91.9708	0	0.00	0.0525	0.6569	0
ENSRNOG00000016767	17	53956203	53971443	ENSMMUG00000041362	1	211614097	211633135	ortholog_one2many	94.6667	94.6667	100	100.00	0.0264	0.5764	1
ENSRNOG00000031290	20	27592379	27664595	ENSMMUG00000007413	4	151275564	151320658	ortholog_one2one	92.2652	92.2652	100	63.99	0.0396	0.4508	1
ENSRNOG00000016543	5	152533349	152547179	ENSMMUG00000009452	1	24855005	24871976	ortholog_one2one	91.1681	85.1064	75	100.00	0.0396	0.9777	1
ENSRNOG00000022721	19	43163129	43175624	ENSMMUG00000009424	20	54390620	54403918	ortholog_one2one	64.3939	74.7253	50	50.00	0.1462	0.9202	0
ENSRNOG00000006709	4	161804784	161850875	ENSMMUG00000021523	11	9537437	9589453	ortholog_one2one	65.6667	66.9158	50	77.60	0.2366	0.5898	1
ENSRNOG00000054488	5	164316007	164348713	ENSMMUG00000014308	8	144048504	144065860	ortholog_one2many	30.3529	23.1598	0		0.703	72.0205	0
ENSRNOG00000020301	1	225690756	225693631	ENSMMUG00000004424	14	12060252	12061808	ortholog_one2many	36.3636	40.4494	75	0.00	0.6296	0.8746	0
ENSRNOG00000029535	7	117145961	117151694	ENSMMUG00000028891	8	143101071	143104830	ortholog_one2one	48.0962	93.0233	100	100.00	0.0324	1.0461	0
ENSRNOG00000057042	15	108960562	109306603	ENSMMUG00000004493	17	81773283	82214176	ortholog_one2one	83.9891	85.0275	75	89.14	0.0904	0.5874	1
ENSRNOG00000018092	17	24416651	24435790	ENSMMUG00000020289	4	14388968	14409029	ortholog_one2one	70.4082	67.3171	50	92.51	0.1929	0.8246	1
ENSRNOG00000010964	1	137014272	137315272	ENSMMUG00000011251	7	63351677	63701626	ortholog_one2one	73.5145	71.5697	50	77.67	0.1698	0.5282	1
ENSRNOG00000024952	18	60013382	60095354	ENSMMUG00000019976	18	47100024	47262575	ortholog_one2one	91.8465	92.4377	100	50.24	0.0421	0.703	1
ENSRNOG00000027305	6	108831108	108832796												
ENSRNOG00000002272	14	36047144	36149740	ENSMMUG00000041981	5	81212290	81317612	ortholog_one2one	73.3516	84.6276	50	45.61	0.0968	0.5938	0
ENSRNOG00000019871	9	98113346	98114248												
ENSRNOG00000009863	4	145450861	145454834	ENSMMUG00000018289	2	56417772	56425236	ortholog_one2one	61.9632	80.0528	100	50.00	0.1263	0.7072	1
ENSRNOG00000009144	13	52645257	52659619	ENSMMUG00000013507	1	165368600	165408869	ortholog_one2one	64.3545	63.0189	100	16.50	0.207	0.8988	1
ENSRNOG00000002154	14	6782012	6793558	ENSMMUG00000011110	5	86189543	86204358	ortholog_one2one	46.9526	37.4775	100	50.00	0.4151	1	0
ENSRNOG00000057578	1	88955135	88968501	ENSMMUG00000028791	19	31705724	31721769	ortholog_one2one	76.3797	69.7581	100	98.29	0.1503	0.9982	1
ENSRNOG00000001652	11	35646116	35749594	ENSMMUG00000010296	3	8122984	8321939	ortholog_one2one	97.0772	95.679	100	100.00	0.0162	0.5753	1
ENSRNOG00000008432	10	39201107	39323853	ENSMMUG00000007087	6	130061795	130098581	ortholog_one2one	84.2011	80.7229	100	50.00	0.0893	0.5361	1
ENSRNOG00000001214	20	11393877	11415882	ENSMMUG00000004173	3	2391878	2420580	ortholog_one2one	92.1795	93.0142	100	92.00	0.037	0.8731	1
ENSRNOG00000026759	8	128781395	128782456	ENSMMUG00000022962	2	103352808	103357142	ortholog_one2one	71.6714	71.2676	100	50.00	0.1955	1.0451	1
ENSRNOG00000051889	14	108143869	108264706	ENSMMUG00000008098	13	62004683	62243377	ortholog_one2one	95.3995	78.4191	100	50.19	0.0165	0.4467	1
ENSRNOG00000009852	3	74341751	74342719												
ENSRNOG00000055648	X	157353577	157372809	ENSMMUG00000012739	X	146913856	146937492	ortholog_one2one	64.6739	62.4672	100	100.00	0.2244	0.8821	1
ENSRNOG00000016135	17	29006988	29438668	ENSMMUG00000016352	4	5328205	5846430	ortholog_one2one	81.5678	85.3659	75	50.00	0.0811	0.6559	1
ENSRNOG00000051650	6	43463294	43493816	ENSMMUG00000032397	X	95375438	95376152	ortholog_one2one	69.7959	86.802	0		0.0721	0.4014	0
ENSRNOG00000043426	2	248649441	248690089	ENSMMUG00000018795	1	89153541	89216285	ortholog_one2one	64.7577	64.7577	75	100.00	0.2705	1.0368	1
ENSRNOG00000006833	5	13033918	13097341	ENSMMUG00000009990	8	48861001	48958989	ortholog_one2one	88.539	90.0128	100	79.16	0.0488	0.4427	1
ENSRNOG00000017829	5	173152964	173182719	ENSMMUG00000001551	1	598688	633435	ortholog_one2one	99.4845	99.4845	100	100.00	0.0024	0.5299	1
ENSRNOG00000055547	1	49290112	49844547	ENSMMUG00000020410	4	162409865	163806864	ortholog_one2many	81.3149	50.5376	100	59.46	0.0982	0.6185	1
ENSRNOG00000033912	16	20136008	20148867	ENSMMUG00000012277	19	17704275	17751427	ortholog_one2one	82.8571	52.1935	75	6.89	0.0955	1.1859	1
ENSRNOG00000020005	7	11458967	11478489	ENSMMUG00000019564	19	4167212	4209398	ortholog_one2one	93.5	92.5743	75	50.00	0.0304	1.3882	1
ENSRNOG00000011527	6	136276057	136279399	ENSMMUG00000017005	7	165916943	165919619	ortholog_one2many	91.4989	91.4989	100	100.00	0.0486	0.6374	1
ENSRNOG00000059176	4	101909389	101910097	ENSMMUG00000012900	13	108615771	108622051	ortholog_one2many	60.8696	52.6316	50		0.1602	0.7817	0
ENSRNOG00000042474	11	46737892	46739421	ENSMMUG00000019421	14	104964709	104975763	ortholog_one2many	73.5714	70.3072	0	0.00	0.1668	0.6785	0
ENSRNOG00000029397	14	13751231	13753160	ENSMMUG00000017343	5	55142943	55144604	ortholog_one2one	82.6715	82.821	100	100.00	0.1074	0.6393	1
ENSRNOG00000047191	12	48011100	48048540	ENSMMUG00000042728	11	109281349	109380256	ortholog_one2one	77.1883	56.1234	75	92.20	0.1485	0.925	1
ENSRNOG00000047023	4	123516788	123557501	ENSMMUG00000012488	2	47178971	47262830	ortholog_one2one	83.7927	83.151	25	100.00	0.0943	0.7272	1
ENSRNOG00000050401	1	148424977	148443358	ENSMMUG00000015095	X	148549785	148580087	ortholog_one2one	75.2688	71.066	0	0.00	0.1365	20.7889	0
ENSRNOG00000028310	2	190628525	190631821												
ENSRNOG00000005809	4	170913923	170932618												
ENSRNOG00000036876	5	172648950	172655576	ENSMMUG00000018916	1	1236789	1245906	ortholog_one2one	45.1087	49.1124	100	50.00	0.4282	1.2973	0
ENSRNOG00000019372	1	219759183	219859848	ENSMMUG00000004533	14	7457691	7562963	ortholog_one2one	88.8019	96.1832	100	11.32	0.0185	0.7319	1
ENSRNOG00000018547	1	140469280	140477796	ENSMMUG00000013658	7	66473653	66481505	ortholog_one2one	80.5054	79.9283	100	50.00	0.1168	0.7156	1
ENSRNOG00000042321	3	64554633	64554953												
ENSRNOG00000013698	X	122313470	122314876	ENSMMUG00000007097	3	141768663	141818510	ortholog_one2many	72.6829	70.7839	25		0.1619	0.681	0
ENSRNOG00000058914	7	122700854	122709935	ENSMMUG00000047625	10	82986188	83010290	ortholog_one2one	100	100	75	100.00	0	0	1
ENSRNOG00000053536	1	261464063	261464605	ENSMMUG00000021269	19	45872119	45877004	ortholog_one2many	76.9784	56.9149	0	50.00	0.1542	1.7579	0
ENSRNOG00000006878	6	50725085	50766300												
ENSRNOG00000030420	6	116172818	116235692												
ENSRNOG00000054133	3	78015974	78016906												
ENSRNOG00000005109	3	39595301	39596718	ENSMMUG00000022529	12	39976210	39976539	ortholog_one2one	98.1651	98.1651	100	100.00	0.0076	1.9111	1
ENSRNOG00000046583	10	12433177	12434118												
ENSRNOG00000014161	8	115618555	115621394												
ENSRNOG00000047115	6	105201395	105214329												
ENSRNOG00000003533	X	25016401	25080410	ENSMMUG00000013635	X	9256350	9304560	ortholog_one2one	85.1459	86.7568	50	100.00	0.0909	0.892	1
ENSRNOG00000010358	16	32062336	32227491	ENSMMUG00000012701	5	169351612	169529994	ortholog_one2one	90.2685	90.6742	100	84.86	0.0514	0.4487	1
ENSRNOG00000010268	2	154604832	154639158												
ENSRNOG00000046275	6	131602413	131648661	ENSMMUG00000001199	7	161700362	161772845	ortholog_one2many	98.4252	63.0252	75	95.04	0.0074	0.3767	1
ENSRNOG00000003085	X	17823554	17824846												
ENSRNOG00000029028	7	11908107	11919156	ENSMMUG00000011265	19	1895603	1910733	ortholog_one2one	93.8998	92.6882	100	0.00	0.0292	0.9163	1
ENSRNOG00000014143	2	251200686	251434932												
ENSRNOG00000056259	9	100885051	100885287												
ENSRNOG00000020233	1	81843649	81846804	ENSMMUG00000017426	19	37744393	37751656	ortholog_one2one	95.6757	95.6757	100	100.00	0.0183	0.7046	1
ENSRNOG00000054375	2	204427608	204432946	ENSMMUG00000044679	1	116918243	116923426	ortholog_one2one	97.037	97.037	100	100.00	0.0144	0.6918	1
ENSRNOG00000004899	6	36764044	36819821	ENSMMUG00000017198	13	17831303	17885827	ortholog_one2one	95.3157	95.3157	100	0.00	0.0243	0.6736	1
ENSRNOG00000018665	8	50573026	50588858	ENSMMUG00000020002	14	109575525	109615177	ortholog_one2one	68.8679	75.3873	75	74.73	0.1439	0.6532	1
ENSRNOG00000051847	8	18785118	18786083												
ENSRNOG00000014504	9	46962288	47036670	ENSMMUG00000020737	13	97572171	97590897	ortholog_one2one	58.8136	64.4981	75	95.76	0.2438	0.8176	1
ENSRNOG00000008422	10	75100385	75120247	ENSMMUG00000002264	16	31388760	31414085	ortholog_one2one	66.6189	73.9269	100	100.00	0.163	0.7545	1
ENSRNOG00000048354	8	19289506	19290399												
ENSRNOG00000017103	17	42723682	42740021												
ENSRNOG00000047521	7	117039892	117041693												
ENSRNOG00000039829	15	18625964	18632536												
ENSRNOG00000047225	8	117815725	117820413	ENSMMUG00000041509	2	71985468	71985662	ortholog_one2one	98.4375	98.4375	0	50.00	0.0066	0.4852	0
ENSRNOG00000055305	7	125189827	125277689	ENSMMUG00000015448	10	86156421	86319791	ortholog_one2one	74.7945	75.8333	100	50.00	0.1334	1.6769	1
ENSRNOG00000005233	7	107130402	107223047	ENSMMUG00000015647	8	131870046	131967776	ortholog_one2one	74.2553	74.8927	100	100.00	0.1555	0.684	1
ENSRNOG00000025589	15	33768595	33775109	ENSMMUG00000041108	7	84924268	84927382	ortholog_one2one	37.6789	83.4507	100	100.00	0.1202	0.5377	0
ENSRNOG00000022953	5	135562034	135568062												
ENSRNOG00000016829	1	72524569	72545329	ENSMMUG00000012704	19	50666997	50676917	ortholog_one2many	73.3333	66.6667	100	0.00	0.15	0.9013	1
ENSRNOG00000001182	20	10265806	10275304	ENSMMUG00000001553	3	3794671	3809681	ortholog_one2many	49.5633	47.9915	100	50.00	0.4194	0.9426	0
ENSRNOG00000011180	19	16415636	16421191	ENSMMUG00000017440	20	38981453	38984744	ortholog_one2one	93.8017	93.9959	25	100.00	0.025	0.5039	1
ENSRNOG00000025037	8	53751091	53758774												
ENSRNOG00000000504	20	7895083	7906142	ENSMMUG00000015906	4	36364466	36377567	ortholog_one2one	51.7367	64.6119	75	0.00	0.235	0.6791	1
ENSRNOG00000056853	3	175420039	175426395	ENSMMUG00000018354	10	2241798	2248871	ortholog_one2one	99.1936	99.1936	100	100.00	0.0039	0.4247	1
ENSRNOG00000011557	2	190073815	190074354	ENSMMUG00000044778	1	127984438	127987069	ortholog_one2one	61.7978	59.1398	100	100.00	0.2734	1.1542	1
ENSRNOG00000004290	14	92021851	92117923	ENSMMUG00000019992	3	57910821	58104637	ortholog_one2one	73.5849	78.9207	75	100.00	0.1076	1.1642	1
ENSRNOG00000017949	16	19973636	19978478	ENSMMUG00000005830	19	17359561	17376969	ortholog_one2one	79.3358	78.7546	100	50.00	0.1149	0.9483	1
ENSRNOG00000017138	1	169371587	169372537	ENSMMUG00000000930	14	61616000	61616963	ortholog_one2one	77.2152	84.7222	100		0.0808	0.6624	1
ENSRNOG00000047801	8	40219067	40219996	ENSMMUG00000008472	14	117305768	117306748	ortholog_one2many	88.3495	83.7423	100	50.00	0.0682	0.6286	1
ENSRNOG00000025497	7	117602041	117605141	ENSMMUG00000007370	8	143597935	143603286	ortholog_one2one	78.3178	79.3561	100	100.00	0.1165	0.9142	1
ENSRNOG00000008979	5	138695591	138697641	ENSMMUG00000018965	1	41498189	41500561	ortholog_one2one	65.0943	61.6071	75	100.00	0.2328	1.1005	1
ENSRNOG00000030424	9	99753099	99754070												
ENSRNOG00000010785	16	49185560	49187293	ENSMMUG00000001081	5	185470709	185472553	ortholog_one2one	92.5	67.8899	100	94.38	0.0351	0.7053	1
ENSRNOG00000003109	10	103334052	103340922												
ENSRNOG00000029354	16	84391159	84406538												
ENSRNOG00000022229	14	17247362	17274623	ENSMMUG00000017503	5	58560567	58597375	ortholog_one2many	94.0233	93.75	100	100.00	0.0313	0.6534	1
ENSRNOG00000022229	14	17247362	17274623	ENSMMUG00000023645	8	26404252	26406424	ortholog_one2many	74.1982	82.2294	0	0.00	0.0884	0.6868	0
ENSRNOG00000020118	18	27357413	27374603	ENSMMUG00000039612	6	135823071	135849817	ortholog_one2one	88.6256	88.2076	100	100.00	0.0697	0.7244	1
