Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSRNOG00000050291	10	44789217	44790143												
ENSRNOG00000025327	1	32251714	32272476	ENSGGOG00000002607	17	94547429	94593035	ortholog_one2one	62.6667	62.2792	100	90.46	0.2556	1.4968	1
ENSRNOG00000013023	1	77836196	77844189	ENSGGOG00000005462	19	47005943	47017176	ortholog_one2many	76.1411	79.0948	75	100.00	0.1231	1.1576	1
ENSRNOG00000013023	1	77836196	77844189	ENSGGOG00000024728	15	73760179	73761611	ortholog_one2many	70.5394	74.0741	0	0.00	0.1589	1.1053	0
ENSRNOG00000008618	5	64179247	64225844	ENSGGOG00000001878	9	82407666	82458233	ortholog_one2one	88.5899	88.5899	100	56.26	0.0619	0.3089	1
ENSRNOG00000045698	3	101010899	101018433	ENSGGOG00000026123	11	27474175	27486497	ortholog_one2one	100	100	100	100.00	0	0	1
ENSRNOG00000037563	10	56268720	56270640	ENSGGOG00000023269	17	7600202	7603253	ortholog_one2one	70.9091	66.1017	75	100.00	0.1555	0.5846	1
ENSRNOG00000047719	10	37073345	37084637	ENSGGOG00000000014	5	162199855	162217691	ortholog_one2many	98.4733	98.4733	75	95.77	0.0069	0.7652	1
ENSRNOG00000005743	3	45538797	45559331												
ENSRNOG00000007529	3	110306067	110324084	ENSGGOG00000037507	15	18076871	18103784	ortholog_one2one	87.5676	88.0435	100		0.0733	0.4625	1
ENSRNOG00000029049	1	46378807	46649292	ENSGGOG00000012728	6	160193635	160491558	ortholog_one2one	94.8875	95.082	75	91.00	0.0234	0.5353	1
ENSRNOG00000031966	10	60728160	60729095												
ENSRNOG00000004177	7	71004417	71019372	ENSGGOG00000013125	12	29092060	29113659	ortholog_one2one	87.2483	87.2483	100	100.00	0.0709	0.602	1
ENSRNOG00000014209	10	67257161	67285617	ENSGGOG00000013569	5	51487905	51526833	ortholog_one2many	82.5503	82.4121	50	0.00	0.0982	0.5513	0
ENSRNOG00000014209	10	67257161	67285617	ENSGGOG00000026003	15	30087744	30089851	ortholog_one2many	66.2752	76.2548	0	0.00	0.1409	0.537	0
ENSRNOG00000053188	3	17180411	17181239	ENSGGOG00000044053	2A	18141989	18142300	ortholog_one2many	62.5	72.8155	25		0.1554	0.6606	0
ENSRNOG00000037156	1	104023738	104024682												
ENSRNOG00000023733	X	77885586	77886170												
ENSRNOG00000005433	4	133037014	133131953	ENSGGOG00000034818	3	73916938	74020024	ortholog_one2one	71.6418	74.87	75	100.00	0.1599	0.5509	1
ENSRNOG00000021911	17	9523795	9534653	ENSGGOG00000010224	5	118207538	118220671	ortholog_one2one	85.0847	84.7973	50	66.16	0.0883	0.7125	0
ENSRNOG00000042266	2	192697567	192697800	ENSGGOG00000012423	1	132030639	132032029	ortholog_one2one	74.026	65.5172	75	100.00	0.3601	1.1193	1
ENSRNOG00000004810	3	128155069	128419545	ENSGGOG00000010674	20	8137063	8888674	ortholog_one2one	97.0925	90.625	100	98.49	0.0129	0.5676	1
ENSRNOG00000039782	15	5783951	5784241	ENSGGOG00000037801	20	36315828	36316161	ortholog_many2many	47.9167	54.1176	0		0.2333	0.717	0
ENSRNOG00000039782	15	5783951	5784241	ENSGGOG00000009175	5	78724656	78733809	ortholog_many2many	63.5417	57.5472	0		0.1914	0.5617	0
ENSRNOG00000013533	15	33288374	33333417	ENSGGOG00000007403	14	22278121	22313949	ortholog_one2one	83.2711	85.6375	100	100.00	0.0781	0.3591	1
ENSRNOG00000003807	10	91785893	91807937	ENSGGOG00000017083	5	36589929	36623526	ortholog_one2one	87.7437	77.5862	100	0.00	0.0723	0.8851	1
ENSRNOG00000016119	9	66305731	66308550	ENSGGOG00000040323	2B	94870163	94871887	ortholog_one2one	96.8531	96.5157	75		0.0144	1.0735	1
ENSRNOG00000012236	1	142136452	142138737	ENSGGOG00000008199	15	69535479	69537721	ortholog_one2one	96.0894	96.0894	100	100.00	0.0195	0.6788	1
ENSRNOG00000020678	10	89358376	89366626	ENSGGOG00000008874	5	40370354	40378068	ortholog_one2one	72.7273	72.7273	100	100.00	0.1896	0.6095	1
ENSRNOG00000010682	16	32449116	32519148	ENSGGOG00000014250	4	182384838	182486608	ortholog_one2one	98.6143	98.6143	50	95.03	0.0077	0.3204	1
ENSRNOG00000030475	X	110404022	110411039												
ENSRNOG00000031645	3	78278333	78279274	ENSGGOG00000003534	11	54446466	54447452	ortholog_one2many	59.8726	67.1429	75		0.1771	0.6525	1
ENSRNOG00000016484	4	71621729	71626107	ENSGGOG00000012126	7	142979535	142985256	ortholog_one2one	69.9115	69.9115	100	91.03	0.1878	0.6845	1
ENSRNOG00000021088	2	196295069	196299896	ENSGGOG00000024182	1	130174324	130180899	ortholog_one2one	95.942	95.942	100	100.00	0.0199	0.4802	1
ENSRNOG00000013498	5	165782895	165918445	ENSGGOG00000012729	1	10192595	10365508	ortholog_one2one	92.8191	92.5729	100	94.21	0.0342	0.5414	1
ENSRNOG00000043292	2	42829413	42832160	ENSGGOG00000014532	17	38441711	38442841	ortholog_one2one	96.5426	96.5426	50		0.0174	0.5096	0
ENSRNOG00000013318	9	60883981	60987349	ENSGGOG00000010004	2B	89347735	89439440	ortholog_one2one	76.8603	76.721	100	40.08	0.1379	0.5743	1
ENSRNOG00000020686	1	101205426	101210675	ENSGGOG00000016382	19	48658557	48670093	ortholog_one2one	63.913	60.7438	100	0.00	0.2372	1.1902	1
ENSRNOG00000046224	7	15722177	15723127	ENSGGOG00000037361	19	15765406	15766356	ortholog_one2one	76.8987	76.8987	0		0.1331	0.7254	0
ENSRNOG00000050214	8	117068582	117077913	ENSGGOG00000040183	3	50402642	50409374	ortholog_one2many	81.1414	81.1414	75		0.1281	0.6856	1
ENSRNOG00000050214	8	117068582	117077913	ENSGGOG00000038617	3	50420931	50427597	ortholog_one2many	81.1414	81.1414	25		0.1281	0.6856	0
ENSRNOG00000043334	7	3498768	3499697	ENSGGOG00000039641	12	30550960	30551889	ortholog_one2one	88.9968	88.9968	50		0.0607	0.5053	0
ENSRNOG00000008815	1	80028928	80045341	ENSGGOG00000027287	19	44973663	44975474	ortholog_one2one	91.0448	91.0448	100	0.00	0.0444	0.8566	1
ENSRNOG00000049512	8	43082022	43082948												
ENSRNOG00000043345	11	71721250	71743421	ENSGGOG00000037339	CABD030153838.1	38	1377	ortholog_one2one	15.7244	76.0684	50		0.1218	0.7027	0
ENSRNOG00000000664	12	50343086	50383496	ENSGGOG00000005006	22	10039533	10104539	ortholog_one2one	91.4894	89.1192	100	50.00	0.0414	0.9908	1
ENSRNOG00000024733	2	183073187	183128932	ENSGGOG00000023104	4	165811423	165881799	ortholog_one2one	88.2353	86.5385	100	55.79	0.0682	1.1236	1
ENSRNOG00000023881	10	84309430	84619050	ENSGGOG00000012624	5	35040571	35353808	ortholog_one2one	79.9435	78.8301	100	98.25	0.1047	0.3845	1
ENSRNOG00000008099	5	62718787	62750145	ENSGGOG00000005792	9	80896483	80937942	ortholog_one2one	75.3022	75.3022	100	100.00	0.1494	0.9102	1
ENSRNOG00000017089	17	42705734	42710574												
ENSRNOG00000004391	7	71124921	71226150	ENSGGOG00000016783	12	29174236	29182163	ortholog_one2many	69.9248	58.6751	0	7.40	0.1986	0.7157	0
ENSRNOG00000053118	KL568417.1	15968	35620	ENSGGOG00000004218	16	23704994	23751325	ortholog_one2many	82.906	62.987	0	0.00	0.116	0.5459	0
ENSRNOG00000047650	3	77169156	77170085												
ENSRNOG00000058658	3	79678201	79694006	ENSGGOG00000008281	11	47904574	47930932	ortholog_one2one	82.1782	82.1782	100	100.00	0.1211	0.3802	1
ENSRNOG00000024838	18	27375919	27395603												
ENSRNOG00000016942	8	128577080	128610287	ENSGGOG00000002185	3	39822221	39866640	ortholog_one2one	94.7902	95.0653	100	100.00	0.0341	0.6893	1
ENSRNOG00000057764	1	149682401	149683357												
ENSRNOG00000015271	1	69615434	69629913												
ENSRNOG00000023628	10	89484468	89493283	ENSGGOG00000023913	5	40148947	40157162	ortholog_one2one	66.2835	66.0305	50	100.00	0.2152	0.532	1
ENSRNOG00000026035	1	201913148	201915352												
ENSRNOG00000009000	4	155653718	155679793	ENSGGOG00000022463	12	8134631	8147422	ortholog_one2one	66.4527	89.8048	75		0.0492	0.4201	1
ENSRNOG00000009970	4	79934887	79989572	ENSGGOG00000005163	7	24701848	24761570	ortholog_one2one	64.9123	67.1371	75	50.00	0.2381	0.8011	1
ENSRNOG00000004169	7	11201690	11213613	ENSGGOG00000002200	19	3266312	3296336	ortholog_one2one	97.9716	97.9716	100	0.00	0.0094	1.0829	1
ENSRNOG00000028449	1	77829711	77830399												
ENSRNOG00000032600	1	230604386	230605345												
ENSRNOG00000015576	19	52210859	52217728	ENSGGOG00000016026	16	75349978	75370232	ortholog_one2one	87.8788	87.8788	100	16.70	0.0665	0.9278	1
ENSRNOG00000008405	10	94260197	94268222	ENSGGOG00000016865	5	19662011	19669594	ortholog_one2one	77.6271	77.1044	100	100.00	0.139	0.5383	1
ENSRNOG00000018972	17	59844781	59876164	ENSGGOG00000008086	10	93298419	93334636	ortholog_one2one	98.0583	85.9574	25	0.00	0.0111	0.3172	0
ENSRNOG00000015370	8	108854146	108880879	ENSGGOG00000007642	3	138916039	138917277	ortholog_one2one	92.4757	92.4757	100	96.18	0.0415	0.4847	1
ENSRNOG00000013201	8	115360713	115388266	ENSGGOG00000010049	3	52693997	52727117	ortholog_one2one	84.1424	83.0671	75	68.69	0.0832	0.4655	1
ENSRNOG00000016460	15	42640146	42665857	ENSGGOG00000016926	8	26694526	26708127	ortholog_one2one	76.0626	75.7238	100	0.00	0.1354	0.7848	1
ENSRNOG00000049629	18	27632786	27641591	ENSGGOG00000000835	5	121951026	121960952	ortholog_one2one	75.7936	89.2523	100	67.03	0.0492	0.6115	1
ENSRNOG00000026067	3	161121697	161123069	ENSGGOG00000012433	20	44495481	44496919	ortholog_one2one	34.6774	54.4304	100	100.00	0.3664	1.3531	0
ENSRNOG00000010825	5	101526551	101553489	ENSGGOG00000006757	9	34308427	34349609	ortholog_one2one	85.7494	84.7087	50	96.78	0.086	0.5923	1
ENSRNOG00000060699	9	26727162	26734763												
ENSRNOG00000008460	7	9629643	9630611												
ENSRNOG00000048575	10	111547196	111566674												
ENSRNOG00000046051	13	97702097	97724153	ENSGGOG00000002544	1	226761735	226815562	ortholog_one2many	85.0816	85.0816	0	0.00	0.078	0.4059	0
ENSRNOG00000030058	6	10642700	10644676	ENSGGOG00000042705	9	89439034	89446194	ortholog_many2many	69.5652	81.2362	0		0.1096	0.5749	0
ENSRNOG00000030058	6	10642700	10644676	ENSGGOG00000027535	5	15084838	15097570	ortholog_many2many	89.7921	93.1373	0		0.0367	0.6136	0
ENSRNOG00000030058	6	10642700	10644676	ENSGGOG00000042585	4	91037647	91039236	ortholog_many2many	67.2968	80	0		0.1144	0.6104	0
ENSRNOG00000006251	7	97855636	97881955	ENSGGOG00000008194	8	124559837	124589132	ortholog_one2one	79.8165	81.8824	100	0.00	0.1016	0.7721	1
ENSRNOG00000014618	10	58780597	58784374	ENSGGOG00000042648	17	6627356	6638259	ortholog_one2one	97.7099	97.7099	100		0.0104	0.2538	1
ENSRNOG00000011177	15	52211544	52214616	ENSGGOG00000042152	CABD030165131.1	1908	6976	ortholog_one2many	58.1395	83.3333	0		0.0897	0.8243	0
ENSRNOG00000011177	15	52211544	52214616	ENSGGOG00000041620	CABD030165132.1	295	1709	ortholog_one2many	33.9535	50	0		0.3799	2.3711	0
ENSRNOG00000011177	15	52211544	52214616	ENSGGOG00000044090	CABD030165133.1	148	1112	ortholog_one2many	45.5814	72.5926	0		0.1504	0.956	0
ENSRNOG00000036896	3	148069922	148073554												
ENSRNOG00000049016	5	56751657	56753832	ENSGGOG00000005866	7	55470969	55477893	ortholog_one2many	42.2222	83.8235	25		0.0615	0.5527	0
ENSRNOG00000016625	1	48317995	48360261	ENSGGOG00000013636	6	163028983	163107725	ortholog_one2one	73.3558	79.5247	100	80.96	0.1221	0.7941	1
ENSRNOG00000029179	7	123625590	123638765	ENSGGOG00000000459	22	25655073	25659907	ortholog_one2many	58.5462	68.1922	50	0.00	0.2017	1.1135	0
ENSRNOG00000056887	KL568409.1	264362	265318												
ENSRNOG00000020466	7	11314424	11319516	ENSGGOG00000004637	19	3514760	3525588	ortholog_one2one	74.1652	73.3913	100	0.00	0.1561	1.9813	1
ENSRNOG00000018700	8	128824508	128850358	ENSGGOG00000041647	3	40275946	40287378	ortholog_one2one	71.7647	62.2449	100	100.00	0.2284	0.8995	1
ENSRNOG00000018827	1	254547620	254671778	ENSGGOG00000016305	10	105119144	105235480	ortholog_one2many	94.7126	85.8333	75	84.46	0.0226	0.5572	1
ENSRNOG00000036603	1	252914684	252922486	ENSGGOG00000023376	10	103739340	103745968	ortholog_one2many	59.408	59.408	0	0.00	0.2828	0.5376	0
ENSRNOG00000061102	X	77281210	77295426	ENSGGOG00000041098	3	26309269	26310022	ortholog_one2many	38.6221	83.3333	0		0.0886	0.3271	0
ENSRNOG00000061102	X	77281210	77295426	ENSGGOG00000002470	X	77686653	77697843	ortholog_one2many	47.3904	90.4382	75	100.00	0.0465	0.2235	0
ENSRNOG00000030712	20	5374985	5378539												
ENSRNOG00000016394	2	208420309	208587260	ENSGGOG00000005208	1	112902997	112912039	ortholog_one2many	87.931	89.4737	75	70.43	0.0574	0.3609	1
ENSRNOG00000047864	20	5240975	5244386	ENSGGOG00000005835	6	33602750	33615808	ortholog_one2many	70.3846	63.1034	50	50.00	0.2082	0.8026	0
ENSRNOG00000053448	10	89236258	89311138	ENSGGOG00000007997	5	40530013	40537025	ortholog_many2many	43.6672	77.7195	75	95.71	0.1439	0.719	0
ENSRNOG00000053448	10	89236258	89311138	ENSGGOG00000037481	5	40513669	40521141	ortholog_many2many	41.6053	75.133	25	98.76	0.1639	0.7275	0
ENSRNOG00000051262	1	238336919	238441500	ENSGGOG00000011002	9	54350069	54575002	ortholog_one2one	96.5318	65.9211	75	99.44	0.0179	0.5899	1
ENSRNOG00000007445	5	22577675	22799349												
ENSRNOG00000050233	20	3730955	3740009	ENSGGOG00000011186	6	31804941	31820793	ortholog_one2one	74.5429	60.8496	75	88.31	0.1439	0.6565	1
ENSRNOG00000012379	7	12561324	12569143	ENSGGOG00000000603	19	768330	778617	ortholog_one2one	83.5267	83.3333	50	50.00	0.0831	1.1564	0
ENSRNOG00000017686	5	790833	819326	ENSGGOG00000043334	8	40545636	40570362	ortholog_one2one	91.4729	91.4729	75	98.32	0.048	0.5068	1
ENSRNOG00000048579	20	3727419	3728844	ENSGGOG00000011181	6	31800050	31802043	ortholog_one2one	73.6842	72.0588	50	0.00	0.1975	0.4298	0
ENSRNOG00000003576	10	73634255	73690887	ENSGGOG00000004385	5	21376671	21437864	ortholog_one2one	95.0751	95.3936	75	100.00	0.0214	0.5075	1
ENSRNOG00000019659	10	59839852	59892960	ENSGGOG00000004883	17	3360966	3384304	ortholog_one2one	87.1795	86.901	100	83.74	0.0634	0.5671	1
ENSRNOG00000000442	20	4329811	4353785	ENSGGOG00000002332	6	32792447	32821693	ortholog_one2one	80.4691	78.7818	50	100.00	0.1171	0.5581	1
ENSRNOG00000000437	20	4369178	4378269	ENSGGOG00000002319	6	32764493	32774750	ortholog_one2one	92.2535	90.9722	100	100.00	0.0446	0.4625	1
ENSRNOG00000033136	20	2038158	2040422												
ENSRNOG00000026336	16	81189073	81209429	ENSGGOG00000017167	13	96715024	96766331	ortholog_one2one	79.5455	75.1534	25	44.19	0.1239	0.8914	0
ENSRNOG00000039323	X	16442899	16537888	ENSGGOG00000016570	X	50778602	50899168	ortholog_one2one	76.1332	65.63	100	92.68	0.1346	0.4765	1
ENSRNOG00000000443	20	4302347	4508214	ENSGGOG00000043529	6	32623004	32634089	ortholog_many2many	77.9212	78.9921	25	7.86	0.1253	0.7054	0
ENSRNOG00000000443	20	4302347	4508214	ENSGGOG00000039460	6	32588826	32610742	ortholog_many2many	78.8896	69.8286	25	7.86	0.1292	0.708	0
ENSRNOG00000039091	6	64224861	64286785	ENSGGOG00000010179	7	107375503	107459457	ortholog_one2one	82.9897	82.3529	50	68.20	0.0921	0.4976	0
ENSRNOG00000003122	X	72163777	72370044	ENSGGOG00000011587	X	72015962	72267689	ortholog_one2one	95.2255	95.2255	75	100.00	0.0214	0.3557	1
ENSRNOG00000011841	9	73319710	73462972	ENSGGOG00000027310	2B	102650861	102731722	ortholog_one2one	80.274	80.1861	100	100.00	0.11	0.533	1
ENSRNOG00000022730	20	2014170	2020537	ENSGGOG00000016915	6	30297992	30303093	ortholog_one2one	39.1626	29.6642	75	94.99	0.5795	0.8785	0
ENSRNOG00000027230	18	16650806	17332210	ENSGGOG00000011046	18	33201899	33660635	ortholog_one2one	84.7909	85.3861	100	93.16	0.0644	0.5856	1
ENSRNOG00000004006	6	64165913	64170151	ENSGGOG00000010754	7	107459672	107464764	ortholog_one2one	93.6937	93.2735	75	0.00	0.0362	0.3816	1
ENSRNOG00000021748	X	65081591	65102380	ENSGGOG00000008739	X	65288064	65310242	ortholog_one2one	59.3176	61.4966	50	0.00	0.2389	0.6416	0
ENSRNOG00000059979	8	133195288	133197177												
ENSRNOG00000062245	6	62796456	62798384	ENSGGOG00000001432	2B	133338409	133401925	ortholog_one2many	69.2958	57.3427	0		0.1886	1.0355	0
ENSRNOG00000021765	7	116671948	116677901	ENSGGOG00000009307	8	144869972	144895049	ortholog_one2one	71.3513	70.2128	100	100.00	0.1579	1.3213	1
ENSRNOG00000003743	13	45074072	45127815	ENSGGOG00000007482	2B	27822145	27901214	ortholog_one2one	95.8084	95.8084	100	100.00	0.0197	0.3868	1
ENSRNOG00000055319	14	78973364	78975166	ENSGGOG00000036653	4	6832345	6832704	ortholog_one2many	39.2	41.1765	75		0.4886	122.5378	0
ENSRNOG00000055319	14	78973364	78975166	ENSGGOG00000038267	4	6867872	6868255	ortholog_one2many	77.6	76.378	50		0.1236	4.85	0
ENSRNOG00000055319	14	78973364	78975166	ENSGGOG00000040669	4	6798756	6799260	ortholog_one2many	68	70.2479	75		0.1931	123.4393	1
ENSRNOG00000046294	20	4240270	4280795												
ENSRNOG00000000987	12	11215886	11233633	ENSGGOG00000015123	7	78661564	78689213	ortholog_one2one	73.9067	72.4286	75	0.00	0.1415	0.8878	1
ENSRNOG00000003595	13	73348842	73400416	ENSGGOG00000013931	1	159419425	159467948	ortholog_one2one	96.9152	96.6667	100	100.00	0.0159	0.3397	1
ENSRNOG00000024886	7	92605728	92882068												
ENSRNOG00000003359	X	71528988	71585908	ENSGGOG00000014867	X	71318340	71362454	ortholog_one2one	99.522	99.522	75	100.00	0.0022	0.3746	1
ENSRNOG00000005726	4	16454904	17058921	ENSGGOG00000004197	7	95121844	95528897	ortholog_one2one	87.6797	66.8362	100	28.55	0.0667	0.5808	1
ENSRNOG00000049452	17	84140489	84488601	ENSGGOG00000005437	10	23588626	23979043	ortholog_one2one	80.4926	86.3636	100	73.25	0.0734	0.6733	1
ENSRNOG00000011657	15	61731735	61733742	ENSGGOG00000008962	13	22987065	22989119	ortholog_many2many	79.9591	57.1637	75		0.102	0.6468	1
ENSRNOG00000011657	15	61731735	61733742	ENSGGOG00000028568	13	22924052	22926106	ortholog_many2many	79.1411	57.164	100		0.1066	0.6589	1
ENSRNOG00000007334	7	116605558	116607674	ENSGGOG00000001927	8	144779401	144782557	ortholog_one2one	91.9355	55.3398	100	22.09	0.035	0.5388	1
ENSRNOG00000039278	5	61120419	61130026	ENSGGOG00000017008	18	28536386	28537312	ortholog_many2many	83.557	80.8442	25		0.0851	0.8689	0
ENSRNOG00000039278	5	61120419	61130026	ENSGGOG00000040617	8	34561825	34562758	ortholog_many2many	58.3893	67.9688	25		0.1843	1.0201	0
ENSRNOG00000039278	5	61120419	61130026	ENSGGOG00000025669	11	18083010	18084673	ortholog_many2many	58.3893	69.0476	25		0.1783	1.2513	0
ENSRNOG00000039278	5	61120419	61130026	ENSGGOG00000042265	18	7864756	7865783	ortholog_many2many	67.1141	72.2022	25		0.1453	0.8398	0
ENSRNOG00000007137	7	116419578	116425003	ENSGGOG00000024829	8	144700758	144702354	ortholog_one2many	31.1111	30.4348	0		0.6963	66.7918	0
ENSRNOG00000059552	12	11154794	11176106	ENSGGOG00000044133	15	63279490	63279920	ortholog_one2one	24.2308	46.3235	0		0.5913	3.7382	0
ENSRNOG00000047106	15	61662264	61689862	ENSGGOG00000002529	13	23016538	23062096	ortholog_one2one	80.9417	81.1236	100	98.40	0.1134	0.5224	1
ENSRNOG00000038366	2	127845034	127876793	ENSGGOG00000015900	4	140072345	140228452	ortholog_one2one	88.3582	32.3851	50	89.38	0.0651	0.4866	0
ENSRNOG00000060129	12	11127754	11144754	ENSGGOG00000037468	7	6894731	6897939	ortholog_many2many	61.3678	71.0921	0		0.1679	0.5086	0
ENSRNOG00000060129	12	11127754	11144754	ENSGGOG00000002488	7	78526911	78547062	ortholog_many2many	77.2643	79.4677	25	0.00	0.1036	0.425	0
ENSRNOG00000023278	17	76358944	76385103	ENSGGOG00000008875	10	12341775	12385540	ortholog_one2one	99.5798	98.3402	100	100.00	0.002	0.4945	1
ENSRNOG00000012582	16	68954875	68968248												
ENSRNOG00000002723	13	82355471	82365341	ENSGGOG00000005841	1	148742789	148754274	ortholog_one2one	69.4245	63.0719	100	0.00	0.2137	0.8114	1
ENSRNOG00000002052	11	60645086	60679555	ENSGGOG00000023833	3	114100008	114139745	ortholog_one2one	84.0885	84	75	100.00	0.0895	0.5316	1
ENSRNOG00000006853	5	109499408	109651730	ENSGGOG00000003678	9	25863667	25953559	ortholog_one2one	93.8144	92.1519	25	100.00	0.0152	0.206	1
ENSRNOG00000015430	10	56431573	56444847	ENSGGOG00000011800	17	7429549	7440517	ortholog_one2one	75.7991	89.4879	100	93.60	0.0657	0.6743	1
ENSRNOG00000011518	16	64798778	64806050	ENSGGOG00000014340	8	82742840	82751698	ortholog_one2one	97.1564	97.1564	75	0.00	0.0126	0.5484	1
ENSRNOG00000060048	Y	914045	933699	ENSGGOG00000024609	X	24212882	24233090	ortholog_one2one	89.4068	97.9118	0		0.0094	0.642	0
ENSRNOG00000047574	6	112133204	114067564												
ENSRNOG00000049495	7	143345201	143353925	ENSGGOG00000003132	12	33595518	33604758	ortholog_one2one	91.7939	91.9694	100		0.0379	0.7353	1
ENSRNOG00000011205	10	70869513	70871066	ENSGGOG00000028175	5	47121258	47131340	ortholog_one2many	75	74.1936	50	0.00	0.1569	0.8846	0
ENSRNOG00000011205	10	70869513	70871066	ENSGGOG00000026449	5	47203815	47205679	ortholog_one2many	75	75	75	0.00	0.1538	0.8176	1
ENSRNOG00000011205	10	70869513	70871066	ENSGGOG00000011865	5	47222931	47230114	ortholog_one2many	56.5217	58.427	0	0.00	0.3191	0.6975	0
ENSRNOG00000049137	18	15883182	15898821	ENSGGOG00000016098	18	32145651	32147615	ortholog_one2one	78.9655	70.0306	100	50.55	0.104	0.5707	1
ENSRNOG00000030876	7	143382606	143392777	ENSGGOG00000003136	12	33547778	33563759	ortholog_one2one	76.6727	82.9746	100	0.00	0.0803	1.088	1
ENSRNOG00000026371	10	88118001	88163723	ENSGGOG00000041046	5	61895546	61900464	ortholog_one2many	74.1339	79.064	0		0.1042	0.7679	0
ENSRNOG00000026371	10	88118001	88163723	ENSGGOG00000036811	5	52886979	52891854	ortholog_one2many	78.5219	82.7251	0		0.0826	0.8066	0
ENSRNOG00000026371	10	88118001	88163723	ENSGGOG00000037892	5	41795029	41799999	ortholog_one2many	94.9192	95.1389	0		0.0236	0.5975	0
ENSRNOG00000059406	13	72742210	72744303	ENSGGOG00000012860	1	160297737	160298720	ortholog_one2one	61.3636	57.7982	100	100.00	0.2415	1.2389	1
ENSRNOG00000013754	10	88006179	88009576	ENSGGOG00000016868	5	41960411	41964727	ortholog_one2one	90.1099	90.1099	100	0.00	0.048	0.7373	1
ENSRNOG00000023494	16	64737340	64745207	ENSGGOG00000010498	8	82822894	82837109	ortholog_one2one	70.4501	70.8661	100	0.00	0.1927	0.4854	1
ENSRNOG00000027697	13	70379346	70559458	ENSGGOG00000011758	1	162505169	162675608	ortholog_one2one	98.3713	98.3713	100	86.06	0.0073	0.3402	1
ENSRNOG00000061390	2	127770767	127778350												
ENSRNOG00000012729	2	127699761	127781003	ENSGGOG00000006363	4	139942520	139975097	ortholog_one2one	57.8244	82.1138	75	50.00	0.0992	0.4499	1
ENSRNOG00000006058	7	115967273	115969304	ENSGGOG00000023475	8	144414282	144416616	ortholog_one2one	70.0787	71.2	100	100.00	0.1931	1.1606	1
ENSRNOG00000008819	7	143179835	143187648	ENSGGOG00000002793	12	33742386	33750227	ortholog_one2one	81.0855	82.1667	100	100.00	0.0854	0.7534	1
ENSRNOG00000000839	20	4822935	4839202	ENSGGOG00000006005	6	32153080	32163963	ortholog_one2one	91.3386	91.3386	100	100.00	0.0461	0.4609	1
ENSRNOG00000008194	3	163787101	163847671	ENSGGOG00000008501	20	48124730	48164064	ortholog_one2one	82.5074	86.8092	75	0.00	0.0682	0.5489	1
ENSRNOG00000061639	20	4673843	4792450												
ENSRNOG00000013493	8	59532389	59539920	ENSGGOG00000000191	15	57312962	57321995	ortholog_one2one	99.2337	99.2337	100	0.00	0.0034	0.451	1
ENSRNOG00000056102	10	87912595	87913614	ENSGGOG00000023439	5	42137129	42138154	ortholog_one2many	54.2773	53.9589	75	50.00	0.3694	0.4796	1
ENSRNOG00000018899	3	14049995	14229080	ENSGGOG00000002285	9	103769976	103866236	ortholog_one2one	75.1933	76.7922	100	61.90	0.1501	0.6657	1
ENSRNOG00000056967	10	87521178	87521572												
ENSRNOG00000047546	10	70639862	70646495	ENSGGOG00000015608	5	47552886	47561253	ortholog_one2many	68.7281	66.629	100	82.18	0.2196	0.6471	1
ENSRNOG00000010556	2	127459012	127525437	ENSGGOG00000002972	4	139673154	139752971	ortholog_one2one	73.7513	73.673	100	75.54	0.1694	0.6858	1
ENSRNOG00000051309	8	40410604	40411648	ENSGGOG00000008710	11	124550719	124552593	ortholog_one2one	80.2589	83.7838	50	100.00	0.1076	0.6122	1
ENSRNOG00000030266	1	85386470	85399699	ENSGGOG00000014402	19	38941939	38955004	ortholog_one2one	73.8839	71.645	100	100.00	0.1706	0.6616	1
ENSRNOG00000027962	13	70258915	70321752	ENSGGOG00000002342	1	162730275	162812363	ortholog_one2one	96.2264	95.8974	100	99.95	0.0187	0.2036	1
ENSRNOG00000003121	10	62035866	62109078	ENSGGOG00000039806	17	1817242	1907855	ortholog_one2one	86.2921	87.0748	100	63.18	0.0625	0.9084	1
ENSRNOG00000030857	3	144427207	144431806												
ENSRNOG00000030814	7	143135074	143141589												
ENSRNOG00000027035	9	64898459	64923012	ENSGGOG00000038921	2B	93271818	93332556	ortholog_one2one	48.9673	44.9447	100	98.76	0.4034	0.6077	0
ENSRNOG00000029273	17	36334147	36408831	ENSGGOG00000011022	6	20952097	21021679	ortholog_one2one	84.507	88.2353	50	98.72	0.0217	0.2594	1
ENSRNOG00000028845	10	23661013	24050209	ENSGGOG00000000033	5	142544757	142950692	ortholog_one2one	99.8288	98.6464	0	99.92	0	0	1
ENSRNOG00000022007	11	60184961	60251428	ENSGGOG00000001265	3	113644704	113787351	ortholog_one2one	66.7231	67.2355	100	24.21	0.2159	0.659	1
