Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSMUSG00000029712	5	137553517	137569582	ENSGGOG00000016502	7	77433387	77447760	ortholog_one2one	83.5681	99.4413	100	100.00	0.0023	0.4865	1
ENSMUSG00000024695	19	12763660	12796126	ENSGGOG00000026119	11	57675144	57713184	ortholog_one2one	85.1399	93.295	75	100.00	0.0323	0.2687	1
ENSMUSG00000027895	3	107438303	107459552	ENSGGOG00000013142	1	111641563	111665125	ortholog_one2one	94.4268	93.3858	100	99.72	0.03	0.732	1
ENSMUSG00000034071	7	12415153	12422751	ENSGGOG00000037287	19	57017248	57052451	ortholog_one2one	57.6149	59.8507	0		0.273	0.7301	0
ENSMUSG00000052562	19	8335371	8405111	ENSGGOG00000003608	11	62521941	62562332	ortholog_one2many	53.0797	52.9837	25	0.00	0.371	0.6552	0
ENSMUSG00000108534	13	21673431	21677405												
ENSMUSG00000091402	12	111979111	111981317	ENSGGOG00000038139	14	87970553	87972441	ortholog_one2one	74.1117	73.7374	100		0.1425	0.6165	1
ENSMUSG00000043673	12	11090202	11151056	ENSGGOG00000000972	2A	89516289	89517764	ortholog_one2one	94.501	94.501	100	0.00	0.0269	0.645	1
ENSMUSG00000070713	8	72304110	72305260	ENSGGOG00000023889	3	15650006	15650278	ortholog_one2many	92.2222	92.2222	0		0.0403	0.2311	0
ENSMUSG00000004947	5	135994800	136032872	ENSGGOG00000005455	7	75068914	75094017	ortholog_one2one	71.567	86.1868	75	20.58	0.0741	0.8127	1
ENSMUSG00000094197	7	107954643	107955575												
ENSMUSG00000027454	2	150905400	150931280	ENSGGOG00000002473	20	25740613	25782099	ortholog_one2one	93.3673	93.3673	100	0.00	0.0342	0.4641	1
ENSMUSG00000055148	8	72319033	72321656												
ENSMUSG00000032315	9	57687928	57703824	ENSGGOG00000016531	15	53438368	53444412	ortholog_one2one	78.4351	80.2734	100	0.00	0.1131	0.6246	1
ENSMUSG00000001815	2	74652991	74659557	ENSGGOG00000001335	2B	68486581	68490453	ortholog_one2one	94.3158	92.7536	100	100.00	0.0234	0.7357	1
ENSMUSG00000039396	8	53586867	53639065	ENSGGOG00000016799	4	190179640	190250142	ortholog_one2one	74.7525	74.7525	100	75.80	0.1508	0.5407	1
ENSMUSG00000058331	13	67747800	67755228	ENSGGOG00000042313	11	3107694	3151262	ortholog_one2many	50.74	37.9147	50		0.3908	1.3976	0
ENSMUSG00000037977	9	107340602	107352422	ENSGGOG00000014921	3	51572184	51581901	ortholog_one2one	82.9268	83.9506	100	100.00	0.0826	0.5664	1
ENSMUSG00000037708	2	18694032	18750413	ENSGGOG00000002617	10	25190369	25263437	ortholog_one2many	91.5521	91.5521	100	99.54	0.0436	0.5388	1
ENSMUSG00000021945	14	56886653	56962701	ENSGGOG00000007409	13	1494267	1636108	ortholog_one2one	96.2209	96.1511	100	100.00	0.0181	0.3221	1
ENSMUSG00000095301	7	107964803	107969514												
ENSMUSG00000033458	7	64346758	64374095	ENSGGOG00000001940	15	8841073	8873510	ortholog_one2one	71.5686	71.7797	50	100.00	0.176	0.5578	1
ENSMUSG00000109903	5	16791810	16882052												
ENSMUSG00000036136	12	31073861	31080251												
ENSMUSG00000079415	19	12763660	12765632	ENSGGOG00000022153	11	57718115	57721195	ortholog_one2one	82.3232	81.5	100	100.00	0.1124	0.4433	1
ENSMUSG00000068855	3	96220361	96220880	ENSGGOG00000040152	1	128867611	128868000	ortholog_one2one	100	100	75		0	0	1
ENSMUSG00000034151	3	75037907	75165034	ENSGGOG00000023174	3	169915250	170055528	ortholog_one2one	55.3073	47.199	100	86.89	0.2911	0.6303	0
ENSMUSG00000061778	X	164936169	164980375	ENSGGOG00000015231	X	14666082	14715125	ortholog_one2one	89.7683	89.7683	100	100.00	0.0521	0.6079	1
ENSMUSG00000023827	17	12118704	12219645	ENSGGOG00000036334	CABD030156286.1	138	13882	ortholog_one2one	38.3598	74.7423	0		0.1634	1.3373	0
ENSMUSG00000051499	6	47819266	47830867	ENSGGOG00000009193	7	148665087	148686288	ortholog_one2one	57.0142	63.6494	100	95.99	0.2247	0.8384	1
ENSMUSG00000078815	7	3424195	3435667	ENSGGOG00000000184	19	53332482	53351643	ortholog_one2one	63.0769	71.9298	100	100.00	0.192	1.5455	1
ENSMUSG00000062382	13	74399694	74407346												
ENSMUSG00000036459	7	34109543	34133268	ENSGGOG00000027840	19	33955244	33976269	ortholog_one2one	58.2915	83.1541	100	100.00	0.1128	0.9119	1
ENSMUSG00000095141	Y	60241202	60273250	ENSGGOG00000002946	12	101563478	101574587	ortholog_one2many	26.5766	24.3802	50		0.8459	2.6732	0
ENSMUSG00000024728	19	11139664	11165320												
ENSMUSG00000016427	X	37187588	37191163	ENSGGOG00000002327	X	119724136	119729038	ortholog_one2one	82.8571	82.8571	75	0.00	0.089	0.8559	1
ENSMUSG00000091955	7	24862213	24862697												
ENSMUSG00000020641	12	26442746	26456452	ENSGGOG00000010720	2A	100684290	100702372	ortholog_one2one	82.0442	82.2715	75	100.00	0.1025	0.7473	1
ENSMUSG00000020411	11	46148155	46166508	ENSGGOG00000014146	5	141298609	141313382	ortholog_one2one	83.0049	72.3176	75	100.00	0.103	0.7468	1
ENSMUSG00000068854	3	96221119	96223738	ENSGGOG00000036145	6	27701259	27701639	ortholog_one2one	97.619	97.619	0		0.0132	1.5632	0
ENSMUSG00000022096	14	70552212	70573548	ENSGGOG00000004484	8	21271483	21287804	ortholog_one2one	80.5415	80.0673	100	100.00	0.1192	0.5614	1
ENSMUSG00000028278	4	32983037	33022180	ENSGGOG00000024195	6	91659809	91707114	ortholog_one2one	94.4862	94.25	100	59.64	0.0247	0.5201	1
ENSMUSG00000000605	7	7282309	7300851	ENSGGOG00000010955	X	9875412	9957506	ortholog_one2one	98.5274	96.8421	0	0.00	0.0068	0.7218	0
ENSMUSG00000062761	5	31452431	31481754	ENSGGOG00000009586	2A	79772395	79812489	ortholog_one2one	87.1886	86.4198	100	81.96	0.0636	0.5507	1
ENSMUSG00000029283	5	106964322	106984432	ENSGGOG00000007545	1	92563604	92589159	ortholog_one2one	80.4965	79.0941	50	100.00	0.1134	0.5191	1
ENSMUSG00000041957	16	16213318	16272712	ENSGGOG00000002106	12	52108453	52216862	ortholog_one2one	81.2579	73.3258	50	79.42	0.1113	0.7279	1
ENSMUSG00000029998	6	86386006	86397154	ENSGGOG00000042790	2A	36594793	36617378	ortholog_one2one	75.6436	75.6436	100	96.55	0.1182	1.0555	1
ENSMUSG00000108674	13	21698111	21706833												
ENSMUSG00000055923	5	76873659	76905514	ENSGGOG00000023372	4	72393191	72441558	ortholog_one2one	72.5455	72.6776	100	3.90	0.1762	0.6626	1
ENSMUSG00000030800	7	127925716	127930104	ENSGGOG00000013616	16	31254881	31259193	ortholog_one2one	74.9263	72.7794	100	100.00	0.1719	0.7984	1
ENSMUSG00000036850	2	24974117	24975098	ENSGGOG00000006391	9	120995548	120995961	ortholog_one2one	77.037	75.9124	100	0.00	0.141	2.1534	1
ENSMUSG00000045326	3	108853678	108890008	ENSGGOG00000007188	1	110052654	110082490	ortholog_one2one	85.2103	85.6753	100	93.92	0.0811	0.5304	1
ENSMUSG00000054000	4	93334138	93335511	ENSGGOG00000004137	9	23874518	23875153	ortholog_one2one	74.1463	72.0379	50	0.00	0.1526	1.0227	0
ENSMUSG00000018574	11	70010183	70015411	ENSGGOG00000006756	17	7229940	7239458	ortholog_one2one	82.6219	80.0591	100	100.00	0.107	0.5436	1
ENSMUSG00000033715	13	4049011	4090688												
ENSMUSG00000027824	3	64081547	64109484												
ENSMUSG00000079018	15	75044018	75048830												
ENSMUSG00000026604	1	189728268	189876695	ENSGGOG00000000957	1	194201089	194308064	ortholog_one2one	91.5896	91.7439	100	100.00	0.0404	0.7795	1
ENSMUSG00000031839	8	119344488	119348922	ENSGGOG00000036564	16	75096576	75100874	ortholog_one2one	72.3684	90.1639	75		0.0514	1.3817	1
ENSMUSG00000026975	2	24962400	24972163	ENSGGOG00000006394	9	120998414	121026400	ortholog_one2one	62.8931	66.3717	100	70.56	0.23	0.8401	1
ENSMUSG00000036751	7	30616861	30626151	ENSGGOG00000004768	19	35150178	35162629	ortholog_one2one	84.8837	84.8837	100	100.00	0.078	0.6666	1
ENSMUSG00000033044	11	67798187	67816002	ENSGGOG00000015485	17	9813375	9833905	ortholog_one2one	91.3183	91.0256	100	100.00	0.0401	0.5508	1
ENSMUSG00000094893	9	46998741	47003860												
ENSMUSG00000030801	7	127912516	127925837	ENSGGOG00000013606	16	31241122	31254841	ortholog_one2one	93.6681	91.863	100	100.00	0.0336	0.8171	1
ENSMUSG00000072598	14	44001826	44002269	ENSGGOG00000044112	14	24690957	24691400	ortholog_one2many	55.7823	55.7823	0		0.3077	0.4362	0
ENSMUSG00000068882	2	69861562	69871846	ENSGGOG00000023471	2B	62163261	62182281	ortholog_one2many	42.4096	71.8367	100		0.1347	0.5927	0
ENSMUSG00000068882	2	69861562	69871846	ENSGGOG00000024891	1	126303537	126304783	ortholog_one2many	63.8554	72.0109	0		0.1578	0.5118	0
ENSMUSG00000068882	2	69861562	69871846	ENSGGOG00000011507	2B	126693705	126697566	ortholog_one2many	29.3976	82.4324	0		0.0953	0.7479	0
ENSMUSG00000073997	7	99763507	99769321												
ENSMUSG00000094338	13	21715763	21716143	ENSGGOG00000039663	6	28393014	28393394	ortholog_one2many	100	100	0		0	0	0
ENSMUSG00000013707	3	95139521	95142360	ENSGGOG00000014042	1	130163047	130163601	ortholog_one2one	94.5652	94.5652	100	100.00	0.0253	0.8211	1
ENSMUSG00000048371	8	104591451	104599026	ENSGGOG00000012328	16	57864505	57866094	ortholog_one2one	83.6466	84.121	100	100.00	0.0867	0.6648	1
ENSMUSG00000040818	14	26573856	26634322	ENSGGOG00000034949	3	58703835	58784268	ortholog_one2one	95.5372	95.0658	75	99.29	0.0223	0.3359	1
ENSMUSG00000043897	3	64115278	64141928												
ENSMUSG00000053769	3	95134088	95139518	ENSGGOG00000014046	1	130164097	130170285	ortholog_one2one	84.0708	83.7004	100	100.00	0.0928	0.4035	1
ENSMUSG00000022797	16	32608920	32632794	ENSGGOG00000007229	3	199369093	199402089	ortholog_one2one	76.1468	76.4474	100	73.98	0.1386	0.5302	1
ENSMUSG00000096151	7	107986693	107992723												
ENSMUSG00000093575	16	3884648	3919517	ENSGGOG00000016576	16	3638478	3675053	ortholog_one2many	48.9362	33.0144	75	100.00	0.1108	0.8203	0
ENSMUSG00000022377	15	64086857	64382919	ENSGGOG00000008718	8	131507127	131866847	ortholog_one2one	94.8561	96.3685	100	100.00	0.018	0.3899	1
ENSMUSG00000032894	X	102859186	102867971												
ENSMUSG00000054939	16	3847268	3858880	ENSGGOG00000016442	16	3539328	3547493	ortholog_one2one	74.2015	74.2015	100	100.00	0.1606	0.5326	1
ENSMUSG00000021496	13	55727368	55776830	ENSGGOG00000025134	5	118380651	118430671	ortholog_one2one	66.1765	69.7674	100	87.86	0.2339	1.0103	1
ENSMUSG00000062519	6	47835661	47873537	ENSGGOG00000005812	7	148740489	148775943	ortholog_one2one	89.8911	86.9173	100	82.56	0.054	0.5414	1
ENSMUSG00000028410	4	40722150	40737149	ENSGGOG00000007030	9	16458220	16472926	ortholog_one2one	99.2443	99.2443	75		0.0022	0.4468	1
ENSMUSG00000022683	16	13715057	13730983	ENSGGOG00000023570	16	15168492	15224348	ortholog_one2one	68.2119	66.4516	50	0.00	0.1849	0.8521	0
ENSMUSG00000058163	11	48887422	48902214												
ENSMUSG00000081058	3	96238108	96239127												
ENSMUSG00000030619	7	89954654	89980983	ENSGGOG00000007517	11	85795863	85831125	ortholog_one2one	100	94.6352	100	100.00	0	0	1
ENSMUSG00000038582	5	122284365	122324281	ENSGGOG00000006419	12	110458601	110474855	ortholog_one2many	77.4194	84.2105	100	100.00	0.1249	0.9303	1
ENSMUSG00000038582	5	122284365	122324281	ENSGGOG00000039272	18	3080976	3085576	ortholog_one2many	81.2903	82.6229	0		0.0778	0.7401	0
ENSMUSG00000049350	7	127050156	127087328	ENSGGOG00000043832	16	29922628	29924914	ortholog_one2one	83.8323	83.8323	100		0.1017	0.5591	1
ENSMUSG00000001819	2	74668310	74671599	ENSGGOG00000041387	2B	68499808	68502702	ortholog_one2many	82.5959	96.2199	100	100.00	0.019	0.693	1
ENSMUSG00000001819	2	74668310	74671599	ENSGGOG00000040237	2B	68627135	68631492	ortholog_one2many	84.3658	85.6287	25	50.00	0.0817	0.8324	0
ENSMUSG00000005982	16	3872375	3904780	ENSGGOG00000040086	16	28531806	28532534	ortholog_one2many	52.4793	96.2121	0		0.0165	0.2352	0
ENSMUSG00000005982	16	3872375	3904780	ENSGGOG00000037117	16	3582017	3622334	ortholog_one2many	42.9752	63.0303	75		0.3126	0.9081	0
ENSMUSG00000096769	Y	51125220	51151484	ENSGGOG00000002946	12	101563478	101574587	ortholog_one2many	28.3784	26.0331	50		0.722	2.9489	0
ENSMUSG00000036537	X	37191245	37192467	ENSGGOG00000002324	X	119722939	119724129	ortholog_one2many	87.9765	87.4636	25	50.00	0.0644	0.502	0
ENSMUSG00000027423	2	144250123	144270906	ENSGGOG00000008953	20	18146081	18173281	ortholog_one2one	98.0198	98.0198	100	100.00	0.0093	0.4062	1
ENSMUSG00000062732	7	24864620	24869941	ENSGGOG00000010514	19	41244790	41252392	ortholog_one2one	69.9187	69.9187	75	0.00	0.2024	0.5331	1
ENSMUSG00000063954	3	96239749	96240276	ENSGGOG00000040128	1	128830487	128830879	ortholog_many2many	100	100	50		0	0	0
ENSMUSG00000063954	3	96239749	96240276	ENSGGOG00000043514	1	128821653	128822045	ortholog_many2many	100	100	25		0	0	0
ENSMUSG00000053977	6	71373427	71379173	ENSGGOG00000004023	2A	19952925	19960027	ortholog_one2one	46.5587	48.7288	100	34.24	0.4019	1.0369	0
ENSMUSG00000038750	9	78327589	78329620												
ENSMUSG00000067010	5	108990063	109006527												
ENSMUSG00000034379	16	36041190	36043928	ENSGGOG00000003266	3	124122689	124123681	ortholog_one2one	82.6219	82.1212	100	100.00	0.0997	0.5327	1
ENSMUSG00000031209	X	96455359	96574485	ENSGGOG00000009064	X	65900973	65997048	ortholog_one2one	85.8254	81.9307	75	100.00	0.0781	0.5022	1
ENSMUSG00000000706	13	23456992	23465901	ENSGGOG00000012465	6	27105222	27115356	ortholog_one2one	74.0458	73.7643	75	0.00	0.1567	0.497	1
ENSMUSG00000006215	4	141444654	141467930	ENSGGOG00000012058	1	15909405	15943539	ortholog_one2one	93.0731	92.375	100	79.07	0.0343	0.9893	1
ENSMUSG00000003955	16	36043761	36071594	ENSGGOG00000022758	3	124092390	124118157	ortholog_one2one	73.5484	66.2791	100	98.13	0.1592	0.507	1
ENSMUSG00000067441	X	117014757	117015104												
ENSMUSG00000029015	5	21810655	21865604	ENSGGOG00000000525	7	102149656	102245286	ortholog_one2one	91.6667	94.7222	100	100.00	0.0296	0.5089	1
ENSMUSG00000073243	X	37209348	37211041												
ENSMUSG00000078080	7	103097720	103098749	ENSGGOG00000007633	11	4498178	4499137	ortholog_one2many	78.3019	78.0564	25		0.1297	0.5617	0
ENSMUSG00000020434	11	3886088	3895098	ENSGGOG00000010030	5	141512049	141520825	ortholog_one2one	45.2381	47.7987	0	0.00	0.3504	1.241	0
ENSMUSG00000061959	8	93201218	93229619												
ENSMUSG00000071516	13	21716422	21716814	ENSGGOG00000041011	6	26829502	26829894	ortholog_one2many	100	100	25		0	0	0
ENSMUSG00000045165	7	127091359	127093986	ENSGGOG00000007535	16	29891260	29891934	ortholog_one2one	70.6667	70.9821	100	0.00	0.183	0.717	1
ENSMUSG00000024500	18	42637432	43059471	ENSGGOG00000001873	5	130165327	130687546	ortholog_one2one	95.9641	84.0864	100	89.63	0.0294	0.3294	1
ENSMUSG00000027380	2	127838876	128123873	ENSGGOG00000034893	2A	15750770	16140143	ortholog_one2one	68.8291	75	75	87.74	0.1559	0.5681	1
ENSMUSG00000021982	14	59559388	59597959	ENSGGOG00000005192	13	31130912	31176203	ortholog_one2one	86.4762	88.3269	50	39.89	0.0607	0.4549	0
ENSMUSG00000001823	2	74675013	74677705	ENSGGOG00000038035	2B	68506578	68508452	ortholog_one2many	86.194	85.5556	100	100.00	0.0684	0.6003	1
ENSMUSG00000001823	2	74675013	74677705	ENSGGOG00000040635	2B	68621385	68623259	ortholog_one2many	86.194	85.5556	25	50.00	0.0684	0.6003	0
ENSMUSG00000044286	14	52033962	52042459	ENSGGOG00000004152	14	24236338	24237426	ortholog_one2one	84.5659	72.6519	100	100.00	0.0842	0.6296	1
ENSMUSG00000032892	11	68972484	68975185	ENSGGOG00000011083	17	8315208	8316909	ortholog_one2one	88.1081	87.6344	100	100.00	0.0744	0.3925	1
ENSMUSG00000061273	X	56585512	56598069	ENSGGOG00000013054	X	135996761	136008869	ortholog_one2one	95.4198	95.4198	75		0.0226	0.3612	1
ENSMUSG00000078234	4	139960220	139968026	ENSGGOG00000044081	1	18345710	18348043	ortholog_one2one	69.8577	69.4981	100	68.21	0.193	0.763	1
ENSMUSG00000038569	5	122323223	122354233	ENSGGOG00000043467	12	110423779	110453244	ortholog_one2one	62.0347	58.2751	100	99.53	0.2575	0.7409	1
ENSMUSG00000066268	7	103118403	103125638												
ENSMUSG00000101355	13	21717659	21718069												
ENSMUSG00000030674	7	127107114	127122226	ENSGGOG00000012175	16	29823100	29843116	ortholog_one2one	81.2709	79.6721	75	0.00	0.1046	1.039	1
ENSMUSG00000048062	17	18021733	18022704	ENSGGOG00000008985	19	51145305	51146366	ortholog_one2many	58.2043	53.2578	100		0.3358	0.9425	1
ENSMUSG00000035528	5	89527429	89583740	ENSGGOG00000011146	4	82840882	82955277	ortholog_one2one	80.0959	63.9847	100	100.00	0.1191	0.5823	1
ENSMUSG00000045404	12	99964499	100062682	ENSGGOG00000008129	14	73919076	74041959	ortholog_one2one	85.1852	84.5588	75	100.00	0.0717	0.8927	1
ENSMUSG00000026810	2	32570858	32573579	ENSGGOG00000014688	9	111393634	111397026	ortholog_one2one	72.619	46.9231	100	100.00	0.2481	0.9633	0
ENSMUSG00000037270	3	36863104	37053033	ENSGGOG00000009991	4	134076531	134268983	ortholog_one2one	96.5834	96.5834	100	99.96	0.016	0.4554	1
ENSMUSG00000051730	2	69871198	69885615	ENSGGOG00000022484	2B	62180869	62195502	ortholog_one2one	90.9091	90.9091	100		0.0407	0.2744	1
ENSMUSG00000006311	7	30633616	30635852	ENSGGOG00000009978	19	35143718	35146832	ortholog_one2one	68.9552	62.4324	100	100.00	0.1921	0.7185	1
ENSMUSG00000041852	15	82808436	82987872	ENSGGOG00000000461	22	25664907	25720580	ortholog_one2many	91.3437	92.602	100	75.09	0.0365	0.3702	1
ENSMUSG00000042499	2	74679557	74687016												
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000036475	5	39992056	39992523	ortholog_many2many	66.875	76.4286	0		0.1436	0.5188	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000024691	3	53013084	53015457	ortholog_many2many	80	82.5806	50		0.1004	0.5936	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000024556	3	190106354	190106821	ortholog_many2many	68.75	75.8621	0		0.145	0.551	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000043343	17	51717522	51717989	ortholog_many2many	74.375	76.7742	0		0.1334	0.5732	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000043244	17	16967048	16967515	ortholog_many2many	71.875	74.1936	0		0.1543	0.6033	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000026575	19	33752648	33753165	ortholog_many2many	73.125	75.974	0		0.1432	0.6165	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000041659	3	37680452	37680919	ortholog_many2many	72.5	82.8571	0		0.1044	0.5918	0
ENSMUSG00000048758	9	106429454	106431568	ENSGGOG00000028193	12	95177791	95178258	ortholog_many2many	61.875	79.2	0	0.00	0.1228	0.5681	0
ENSMUSG00000027160	2	110017817	110173360	ENSGGOG00000013327	11	27314926	27340167	ortholog_one2one	69.4823	69.4823	100	100.00	0.1863	0.5055	1
ENSMUSG00000040972	4	140026846	140246784	ENSGGOG00000009851	1	18082947	18242175	ortholog_one2one	89.7436	94.8081	100	80.11	0.0251	0.7452	1
ENSMUSG00000050368	2	74691924	74695105	ENSGGOG00000001341	2B	68531474	68534692	ortholog_one2one	98.8235	98.8235	100	100.00	0.0064	0.1201	1
ENSMUSG00000018740	11	68968131	68974365	ENSGGOG00000011087	17	8316398	8322263	ortholog_one2one	90.3333	90.3333	100	100.00	0.0495	0.4471	1
ENSMUSG00000094396	17	18049424	18079732												
ENSMUSG00000046854	2	32574797	32583782	ENSGGOG00000002539	9	111380447	111389297	ortholog_one2one	65.8228	69.3333	100	100.00	0.1942	0.981	1
ENSMUSG00000029130	5	29195992	29228457	ENSGGOG00000004368	7	156400990	156437549	ortholog_one2one	76.6304	77.9006	100	0.00	0.1287	0.6683	1
ENSMUSG00000026260	1	92439010	92473860	ENSGGOG00000001432	2B	133338409	133401925	ortholog_one2one	69.2958	57.3427	100	82.58	0.1873	0.9079	1
ENSMUSG00000011349	7	24870057	24877651	ENSGGOG00000015274	19	41253586	41260495	ortholog_one2one	80.5405	71.2919	75		0.1197	0.3215	1
ENSMUSG00000028409	4	40736542	40757923	ENSGGOG00000042919	1	136152402	136153939	ortholog_one2many	90.8382	95.2965	0		0.0232	0.4516	0
ENSMUSG00000028409	4	40736542	40757923	ENSGGOG00000014802	9	16404014	16453165	ortholog_one2many	100	100	75	0.00	0	0	1
ENSMUSG00000018347	11	65807175	65829239	ENSGGOG00000005431	17	12121348	12141593	ortholog_one2one	77.1583	78.1421	75	100.00	0.13	0.5161	1
ENSMUSG00000091450	5	109043360	109059569												
ENSMUSG00000038936	1	179668210	179687189	ENSGGOG00000002544	1	226761735	226815562	ortholog_one2one	86.2471	86.2471	100	97.22	0.0761	0.3469	1
ENSMUSG00000032423	9	88447009	88482574	ENSGGOG00000012898	6	87808924	87845598	ortholog_one2one	88.9246	98.5765	50	100.00	0.0086	0.2383	1
ENSMUSG00000040761	4	141467890	141538597	ENSGGOG00000012041	1	15818149	15907997	ortholog_one2one	81.1694	80.7482	75	37.10	0.1049	0.6809	1
ENSMUSG00000066189	7	122670492	122769393	ENSGGOG00000002778	16	24531292	24638552	ortholog_one2one	98.7302	98.7302	100	100.00	0.0058	0.5069	1
ENSMUSG00000025260	X	152001845	152004442	ENSGGOG00000041924	X	53991867	53995007	ortholog_one2many	87.3563	87.3563	50	93.92	0.07	0.4601	1
ENSMUSG00000025260	X	152001845	152004442	ENSGGOG00000036329	X	54016684	54019824	ortholog_one2many	87.3563	87.3563	75	46.76	0.07	0.4601	1
ENSMUSG00000019998	10	24149302	24190222	ENSGGOG00000004131	6	134927009	134985035	ortholog_one2one	94.2529	94.2529	75	100.00	0.0299	0.6363	1
ENSMUSG00000037730	3	30602065	30619873	ENSGGOG00000022638	3	172568888	172584454	ortholog_one2one	91.6393	91.7898	100	100.00	0.0427	0.4667	1
ENSMUSG00000114279	13	21722044	21722567	ENSGGOG00000042796	6	26781645	26782025	ortholog_one2one	100	100	0		0	0	0
ENSMUSG00000002204	7	44572380	44586862	ENSGGOG00000039208	19	49672195	49679509	ortholog_one2many	69.2124	69.0476	100	97.99	0.2009	0.5787	1
ENSMUSG00000002204	7	44572380	44586862	ENSGGOG00000008035	19	49647565	49655546	ortholog_one2many	66.5871	66.4286	100	100.00	0.2215	0.6479	1
ENSMUSG00000027424	2	144270663	144281227	ENSGGOG00000008966	20	18173606	18195515	ortholog_one2one	70.1183	68.8953	100	0.00	0.1927	0.4789	1
ENSMUSG00000024269	18	25127223	25169007	ENSGGOG00000011061	18	33661252	33706934	ortholog_one2one	67.5676	65.7895	100	100.00	0.2097	0.687	1
ENSMUSG00000064220	3	96245497	96246082	ENSGGOG00000040128	1	128830487	128830879	ortholog_many2many	100	100	50		0	0	0
ENSMUSG00000064220	3	96245497	96246082	ENSGGOG00000043514	1	128821653	128822045	ortholog_many2many	100	100	50		0	0	0
ENSMUSG00000022995	1	181896384	182019990	ENSGGOG00000022660	1	205223050	205381832	ortholog_one2one	87.5622	88	75	95.43	0.048	0.3013	1
ENSMUSG00000022299	15	39091231	39112716	ENSGGOG00000015117	8	104365380	104382065	ortholog_one2one	90.8228	91.1111	100	100.00	0.0506	0.3174	1
ENSMUSG00000093769	3	96246685	96248509												
ENSMUSG00000055675	8	15011025	15033333	ENSGGOG00000022674	8	1813260	1815134	ortholog_one2one	52.2907	76.4434	100	100.00	0.1278	1.4123	1
ENSMUSG00000021981	14	59440972	59585764	ENSGGOG00000000576	13	31191615	31282640	ortholog_one2one	98.5163	98.5163	75	87.87	0.0067	0.5048	1
ENSMUSG00000005983	16	3895179	3908689	ENSGGOG00000016572	16	3630873	3632817	ortholog_one2one	75.4386	69.7297	75	100.00	0.1329	0.3332	1
ENSMUSG00000021848	14	48657677	48673819	ENSGGOG00000004038	14	40105049	40114894	ortholog_one2one	99.3266	99.3266	75	0.00	0.0031	0.2268	1
ENSMUSG00000021499	13	55784568	55808998	ENSGGOG00000004842	5	118445540	118462527	ortholog_one2one	56.2025	67.8899	100	92.09	0.223	1.207	1
ENSMUSG00000091572	3	64257215	64289709												
ENSMUSG00000035239	7	99811439	99828417	ENSGGOG00000014507	11	74101413	74119373	ortholog_one2one	68.1818	61.8221	100	0.00	0.202	0.5499	1
ENSMUSG00000029869	6	41605482	41620509	ENSGGOG00000015601	7	142543572	142559632	ortholog_one2one	92.4063	91.9529	100	100.00	0.0399	0.5549	1
ENSMUSG00000052372	X	86740870	88115645	ENSGGOG00000003017	X	29052436	30237046	ortholog_one2one	98.5632	98.5632	100	68.77	0.0066	0.3611	1
ENSMUSG00000040289	3	8663359	8667256	ENSGGOG00000009960	8	35372956	35376805	ortholog_one2one	96.3211	93.5065	100	100.00	0.0172	0.3959	1
ENSMUSG00000029032	4	154278486	154301676	ENSGGOG00000034940	1	3172569	3190395	ortholog_one2one	80.5049	80.9591	100	92.92	0.1047	1.4928	1
ENSMUSG00000090688	5	109083824	109097950												
ENSMUSG00000026154	1	23995939	24005656	ENSGGOG00000037113	6	72476257	72497154	ortholog_one2one	70.1923	67.5926	100		0.2314	0.701	1
ENSMUSG00000043319	12	102899316	102900526												
ENSMUSG00000032067	9	50521617	50528724	ENSGGOG00000011422	11	112193125	112201046	ortholog_one2one	81.25	80.6897	75	0.00	0.1056	0.6118	1
ENSMUSG00000020888	11	70000595	70012301	ENSGGOG00000006765	17	7238122	7247370	ortholog_one2one	96.4674	96.4674	100	100.00	0.0162	0.6379	1
ENSMUSG00000069041	3	40708855	40726096	ENSGGOG00000013994	4	139766526	139807937	ortholog_one2one	86.875	88.254	100	100.00	0.0629	0.5055	1
ENSMUSG00000026289	1	87755870	87792428	ENSGGOG00000016433	2B	126595177	126638895	ortholog_one2one	94.2215	94.0705	100	100.00	0.0312	0.3724	1
ENSMUSG00000014232	16	3908801	3941147	ENSGGOG00000016576	16	3638478	3675053	ortholog_one2many	84.5036	83.4928	75	100.00	0.0713	0.7079	1
ENSMUSG00000033632	18	25168999	25467321	ENSGGOG00000011074	18	33706604	34086975	ortholog_one2one	67.6471	71.5026	75	95.78	0.1699	0.4145	1
