Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSMUSG00000037957	12	110737944	110804238	ENSMMUG00000007135	7	164428513	164461805	ortholog_one2many	84.5343	89.0741	75	99.51	0.0563	0.4562	1
ENSMUSG00000013083	7	30698926	30700536												
ENSMUSG00000014104	6	41852989	41864413												
ENSMUSG00000036291	14	49066097	49094234	ENSMMUG00000018279	7	119233146	119254410	ortholog_one2one	84.0816	82.5651	100	100.00	0.0862	0.4614	1
ENSMUSG00000040721	14	55060262	55092324	ENSMMUG00000014771	7	84872759	84886129	ortholog_one2one	84.5043	84.4384	100	93.54	0.0836	0.416	1
ENSMUSG00000095028	3	15495751	15575065	ENSMMUG00000037533	10	34408567	34435203	ortholog_one2many	24.5524	55.1724	100		0.3551	0.7475	0
ENSMUSG00000001175	12	100199435	100209814												
ENSMUSG00000073946	7	103573061	103586795												
ENSMUSG00000045268	4	119169513	119174195	ENSMMUG00000039460	1	42251039	42261676	ortholog_one2one	86.2191	61.3065	75	100.00	0.0689	0.5504	1
ENSMUSG00000031342	X	166238911	166388988	ENSMMUG00000019415	X	12988687	13036165	ortholog_one2one	85.3659	91.8033	75	72.71	0.0528	0.383	1
ENSMUSG00000032519	9	120110374	120124504	ENSMMUG00000022963	2	103307596	103322038	ortholog_one2one	80.0613	85.8553	75	0.00	0.0754	0.5962	1
ENSMUSG00000095741	X	37571405	37576163												
ENSMUSG00000000486	7	127214447	127233130	ENSMMUG00000021842	20	27974805	27982019	ortholog_one2one	89.3443	79.7561	100	46.18	0.0664	0.8052	1
ENSMUSG00000091122	14	44583153	44588402												
ENSMUSG00000032344	9	78430526	78443237	ENSMMUG00000019606	4	71436517	71469379	ortholog_one2one	53.4517	51.9157	75	0.00	0.335	0.7036	1
ENSMUSG00000040723	1	165646516	165709757	ENSMMUG00000023372	1	199975436	200052109	ortholog_one2one	58.2524	51.2821	100	100.00	0.3002	1.0113	1
ENSMUSG00000107169	17	24163865	24186287	ENSMMUG00000019096	20	2527463	2553707	ortholog_one2one	85.7527	57.0662	100	0.00	0.1003	1.7455	1
ENSMUSG00000092165	14	44556795	44627938												
ENSMUSG00000020661	12	3806007	3914443	ENSMMUG00000013565	13	25477990	25562850	ortholog_one2one	96.5859	96.1623	75	53.04	0.0166	0.4918	1
ENSMUSG00000030105	6	108783099	108825278	ENSMMUG00000008810	2	61333667	61388038	ortholog_one2many	100	100	100	94.90	0	0	1
ENSMUSG00000030105	6	108783099	108825278	ENSMMUG00000012931	1	26992833	26993698	ortholog_one2many	74.1936	88.4615	0		0.0636	0.2504	0
ENSMUSG00000024118	17	24215054	24220851	ENSMMUG00000000002	20	2488547	2493824	ortholog_one2one	52.5229	56.6832	100	0.00	0.3018	0.8624	1
ENSMUSG00000070798	7	18519702	18532269	ENSMMUG00000013422	19	37412342	37419940	ortholog_many2many	13.2632	25.2	25		0.611	0.7585	0
ENSMUSG00000070798	7	18519702	18532269	ENSMMUG00000000889	KQ737299.1	215521	223347	ortholog_many2many	7.36842	39.7727	25		0.6471	1.6008	0
ENSMUSG00000093626	15	75449457	75451406												
ENSMUSG00000042759	7	126584942	126589112	ENSMMUG00000000707	20	27706350	27711089	ortholog_one2one	47.6645	42.6401	100	100.00	0.5164	0.8437	0
ENSMUSG00000026117	1	36761798	36782818	ENSMMUG00000021545	13	92830489	92857615	ortholog_one2one	93.3657	93.2149	75	0.00	0.0313	1.16	1
ENSMUSG00000034220	1	92831645	92860779												
ENSMUSG00000096365	19	13231328	13236400												
ENSMUSG00000015790	2	26913381	26916530	ENSMMUG00000022344	15	5016297	5021737	ortholog_one2one	74.8366	76.3333	100	0.00	0.1499	0.6647	1
ENSMUSG00000030527	7	80586627	80688877	ENSMMUG00000008886	7	68644745	68761777	ortholog_one2one	88.6914	88.6914	50	100.00	0.0621	0.4189	1
ENSMUSG00000030041	6	82946902	83030309	ENSMMUG00000002140	13	75578835	75675731	ortholog_one2one	71.8336	71.6981	75	93.85	0.1807	0.4751	1
ENSMUSG00000073069	X	91331690	91333360	ENSMMUG00000037513	X	25620525	25622000	ortholog_many2many	47.8788	38.7255	25		0.4137	0.8256	0
ENSMUSG00000073069	X	91331690	91333360	ENSMMUG00000042205	X	25647854	25649329	ortholog_many2many	48.7879	39.5577	50		0.3992	0.87	0
ENSMUSG00000031552	8	24602246	24674755	ENSMMUG00000022134	8	40039836	40233021	ortholog_one2one	61.7524	59.5174	100	50.02	0.2458	0.7558	1
ENSMUSG00000031327	X	103356476	103396092	ENSMMUG00000023236	X	68135886	68250245	ortholog_one2one	92.9515	93.7778	50	97.22	0.0203	0.3693	1
ENSMUSG00000079450	X	123103495	123188795	ENSMMUG00000006194	X	9031440	9038307	ortholog_one2many	28.6325	31.3084	50	0.00	0.7273	1.3313	0
ENSMUSG00000038633	1	182275772	182282804	ENSMMUG00000002400	1	142238754	142250615	ortholog_one2many	86.3777	86.3777	25	17.83	0.0812	0.6634	0
ENSMUSG00000034212	1	92859803	92902906	ENSMMUG00000014835	12	123197797	123296110	ortholog_one2one	65.3693	63.5922	100	78.27	0.2536	1.2623	1
ENSMUSG00000042828	7	128003949	128011033	ENSMMUG00000016276	20	28854656	28866759	ortholog_one2one	90.1468	89.7704	50	0.00	0.0542	1.1192	0
ENSMUSG00000036473	17	24175431	24209387	ENSMMUG00000045539	16	9193929	9215309	ortholog_one2one	14.1379	53.5948	0		0.3335	65.6772	0
ENSMUSG00000081362	4	96195197	96236659												
ENSMUSG00000037028	4	101909121	101911908												
ENSMUSG00000021468	13	53332748	53377397	ENSMMUG00000003006	15	108193435	108273846	ortholog_one2one	91.5433	91.5433	50	0.00	0.0412	0.7287	0
ENSMUSG00000060613	19	40153353	40187333												
ENSMUSG00000032044	9	35267865	35277731	ENSMMUG00000007933	14	118975342	119037710	ortholog_one2one	78.7798	78.7798	100	100.00	0.1334	0.5146	1
ENSMUSG00000021379	13	48261228	48266026	ENSMMUG00000014691	4	20217175	20219546	ortholog_one2one	98.1366	98.1366	50	100.00	0.0078	0.4918	1
ENSMUSG00000005553	7	30712209	30725534	ENSMMUG00000000845	19	31472084	31485687	ortholog_one2one	70.6963	77.6833	100	68.83	0.1348	1.1164	1
ENSMUSG00000045639	7	127607031	127615797												
ENSMUSG00000062199	19	13312768	13315541												
ENSMUSG00000073945	7	103590103	103600448												
ENSMUSG00000096485	19	13338862	13343572												
ENSMUSG00000109061	8	4238865	4251423	ENSMMUG00000023755	19	8085683	8098722	ortholog_one2many	80	98.3908	75	0.00	0.006	0.6396	1
ENSMUSG00000038056	5	25271798	25498783	ENSMMUG00000007212	3	178342486	178668618	ortholog_one2one	84.7879	84.7361	100	70.56	0.0822	0.4547	1
ENSMUSG00000070797	7	18556514	18567305	ENSMMUG00000013422	19	37412342	37419940	ortholog_many2many	12.8692	24.4	25		0.5838	0.7452	0
ENSMUSG00000070797	7	18556514	18567305	ENSMMUG00000000889	KQ737299.1	215521	223347	ortholog_many2many	6.96203	37.5	25		0.6659	1.4424	0
ENSMUSG00000024675	19	11404770	11427246												
ENSMUSG00000073944	7	103600575	103604859												
ENSMUSG00000044361	15	76119517	76126596												
ENSMUSG00000034617	13	68560780	68582149	ENSMMUG00000018747	6	7735697	7767361	ortholog_one2one	77.0115	76.7908	50	97.83	0.1538	0.7162	1
ENSMUSG00000045598	7	127233061	127238179	ENSMMUG00000029159	20	27995215	28000300	ortholog_one2one	86.9712	84.6787	100	100.00	0.0685	0.6044	1
ENSMUSG00000053470	6	71588972	71632990	ENSMMUG00000013124	13	88194516	88247370	ortholog_one2one	91.3832	91.5216	100	100.00	0.0407	0.4153	1
ENSMUSG00000049015	19	13362236	13368054												
ENSMUSG00000002948	8	4238740	4247897	ENSMMUG00000023755	19	8085683	8098722	ortholog_one2many	91.2393	98.1609	100	0.00	0.006	0.635	1
ENSMUSG00000029865	6	41951630	41956098												
ENSMUSG00000052676	X	134971372	135009209	ENSMMUG00000002151	X	96031390	96077858	ortholog_one2one	63.0603	63.4526	25	43.97	0.244	0.3833	0
ENSMUSG00000031119	X	52053021	52165252	ENSMMUG00000003456	X	127266396	127387309	ortholog_one2one	87.2531	91.3534	50	100.00	0.0497	0.498	1
ENSMUSG00000095510	X	37580992	37585496												
ENSMUSG00000049288	3	96601149	96626171	ENSMMUG00000016053	1	123390350	123413404	ortholog_one2one	90.2077	89.6755	100	100.00	0.0638	0.4999	1
ENSMUSG00000029575	5	114431034	114444060	ENSMMUG00000011665	11	109487853	109507976	ortholog_one2one	85.654	83.1967	100	100.00	0.0783	0.5202	1
ENSMUSG00000066097	4	96294508	96348662												
ENSMUSG00000062833	6	41968140	41973090												
ENSMUSG00000056076	5	140419328	140443360	ENSMMUG00000015529	3	36330315	36359820	ortholog_one2one	90.5355	88.6585	100	0.00	0.0521	0.9577	1
ENSMUSG00000039456	16	93832121	93876073	ENSMMUG00000020043	3	10353645	10410951	ortholog_one2one	81.741	81.9149	100	100.00	0.0957	0.7569	1
ENSMUSG00000057513	7	23865520	23866449												
ENSMUSG00000093531	17	18810835	18838900												
ENSMUSG00000050567	11	50255634	50292311	ENSMMUG00000012371	6	178381364	178437286	ortholog_one2one	84.4118	84.9951	100	70.62	0.0804	0.523	1
ENSMUSG00000073294	X	6081219	6083419												
ENSMUSG00000013822	9	22112989	22117172	ENSMMUG00000001476	19	11595737	11598480	ortholog_one2one	78.3133	57.0175	100	100.00	0.1312	1.1627	1
ENSMUSG00000052707	7	123123885	123195296	ENSMMUG00000020428	20	23441891	23545921	ortholog_one2one	94.5675	91.0615	100	100.00	0.0272	0.168	1
ENSMUSG00000042190	5	113612354	113650426	ENSMMUG00000042320	11	108158832	108214715	ortholog_one2one	81.4016	80.9651	75	50.00	0.0982	1.2508	1
ENSMUSG00000062598	7	23892009	23895622												
ENSMUSG00000091491	17	18914300	18958087												
ENSMUSG00000035898	5	86109287	86172803	ENSMMUG00000003776	5	66661894	66734763	ortholog_one2one	89.3637	89.4487	100	100.00	0.0528	0.4496	1
ENSMUSG00000073295	X	6047453	6055110	ENSMMUG00000043712	X	51515351	51522830	ortholog_one2many	95.7317	95.1515	25		0.0196	1.4381	0
ENSMUSG00000049625	13	56173704	56178885	ENSMMUG00000004769	6	133165513	133169405	ortholog_one2one	78.2313	56.3725	100	100.00	0.1291	0.8047	1
ENSMUSG00000115388	15	76101481	76120195												
ENSMUSG00000022901	16	36603869	36666081	ENSMMUG00000000912	2	43287387	43348150	ortholog_one2one	46.2783	42.3077	100	100.00	0.4523	0.6272	0
ENSMUSG00000020377	11	50236461	50238616	ENSMMUG00000012373	6	178454397	178456699	ortholog_one2one	52	83.871	100	6.13	0.0892	0.8134	1
ENSMUSG00000021482	13	64275280	64312710	ENSMMUG00000021677	X	3828130	3828807	ortholog_one2many	62.3894	80.1136	0	0.00	0.1152	0.4739	0
ENSMUSG00000021482	13	64275280	64312710	ENSMMUG00000008295	15	110482311	110497734	ortholog_one2many	88.0531	88.0531	75	0.00	0.0636	0.4197	1
ENSMUSG00000090364	14	3688783	3698000												
ENSMUSG00000096717	17	19053460	19082411												
ENSMUSG00000071552	16	43648867	43664146												
ENSMUSG00000045349	4	138250403	138261332	ENSMMUG00000008847	1	19528482	19541309	ortholog_one2one	86.014	86.4169	100	0.00	0.0719	0.8334	1
ENSMUSG00000014867	2	26920040	26933928	ENSMMUG00000022348	15	4996186	5011176	ortholog_one2one	98.8848	98.8848	100	0.00	0.0051	0.6604	1
ENSMUSG00000039081	14	21983959	21989601	ENSMMUG00000006102	9	54862255	54866965	ortholog_one2one	95.3988	96.5839	100	100.00	0.0157	0.6067	1
ENSMUSG00000069114	3	9250602	9285333	ENSMMUG00000008438	8	78735811	78772830	ortholog_one2one	88.1533	86.9416	100	0.00	0.0604	0.3288	1
ENSMUSG00000035168	2	59612042	59846149	ENSMMUG00000006180	12	45733394	45932972	ortholog_one2one	89.7091	87.5855	75	100.00	0.0555	0.4977	1
ENSMUSG00000070890	4	101940407	101943183												
ENSMUSG00000079006	2	151086786	151092350												
ENSMUSG00000055653	X	52272426	52613950	ENSMMUG00000009622	X	127503856	127968352	ortholog_one2one	94.1278	90.3814	75	100.00	0.028	0.3728	1
ENSMUSG00000032238	9	68653786	69388246	ENSMMUG00000018192	7	37111418	37295399	ortholog_one2one	88.3365	85.2399	75	96.43	0.0861	0.6111	1
ENSMUSG00000055737	15	3317760	3583492	ENSMMUG00000001336	6	43085542	43437062	ortholog_one2one	67.6923	68.2171	100	93.44	0.1927	0.3963	1
ENSMUSG00000001569	5	29434664	29457843	ENSMMUG00000039033	3	183315069	183379552	ortholog_one2one	64.1686	65.2381	100		0.2533	1.221	1
ENSMUSG00000032536	9	121297502	121474918	ENSMMUG00000001075	2	100415443	100627311	ortholog_one2one	86.5815	90.838	100	89.04	0.0447	0.7026	1
ENSMUSG00000068879	3	93773000	93774142	ENSMMUG00000018752	16	39900494	39959415	ortholog_one2many	59.0659	57.4866	50		0.2988	0.69	0
ENSMUSG00000035236	2	39066214	39190734	ENSMMUG00000020633	15	13885854	14077083	ortholog_one2one	97.5247	93.9587	75	0.00	0.0125	0.3499	1
ENSMUSG00000040339	3	108970997	109027607	ENSMMUG00000009429	1	109529113	109599347	ortholog_one2one	92.1622	94.7222	100	78.88	0.0277	0.3944	1
ENSMUSG00000039533	5	142562358	142608800	ENSMMUG00000011672	3	38993220	39049515	ortholog_one2one	93.9271	86.8914	50		0.0262	0.8504	0
ENSMUSG00000060397	7	12881177	12893422	ENSMMUG00000020508	19	51060216	51082091	ortholog_one2one	73.6014	73.2174	75	0.00	0.1587	0.6536	1
ENSMUSG00000014873	2	26916367	26920183	ENSMMUG00000022346	15	5011213	5016414	ortholog_one2one	68.8716	69.1406	100	0.00	0.198	1.5344	1
ENSMUSG00000095239	7	108420421	108424911												
ENSMUSG00000037279	2	144305175	144332146												
ENSMUSG00000040209	3	9427020	9610085	ENSMMUG00000009969	8	78909501	79089855	ortholog_one2one	65.0177	89.1041	100	81.42	0.0483	0.667	1
ENSMUSG00000040929	19	27761721	28011166	ENSMMUG00000000802	15	80999268	81298095	ortholog_one2one	91.7223	94.7586	100	100.00	0.037	0.3875	1
ENSMUSG00000016758	15	83526862	83544634												
ENSMUSG00000079630	X	37602894	37607704												
ENSMUSG00000096679	7	108465326	108467585												
ENSMUSG00000028758	4	138250435	138301967	ENSMMUG00000008837	1	19472351	19526807	ortholog_one2one	78.9981	79.7665	100	57.81	0.1062	0.9846	1
ENSMUSG00000043415	2	19657752	19660583	ENSMMUG00000009247	9	23627760	23629202	ortholog_one2one	80.1762	75.8333	100	0.00	0.1011	0.8712	1
ENSMUSG00000046924	7	23928386	23929357												
ENSMUSG00000079005	2	151098245	151103818												
ENSMUSG00000040138	X	16885521	16911774	ENSMMUG00000018001	X	44044397	44070004	ortholog_one2one	95.4198	93.985	75	100.00	0.0213	0.3773	1
ENSMUSG00000113558	15	101046342	101047397												
ENSMUSG00000063777	19	13407849	13414540												
ENSMUSG00000003662	2	127240938	127247816	ENSMMUG00000012872	13	92060155	92065110	ortholog_one2one	94.3953	94.3953	100	100.00	0.0265	0.5502	1
ENSMUSG00000040483	11	72301629	72313733	ENSMMUG00000009602	16	6709932	6730241	ortholog_one2one	48.3517	43.8538	100	0.00	0.433	0.803	0
ENSMUSG00000092473	7	23950632	23955691												
ENSMUSG00000070796	7	18646736	18656725	ENSMMUG00000013422	19	37412342	37419940	ortholog_many2many	13.1635	24.8	25		0.5885	0.7281	0
ENSMUSG00000070796	7	18646736	18656725	ENSMMUG00000000889	KQ737299.1	215521	223347	ortholog_many2many	6.79405	36.3636	25		0.6948	1.5991	0
ENSMUSG00000044664	9	110798166	110803754	ENSMMUG00000014739	2	95728254	95734240	ortholog_one2one	57.3134	56.6372	100	84.97	0.3155	0.7777	1
ENSMUSG00000037124	11	58640465	58652404	ENSMMUG00000005570	1	224503397	224523049	ortholog_one2one	79.5876	79.4239	50	81.99	0.1058	0.7608	1
ENSMUSG00000048281	14	62276231	62293047	ENSMMUG00000021744	17	30069994	30205324	ortholog_one2one	87.0813	82.3529	100	100.00	0.0657	0.5662	1
ENSMUSG00000042184	5	113692422	113724772												
ENSMUSG00000014355	2	128610104	128687391	ENSMMUG00000012115	13	106798589	106920901	ortholog_one2one	92.0782	92.0782	100	29.49	0.0403	0.4731	1
ENSMUSG00000033228	15	96411699	96460843	ENSMMUG00000023791	11	44056713	44113758	ortholog_one2one	68.0632	65.1974	100	100.00	0.1828	0.6727	1
ENSMUSG00000099418	12	78194242	78209029	ENSMMUG00000006768	7	128519702	128524896	ortholog_one2one	42.5993	57.2816	75	73.04	0.3464	0.7869	0
ENSMUSG00000021932	14	62292589	62372992	ENSMMUG00000021746	17	30262508	30326298	ortholog_one2one	72.7273	80.2867	100	92.43	0.1082	0.4606	1
ENSMUSG00000048222	2	121460235	121474067												
ENSMUSG00000074677	3	15795145	15848528	ENSMMUG00000037533	10	34408567	34435203	ortholog_one2many	24.2967	54.5977	75		0.3466	0.712	0
ENSMUSG00000074359	7	18606343	18616501	ENSMMUG00000013422	19	37412342	37419940	ortholog_many2many	13.8004	26	25		0.5639	0.7786	0
ENSMUSG00000074359	7	18606343	18616501	ENSMMUG00000000889	KQ737299.1	215521	223347	ortholog_many2many	7.431	39.7727	25		0.679	1.5023	0
ENSMUSG00000097425	7	23974615	23988139												
ENSMUSG00000052794	8	72443880	72461001	ENSMMUG00000028852	19	16454075	16478270	ortholog_one2one	47.4259	46.2709	100	100.00	0.4132	1.0733	0
ENSMUSG00000044461	14	59625308	59631660												
ENSMUSG00000060206	4	54945048	55083563	ENSMMUG00000017151	15	32539446	32692851	ortholog_one2one	93.5872	93.1021	100	100.00	0.0303	0.413	1
ENSMUSG00000094861	X	91392500	91393534	ENSMMUG00000037513	X	25620525	25622000	ortholog_many2many	42.1512	35.5392	25		0.4744	0.9271	0
ENSMUSG00000094861	X	91392500	91393534	ENSMMUG00000042205	X	25647854	25649329	ortholog_many2many	40.9884	34.6437	50		0.4988	1.2227	0
ENSMUSG00000053334	5	113735803	113740600												
ENSMUSG00000096072	X	91480126	91481160	ENSMMUG00000037513	X	25620525	25622000	ortholog_many2many	42.1512	35.5392	25		0.4744	0.9271	0
ENSMUSG00000096072	X	91480126	91481160	ENSMMUG00000042205	X	25647854	25649329	ortholog_many2many	40.9884	34.6437	50		0.4988	1.2227	0
ENSMUSG00000021806	14	19751265	19811787	ENSMMUG00000018201	7	113976391	114039655	ortholog_one2one	79.2587	80.814	50	82.46	0.1133	0.5497	1
ENSMUSG00000079065	5	104508352	104522611	ENSMMUG00000003745	X	117367209	117488923	ortholog_one2many	89.6161	89.2231	0		0.0499	0.4855	0
ENSMUSG00000045132	7	103604895	103612534												
ENSMUSG00000001348	9	22126727	22135711	ENSMMUG00000002974	19	11623467	11626939	ortholog_one2one	85.9327	86.4615	75	43.78	0.0796	0.8565	1
ENSMUSG00000049571	7	139600951	139683817	ENSMMUG00000043741	9	129030033	129158138	ortholog_one2one	72.1068	18.3535	100	91.63	0.1753	0.9104	0
ENSMUSG00000058099	15	82992973	83033306	ENSMMUG00000002971	10	84521764	84568296	ortholog_one2one	40.1515	48.6239	100	79.61	0.3921	1.1619	0
ENSMUSG00000052488	8	72460489	72475226	ENSMMUG00000012958	19	16476111	16499133	ortholog_one2one	89.1258	91.8681	100	100.00	0.0359	1.3488	1
ENSMUSG00000049657	4	44991242	45012412	ENSMMUG00000017894	15	46567646	46611908	ortholog_one2one	94.0299	93.0576	100	0.00	0.0288	0.4937	1
ENSMUSG00000074156	8	93351843	93379725	ENSMMUG00000007651	20	39787442	39817257	ortholog_many2many	69.7509	69.2579	25		0.2004	0.5568	0
ENSMUSG00000074156	8	93351843	93379725	ENSMMUG00000009454	20	39829354	39953509	ortholog_many2many	65.1246	65.2406	75		0.2266	0.6344	1
ENSMUSG00000040021	10	7681214	7716460	ENSMMUG00000009827	4	116767114	116825248	ortholog_one2one	93.1798	93.0973	100	40.90	0.0342	0.5678	1
ENSMUSG00000044444	13	55414688	55415232	ENSMMUG00000048792	6	176053449	176053862	ortholog_one2one	88.3212	88.3212	100	100.00	0.0668	1.0265	1
ENSMUSG00000004952	5	136083916	136111860	ENSMMUG00000030384	3	127883183	127917847	ortholog_one2one	77.4314	78.3102	50	50.00	0.1295	1.0873	0
ENSMUSG00000022335	15	68083764	68258856	ENSMMUG00000004918	8	133775399	134012721	ortholog_one2one	88.1973	87.701	100	94.98	0.0616	0.6017	1
ENSMUSG00000021490	13	55398187	55415592	ENSMMUG00000019814	6	176037681	176052997	ortholog_one2one	90.4239	90.1408	100	0.00	0.0521	0.8459	1
ENSMUSG00000029394	5	124345417	124363082	ENSMMUG00000000434	11	123262644	123273157	ortholog_one2many	92.9825	94.6429	100	0.00	0.029	0.9712	1
ENSMUSG00000056055	1	87803680	87845158	ENSMMUG00000023359	12	115846807	115888880	ortholog_one2one	86.1042	85.679	100	0.00	0.0928	0.5271	1
ENSMUSG00000026814	2	32646595	32682669	ENSMMUG00000002248	15	11040367	11083040	ortholog_one2one	65.8499	67.6101	100	0.00	0.2016	0.7078	1
ENSMUSG00000037370	10	24637914	24712159	ENSMMUG00000014151	4	135564316	135687052	ortholog_one2one	79.5806	77.9459	100	100.00	0.1251	0.6473	1
ENSMUSG00000032948	16	75540514	75586061	ENSMMUG00000037492	3	33407198	33511909	ortholog_one2one	60.084	60.2105	50	40.90	0.2634	0.7298	0
ENSMUSG00000068335	6	83030934	83033471	ENSMMUG00000047976	14	64189706	64191145	ortholog_one2many	54.7718	65.0246	0		0.2311	0.7624	0
ENSMUSG00000068335	6	83030934	83033471	ENSMMUG00000002139	13	75574116	75578342	ortholog_one2many	79.0456	83.9207	75	0.00	0.0888	0.5388	1
ENSMUSG00000030732	7	100006172	100034728	ENSMMUG00000020644	14	66825533	66859594	ortholog_one2one	60.2771	59.3182	100	100.00	0.2599	0.9055	1
ENSMUSG00000030059	6	97152997	97179122	ENSMMUG00000008616	2	72871313	72893519	ortholog_one2one	59.2117	83.4625	100	87.30	0.0963	0.62	1
ENSMUSG00000048299	9	39610655	39615927												
ENSMUSG00000047343	1	44009408	44020034												
ENSMUSG00000059867	9	39621373	39624205												
ENSMUSG00000032493	9	110813994	110824523	ENSMMUG00000021254	2	95754014	95757142	ortholog_one2one	49.4624	51.6854	100	90.90	0.4025	0.7836	0
ENSMUSG00000028657	4	122836242	122859175	ENSMMUG00000009189	1	39367913	39398043	ortholog_one2one	84.9673	84.9673	100	90.22	0.0809	0.5521	1
ENSMUSG00000031503	8	11312805	11449287	ENSMMUG00000022282	17	92019269	92222365	ortholog_one2one	84.1242	83.8785	100	96.33	0.1075	0.6661	1
ENSMUSG00000092456	7	24003091	24004247												
ENSMUSG00000033788	6	84008590	84211060	ENSMMUG00000007176	13	72504504	72741771	ortholog_one2one	89.4286	90.5933	100	94.69	0.0463	0.6667	1
ENSMUSG00000040703	7	25802475	25816913	ENSMMUG00000009608	19	37021633	37037302	ortholog_one2one	78.0439	77.5794	50	0.00	0.126	0.7456	0
ENSMUSG00000023289	6	42038394	42042851												
ENSMUSG00000028453	4	43002343	43010506	ENSMMUG00000020191	15	49213551	49219779	ortholog_one2one	72.2311	72.3473	100	100.00	0.1865	0.4919	1
ENSMUSG00000009073	11	4765845	4849536	ENSMMUG00000010311	10	71421621	71526572	ortholog_one2one	97.9866	98.1513	100	97.77	0.0105	0.552	1
ENSMUSG00000066723	7	24054774	24055691												
ENSMUSG00000068479	2	121491911	121506665												
ENSMUSG00000075700	3	58576636	58593133	ENSMMUG00000017699	2	137360254	137389860	ortholog_one2one	97.9487	98.9637	100	72.75			1
ENSMUSG00000021807	14	19811351	19823824	ENSMMUG00000018200	7	113961308	113976224	ortholog_one2many	97.1311	97.1311	50	100.00	0.0151	0.3089	1
ENSMUSG00000021807	14	19811351	19823824	ENSMMUG00000042203	13	106983712	106984455	ortholog_one2many	84.0164	84.7107	0		0.0663	0.2994	0
ENSMUSG00000095440	15	101050194	101078567												
ENSMUSG00000055204	5	90227166	90366577	ENSMMUG00000000790	5	61441728	61552520	ortholog_one2one	20.3611	90.2896	100	100.00	0.0229	0.3374	0
ENSMUSG00000071551	13	4228700	4252843												
ENSMUSG00000053559	15	100621339	100636940												
ENSMUSG00000024121	17	24163866	24169702	ENSMMUG00000005679	4	43725347	43725814	ortholog_one2one	80	80	0	0.00	0.0992	0.9481	0
ENSMUSG00000034723	2	134594185	134644145	ENSMMUG00000021137	10	40893020	40930894	ortholog_one2one	75.2239	81.8182	100	94.19	0.0966	0.483	1
ENSMUSG00000038119	9	35421128	35507652	ENSMMUG00000007628	14	118787806	118953567	ortholog_one2one	82.64	77.1471	100	84.31	0.101	0.5771	1
ENSMUSG00000058398	9	110826690	110831839												
ENSMUSG00000059106	9	39645085	39649556												
ENSMUSG00000006219	4	141576062	141606096	ENSMMUG00000046445	X	119125757	119126852	ortholog_one2many	55.2	67.6471	0		0.1977	0.8728	0
ENSMUSG00000006219	4	141576062	141606096	ENSMMUG00000032243	1	14642776	14673919	ortholog_one2many	78.4	78.4	100	100.00	0.117	0.8745	1
ENSMUSG00000042032	11	40679314	40695203	ENSMMUG00000046334	6	76052486	76054021	ortholog_one2many	81.4371	90.3654	0	50.00	0.0502	0.4377	0
ENSMUSG00000042032	11	40679314	40695203	ENSMMUG00000013980	6	161573071	161589563	ortholog_one2many	94.3114	94.3114	50	100.00	0.0296	0.4445	1
ENSMUSG00000048904	13	56250478	56252163	ENSMMUG00000004770	6	133253294	133254007	ortholog_one2one	86.4754	89.0295	100	100.00	0.0568	1.1419	1
ENSMUSG00000078626	4	101967453	101981049												
ENSMUSG00000070319	9	20894349	20898623	ENSMMUG00000017217	19	10120800	10126350	ortholog_one2one	98.4375	98.4375	100	0.00	0.0067	1.0056	1
ENSMUSG00000026825	2	32308471	32353338	ENSMMUG00000013717	15	10626793	10679021	ortholog_one2one	93.287	92.3253	75	34.03	0.0264	0.687	1
ENSMUSG00000031673	8	102632095	102785642	ENSMMUG00000005520	20	49335622	49517072	ortholog_one2one	96.9849	96.9849	50	100.00	0.0151	0.4743	1
ENSMUSG00000022313	15	51877429	51884614	ENSMMUG00000020284	8	115966364	116050555	ortholog_one2one	86.747	86.747	75	100.00	0.071	0.7462	1
ENSMUSG00000095606	Y	52780040	52806254	ENSMMUG00000002282	3	30290831	30291538	ortholog_one2many	26.5766	26.8182	50		0.6502	1.4278	0
ENSMUSG00000078625	4	101986626	101990053												
ENSMUSG00000020286	11	23516203	23521155	ENSMMUG00000041555	13	61965618	61984900	ortholog_one2one	54.0816	54.6392	100	19.39	0.3105	0.5342	1
ENSMUSG00000018974	5	113742446	113772510	ENSMMUG00000017124	11	108428249	108465008	ortholog_one2one	87.422	85.7289	100	100.00	0.068	0.9277	1
ENSMUSG00000080933	X	37623318	37628612												
ENSMUSG00000074165	7	41633203	41651530												
ENSMUSG00000031502	8	11198423	11312826	ENSMMUG00000022280	17	91863683	92019177	ortholog_one2one	86.9383	86.6786	100	84.56	0.0775	0.6342	1
ENSMUSG00000063760	10	31493193	31609184	ENSMMUG00000003134	4	142546037	142675333	ortholog_one2one	83.1068	78.9668	100	42.93	0.0882	0.4144	1
ENSMUSG00000028656	4	122859047	122886056	ENSMMUG00000045628	9	39016794	39018490	ortholog_one2many	60.9705	84.2566	0		0.0829	0.5111	0
