Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSMUSG00000091376	3	60006743	60025420	ENSPTRG00000022993	3	155284591	155308559	ortholog_one2one	79.5511	79.5511	100	0.00	0.1132	0.7078	1
ENSMUSG00000045348	5	137729899	137741607	ENSPTRG00000043360	KV420980.1	167777	178731	ortholog_one2many	92.0768	91.201	100		0.0364	0.4841	1
ENSMUSG00000045348	5	137729899	137741607	ENSPTRG00000019491	7	103527606	103538559	ortholog_one2many	92.0768	91.201	100	0.00	0.0364	0.4841	1
ENSMUSG00000021182	12	100911523	101029056	ENSPTRG00000006634	14	76126570	76272974	ortholog_one2one	82.8273	82.0513	100	100.00	0.0898	0.8154	1
ENSMUSG00000040263	8	121796313	121829569	ENSPTRG00000008449	16	79009099	79071409	ortholog_one2many	70.7192	79.4231	100	100.00	0.1178	0.867	1
ENSMUSG00000040263	8	121796313	121829569	ENSPTRG00000050505	KV421236.1	18630	81806	ortholog_one2many	69.1781	68.3587	0		0.2301	1.0329	0
ENSMUSG00000001014	9	21029373	21030595	ENSPTRG00000022810	19	10817790	10818962	ortholog_one2one	37.4046	36.0294	100	100.00	0.7083	1.6314	0
ENSMUSG00000108900	8	71520120	71525711	ENSPTRG00000047465	19	18398278	18401913	ortholog_one2one	66.6667	66.6667	100	100.00	0.2385	1.7008	1
ENSMUSG00000035296	14	61219115	61258490	ENSPTRG00000005701	13	7829220	7950761	ortholog_one2one	83.1615	83.1615	50	7.11	0.1043	0.5828	0
ENSMUSG00000028096	3	96868281	96905346	ENSPTRG00000001213	1	111577454	111636332	ortholog_one2one	96.4835	96.4835	50	39.62	0.0153	0.584	0
ENSMUSG00000048284	6	42434535	42435464	ENSPTRG00000046366	KV420904.1	91127	92050	ortholog_one2many	68.8312	69.0554	50	68.50	0.2226	0.6397	0
ENSMUSG00000048284	6	42434535	42435464	ENSPTRG00000032455	7	148218668	148219591	ortholog_one2many	68.8312	69.0554	50	0.00	0.2226	0.6397	0
ENSMUSG00000058755	11	4236420	4241026	ENSPTRG00000014237	22	16848557	16854510	ortholog_one2one	42.5856	44.4444	100	100.00	0.4138	1.3319	0
ENSMUSG00000022364	15	57912199	57970067	ENSPTRG00000020547	8	125487487	125567788	ortholog_one2one	84.0361	78.5178	100	0.00	0.0844	0.5429	1
ENSMUSG00000026272	1	93135240	93145421	ENSPTRG00000013113	2B	132066616	132076386	ortholog_one2one	67.8744	76.5668	100	100.00	0.1426	1.3022	1
ENSMUSG00000037405	9	21015985	21028817	ENSPTRG00000010463	19	10801903	10816283	ortholog_one2one	51.7691	51.7691	100	100.00	0.3944	1.3081	1
ENSMUSG00000035778	2	35400179	35463231	ENSPTRG00000049018	9	99508120	99529124	ortholog_one2one	55.665	70.625	100	43.71	0.1954	0.4847	1
ENSMUSG00000040629	1	166201201	166238747	ENSPTRG00000001629	1	145216790	145249704	ortholog_one2one	89.8617	89.8617	100	96.65	0.0496	0.3224	1
ENSMUSG00000029875	15	98167158	98170134	ENSPTRG00000029702	12	41772180	41772764	ortholog_one2one	91.0995	89.6907	100	50.00	0.0389	0.5629	1
ENSMUSG00000022906	16	35938470	35972605	ENSPTRG00000015294	3	125703034	125740230	ortholog_one2one	59.0361	57.3099	100	95.45	0.3128	0.5957	1
ENSMUSG00000063200	13	43398390	43407097	ENSPTRG00000049899	11	85808422	85809195	ortholog_one2many	76.7717	75.8755	0		0.133	0.4927	0
ENSMUSG00000063200	13	43398390	43407097	ENSPTRG00000017737	6	13726376	13732542	ortholog_one2many	76.7717	75.8755	100	100.00	0.1322	0.4841	1
ENSMUSG00000047414	12	95692226	95785215	ENSPTRG00000045540	14	70362059	70364041	ortholog_one2one	96.9697	96.9697	100	13.67	0.0156	0.4953	1
ENSMUSG00000032328	9	79768943	79793507	ENSPTRG00000018355	6	77986116	78018179	ortholog_one2one	88.1868	69.7826	100	100.00	0.0637	0.356	1
ENSMUSG00000028927	4	140906344	140952586	ENSPTRG00000000243	1	15998618	16055548	ortholog_one2one	92.1248	93.2331	100	83.22	0.0348	0.8098	1
ENSMUSG00000049339	1	75142778	75147913	ENSPTRG00000012942	2B	110097470	110102969	ortholog_one2one	86.8762	86.5562	100	100.00	0.069	0.3487	1
ENSMUSG00000052974	7	27119909	27133660	ENSPTRG00000049904	KV421303.1	34689	46855	ortholog_one2many	57.2301	67.3861	50		0.2363	1.4159	0
ENSMUSG00000052974	7	27119909	27133660	ENSPTRG00000043811	19	43133936	43146533	ortholog_one2many	83.0957	83.0957	25		0.09	0.8561	0
ENSMUSG00000052974	7	27119909	27133660	ENSPTRG00000047387	19	42870316	42882462	ortholog_one2many	57.2301	67.3861	75		0.2363	1.4159	1
ENSMUSG00000038384	5	123142193	123168629	ENSPTRG00000005567	12	125185544	125215582	ortholog_one2one	88.3627	89.3986	75	91.45	0.0557	0.699	1
ENSMUSG00000079177	12	4713670	4738430	ENSPTRG00000011712	2A	24637195	24653865	ortholog_one2one	32.4415	47.0874	100	100.00	0.4855	1.1206	0
ENSMUSG00000100512	7	30233439	30235725	ENSPTRG00000010884	19	38065623	38068320	ortholog_one2one	86.7725	76.6355	100	100.00	0.0627	0.8569	1
ENSMUSG00000026241	1	86666291	86670571	ENSPTRG00000013032	2B	123002601	123007536	ortholog_one2one	92.0635	92.0635	100	100.00	0.0388	0.5931	1
ENSMUSG00000037149	12	13216973	13249213	ENSPTRG00000011670	2A	15904644	15942119	ortholog_one2one	97.4324	97.4324	100	78.36	0.0124	0.4963	1
ENSMUSG00000089762	2	30471537	30474219	ENSPTRG00000044141	9	107373568	107374776	ortholog_one2many	91.133	92.0398	75		0.0306	0.3747	1
ENSMUSG00000089762	2	30471537	30474219	ENSPTRG00000042692	KV421085.1	272452	273661	ortholog_one2many	82.0197	88.5638	50		0.0529	0.4473	0
ENSMUSG00000002486	5	114707760	114722327												
ENSMUSG00000038304	3	96798763	96829351	ENSPTRG00000001211	1	111691199	111702119	ortholog_one2one	63.7838	50.4273	100	100.00	0.2406	0.3564	1
ENSMUSG00000060807	12	103646630	103657212	ENSPTRG00000006678	14	79469181	79488279	ortholog_one2one	58.6902	57.5309	100	100.00	0.2999	0.8279	1
ENSMUSG00000022414	15	80133127	80161707	ENSPTRG00000014395	22	25992926	26032355	ortholog_one2one	96.4143	95.2756	100	100.00	0.0215	0.8106	1
ENSMUSG00000036371	6	67238176	67297736	ENSPTRG00000048835	X	68061331	68062916	ortholog_one2many	70.7617	92.9032	0		0.0403	0.3288	0
ENSMUSG00000036371	6	67238176	67297736	ENSPTRG00000023560	1	67407198	67428567	ortholog_one2many	98.5258	98.2843	100	100.00	0.007	0.2558	1
ENSMUSG00000015027	8	122578242	122611463	ENSPTRG00000008467	16	80154802	80185136	ortholog_one2one	71.3462	73.9044	100	100.00	0.1843	0.9977	1
ENSMUSG00000070002	8	70539457	70592858	ENSPTRG00000010711	19	19514154	19590901	ortholog_one2one	82.0598	79.5491	100	100.00	0.1074	1.2604	1
ENSMUSG00000110332	8	90816145	90817393												
ENSMUSG00000042279	6	115944938	115950236	ENSPTRG00000015380	3	132814043	132822307	ortholog_one2one	45.0658	39.5954	100	11.34	0.5235	1.1415	0
ENSMUSG00000073514	18	89301082	89769528	ENSPTRG00000046320	18	67017618	67457114	ortholog_one2one	99.6979	99.6979	75	17.15	0.0014	0.4278	1
ENSMUSG00000037499	1	191306789	191318194	ENSPTRG00000001961	1	191385487	191398966	ortholog_one2one	91.2281	90.6977	100	100.00	0.0404	0.5077	1
ENSMUSG00000033487	14	72537946	72710003	ENSPTRG00000023284	13	33976379	34205745	ortholog_one2one	91.0685	91.0685	50	88.33	0.0463	0.4413	1
ENSMUSG00000071491	13	22800629	22809682												
ENSMUSG00000027465	2	152293828	152313996	ENSPTRG00000013145	20	385894	412888	ortholog_one2one	92.7861	92.5558	100	93.83	0.0392	0.4414	1
ENSMUSG00000020640	12	4592638	4713962	ENSPTRG00000011713	2A	24665781	24784983	ortholog_one2one	92.1592	90.7363	100	98.40	0.0354	0.4472	1
ENSMUSG00000047363	2	30595040	30608943												
ENSMUSG00000057903	14	50418626	50427888												
ENSMUSG00000037410	9	90202027	90270804	ENSPTRG00000007333	15	58990936	59078686	ortholog_one2one	88.7047	88.8889	0	65.79	0.0563	0.563	0
ENSMUSG00000078518	4	138870992	138873964												
ENSMUSG00000057123	3	96904693	97077416	ENSPTRG00000043079	1	110766033	110767109	ortholog_one2one	83.2402	83.2402	50	70.20	0.0954	0.8076	0
ENSMUSG00000046718	8	71534255	71537456	ENSPTRG00000010672	19	18411013	18413740	ortholog_one2one	36.0465	33.5135	100	0.00	0.565	73.5034	0
ENSMUSG00000049744	2	43748824	44395953	ENSPTRG00000012510	2B	32875981	33493229	ortholog_one2one	83.7838	84.8421	100	100.00	0.0807	0.372	1
ENSMUSG00000032313	9	55326913	55438345	ENSPTRG00000007313	15	57152003	57222861	ortholog_one2one	86.9888	88.1356	100	100.00	0.0624	0.4207	1
ENSMUSG00000037525	15	99470079	99474730	ENSPTRG00000004916	12	40050798	40056246	ortholog_one2one	78.9474	76.2712	100	58.56	0.134	0.5494	1
ENSMUSG00000049502	16	35926511	35939151	ENSPTRG00000015295	3	125739419	125750313	ortholog_one2one	57.3529	57.973	100	100.00	0.3024	0.716	1
ENSMUSG00000034171	4	115967145	116017926	ENSPTRG00000000693	1	46010173	46029675	ortholog_one2one	83.7651	83.7651	100	0.00	0.09	0.6306	1
ENSMUSG00000059772	7	126689468	126695784	ENSPTRG00000033898	16	29178755	29182493	ortholog_one2one	75.1852	57.3446	75	50.00	0.1656	1.1117	1
ENSMUSG00000030750	7	125467640	125491596	ENSPTRG00000007912	16	26755386	26798965	ortholog_one2one	84.6429	89.0977	100	19.49	0.0542	0.6703	1
ENSMUSG00000045690	12	75630596	75669537	ENSPTRG00000006427	14	47932073	47933236	ortholog_one2one	81.3472	81.1369	100	58.68	0.1072	0.7599	1
ENSMUSG00000028293	4	34663257	34687438	ENSPTRG00000018405	6	90599968	90639588	ortholog_one2many	91.6667	91.3947	100	100.00	0.0456	0.4607	1
ENSMUSG00000028293	4	34663257	34687438	ENSPTRG00000046714	3	91909210	91910423	ortholog_one2many	44.6429	85.2273	0		0.0886	0.4951	0
ENSMUSG00000078796	7	16061814	16096334	ENSPTRG00000011212	19	49648782	49701184	ortholog_one2one	74.7616	75.2029	100	64.92	0.1509	0.8421	1
ENSMUSG00000075427	15	98186013	98195542	ENSPTRG00000029704	12	41753599	41754528	ortholog_one2many	61.9497	72.1612	0		0.1393	0.7641	0
ENSMUSG00000068574	6	42459979	42465196												
ENSMUSG00000049908	3	96913566	96926020	ENSPTRG00000001225	1	110614087	110615388	ortholog_one2one	86.8182	88.2217	0	64.00	0.0569	0.7942	0
ENSMUSG00000015522	3	95434388	95497240	ENSPTRG00000001266	1	128759289	128826275	ortholog_one2one	91.7826	92.0152	100	100.00	0.0408	0.3326	1
ENSMUSG00000015016	8	122775486	122817880	ENSPTRG00000008471	16	80471638	80537465	ortholog_one2one	78.2161	79.1667	100	42.94	0.1238	0.7117	1
ENSMUSG00000108748	15	98186017	98220977	ENSPTRG00000029704	12	41753599	41754528	ortholog_one2many	61.9497	72.1612	50		0.1393	0.7641	0
ENSMUSG00000061974	8	47822143	47822805												
ENSMUSG00000090129	15	98206971	98221056	ENSPTRG00000029704	12	41753599	41754528	ortholog_one2many	61.4907	72.5275	75		0.14	0.8058	1
ENSMUSG00000108398	4	134246935	134250042	ENSPTRG00000050100	1	25247837	25252190	ortholog_one2one	83.9572	84.4086	75	100.00	0.0808	0.6645	1
ENSMUSG00000058498	4	152307019	152318993	ENSPTRG00000000078	1	5464444	5477861	ortholog_one2one	81.2598	81.388	100	64.97	0.1033	0.9414	1
ENSMUSG00000028751	4	138877942	138882817	ENSPTRG00000000276	1	18925890	18929149	ortholog_one2one	84.507	84.507	100	0.00	0.0991	0.9299	1
ENSMUSG00000040405	11	46735080	46779578	ENSPTRG00000017459	5	157315707	157345551	ortholog_many2many	34.4262	26.1194	75	0.00	0.7113	1.8321	0
ENSMUSG00000040405	11	46735080	46779578	ENSPTRG00000049554	19	25194653	25195856	ortholog_many2many	33.4426	28.8952	25		0.6918	2.4958	0
ENSMUSG00000032363	9	90163069	90208071	ENSPTRG00000007350	15	59860459	59871727	ortholog_one2one	37.5377	66.7382	0	0.31	0.2049	0.7358	0
ENSMUSG00000038298	3	96829284	96870926	ENSPTRG00000023567	1	111636734	111671495	ortholog_one2one	78.42	78.42	75	71.48	0.1247	0.6171	1
ENSMUSG00000050105	4	134251110	134254106	ENSPTRG00000022777	1	25245282	25246097	ortholog_one2one	87.0849	87.0849	100	100.00	0.0609	0.631	1
ENSMUSG00000009614	2	27188393	27248337	ENSPTRG00000021522	9	111963688	112039572	ortholog_one2one	88.1393	88.2353	100	100.00	0.0615	0.7169	1
ENSMUSG00000022436	15	78899768	78912051	ENSPTRG00000014340	22	24182504	24202605	ortholog_one2one	85.1471	82.5963	100	93.83	0.0818	0.6181	1
ENSMUSG00000046108	8	122422020	122423639	ENSPTRG00000008457	16	79973081	79974511	ortholog_one2one	77.4725	71.5736	100	49.79	0.1287	1.4017	1
ENSMUSG00000094133	19	12200634	12212191	ENSPTRG00000029943	11	59135076	59136011	ortholog_one2many	78.2051	78.4566	50	0.00	0.1329	0.8355	0
ENSMUSG00000095917	14	50445545	50456933												
ENSMUSG00000096546	10	25527943	25536267	ENSPTRG00000043644	6	134751336	134762258	ortholog_one2one	65.1515	40.1869	100	100.00	0.2657	0.551	0
ENSMUSG00000027601	3	19187327	19220817	ENSPTRG00000020299	8	66738774	66803031	ortholog_one2one	76.8293	75.6757	100	100.00	0.1411	0.4393	1
ENSMUSG00000022801	16	32914100	33015647	ENSPTRG00000015797	3	202230318	202337250	ortholog_one2one	87.1859	86.4259	100	100.00	0.0746	0.4166	1
ENSMUSG00000033594	8	123229801	123236233	ENSPTRG00000008486	16	81178130	81187351	ortholog_one2one	83.3333	83.7264	100	100.00	0.0939	1.0223	1
ENSMUSG00000101232	7	32836554	32837870												
ENSMUSG00000095765	14	50472738	50488338												
ENSMUSG00000040990	X	159627272	159978069	ENSPTRG00000048773	X	19558083	19929299	ortholog_one2one	94.2857	94.2857	100	69.37	0.027	0.3363	1
ENSMUSG00000069743	17	21816885	21845772	ENSPTRG00000022804	8	147625006	147646286	ortholog_one2many	36.4299	37.1747	50		0.6145	6.8598	0
ENSMUSG00000021597	13	77043088	77135473	ENSPTRG00000017079	5	20814096	20886376	ortholog_one2one	79.981	79.6786	100	100.00	0.1075	0.459	1
ENSMUSG00000027761	3	60025717	60040160	ENSPTRG00000015540	3	155339321	155354017	ortholog_one2one	69.8492	69.6742	100	48.26	0.2101	1.1146	1
ENSMUSG00000013928	7	30280094	30290237												
ENSMUSG00000073680	4	155781591	155785874	ENSPTRG00000047774	1	620091	622608	ortholog_one2one	50.289	63.5037	100	100.00	0.2703	1.2467	1
ENSMUSG00000075023	2	93855361	93869157	ENSPTRG00000028662	11	44164093	44253326	ortholog_one2one	54.6552	55.8099	100	94.89	0.3333	0.734	1
ENSMUSG00000080725	X	26912743	26935697	ENSPTRG00000005355	12	104566382	104577479	ortholog_one2many	16.9811	15.2542	50		0.9574	3.0795	0
ENSMUSG00000038212	13	65064663	65112975	ENSPTRG00000021134	9	72090568	72177291	ortholog_one2many	89.9408	90.1186	0	99.10	0.0561	0.4003	1
ENSMUSG00000038212	13	65064663	65112975	ENSPTRG00000021159	9	74663521	74734091	ortholog_one2many	21.8935	74	0		0.1807	0.3868	0
ENSMUSG00000033396	2	122053520	122118386	ENSPTRG00000007016	15	25164573	25266586	ortholog_one2one	76.8724	76.4634	75	100.00	0.1455	0.5401	1
ENSMUSG00000068431	14	50503600	50517145												
ENSMUSG00000054141	9	18751507	18763996												
ENSMUSG00000038064	8	47824482	47825476												
ENSMUSG00000006517	8	122433601	122443422	ENSPTRG00000008459	16	79986415	79997487	ortholog_one2one	83.2918	83.5	100	100.00	0.0868	0.9661	1
ENSMUSG00000031563	8	47823959	47990924	ENSPTRG00000016626	4	187421836	187641627	ortholog_one2one	85.8467	85.2007	50	91.63	0.0758	0.6427	1
ENSMUSG00000037020	7	30240138	30280419	ENSPTRG00000010882	19	38008942	38059516	ortholog_one2one	77.0997	77.1504	100	100.00	0.1199	0.5856	1
ENSMUSG00000032268	9	49081260	49117587	ENSPTRG00000049624	11	114090787	114111840	ortholog_one2one	78.8764	75.6466	100	10.97	0.1235	0.6368	1
ENSMUSG00000000411	4	129489014	129491022	ENSPTRG00000000483	1	31675690	31677879	ortholog_one2one	97.3881	97.3881	100	100.00	0.0122	0.3082	1
ENSMUSG00000091983	6	42468015	42476335												
ENSMUSG00000078546	17	21879570	21909926	ENSPTRG00000022804	8	147625006	147646286	ortholog_one2many	38.2151	31.0409	50		0.6064	3.108	0
ENSMUSG00000066828	7	9205546	9223653												
ENSMUSG00000094285	14	50521839	50534955												
ENSMUSG00000025105	7	81966672	81992292	ENSPTRG00000007392	15	64213403	64242279	ortholog_one2one	87.1717	86.8209	100	100.00	0.0674	0.454	1
ENSMUSG00000060090	X	20364481	20405653	ENSPTRG00000021833	X	47033499	47087435	ortholog_one2one	88.7608	88	75	0.00	0.0606	0.5292	1
ENSMUSG00000078487	4	155790439	155799503	ENSPTRG00000051520	1	612977	614974	ortholog_one2one	62.1053	59.7468	100	100.00	0.2729	1.5686	1
ENSMUSG00000028437	4	41348996	41390525	ENSPTRG00000020873	9	34925532	35001538	ortholog_one2one	89.243	78.3217	100	99.78	0.0668	0.2551	1
ENSMUSG00000090631	6	42486163	42487214												
ENSMUSG00000020444	11	59183875	59192212	ENSPTRG00000002069	1	207181401	207193726	ortholog_one2one	48.4018	38.9706	100	0.00	0.4162	70.4014	0
ENSMUSG00000034394	11	4257557	4272514	ENSPTRG00000014236	22	16826157	16832556	ortholog_one2one	79.803	80.198	100	100.00	0.1172	0.8982	1
ENSMUSG00000020973	12	69189087	69198429	ENSPTRG00000030748	14	33721653	33731856	ortholog_one2many	64.9877	63.2019	75	100.00	0.2284	0.5513	1
ENSMUSG00000031824	8	120114152	120165306	ENSPTRG00000008425	16	76243000	76309328	ortholog_one2one	89.4349	88.5645	100	100.00	0.0503	0.9361	1
ENSMUSG00000048703	5	27495639	27501438												
ENSMUSG00000021944	14	63198922	63271692	ENSPTRG00000019993	8	11062098	11145105	ortholog_one2one	92.5339	92.3251	75	100.00	0.0394	0.5662	1
ENSMUSG00000063415	6	84571414	84593908	ENSPTRG00000012051	2A	73590857	73610126	ortholog_one2one	96.2891	96.2891	100	100.00	0.0159	1.0448	1
ENSMUSG00000067780	1	17601901	17630939	ENSPTRG00000052312	8	76099682	76125658	ortholog_one2one	91.0781	85.9649	75	94.86	0.0581	0.5738	1
ENSMUSG00000027074	2	84936579	84958509	ENSPTRG00000003656	11	57169583	57189643	ortholog_one2one	72.7092	72.4206	100	0.00	0.1583	0.713	1
ENSMUSG00000071494	6	42535664	42547587												
ENSMUSG00000034957	7	35119293	35121928												
ENSMUSG00000049751	12	69182731	69184083	ENSPTRG00000022107	X	101028437	101033667	ortholog_one2one	100	74.6479	0		0	0	0
ENSMUSG00000078116	9	18814728	18819526												
ENSMUSG00000020974	12	69201773	69228195	ENSPTRG00000006319	14	33741171	33786127	ortholog_many2many	90.1328	90.1328	100	100.00	0.0493	0.5639	1
ENSMUSG00000020974	12	69201773	69228195	ENSPTRG00000048697	KV421201.1	22252	63100	ortholog_many2many	86.148	87.3077	25	76.96	0.0656	0.6467	1
ENSMUSG00000047878	15	83226722	83251774	ENSPTRG00000029414	22	29424787	29425848	ortholog_one2one	75.2089	76.4873	100	87.70	0.1247	1.431	1
ENSMUSG00000023011	15	99497012	99528165	ENSPTRG00000004917	12	39992886	40028869	ortholog_one2one	91.7981	92.0886	100	32.27	0.039	0.4824	1
ENSMUSG00000030323	6	115853470	115926699	ENSPTRG00000015378	3	132711051	132791128	ortholog_one2one	86.7287	79.7823	100	96.75	0.0698	0.6753	1
ENSMUSG00000037636	X	36743659	36777202	ENSPTRG00000047955	X	119006733	119056891	ortholog_one2one	85.9238	85.9238	75	66.69	0.082	0.4458	1
ENSMUSG00000031253	X	133908426	133932446	ENSPTRG00000022088	X	100284113	100312088	ortholog_one2one	88.0342	87.8465	100	100.00	0.0778	0.4451	1
ENSMUSG00000018341	6	67291318	67376188	ENSPTRG00000000840	1	67305916	67394129	ortholog_one2one	65.7895	66.7053	75	100.00	0.2309	0.517	1
ENSMUSG00000044167	3	52268336	52353221	ENSPTRG00000005806	13	25390595	25496941	ortholog_one2one	93.0982	92.6718	50	60.98	0.0313	0.4617	0
ENSMUSG00000039662	4	152297227	152307121	ENSPTRG00000000079	1	5478253	5493114	ortholog_one2one	96.1268	96.1268	100	94.94	0.0202	0.5187	1
ENSMUSG00000025911	1	9547948	9580673	ENSPTRG00000045798	8	67532173	67568423	ortholog_one2one	90.3226	89.9358	75	98.30	0.0547	0.4364	1
ENSMUSG00000039913	2	136081104	136387967	ENSPTRG00000013244	20	9426946	9534334	ortholog_one2one	94.1586	94.1586	100	100.00	0.0278	0.4416	1
ENSMUSG00000027236	2	122028546	122056598	ENSPTRG00000051845	15	25138960	25164680	ortholog_one2many	96.1686	96.9112	75	100.00	0.0154	0.2649	1
ENSMUSG00000109238	18	32458083	32472589	ENSPTRG00000047984	2B	13407301	13410303	ortholog_one2one	46.3203	54.0404	75		0.3438	1.1226	0
ENSMUSG00000032470	9	99385420	99437381	ENSPTRG00000015445	3	141748176	141805071	ortholog_one2one	96.6346	96.6346	100	96.72	0.0156	0.5775	1
ENSMUSG00000020674	12	29937608	30017658	ENSPTRG00000011612	2A	1589738	1699128	ortholog_one2one	91.3898	91.1427	100	87.42	0.0443	0.9188	1
ENSMUSG00000033565	15	77078990	77307004	ENSPTRG00000014305	22	22345268	22642769	ortholog_one2one	94.2094	93.7916	75	100.00	0.0335	0.264	1
ENSMUSG00000078554	4	129491190	129491956	ENSPTRG00000049104	1	31674927	31675584	ortholog_one2one	83.5938	84.9206	100		0.0763	0.3184	1
ENSMUSG00000051351	4	136284683	136293942	ENSPTRG00000050562	1	22526277	22537033	ortholog_one2one	94.9115	91.2766	100	67.82	0.0247	1.9132	1
ENSMUSG00000059866	5	34496087	34513991	ENSPTRG00000015848	4	3106710	3115433	ortholog_one2one	63.9535	73.5294	100	100.00	0.166	0.8709	1
ENSMUSG00000057203	17	21228826	21229815												
ENSMUSG00000026841	2	31813290	31846005	ENSPTRG00000021479	9	109120463	109159218	ortholog_one2many	90.1961	89.8048	100	100.00	0.0483	1.0244	1
ENSMUSG00000026841	2	31813290	31846005	ENSPTRG00000043588	KV421086.1	303317	341949	ortholog_one2many	90.1961	89.8048	50	42.13	0.0483	1.0244	0
ENSMUSG00000108793	7	66043602	66062271												
ENSMUSG00000073116	5	26082574	26089291												
ENSMUSG00000025534	5	129989011	130003049	ENSPTRG00000019244	7	66522811	66544561	ortholog_one2many	71.9136	69.037	50	0.00	0.1818	1.0123	0
ENSMUSG00000025534	5	129989011	130003049	ENSPTRG00000051910	KV420950.1	767346	789132	ortholog_one2many	74.6914	74.3472	50		0.152	0.9109	0
ENSMUSG00000025534	5	129989011	130003049	ENSPTRG00000052155	7	64248160	64250637	ortholog_one2many	11.7284	58.4615	0		0.2727	1.008	0
ENSMUSG00000056487	15	100353200	100361840	ENSPTRG00000004944	12	38917563	38925444	ortholog_one2many	80.3279	80.3279	100	96.67	0.1125	0.7334	1
ENSMUSG00000024682	19	11747554	11763447	ENSPTRG00000003701	11	59636001	59652200	ortholog_one2one	82.0144	82.0144	100	100.00	0.1093	0.5029	1
ENSMUSG00000090658	13	65044606	65052760												
ENSMUSG00000054823	8	25601601	25719667	ENSPTRG00000020173	8	38038517	38144866	ortholog_one2one	91.2863	91.858	100	76.83	0.0428	0.4165	1
ENSMUSG00000015747	3	95999832	96058466	ENSPTRG00000001246	1	127980382	128074901	ortholog_one2one	97.0175	95.3448	100	100.00	0.0145	0.3621	1
ENSMUSG00000027082	2	84432855	84476775	ENSPTRG00000012723	2B	77974690	78011902	ortholog_one2one	57.5163	57.8947	25	100.00	0.2641	0.7628	1
ENSMUSG00000022439	15	84324026	84342978	ENSPTRG00000014484	22	30948123	30977158	ortholog_one2one	68.75	79.7583	100	94.63	0.1194	0.7784	1
ENSMUSG00000032002	9	7184520	7208205	ENSPTRG00000004223	11	103311545	103341427	ortholog_one2one	96.6245	96.6245	100	97.38	0.0132	0.2768	1
ENSMUSG00000093789	15	100353149	100384436												
ENSMUSG00000021337	13	23953456	23991214	ENSPTRG00000017788	6	26004637	26056561	ortholog_one2one	85.1449	85.1449	75	100.00	0.0833	0.7933	1
ENSMUSG00000031351	X	72987339	73031543	ENSPTRG00000022391	X	152620869	152693624	ortholog_one2one	63.3745	42.8373	100	0.00	0.2495	0.6202	0
ENSMUSG00000037225	3	37348346	37410108	ENSPTRG00000051807	4	125730665	125795971	ortholog_one2one	94.8052	50.6944	100	100.00	0.0267	0.4472	1
ENSMUSG00000022594	15	74747852	74753046	ENSPTRG00000020640	8	145491359	145498217	ortholog_one2one	81.0345	81.0345	100	100.00	0.0907	1.2501	1
ENSMUSG00000030762	7	123462291	123468004	ENSPTRG00000007905	16	24715384	24727673	ortholog_one2one	75.8621	75.8621	100	97.17	0.1482	0.8444	1
ENSMUSG00000030428	7	4119408	4136708	ENSPTRG00000051064	KV421314.1	17526	38570	ortholog_one2many	86.7391	86.7391	50	100.00	0.0734	0.6938	1
ENSMUSG00000030428	7	4119408	4136708	ENSPTRG00000011458	19	56785049	56806094	ortholog_one2many	86.7391	86.7391	75	100.00	0.0734	0.6938	1
ENSMUSG00000049721	11	3983636	3999326	ENSPTRG00000014250	22	17133699	17136471	ortholog_one2one	84.1608	84.1608	100	0.00	0.082	1.7507	1
ENSMUSG00000000168	9	50634633	50659780	ENSPTRG00000004279	11	112421564	112461605	ortholog_one2one	86.1371	85.4714	100	100.00	0.0784	0.5091	1
ENSMUSG00000052675	7	24112314	24127952	ENSPTRG00000011113	19	46421581	46451347	ortholog_one2many	64.7327	62.322	75	0.00	0.2372	0.644	1
ENSMUSG00000061458	12	17348458	17430095	ENSPTRG00000011651	2A	10710749	10848615	ortholog_one2one	92.5764	92.0405	100	99.90	0.0378	0.6442	1
ENSMUSG00000070471	3	58616300	58637207	ENSPTRG00000015530	3	154175476	154220366	ortholog_one2one	50.2104	53.9157	100	40.37	0.358	0.7936	1
ENSMUSG00000096901	14	3931756	3940185												
ENSMUSG00000033083	14	101442360	101609191	ENSPTRG00000005932	13	60626866	60824336	ortholog_one2one	89.6219	85.8243	75	100.00	0.0507	0.638	1
ENSMUSG00000010175	1	190118035	190170714	ENSPTRG00000001974	1	192974617	193022569	ortholog_one2one	98.3718	98.3718	100	100.00	0.0074	0.383	1
ENSMUSG00000068860	3	95236920	95241598	ENSPTRG00000001274	1	129010290	129013419	ortholog_one2one	62.2857	63.9296	100	100.00	0.2832	0.7051	1
ENSMUSG00000091756	14	3963547	3970207												
ENSMUSG00000023828	17	12418960	12507704	ENSPTRG00000018769	6	164684035	164793591	ortholog_one2one	87.6588	86.8705	100	73.05	0.0672	0.512	1
ENSMUSG00000096793	14	3810074	3966518												
ENSMUSG00000094892	17	19577227	19612317												
ENSMUSG00000079531	X	74837196	74843355												
