Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0022311	18	57559131	57563229	ENSG00000164587	5	150442635	150449756	ortholog_one2one	100	100	100	54.68	0	0	1
MGP_CAROLIEiJ_G0021317	17	24167269	24180556	ENSG00000112039	6	35452356	35467103	ortholog_one2one	71.9626	28.7313	100	100.00	0.1947	0.7571	0
MGP_CAROLIEiJ_G0031582	8	102879555	103079329	ENSG00000153774	16	75293698	75433485	ortholog_one2one	83.3898	82.2742	100	100.00	0.0891	0.571	1
MGP_CAROLIEiJ_G0029618	7	44676533	44684572	ENSG00000262874	19	51388289	51390574	ortholog_one2many	58.5635	56.9892	100	100.00	0.2716	0.5111	1
MGP_CAROLIEiJ_G0017327	11	102651298	102669520	ENSG00000271605	17	64449037	64468643	ortholog_one2one	41.6327	29.7376	100	69.45	0.466	0.7598	0
MGP_CAROLIEiJ_G0030437	7	127720918	127890840	ENSG00000047578	16	27550133	27780369	ortholog_one2one	72.9193	72.5587	100	100.00	0.1633	0.712	1
MGP_CAROLIEiJ_G0025021	3	53065283	53085330												
MGP_CAROLIEiJ_G0030131	7	105967807	105968751												
MGP_CAROLIEiJ_G0028299	6	37095672	37096748												
MGP_CAROLIEiJ_G0028916	6	124675698	124728282	ENSG00000111796	12	9594551	9607886	ortholog_one2many	46.0177	46.2222	50	100.00	0.4654	0.6739	0
MGP_CAROLIEiJ_G0030531	7	129959102	129963379	ENSG00000052344	16	31131433	31135762	ortholog_one2one	76.3158	76.0933	100	100.00	0.156	0.7232	1
MGP_CAROLIEiJ_G0016909	11	81060447	81063718												
MGP_CAROLIEiJ_G0031318	8	76291373	76301983	ENSG00000132026	19	12825478	12835428	ortholog_one2one	47.9675	45.2107	100	95.90	0.3329	0.784	0
MGP_CAROLIEiJ_G0031561	8	101807024	101827109	ENSG00000132613	16	70661204	70686066	ortholog_one2one	94.7791	94.7791	100	100.00	0.0204	0.616	1
MGP_CAROLIEiJ_G0018620	13	56252602	56254470												
MGP_CAROLIEiJ_G0018633	13	58642955	58821741	ENSG00000158169	9	95099054	95426796	ortholog_one2one	63.9594	67.7419	100	100.00	0.2134	0.4241	1
MGP_CAROLIEiJ_G0028692	6	97041045	97265418	ENSG00000121440	3	73382433	73624940	ortholog_one2one	95.1082	94.8405	75	100.00	0.0222	0.8237	1
MGP_CAROLIEiJ_G0033395	X	123377725	123391075	ENSG00000102393	X	101397803	101408012	ortholog_one2one	77.9097	76.4569	50	100.00	0.135	0.4701	1
MGP_CAROLIEiJ_G0021369	17	27393692	27405343	ENSG00000160194	21	42879644	42913304	ortholog_one2one	48.0932	47.9915	100	100.00	0.4371	0.8386	0
MGP_CAROLIEiJ_G0031622	8	110741089	110767995	ENSG00000154099	16	84145287	84178767	ortholog_one2one	64.557	56.2759	100	91.05	0.2318	1.5861	1
MGP_CAROLIEiJ_G0026238	4	98762449	98810091	ENSG00000271723	1	54641786	54742308	ortholog_one2many	68.1783	65.3673	100	60.24	0.2084	0.6952	1
MGP_CAROLIEiJ_G0026238	4	98762449	98810091	ENSG00000184313	1	54641754	54710266	ortholog_one2many	72.0876	69.6901	75	65.32	0.1646	0.6182	1
MGP_CAROLIEiJ_G0022248	18	41803923	41860171	ENSG00000047188	5	113513683	113595285	ortholog_one2one	95.8477	96.8531	100	90.83	0.0142	0.385	1
MGP_CAROLIEiJ_G0019896	15	69704462	69705541	ENSG00000182759	8	143419182	143430406	ortholog_one2one	92.2006	93.7677	100	100.00	0.0248	0.9774	1
MGP_CAROLIEiJ_G0020095	15	77216924	77244226	ENSG00000128274	22	42692112	42721298	ortholog_one2one	75.5618	76.204	50	100.00	0.1278	1.4153	1
MGP_CAROLIEiJ_G0024039	2	99372056	99429093	ENSG00000148950	11	31432401	31509645	ortholog_one2one	93.3735	93.3735	100	100.00	0.0273	0.4059	1
MGP_CAROLIEiJ_G0024756	2	166260882	166324606	ENSG00000087460	20	58839718	58911192	ortholog_one2one	65.873	72.0347	100	99.81	0.1766	0.4153	1
MGP_CAROLIEiJ_G0027269	5	61218498	61238684												
MGP_CAROLIEiJ_G0023268	2	21246788	21250848	ENSG00000176978	9	137110542	137115177	ortholog_one2one	77.2727	79.4715	25	98.57	0.121	1.1781	1
MGP_CAROLIEiJ_G0032806	9	115310783	115345038	ENSG00000114742	3	39051998	39096671	ortholog_one2one	99.1124	98.966	100	100.00	0.0042	0.598	1
MGP_CAROLIEiJ_G0020442	16	6953396	6966019	ENSG00000103274	16	10743786	10769351	ortholog_one2one	87.8125	87.8125	100	100.00	0.0655	0.5458	1
MGP_CAROLIEiJ_G0027698	5	115190641	115204862												
MGP_CAROLIEiJ_G0031991	9	33856107	33857123	ENSG00000196119	11	124566660	124582942	ortholog_one2one	83.9161	36.8098	75	55.72	0.0889	0.9165	0
MGP_CAROLIEiJ_G0026204	4	93422458	93486587	ENSG00000162433	1	65147549	65232145	ortholog_one2one	90.1345	90.1345	100	100.00	0.049	0.4635	1
MGP_CAROLIEiJ_G0030940	8	21451770	21455909	ENSG00000183779	8	37695751	37700021	ortholog_one2one	94.6309	95.5932	50	100.00	0.0203	0.6454	1
MGP_CAROLIEiJ_G0027062	5	25173883	25181999	ENSG00000115163	2	26764289	26801067	ortholog_one2one	71.6418	68.5714	100	98.96	0.1959	0.9913	1
MGP_CAROLIEiJ_G0031121	8	62092726	62108352	ENSG00000250067	19	19528861	19537581	ortholog_one2one	84.5815	64.2141	100	100.00	0.0836	1.3693	1
MGP_CAROLIEiJ_G0020800	16	46528527	46588866	ENSG00000114446	3	108160812	108222570	ortholog_one2one	93.3824	59.2075	100	100.00	0.0324	0.4628	1
MGP_CAROLIEiJ_G0029295	7	18814584	18820795	ENSG00000179846	19	45149750	45158737	ortholog_one2one	61.3333	82.9508	100	51.88	0.0755	1.4528	1
MGP_CAROLIEiJ_G0025732	3	140037918	140166850	ENSG00000137941	1	83865028	83999150	ortholog_one2one	86.5132	88.9515	100	88.81	0.0598	0.5584	1
MGP_CAROLIEiJ_G0028043	5	141463521	141481366	ENSG00000139508	13	28700064	28718970	ortholog_one2one	75.3304	73.8661	100	100.00	0.1511	0.9558	1
MGP_CAROLIEiJ_G0030706	7	143838962	143860360	ENSG00000184956	11	1012821	1036706	ortholog_one2one	68.5456	40.3854	100	100.00	0.2069	1.3792	0
MGP_CAROLIEiJ_G0033450	X	128981708	129075688	ENSG00000147234	X	107522450	107605251	ortholog_one2one	94.5312	6.68508	100	100.00	0.047	0.3734	0
MGP_CAROLIEiJ_G0014127	1	41843246	41913074	ENSG00000115419	2	190880827	190965552	ortholog_one2one	95.0966	95.6652	100	100.00	0.0204	0.3633	1
MGP_CAROLIEiJ_G0031781	9	10654738	10692201	ENSG00000186280	11	94973681	94999518	ortholog_one2one	70.2756	68.26	75	100.00	0.2045	0.9087	1
MGP_CAROLIEiJ_G0023176	2	8114413	8161448	ENSG00000134460	10	6010689	6062370	ortholog_one2one	62.9213	61.7647	100	100.00	0.2644	0.7819	1
MGP_CAROLIEiJ_G0026414	4	111227716	111280581	ENSG00000117013	1	40783814	40840452	ortholog_one2one	96.5517	96.6907	100	68.84	0.015	0.5653	1
MGP_CAROLIEiJ_G0031372	8	84195666	84202250	ENSG00000159387	16	55323760	55330760	ortholog_one2one	76.082	74.8879	100	100.00	0.1441	0.5694	1
MGP_CAROLIEiJ_G0015970	10	121476593	121477676												
MGP_CAROLIEiJ_G0015216	10	27073238	27089455	ENSG00000111906	6	125219962	125302078	ortholog_one2one	86.4322	84.3137	100	100.00	0.0741	0.5857	1
MGP_CAROLIEiJ_G0017567	11	117408494	117416812	ENSG00000141579	17	82829435	82840578	ortholog_one2one	71.9772	69.9862	100	100.00	0.1783	0.8128	1
MGP_CAROLIEiJ_G0017108	11	95068523	95079444	ENSG00000126353	17	40553769	40565472	ortholog_one2one	86.7725	86.7725	100	100.00	0.0652	0.9122	1
MGP_CAROLIEiJ_G0014125	1	41448889	41467870	ENSG00000189362	2	190504342	190534722	ortholog_one2one	70.3088	70.9832	100	100.00	0.1788	0.3852	1
MGP_CAROLIEiJ_G0027586	5	106955100	106979819	ENSG00000110887	12	108858932	108901043	ortholog_one2one	80.3468	80.1153	100	100.00	0.1138	0.6659	1
MGP_CAROLIEiJ_G0016745	11	70562169	70579570	ENSG00000132376	17	1494571	1516888	ortholog_one2one	72.4359	75.6696	100	100.00	0.1427	0.712	1
MGP_CAROLIEiJ_G0021642	17	42146118	42173186	ENSG00000249481	6	44342660	44377167	ortholog_one2one	61.039	47	100	87.59	0.2626	0.6477	0
MGP_CAROLIEiJ_G0015841	10	110981874	110987000	ENSG00000127318	12	68248242	68253604	ortholog_one2one	78.2123	78.2123	100	100.00	0.1387	0.8435	1
MGP_CAROLIEiJ_G0014944	1	165710723	165753442	ENSG00000117009	1	241532134	241595642	ortholog_one2one	78.4969	77.3663	100	100.00	0.1244	0.596	1
MGP_CAROLIEiJ_G0025548	3	103515154	103844296	ENSG00000134215	1	107571160	107965144	ortholog_one2one	95.0413	95.0413	100	99.99	0.0229	0.4496	1
MGP_CAROLIEiJ_G0026119	4	75476771	75537817	ENSG00000175893	9	14611071	14693471	ortholog_one2one	97.7358	97.7358	100	100.00	0.0103	0.3916	1
MGP_CAROLIEiJ_G0029565	7	30532270	30535609												
MGP_CAROLIEiJ_G0033201	X	72098845	72114912	ENSG00000234469	X	9967358	9968352	ortholog_one2many	34.2857	33.6449	25	50.00	0.6913	0.9059	0
MGP_CAROLIEiJ_G0026051	4	51705800	51791796	ENSG00000030304	9	110668771	110801620	ortholog_one2one	90.4815	92.9804	100	100.00	0.0337	0.5043	1
MGP_CAROLIEiJ_G0016600	11	64626597	64629743	ENSG00000213859	17	7351889	7354944	ortholog_one2one	89.6552	89.6552	100	100.00	0.0597	0.5889	1
MGP_CAROLIEiJ_G0027274	5	62738024	62757166	ENSG00000151806	4	44678427	44700926	ortholog_one2one	89.8617	87.4439	100	100.00	0.0531	0.5647	1
MGP_CAROLIEiJ_G0027925	5	131863609	131901827	ENSG00000164818	7	726701	786475	ortholog_one2one	77.2567	77.076	100	100.00	0.1337	1.3547	1
MGP_CAROLIEiJ_G0020330	15	95753800	95760089	ENSG00000170477	12	52806549	52814551	ortholog_one2one	79.0476	79.8077	100	99.85	0.1014	0.8557	1
MGP_CAROLIEiJ_G0031629	8	110981166	111011371	ENSG00000103187	16	84565594	84618077	ortholog_one2one	95.0704	95.0704	100	100.00	0.0207	1.1748	1
MGP_CAROLIEiJ_G0029786	7	51953023	51968198	ENSG00000129173	11	19224063	19241620	ortholog_one2one	83.1019	82.8143	100	100.00	0.0952	0.5758	1
MGP_CAROLIEiJ_G0015673	10	77375059	77418048	ENSG00000235162	12	105235290	105396097	ortholog_one2one	85.7143	85.7143	100	100.00	0.0822	0.4668	1
MGP_CAROLIEiJ_G0027304	5	67457240	67520651												
MGP_CAROLIEiJ_G0031946	9	28402892	28523912	ENSG00000134954	11	128458761	128587558	ortholog_one2one	91.5909	83.0928	100	53.80	0.052	0.4157	1
MGP_CAROLIEiJ_G0028326	6	42263852	42282436	ENSG00000155660	7	149003062	149028641	ortholog_one2one	87.4558	76.7442	100	100.00	0.0643	0.5457	1
MGP_CAROLIEiJ_G0032234	9	51521864	51530194	ENSG00000166426	15	78340324	78348230	ortholog_one2one	99.2701	99.2701	100	100.00	0.0031	0.5354	1
MGP_CAROLIEiJ_G0024653	2	156533410	156556727	ENSG00000158901	20	45551153	45579326	ortholog_one2one	51.2821	58.0913	50	100.00	0.3113	1.1446	1
MGP_CAROLIEiJ_G0030714	7	144340912	144342304												
MGP_CAROLIEiJ_G0015180	10	20005351	20006388												
MGP_CAROLIEiJ_G0029320	7	23351444	23379063	ENSG00000167384	19	44474428	44500524	ortholog_one2one	65.7394	64.8844	25	98.04	0.1961	1.0799	1
MGP_CAROLIEiJ_G0030446	7	128461015	128478446	ENSG00000196296	16	28878405	28904509	ortholog_one2one	96.4789	95.8042	100	73.30	0.0169	0.6155	1
MGP_CAROLIEiJ_G0030861	8	12228762	13825715	ENSG00000183117	8	2935353	4994972	ortholog_one2one	60.3411	54.6016	100	100.00			1
MGP_CAROLIEiJ_G0015923	10	120571977	120573863	ENSG00000176422	12	56468567	56479707	ortholog_one2one	84.5411	84.5411	100	100.00	0.085	0.3063	1
MGP_CAROLIEiJ_G0017317	11	102167746	102177173	ENSG00000108604	17	63832081	63843065	ortholog_one2one	97.5518	97.5518	100	100.00	0.0105	0.451	1
MGP_CAROLIEiJ_G0018292	13	16951823	16952564	ENSG00000184357	6	27866849	27867529	ortholog_one2many	91.0314	89.823	0	100.00	0.0473	8.0742	1
MGP_CAROLIEiJ_G0027513	5	100963473	101005895	ENSG00000143033	1	93079235	93139081	ortholog_one2one	98.1053	78.5835	100	94.22	0.0086	0.158	1
MGP_CAROLIEiJ_G0025332	3	89261387	89275064	ENSG00000143434	1	151131685	151146664	ortholog_one2one	86.9099	84.1996	100	99.41	0.0691	0.4645	1
MGP_CAROLIEiJ_G0031178	8	63474221	63477141	ENSG00000053501	19	17215346	17219829	ortholog_one2one	78.8732	86.4865	100	97.74	0.0735	1.634	1
MGP_CAROLIEiJ_G0028777	6	111753926	111794589	ENSG00000107551	10	44959407	44995891	ortholog_one2one	84.1615	84.4237	75	77.48	0.081	0.8166	1
MGP_CAROLIEiJ_G0015664	10	76373026	76417230	ENSG00000111727	12	104064457	104106524	ortholog_one2one	90.0277	82.0707	100	100.00	0.0548	0.4237	1
MGP_CAROLIEiJ_G0032153	9	42847968	42868108	ENSG00000168092	11	117144267	117176894	ortholog_one2one	98.69	98.69	100	67.58	0.006	0.402	1
MGP_CAROLIEiJ_G0017637	12	13941372	13948103	ENSG00000115758	2	10439968	10448504	ortholog_one2one	91.3043	91.1063	50	59.54	0.0475	0.5802	0
MGP_CAROLIEiJ_G0032494	9	82864146	83014671	ENSG00000118420	6	82892398	83065841	ortholog_one2one	78.8043	74.5501	100	100.00	0.1242	0.4741	1
MGP_CAROLIEiJ_G0014451	1	85705693	85767875	ENSG00000162804	2	240998838	241095568	ortholog_one2one	83.8204	83.2272	100	100.00	0.0855	0.7464	1
MGP_CAROLIEiJ_G0025037	3	57598956	57629608	ENSG00000169359	3	155821024	155854456	ortholog_one2many	93.6364	93.8069	75	100.00	0.0315	0.4692	1
MGP_CAROLIEiJ_G0025037	3	57598956	57629608	ENSG00000284952	3	155763043	155854442	ortholog_one2many	45.2727	70.9402	100	100.00	0.2499	0.8417	0
MGP_CAROLIEiJ_G0033210	X	75110720	75169937	ENSG00000189023	X	35798342	35803735	ortholog_one2one	42.4242	47.5309	75	50.06	0.3232	0.978	0
MGP_CAROLIEiJ_G0017227	11	97596454	97598738	ENSG00000175906	17	43398959	43401137	ortholog_one2one	95.0249	95.0249	100	100.00	0.0272	0.9265	1
MGP_CAROLIEiJ_G0029795	7	54584385	54637175	ENSG00000091664	11	22338097	22379503	ortholog_one2one	95.9484	89.5189	100	95.13	0.0194	0.6036	1
MGP_CAROLIEiJ_G0017857	12	70250494	70271863	ENSG00000126821	14	63684214	63728039	ortholog_one2one	80.4651	78.4581	100	100.00	0.1096	0.5302	1
MGP_CAROLIEiJ_G0031597	8	105624521	106540350	ENSG00000186153	16	78099413	79212667	ortholog_one2one	93.7198	93.7198	100	100.00	0.034	0.6692	1
MGP_CAROLIEiJ_G0029914	7	83558427	83611670	ENSG00000166716	15	84748635	84806432	ortholog_one2one	88.1141	87.7664	100	100.00	0.0635	0.4054	1
MGP_CAROLIEiJ_G0019417	14	55804769	55961142	ENSG00000197892	8	29067279	29263124	ortholog_one2one	87.3576	88.1709	50	100.00	0.0668	0.7896	1
MGP_CAROLIEiJ_G0028811	6	116238511	116250600	ENSG00000215193	22	18077920	18131138	ortholog_one2one	75.7475	74.7541	100	100.00	0.1563	0.765	1
MGP_CAROLIEiJ_G0026375	4	108873907	108878374	ENSG00000117399	1	43358955	43363203	ortholog_one2one	94.5892	94.5892	100	57.04	0.0278	0.5178	1
MGP_CAROLIEiJ_G0030399	7	122871158	122938263	ENSG00000175267	16	22092538	22156966	ortholog_one2one	72.4739	70.2703	100	99.15	0.1716	0.5698	1
MGP_CAROLIEiJ_G0033035	X	40608405	40663231	ENSG00000122126	X	129539849	129592561	ortholog_one2one	91.8889	91.7869	100	100.00	0.0399	0.4146	1
MGP_CAROLIEiJ_G0026137	4	79845395	80083795	ENSG00000155886	9	19507452	19786928	ortholog_one2one	81.294	87.4433	100	100.00	0.0577	0.4529	1
MGP_CAROLIEiJ_G0032333	9	60587806	60771167	ENSG00000103599	15	67254800	67502260	ortholog_one2one	69.8413	72.8335	100	88.72	0.1793	0.4419	1
MGP_CAROLIEiJ_G0013939	1	5827854	5860577	ENSG00000185697	8	66562175	66614247	ortholog_one2one	92.0319	92.1543	100	100.00	0.0352	0.3897	1
MGP_CAROLIEiJ_G0021725	17	45122411	45144833	ENSG00000001167	6	41072945	41099976	ortholog_one2one	99.7118	99.7118	100	57.16	0.0014	0.4106	1
MGP_CAROLIEiJ_G0033124	X	64640462	64641142												
MGP_CAROLIEiJ_G0031134	8	62380184	62390998	ENSG00000064545	19	19119169	19138513	ortholog_one2one	81.875	82.0459	100	50.55	0.1026	0.8989	1
MGP_CAROLIEiJ_G0014226	1	60528072	60545041	ENSG00000197713	2	210002565	210022259	ortholog_one2many	94.8052	96.0526	100	100.00	0.0244	0.3833	1
MGP_CAROLIEiJ_G0014226	1	60528072	60545041	ENSG00000235376	10	103245887	103248016	ortholog_one2many	90.9091	92.1053	0	78.24	0.0444	0.3474	1
MGP_CAROLIEiJ_G0018203	13	706846	727142												
MGP_CAROLIEiJ_G0024793	2	170506490	170521755	ENSG00000101199	20	63272785	63289793	ortholog_one2one	84.1981	86.2319	100	100.00	0.0666	0.6574	1
MGP_CAROLIEiJ_G0013942	1	6062557	6099936	ENSG00000178460	8	66870749	66922048	ortholog_one2one	85.7765	86.7841	100	99.21	0.0744	0.4123	1
MGP_CAROLIEiJ_G0022325	18	58358795	58393308	ENSG00000113712	5	149492197	149551552	ortholog_one2one	99.726	99.726	100	100.00	0.0013	0.2043	1
MGP_CAROLIEiJ_G0017689	12	29446536	29506994	ENSG00000128536	7	105876796	106033773	ortholog_one2one	76.0529	71.4124	100	86.84	0.1402	0.4916	1
MGP_CAROLIEiJ_G0029520	7	29674384	29684937	ENSG00000105290	19	35867899	35879791	ortholog_one2one	88.685	89.0937	100	67.29	0.0532	0.5306	1
MGP_CAROLIEiJ_G0026256	4	99993822	100001528	ENSG00000162385	1	53226892	53238610	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0025673	3	131200780	131219824												
MGP_CAROLIEiJ_G0030679	7	143322579	143356696	ENSG00000174915	11	448268	491399	ortholog_one2one	89.2178	86.653	100	98.05	0.0437	0.5996	1
MGP_CAROLIEiJ_G0032100	9	40987086	40989419	ENSG00000173456	11	119334527	119337313	ortholog_one2many	88.4434	86.6051	100	100.00	0.0649	0.5962	1
MGP_CAROLIEiJ_G0023708	2	75288340	75302704	ENSG00000162999	2	183078559	183100005	ortholog_one2one	81.3636	82.4885	100	100.00	0.1059	0.4758	1
MGP_CAROLIEiJ_G0018368	13	23088383	23095927												
MGP_CAROLIEiJ_G0022785	19	11217213	11218157	ENSG00000186513	11	58189070	58194053	ortholog_one2one	85.3503	85.3503	100	54.72	0.0852	0.7537	1
MGP_CAROLIEiJ_G0022877	19	29612430	29659549	ENSG00000198682	10	87659613	87747705	ortholog_one2one	91.6264	91.9225	75	99.88	0.0464	0.5877	1
MGP_CAROLIEiJ_G0030044	7	103010361	103056156	ENSG00000214517	11	74171099	74254703	ortholog_one2one	97.9275	94.5	100	60.34	0.0084	0.3828	1
MGP_CAROLIEiJ_G0019427	14	56818987	56917110	ENSG00000168079	8	27869882	27992727	ortholog_one2one	88.391	87.6768	100	100.00	0.0647	0.6886	1
MGP_CAROLIEiJ_G0017875	12	71773920	71988660	ENSG00000033170	14	65410592	65744121	ortholog_one2one	96.5217	96.5217	75	100.00	0.0163	0.3446	1
MGP_CAROLIEiJ_G0022912	19	33835286	33932058	ENSG00000119912	10	92451684	92574076	ortholog_one2one	93.1992	95.4858	100	100.00	0.0216	0.4692	1
MGP_CAROLIEiJ_G0031751	9	3603147	3617623	ENSG00000262406	11	102862736	102875034	ortholog_one2one	63.8826	60.2128	100	100.00	0.252	0.49	1
MGP_CAROLIEiJ_G0017111	11	95205755	95210885	ENSG00000167916	17	40697991	40703750	ortholog_one2one	71.5976	69.1429	100	100.00	0.1666	0.6998	1
MGP_CAROLIEiJ_G0029770	7	48758882	48786371	ENSG00000110768	11	18322295	18367044	ortholog_one2one	95.2984	96.1679	100	100.00	0.0165	0.3829	1
MGP_CAROLIEiJ_G0021076	17	9101016	9124312	ENSG00000112494	6	167271169	167316019	ortholog_one2many	70.3057	70.4595	25	60.35	0.1808	1.2018	0
MGP_CAROLIEiJ_G0021523	17	32305079	32306542	ENSG00000204538	6	31137536	31139350	ortholog_one2one	69.6296	69.1176	100	100.00	0.2156	0.4158	1
MGP_CAROLIEiJ_G0020368	15	96838977	96842487	ENSG00000037965	12	54009106	54012362	ortholog_one2one	99.5868	99.5868	50	100.00	0.0017	0.2563	1
MGP_CAROLIEiJ_G0018926	13	112503529	112527078	ENSG00000172244	5	43486701	43515145	ortholog_one2one	75.2883	71.6301	100	82.32	0.1446	0.6071	1
MGP_CAROLIEiJ_G0030509	7	129601186	129606922												
MGP_CAROLIEiJ_G0018433	13	32108270	32117093	ENSG00000124785	6	5997999	6007605	ortholog_one2one	78.481	73.8095	100	100.00	0.1499	0.4104	1
MGP_CAROLIEiJ_G0025441	3	96912725	97005060	ENSG00000198765	1	114854803	114995370	ortholog_one2one	19.4925	17.3156	100	60.02			0
MGP_CAROLIEiJ_G0026984	5	16296524	16421361	ENSG00000135205	7	77122434	77329533	ortholog_one2one	75.2049	76.8586	50	53.36	0.1425	0.7773	0
MGP_CAROLIEiJ_G0015616	10	75048627	75061631	ENSG00000104969	19	2754714	2783371	ortholog_one2one	79.2517	74.4409	75	100.00	0.1395	3.5895	1
MGP_CAROLIEiJ_G0014442	1	85374491	85375962	ENSG00000188542	2	240560054	240564014	ortholog_one2one	78.5276	72.7273	100	100.00	0.1285	1.1369	1
MGP_CAROLIEiJ_G0022124	18	33671821	33724477	ENSG00000113068	5	140245039	140303121	ortholog_one2one	97.541	97.541	100	100.00	0.0124	0.4074	1
MGP_CAROLIEiJ_G0015999	10	122439722	122440881	ENSG00000170605	12	55126406	55132750	ortholog_one2many	86.875	82.9851	75	100.00	0.0628	0.645	1
MGP_CAROLIEiJ_G0018590	13	52188411	52309402	ENSG00000069018	5	136213320	136365545	ortholog_one2one	98.2599	98.2599	100	100.00	0.0077	0.5553	1
MGP_CAROLIEiJ_G0020260	15	92927580	92945374	ENSG00000135519	12	49539157	49558308	ortholog_one2one	94.5971	95.3832	100	100.00	0.0206	0.5164	1
MGP_CAROLIEiJ_G0030595	7	136851027	136851339												
MGP_CAROLIEiJ_G0033056	X	42656762	42657691												
MGP_CAROLIEiJ_G0014027	1	29412647	29547938	ENSG00000136002	2	130836916	131047263	ortholog_one2one	30.8562	83.0435	100	100.00	0.0936	0.9036	0
MGP_CAROLIEiJ_G0014861	1	161531800	161538921	ENSG00000158850	1	161171310	161177968	ortholog_one2one	96.2025	96.6921	100	100.00	0.0152	0.4311	1
MGP_CAROLIEiJ_G0025007	3	51812449	51864315	ENSG00000196428	3	150408335	150466431	ortholog_one2one	85.8257	84.6154	100	100.00	0.0731	0.3203	1
MGP_CAROLIEiJ_G0016666	11	66941102	66943559	ENSG00000129235	17	6640758	6644541	ortholog_one2one	81.3008	81.3008	100	100.00	0.112	0.4939	1
MGP_CAROLIEiJ_G0030614	7	141180604	141261749	ENSG00000165752	10	132207492	132331847	ortholog_one2one	90.5738	90.9465	100	100.00	0.0426	0.9652	1
MGP_CAROLIEiJ_G0014592	1	124483146	124544313	ENSG00000170382	1	204617170	204685733	ortholog_one2one	87.5342	89.6213	100	80.00	0.0603	0.6051	1
MGP_CAROLIEiJ_G0028034	5	140656076	140690546	ENSG00000186184	13	27620742	27744237	ortholog_one2one	90.2256	90.2256	100	100.00	0.0478	0.2133	1
MGP_CAROLIEiJ_G0031684	8	114408907	114420774	ENSG00000075399	16	89707134	89720986	ortholog_one2one	79.3846	81.775	100	100.00	0.0927	0.9009	1
MGP_CAROLIEiJ_G0017812	12	64467113	64558476	ENSG00000012983	14	50418501	50561126	ortholog_one2one	95.6316	95.7447	100	100.00	0.0208	0.5045	1
MGP_CAROLIEiJ_G0018743	13	75495172	75993002	ENSG00000164199	5	90529344	91164437	ortholog_one2one	80.6575	80.5423	100	56.27	0.1112	0.541	1
MGP_CAROLIEiJ_G0018870	13	98973713	98978155	ENSG00000178394	5	63960356	63962507	ortholog_one2one	87.9147	87.9147	100	100.00	0.0583	0.8986	1
MGP_CAROLIEiJ_G0015136	10	13874250	13921910	ENSG00000112406	6	139135112	139180802	ortholog_one2one	95.9559	96.1326	100	76.00	0.0178	0.7286	1
MGP_CAROLIEiJ_G0018732	13	70759416	70774661	ENSG00000175449	5	95646754	95684773	ortholog_one2one	86.6242	64.7619	100	52.46	0.064	0.4743	1
MGP_CAROLIEiJ_G0020081	15	76345726	76353049	ENSG00000177096	22	42074251	42079441	ortholog_one2one	79.5367	79.5367	100	100.00	0.1168	0.6823	1
MGP_CAROLIEiJ_G0023073	19	50028450	50041444	ENSG00000138166	10	110497838	110511544	ortholog_one2one	93.2292	93.2292	100	100.00	0.0335	0.4034	1
MGP_CAROLIEiJ_G0016715	11	69199683	69216376	ENSG00000262085	17	3153889	3154882	ortholog_one2many	47.678	46.8085	0	50.00			0
MGP_CAROLIEiJ_G0024133	2	111963868	111986167	ENSG00000137824	15	40735884	40755851	ortholog_one2one	84.6809	84.6809	100	100.00	0.0807	0.4767	1
MGP_CAROLIEiJ_G0030123	7	105802444	105803388												
MGP_CAROLIEiJ_G0016410	11	53579384	53580415	ENSG00000187080	1	247965233	247966386	ortholog_one2many	73.3333	52.5373	50	50.00	0.1734	0.8395	0
MGP_CAROLIEiJ_G0015297	10	40827288	40856598	ENSG00000132429	6	105158280	105179995	ortholog_one2one	89.6907	89.6907	50	54.99	0.0566	0.3599	0
MGP_CAROLIEiJ_G0032071	9	37049215	37050230	ENSG00000221931	11	123753488	123754545	ortholog_one2one	85.2564	85.2564	100	100.00	0.0821	0.603	1
MGP_CAROLIEiJ_G0013957	1	9610057	9648479	ENSG00000221947	8	70669365	70790371	ortholog_one2one	76.9437	76.9437	100	100.00	0.1489	0.6283	1
MGP_CAROLIEiJ_G0033248	X	90326229	90326969												
MGP_CAROLIEiJ_G0017478	11	113909987	114021454	ENSG00000187775	17	78423697	78577394	ortholog_one2one	91.5113	91.3268	100	100.00	0.042	0.9714	1
MGP_CAROLIEiJ_G0020726	16	34152135	34450306	ENSG00000145087	3	120908072	121424761	ortholog_one2one	94.6272	72.7656	100	69.42	0.0246	0.363	1
MGP_CAROLIEiJ_G0032205	9	48128484	48136788	ENSG00000214290	11	111298555	111308735	ortholog_one2one	68.2008	64.9402	100	78.58	0.2054	0.4571	1
MGP_CAROLIEiJ_G0020230	15	92085963	92103465												
MGP_CAROLIEiJ_G0023554	2	47353595	47370868	ENSG00000123610	2	151357592	151380048	ortholog_one2one	89.8182	89.1697	100	100.00	0.0479	0.5243	1
