Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSRNOG00000013245	4	69207928	69211671												
ENSRNOG00000056577	1	277459200	277460299												
ENSRNOG00000001083	12	13192453	13210758	ENSG00000136240	7	6445953	6484242	ortholog_one2one	98.5849	98.5849	100	100.00	0.0068	0.4508	1
ENSRNOG00000010050	3	112428395	112659140												
ENSRNOG00000025416	5	24504614	24560063	ENSG00000156162	8	94719703	94793836	ortholog_one2one	88.2271	88.1051	100	100.00	0.0647	0.4332	1
ENSRNOG00000046349	9	66626525	66627007												
ENSRNOG00000016752	19	52647070	52705131	ENSG00000103196	16	84819984	84920768	ortholog_one2one	79.6781	79.6781	75	99.73	0.1153	1.0855	1
ENSRNOG00000015851	4	117606022	117607428	ENSG00000144035	2	73640832	73642393	ortholog_one2many	60.8108	59.4714	0	50.00	0.2906	0.7361	0
ENSRNOG00000020191	1	100836990	100845392	ENSG00000104946	19	49877425	49888749	ortholog_one2one	90.2477	89.9691	100	98.61	0.05	0.9373	1
ENSRNOG00000058716	15	46296206	46297243												
ENSRNOG00000021812	7	117519075	117521093	ENSG00000260428	8	144266560	144268481	ortholog_one2one	91.866	95.5224	100	100.00	0.0212	0.8454	1
ENSRNOG00000047456	9	11098924	11108741	ENSG00000105248	19	4247079	4269090	ortholog_one2many	80.8307	78.3282	75	99.41	0.1104	1.7261	1
ENSRNOG00000011830	3	63536166	63557361	ENSG00000116095	2	178480468	178516462	ortholog_one2one	91.6388	91.3333	100	100.00	0.0446	0.4219	1
ENSRNOG00000037984	13	97941757	97963824	ENSG00000143653	1	246724047	246768137	ortholog_one2many	85.7809	85.7809	75	100.00	0.0753	0.3924	1
ENSRNOG00000026425	7	130227456	130259609	ENSG00000100239	22	50343304	50445090	ortholog_one2one	81.354	76.4338	100	100.00	0.1079	0.5353	1
ENSRNOG00000002045	14	14364008	14426437	ENSG00000138772	4	78551519	78610451	ortholog_one2one	84.8765	85.1393	100	90.76	0.0917	0.5607	1
ENSRNOG00000002579	14	17969219	18076907	ENSG00000169116	4	74933095	75050115	ortholog_one2one	64.8649	61.9355	50	100.00	0.2529	0.5528	1
ENSRNOG00000011111	6	110968061	110990912	ENSG00000198894	14	77098097	77117287	ortholog_one2one	83.6983	86.2155	100	100.00	0.0777	0.4633	1
ENSRNOG00000048369	1	167857056	167858024	ENSG00000197428	11	4637477	4643060	ortholog_one2one	87.2671	86.7284	100	100.00	0.0705	0.4528	1
ENSRNOG00000019937	19	58823814	58862926	ENSG00000135750	1	233614004	233672512	ortholog_one2one	96.131	96.131	100	95.81	0.0154	0.7236	1
ENSRNOG00000049193	17	31947446	31947751												
ENSRNOG00000013740	16	74958897	74963044	ENSG00000123171	13	51861981	51866232	ortholog_one2one	82.5112	78.97	50	100.00	0.1061	0.6482	1
ENSRNOG00000049613	3	160648449	160649471	ENSG00000124233	20	45206997	45209772	ortholog_many2many	23.1061	13.2035	25	9.51	1.2376	2.5017	0
ENSRNOG00000049613	3	160648449	160649471	ENSG00000124157	20	45221300	45224458	ortholog_many2many	22.7273	10.3093	50	9.99	1.1794	2.6298	0
ENSRNOG00000010137	15	37835580	37926715	ENSG00000132953	13	20777329	20903048	ortholog_one2one	98.2578	98.0017	100	100.00	0.0087	0.3315	1
ENSRNOG00000029096	18	47659128	47660777												
ENSRNOG00000023317	16	20039969	20052276	ENSG00000130309	19	17555594	17583162	ortholog_one2one	91.8963	91.1576	75	100.00	0.0423	1.0682	1
ENSRNOG00000019319	1	166125474	166395915	ENSG00000137478	11	72836745	73142261	ortholog_one2one	91.8635	94.5946	100	98.97	0.0226	0.3289	1
ENSRNOG00000005350	7	23988776	24004774	ENSG00000136045	12	107685732	107713167	ortholog_one2one	90.4	90.2196	100	100.00	0.0526	0.7132	1
ENSRNOG00000004503	6	94824112	94834908	ENSG00000126790	14	59460363	59484430	ortholog_one2one	89.8305	89.8305	100	100.00	0.0587	0.6349	1
ENSRNOG00000038980	3	35679750	35707410	ENSG00000187123	2	149329985	149474148	ortholog_one2one	94.152	94.152	100	100.00	0.0278	0.3759	1
ENSRNOG00000049657	3	75848904	75849836	ENSG00000187612	11	55913650	55914582	ortholog_one2many	71.6129	71.6129	75	50.00	0.1954	1.1059	1
ENSRNOG00000043039	5	162351001	162369990	ENSG00000157330	1	12746215	12763699	ortholog_one2one	74.7423	74.7423	25	100.00	0.1652	0.6195	1
ENSRNOG00000017382	8	61584656	61595032	ENSG00000173548	15	75647906	75662301	ortholog_one2one	95.2962	95.2962	100	54.61	0.022	0.6757	1
ENSRNOG00000048390	1	238833585	238837001												
ENSRNOG00000014625	7	12426809	12432130	ENSG00000099624	19	1241746	1244826	ortholog_one2one	87.5	87.5	100	96.99	0.0702	1.6906	1
ENSRNOG00000059961	7	139232251	139254551	ENSG00000079337	12	47734367	47771040	ortholog_one2one	90.2808	90.5742	100	100.00	0.049	0.5427	1
ENSRNOG00000048999	3	103344395	103345333												
ENSRNOG00000024904	3	111952348	111994337	ENSG00000188089	15	41981582	42051190	ortholog_one2one	77.4155	73.8479	100	100.00	0.1341	0.6565	1
ENSRNOG00000002345	14	11988671	12027381	ENSG00000138670	4	81426393	82044244	ortholog_one2one	93.9583	95.3488	100	54.20	0.0231	0.7711	1
ENSRNOG00000056940	1	12823363	12825786	ENSG00000164442	6	139371807	139374620	ortholog_one2one	95.539	93.4545	100	100.00	0.0148	0.3358	1
ENSRNOG00000040208	8	5790034	5800342	ENSG00000137675	11	102691487	102705806	ortholog_one2one	76.7123	76.4133	100	100.00	0.1386	0.5645	1
ENSRNOG00000007300	7	119746118	119753290	ENSG00000133466	22	37180167	37199385	ortholog_one2one	68.4411	64.7482	100	100.00	0.2025	1.1	1
ENSRNOG00000003949	X	36857650	36884748	ENSG00000044446	X	18892300	18984598	ortholog_one2one	92.7593	38.3806	75	99.65	0.0399	0.5618	0
ENSRNOG00000030491	2	226825635	226826642												
ENSRNOG00000010546	4	28972434	28975419	ENSG00000127928	7	93591573	93911265	ortholog_one2one	94.5946	94.5946	75	100.00	0.025	0.6568	1
ENSRNOG00000005509	3	129042742	129357491	ENSG00000101349	20	9537389	9839041	ortholog_one2one	94.5682	94.4367	100	100.00	0.0266	0.4506	1
ENSRNOG00000016773	18	24397369	24497832	ENSG00000136715	2	127941217	128028120	ortholog_one2one	92.6237	91.5974	50	99.56	0.0413	0.4831	1
ENSRNOG00000007040	13	52124635	52136127	ENSG00000134375	1	201955491	201970661	ortholog_one2one	96.4912	96.4912	100	62.24	0.0169	0.4076	1
ENSRNOG00000016326	19	10644244	10653800	ENSG00000006210	16	57372458	57385048	ortholog_one2one	67.6845	67.0025	100	100.00	0.2184	0.8589	1
ENSRNOG00000012763	1	263887015	263910251	ENSG00000095485	10	100232298	100267680	ortholog_one2one	89.7579	89.5911	100	100.00	0.0528	0.3893	1
ENSRNOG00000046598	10	48995521	48995670												
ENSRNOG00000031092	18	1273453	1390190	ENSG00000067900	18	20946906	21111851	ortholog_one2one	94.8868	95.938	50	100.00	0.0189	0.4217	1
ENSRNOG00000003026	19	25949490	25955391	ENSG00000179262	19	12945855	12953642	ortholog_one2one	95.3039	95.0413	100	100.00	0.0236	0.5597	1
ENSRNOG00000006304	7	60719066	60743328	ENSG00000135679	12	68808176	68850686	ortholog_one2one	84.265	81.8913	100	50.21	0.0814	0.8072	1
ENSRNOG00000047506	7	122160171	122164564	ENSG00000153006	5	64718144	64768685	ortholog_one2one	90.1961	89.0323	0	42.14	0.0561	1.2193	0
ENSRNOG00000006204	6	26642783	26650105	ENSG00000115194	2	27253684	27275817	ortholog_one2one	86.5979	86.5979	100	83.28	0.069	0.6644	1
ENSRNOG00000016452	5	59063531	59068188	ENSG00000107175	9	35732335	35737004	ortholog_one2one	64.0827	66.8464	100	100.00	0.2308	0.4714	1
ENSRNOG00000016120	1	264893162	264899423	ENSG00000107807	10	101130505	101137789	ortholog_one2one	93.994	94.8485	100	100.00	0.0271	0.7001	1
ENSRNOG00000056187	20	47779056	47780154												
ENSRNOG00000011865	19	551708	553573	ENSG00000166595	16	66932055	66934423	ortholog_one2one	96.3636	97.546	100	100.00	0.0111	0.8207	1
ENSRNOG00000008416	4	78378144	78385577	ENSG00000196329	7	150722253	150750033	ortholog_one2many	46.6258	49.5114	100	98.90	0.4327	1.1333	0
ENSRNOG00000008416	4	78378144	78385577	ENSG00000281887	7	150716668	150743646	ortholog_one2many	46.9325	29.9413	100	94.41	0.4713	1.2184	0
ENSRNOG00000007545	7	18627808	18634079	ENSG00000167772	19	8363289	8374373	ortholog_one2one	76.2963	76.1084	100	100.00	0.1348	1.3513	1
ENSRNOG00000021032	1	101692973	101697277	ENSG00000063176	19	48619291	48630717	ortholog_one2one	83.6039	78.7462	100	100.00	0.0989	0.7465	1
ENSRNOG00000032629	X	139260135	139263974	ENSG00000124260	X	152133310	152138578	ortholog_one2many	45.3333	36.8564	0	1.70	0.4659	1.0843	0
ENSRNOG00000021695	4	52129556	52142243												
ENSRNOG00000016835	2	205274769	205426869	ENSG00000198765	1	114854803	114995370	ortholog_one2one	73.2558	71.0041	100	61.42	0.1465	0.4386	1
ENSRNOG00000005081	10	86043235	86098694	ENSG00000108306	17	39252644	39402523	ortholog_one2one	99.7706	99.7706	100	100.00	0.0011	0.3034	1
ENSRNOG00000046568	3	21521165	21521912												
ENSRNOG00000004808	3	143096056	143098780	ENSG00000125831	20	23450403	23452857	ortholog_one2one	49.6403	50	100	100.00	0.3705	0.74	0
ENSRNOG00000054426	2	94377072	94551529	ENSG00000164684	8	80628451	80874781	ortholog_one2one	65.9574	90.2913	100	100.00	0.0409	0.678	1
ENSRNOG00000055375	6	143194515	143195445	ENSG00000274576	14	106770577	106771020	ortholog_many2many	70	58.8235	50	50.00	0.1822	0.6924	0
ENSRNOG00000055375	6	143194515	143195445	ENSG00000259303	16	32847713	32848156	ortholog_many2many	61	51.2605	0	50.00	0.2209	0.8027	0
ENSRNOG00000055375	6	143194515	143195445	ENSG00000211937	14	106037902	106038365	ortholog_many2many	68	57.1429	50	50.00	0.2037	0.6508	0
ENSRNOG00000055375	6	143194515	143195445	ENSG00000211951	14	106301396	106301862	ortholog_many2many	62	52.1008	50	50.00	0.2187	0.6687	0
ENSRNOG00000055375	6	143194515	143195445	ENSG00000211974	14	106723574	106724093	ortholog_many2many	69	57.9832	100	50.00	0.182	0.6932	1
ENSRNOG00000008569	7	123583062	123586919	ENSG00000184983	22	42085525	42090955	ortholog_one2one	86.1538	72.7273	100	100.00	0.086	0.4443	1
ENSRNOG00000007326	6	8318979	8346197	ENSG00000138078	2	44316281	44361862	ortholog_one2one	88.755	91.1967	100	100.00	0.0434	0.613	1
ENSRNOG00000004837	8	132553218	132598812	ENSG00000144791	3	45555394	45686338	ortholog_one2one	77.8281	76.3314	100	100.00	0.1356	0.5761	1
ENSRNOG00000036870	3	149524667	149533248												
ENSRNOG00000004743	8	132260029	132296661	ENSG00000163814	3	45082278	45146422	ortholog_one2one	80.9124	80.622	100	100.00	0.1072	0.6935	1
ENSRNOG00000061474	18	76922934	76984203	ENSG00000060069	18	79679801	79756623	ortholog_one2one	72.0388	77.2112	100	67.24	0.1381	0.9723	1
ENSRNOG00000009943	3	74596461	74597393	ENSG00000172154	11	56093277	56094286	ortholog_one2one	85.8064	85.8064	50	100.00	0.0823	0.7332	1
ENSRNOG00000018508	1	167748100	167749053												
ENSRNOG00000001867	11	87827651	87858107	ENSG00000099940	22	20858983	20891218	ortholog_one2one	84.8249	84.4961	50	100.00	0.0787	0.7089	1
ENSRNOG00000043107	11	57486365	57498894	ENSG00000144827	3	111979010	111993363	ortholog_one2many	77.4411	75.1634	75	100.00	0.1277	0.5778	1
ENSRNOG00000031789	7	122940376	122967178	ENSG00000100401	22	41245611	41286251	ortholog_one2one	89.7611	89.6082	100	100.00	0.0498	0.5918	1
ENSRNOG00000022405	17	9154656	9156175	ENSG00000181965	5	135534282	135535949	ortholog_one2one	86.4754	89.0295	75	100.00	0.0531	1.1163	1
ENSRNOG00000003409	X	144807392	144807829	ENSG00000182195	X	141175745	141177125	ortholog_one2one	74.6575	74.6575	0	100.00	0.1472	0.5985	1
ENSRNOG00000021269	3	125428260	125441594	ENSG00000089199	20	5911430	5925361	ortholog_one2one	64.4444	64.2541	100	100.00	0.2341	0.8027	1
ENSRNOG00000007387	10	55687050	55695994	ENSG00000179094	17	8140472	8156506	ortholog_one2one	92.7419	89.1473	100	100.00	0.0395	0.4926	1
ENSRNOG00000027522	2	211880262	211925681												
ENSRNOG00000021052	1	228337767	228369761	ENSG00000166889	11	59636716	59668980	ortholog_one2one	95.974	95.974	100	100.00	0.0217	0.2418	1
ENSRNOG00000032703	6	21072634	21135880	ENSG00000152689	2	33436324	33564750	ortholog_one2one	93.0535	93.1884	75	90.25	0.0342	0.5086	1
ENSRNOG00000018783	2	205662588	205670511	ENSG00000116752	1	114567557	114581639	ortholog_one2one	99.1111	99.1111	100	100.00	0.004	0.6958	1
ENSRNOG00000013970	19	55381565	55386511	ENSG00000167513	16	88803213	88809258	ortholog_one2one	70.3237	71.6117	100	100.00	0.1711	1.4583	1
ENSRNOG00000006582	5	56987909	57008859	ENSG00000137074	9	32972606	33025168	ortholog_one2one	81.459	78.3626	75	100.00	0.1162	0.5063	1
ENSRNOG00000003172	10	62241756	62254287	ENSG00000132386	17	1761959	1777574	ortholog_one2one	82.2967	82.2967	100	100.00	0.0901	0.7776	1
ENSRNOG00000006587	6	132023945	132075875	ENSG00000183576	14	99397746	99480889	ortholog_one2many	91.443	91.7508	75	99.47	0.0381	0.4569	1
ENSRNOG00000047641	6	138764502	138764901												
ENSRNOG00000002214	14	7169519	7215025	ENSG00000145332	4	87160103	87240314	ortholog_one2one	92.9147	93.0645	100	91.08	0.0344	0.9874	1
ENSRNOG00000020703	1	87260835	87468288	ENSG00000105738	19	37907228	38208372	ortholog_one2one	91.1036	90.8478	50	61.57	0.0421	0.8031	0
ENSRNOG00000029628	14	33436980	33444235	ENSG00000196503	4	56505209	56525481	ortholog_one2one	57.0621	82.1138	100	74.73	0.1013	0.5284	1
ENSRNOG00000010652	8	22822412	22874645	ENSG00000130158	19	11199295	11262481	ortholog_one2one	89.5883	92.4768	100	100.00	0.0369	1.0057	1
ENSRNOG00000010280	2	24719976	24923128	ENSG00000113231	5	77210449	77429807	ortholog_one2many	97.6347	83.9548	100	100.00	0.011	0.468	1
ENSRNOG00000010280	2	24719976	24923128	ENSG00000284762	5	77086732	77427124	ortholog_one2many	97.6347	97.6347	75	83.40	0.011	0.468	1
ENSRNOG00000032523	6	42947334	42947705												
ENSRNOG00000030408	20	29445510	29463738	ENSG00000148719	10	72332830	72355230	ortholog_one2one	92.328	85.3301	100	100.00	0.0415	0.6009	1
ENSRNOG00000059059	2	58506151	58534211	ENSG00000145604	5	36151989	36184319	ortholog_one2one	87.9433	87.7358	100	100.00	0.0687	0.5195	1
ENSRNOG00000022256	14	17210733	17212930	ENSG00000169245	4	76021117	76023497	ortholog_one2one	68.3673	68.3673	75	100.00	0.219	0.737	1
ENSRNOG00000018515	1	140519702	140535934	ENSG00000173867	15	88459501	88546585	ortholog_one2many	99.4545	99.4545	75	100.00	0.0025	0.584	1
ENSRNOG00000018515	1	140519702	140535934	ENSG00000140543	15	88494440	88546675	ortholog_one2many	99.4545	97.5045	75	96.33	0.0025	0.584	1
ENSRNOG00000001136	12	45026886	45031145												
ENSRNOG00000048436	1	168092141	168093181	ENSG00000176900	11	4881819	4882883	ortholog_one2one	75.7225	74.0113	100	97.79	0.1322	0.7101	1
ENSRNOG00000001715	11	83948230	83964055	ENSG00000145194	3	184276011	184293031	ortholog_one2many	90.8497	85.6967	75	100.00	0.0541	0.5715	1
ENSRNOG00000001715	11	83948230	83964055	ENSG00000284917	3	184249695	184293031	ortholog_one2many	89.6732	77.6897	75	69.98	0.0615	0.6192	1
ENSRNOG00000046046	4	162627304	162649618												
ENSRNOG00000027655	4	156107620	156131583	ENSG00000198178	12	7729415	7751605	ortholog_one2many	45.1923	44.1315	50	3.45	0.5017	1.1291	0
ENSRNOG00000005856	6	22197040	22226421	ENSG00000152683	2	32165841	32224379	ortholog_one2one	91.5217	84.0319	100	100.00	0.0476	0.5261	1
ENSRNOG00000019333	2	206224015	206274079	ENSG00000163349	1	113929192	113977869	ortholog_one2one	97.3576	97.438	100	100.00	0.0132	0.3201	1
ENSRNOG00000005218	14	84393182	84413931	ENSG00000099995	22	30331988	30356947	ortholog_one2one	98.3565	98.1085	100	100.00	0.0086	0.458	1
ENSRNOG00000004226	7	64923615	64982281	ENSG00000090376	12	66188879	66254622	ortholog_one2one	75.082	76.8456	100	99.17	0.1397	0.5485	1
ENSRNOG00000046835	14	900696	973231												
ENSRNOG00000033815	4	70572942	70821260	ENSG00000211772	7	142801041	142802748	ortholog_many2many	47.5177	74.8603	25	50.00	0.118	0.9193	0
ENSRNOG00000033815	4	70572942	70821260	ENSG00000211751	7	142791694	142793368	ortholog_many2many	47.1631	75.1412	50	80.26	0.1218	0.8107	0
ENSRNOG00000003747	19	26133027	26141111	ENSG00000198356	19	12737139	12748323	ortholog_one2one	99.7126	99.7126	100	100.00	0.0012	0.9914	1
ENSRNOG00000006334	15	19473373	19541815	ENSG00000087301	14	52430590	52552522	ortholog_one2one	71.917	71.3939	75	100.00	0.1766	0.6577	1
ENSRNOG00000025934	4	122217505	122221999	ENSG00000180697	3	126526999	126558965	ortholog_one2one	48.8372	44.6809	100	50.76	0.5333	1.037	0
ENSRNOG00000061328	2	94266213	94277676	ENSG00000076641	8	80967810	81112068	ortholog_one2one	77.451	73.1481	75	90.00	0.1414	0.9621	1
ENSRNOG00000030920	11	86992399	87017115	ENSG00000040608	22	20241415	20283246	ortholog_one2one	89.4292	89.4292	50	100.00	0.0594	0.9553	1
ENSRNOG00000022260	7	139630515	139675245	ENSG00000079387	12	48042898	48106308	ortholog_one2many	88.9062	88.354	100	100.00	0.0595	0.5015	1
ENSRNOG00000004556	6	103516586	103605256	ENSG00000139990	14	69050881	69153150	ortholog_one2one	91.649	92.0382	50	100.00	0.0408	0.3562	1
ENSRNOG00000008063	4	82604373	82702429	ENSG00000106049	7	27525442	27662995	ortholog_one2one	91.0448	90.7738	75	100.00	0.0418	0.3963	1
ENSRNOG00000046526	9	14951047	14952575												
ENSRNOG00000011416	16	40440207	40555576	ENSG00000150630	4	176683538	176792727	ortholog_one2one	85.5422	84.7255	100	100.00	0.0724	0.374	1
ENSRNOG00000033057	16	25773602	25774845	ENSG00000111640	12	6533927	6538374	ortholog_one2many	93.0931	92.5373	0		0.036	0.5543	0
ENSRNOG00000025979	8	64531594	64539367	ENSG00000175318	15	72159807	72197785	ortholog_one2one	76.412	64.9717	100	100.00	0.1416	0.4866	1
ENSRNOG00000061707	2	143830636	143832327												
ENSRNOG00000037757	20	27681036	27682861	ENSG00000188820	6	116461370	116463779	ortholog_one2one	69.2064	69.2064	50	100.00	0.1887	0.7275	1
ENSRNOG00000032391	6	144156175	144245545	ENSG00000117868	7	158730995	158830253	ortholog_one2one	87.2189	82.5308	100	97.43	0.0806	0.6071	1
ENSRNOG00000001277	12	16923990	16934706	ENSG00000198517	7	1530714	1543043	ortholog_one2one	97.4359	97.4359	100	100.00	0.0102	0.8788	1
ENSRNOG00000030520	7	3246220	3300455	ENSG00000205323	12	55752463	55817756	ortholog_one2one	96.1905	96.1905	100	100.00	0.0175	0.4572	1
ENSRNOG00000031205	7	23952646	23953002												
ENSRNOG00000060626	2	27305728	27364906	ENSG00000122008	5	75511756	75601144	ortholog_one2one	73.7089	72.1839	100	99.29	0.167	0.654	1
ENSRNOG00000037295	8	114986326	115050728	ENSG00000164087	3	52075253	52154690	ortholog_one2one	86.6848	78.3784	100	100.00	0.0884	0.4912	1
ENSRNOG00000013397	2	141451234	141527016	ENSG00000150907	13	40469953	40666597	ortholog_one2one	92.9122	92.0611	50	100.00	0.0351	0.4589	1
ENSRNOG00000033611	19	26194465	26195837	ENSG00000105583	19	12668071	12669489	ortholog_one2one	50.4273	55.6604	75	100.00	0.4344	2.5924	1
ENSRNOG00000030999	X	20359463	20359945												
ENSRNOG00000010526	3	22058400	22500765	ENSG00000119522	9	123379654	123930152	ortholog_one2one	77.8591	84.3409	100	100.00	0.0921	0.5483	1
ENSRNOG00000007916	7	114437361	114590119	ENSG00000169398	8	140657900	141002216	ortholog_one2one	91.94	92.1127	100	100.00	0.0157	0.3837	1
ENSRNOG00000012710	15	108286453	108433529	ENSG00000134882	13	99200774	99386434	ortholog_one2one	88.9855	89.2442	100	99.57	0.0563	0.5016	1
ENSRNOG00000026875	7	62317450	62317620	ENSG00000127540	19	1597172	1605490	ortholog_many2many	75	75	25	50.00	0.1431	1.0097	0
ENSRNOG00000026875	7	62317450	62317620	ENSG00000267059	19	1578339	1605445	ortholog_many2many	75	75	25	50.00	0.1431	1.0097	0
ENSRNOG00000001341	12	19288403	19294888	ENSG00000178665	7	55887475	55942530	ortholog_one2one	35.5353	35.2144	0	21.45	0.3911	1.8702	0
ENSRNOG00000009979	10	65772443	65773314	ENSG00000274529	17	28364268	28365244	ortholog_one2one	62.234	61.5789	75	100.00	0.3115	0.6193	1
ENSRNOG00000012099	2	22747547	22798214	ENSG00000164329	5	79612120	79686648	ortholog_one2one	92.562	92.562	100	99.54	0.0376	0.2724	1
ENSRNOG00000025079	9	65406138	65442257	ENSG00000155744	2	200973718	201071671	ortholog_one2one	95.3947	82.0755	100	100.00	0.0253	0.3714	1
ENSRNOG00000046904	1	220322940	220324430	ENSG00000174684	11	66345372	66347692	ortholog_one2many	96.1446	96.1446	100	100.00	0.0175	0.7583	1
ENSRNOG00000049667	10	83104622	83110145												
ENSRNOG00000005178	3	143188661	143192408	ENSG00000101435	20	23564732	23568749	ortholog_one2many	42.8571	38.7755	75	52.59	0.5631	1.1927	0
ENSRNOG00000050898	11	85532526	85533034	ENSG00000211640	22	22195799	22196276	ortholog_one2many	56.5891	62.3932	50	50.00	0.2642	0.9194	0
ENSRNOG00000046497	12	40383577	40417654	ENSG00000089234	12	111642146	111685986	ortholog_one2one	76.661	76.0135	100	100.00	0.1645	1.0795	1
ENSRNOG00000010514	5	119727839	119831634	ENSG00000158966	1	64470792	64693058	ortholog_one2one	95.9562	93.1316	50	99.88	0.025	0.5436	1
ENSRNOG00000021000	1	221470674	221484217	ENSG00000168060	11	65044818	65058549	ortholog_one2one	80	80.5405	100	100.00	0.1151	0.7249	1
ENSRNOG00000053710	1	1888877	1889236												
ENSRNOG00000003603	10	51502894	51669297	ENSG00000006740	17	12789539	12991643	ortholog_one2one	93.2246	90.8313	100	98.93	0.0361	0.5004	1
ENSRNOG00000006380	3	159305345	159310668	ENSG00000124193	20	43457928	43464247	ortholog_one2one	97.0501	95.6395	50	100.00	0.0163	0.4215	1
ENSRNOG00000011758	3	63522403	63535991	ENSG00000079150	2	178463664	178478600	ortholog_one2one	87.6147	86.036	100	100.00	0.0744	0.5514	1
ENSRNOG00000022421	16	20740826	20794039	ENSG00000105662	19	18683677	18782333	ortholog_one2one	90.4762	87.6923	100	100.00	0.0431	0.8974	1
ENSRNOG00000050864	3	151616037	151625644	ENSG00000214078	20	35626031	35664956	ortholog_one2many	91.9776	90.9594	75	100.00	0.0454	0.4801	1
ENSRNOG00000047971	1	32570296	32570589	ENSG00000171421	5	1798386	1801366	ortholog_one2many	59.7938	56.3107	100	100.00	0.2857	1.6198	1
ENSRNOG00000016172	1	247688789	247781875	ENSG00000107036	9	5629025	5776557	ortholog_one2one	93.1834	93.1834	100	100.00	0.0342	0.4132	1
ENSRNOG00000029233	1	150225373	150226302												
ENSRNOG00000012084	1	273708212	273758442	ENSG00000108039	10	109864766	109923553	ortholog_one2one	94.7447	94.7447	50	100.00	0.0262	0.6001	1
ENSRNOG00000025940	1	190964885	191009926	ENSG00000197006	16	21597218	21657473	ortholog_one2one	97.4843	97.4843	50	100.00	0.0122	0.277	1
ENSRNOG00000007528	3	48671079	48831467	ENSG00000184611	2	162371407	162838730	ortholog_one2one	93.8701	85.7859	100	100.00	0.0312	0.4812	1
ENSRNOG00000056740	X	82217143	82302094	ENSG00000183035	X	83861126	83886699	ortholog_one2one	40.0322	38.2488	100	100.00	0.5769	0.5601	0
ENSRNOG00000050142	7	16394354	16395292												
ENSRNOG00000033573	3	159368273	159384775	ENSG00000101049	20	43558968	43588237	ortholog_one2one	93.4426	80.0937	100	100.00	0.0349	0.5731	1
ENSRNOG00000004405	13	47572219	47591699	ENSG00000162896	1	206928518	206946466	ortholog_one2one	57.8005	59.1623	100	100.00	0.2799	0.6923	1
ENSRNOG00000010977	7	143749221	143754054	ENSG00000167779	12	53097436	53102345	ortholog_one2one	68.5841	64.5833	100	100.00	0.1911	0.759	1
ENSRNOG00000033792	5	164419265	164502469												
ENSRNOG00000002506	14	17531398	17565950	ENSG00000138769	4	75578005	75630716	ortholog_one2one	73.8863	84.386	100	100.00	0.0808	0.4997	1
ENSRNOG00000015585	17	78762991	78782016	ENSG00000152455	10	14878820	14904315	ortholog_one2one	76.5073	89.7561	100	100.00	0.0534	0.3893	1
ENSRNOG00000010932	5	149077412	149086957	ENSG00000162510	1	30711277	30723587	ortholog_one2one	89.1566	89.5161	100	100.00	0.0504	0.9191	1
ENSRNOG00000049501	4	103144774	103145058												
ENSRNOG00000056627	2	52855671	52871706												
ENSRNOG00000028198	12	40244081	40265757	ENSG00000111252	12	111405948	111451623	ortholog_one2one	74.8175	71.3043	100	100.00	0.1297	0.8672	1
ENSRNOG00000017244	5	157416897	157418121	ENSG00000178828	1	19814029	19815278	ortholog_one2one	56.5836	70.0441	100	100.00	0.2006	1.0701	1
ENSRNOG00000047338	15	30160965	30161465												
ENSRNOG00000046788	2	193041964	193042323												
ENSRNOG00000009730	2	102701903	102871257	ENSG00000172817	8	64587763	64798761	ortholog_one2one	63.7081	63.834	75	100.00	0.2426	0.6307	1
ENSRNOG00000028581	20	28078500	28157071	ENSG00000163006	2	108786757	108885477	ortholog_one2one	79.1483	81.0526	100	98.19	0.1098	0.5555	1
ENSRNOG00000020468	18	25984638	25997555	ENSG00000164211	5	111496033	111512590	ortholog_one2one	81.25	88.7805	100	100.00	0.0583	0.7107	1
ENSRNOG00000017365	1	164425475	164430934	ENSG00000149243	11	75422394	75430629	ortholog_one2one	88.8696	87.6501	100	100.00	0.054	0.7857	1
ENSRNOG00000046907	3	78620115	78621307												
ENSRNOG00000009354	3	2396143	2398689	ENSG00000198435	9	137300482	137302251	ortholog_one2one	100	100	100	100.00	0	0	1
ENSRNOG00000020801	1	251325923	251338358												
ENSRNOG00000008642	10	84628424	84639111	ENSG00000002919	17	48103357	48123074	ortholog_one2one	79.2642	87.7778	100	98.28	0.0743	0.5319	1
ENSRNOG00000021044	10	90421442	90501819	ENSG00000186566	17	44395284	44503430	ortholog_one2one	88.9623	89.6138	100	100.00	0.0527	0.435	1
ENSRNOG00000022837	4	22576576	22661722	ENSG00000075303	7	87833568	87876357	ortholog_one2one	69.7548	75.7396	75	100.00	0.1674	0.5936	1
ENSRNOG00000013391	16	49626205	49820235	ENSG00000154556	4	185585444	185956652	ortholog_one2one	89.0468	88.75	100	100.00	0.0566	0.5706	1
ENSRNOG00000023720	8	30039408	30222036	ENSG00000182667	11	131370478	132336822	ortholog_one2one	87.0207	83.0986	100	94.65	0.0693	0.5608	1
