Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0027024	4	106214923	106325960	ENSPTRG00000000993	1	99501420	99616095	ortholog_one2one	96.2617	96.2617	100	90.24	0.0165	0.4158	1
MGP_PahariEiJ_G0024632	23	41216039	41586571												
MGP_PahariEiJ_G0020820	18	32563526	32600808	ENSPTRG00000009858	18	8587232	8654567	ortholog_one2one	94.5946	94.1704	100		0.0281	0.836	1
MGP_PahariEiJ_G0028142	5	145459817	145460898	ENSPTRG00000001525	1	137716443	137717501	ortholog_one2one	67.8571	68.1614	100		0.2376	0.6445	1
MGP_PahariEiJ_G0018442	14	73475177	73513518	ENSPTRG00000009520	17	63178064	63217931	ortholog_one2one	93.7355	93.7355	100		0.0287	0.5314	1
MGP_PahariEiJ_G0029835	7	98479785	98481940	ENSPTRG00000006687	14	79918998	79920728	ortholog_one2one	97.6562	97.2763	100		0.0093	0.7602	1
MGP_PahariEiJ_G0026590	4	78462410	78473643	ENSPTRG00000001471	1	134851014	134856361	ortholog_one2one	72.3577	75.8523	100	40.63	0.1541	0.5311	1
MGP_PahariEiJ_G0017103	13	67240873	67268517	ENSPTRG00000048466	4	74082238	74119064	ortholog_one2many	92.7192	92.8571	75	94.39	0.0286	0.51	1
MGP_PahariEiJ_G0017103	13	67240873	67268517	ENSPTRG00000048100	6	162540559	162545326	ortholog_one2many	68.4993	75.9473	0		0.1481	0.6194	0
MGP_PahariEiJ_G0019625	16	58131158	58146258	ENSPTRG00000017582	5	178058597	178072144	ortholog_one2one	84.3014	85.7827	100	91.95	0.0847	0.9304	1
MGP_PahariEiJ_G0020889	18	45892398	45924899	ENSPTRG00000011849	2A	39330254	39372051	ortholog_one2one	84.1137	91.4545	100	33.91	0.0357	0.4314	1
MGP_PahariEiJ_G0028096	5	143750113	143754858	ENSPTRG00000001579	1	139403464	139408747	ortholog_one2one	67.4419	51.7857	100	100.00	0.3342	0.6433	1
MGP_PahariEiJ_G0018893	15	32397880	32400679	ENSPTRG00000049042	5	141127605	141133303	ortholog_one2one	41.1765	73.7668	75		0.1525	1.0711	0
MGP_PahariEiJ_G0019408	16	27867914	27868550	ENSPTRG00000051324	6	26082005	26082388	ortholog_one2one	94.4882	94.4882	100		0.0397	2.715	1
MGP_PahariEiJ_G0012876	1	16923581	16927866	ENSPTRG00000049501	19	53047628	53052286	ortholog_one2many	63.6015	63.3588	100		0.2497	0.8859	1
MGP_PahariEiJ_G0032085	X	140555846	140774126	ENSPTRG00000021703	X	16875808	17076825	ortholog_one2one	87.8274	86.4947	100	21.57	0.0669	0.3306	1
MGP_PahariEiJ_G0017507	14	23412836	23438522	ENSPTRG00000017436	5	151879799	151905509	ortholog_one2one	91.3907	91.0891	100	100.00	0.0308	0.7283	1
MGP_PahariEiJ_G0026354	4	25702593	25801318	ENSPTRG00000015615	3	173930811	174015260	ortholog_one2many	98.4899	98.4899	100	99.81	0.0061	0.4675	1
MGP_PahariEiJ_G0026354	4	25702593	25801318	ENSPTRG00000052745	X	101172394	101174245	ortholog_one2many	84.7315	89.2226	0		0.0381	0.558	0
MGP_PahariEiJ_G0013069	1	38576913	38606773	ENSPTRG00000023792	15	81630658	81663380	ortholog_one2one	59.9736	59.9736	100	100.00	0.299	0.5942	1
MGP_PahariEiJ_G0018751	15	10943108	10982767	ENSPTRG00000009933	18	23224689	23281182	ortholog_one2one	95.2	92.9688	75		0.0259	0.542	1
MGP_PahariEiJ_G0020935	18	52971335	53070004	ENSPTRG00000011899	2A	47976518	48134732	ortholog_one2one	88.4615	86.0544	100	99.79	0.0556	0.6805	1
MGP_PahariEiJ_G0025375	3	75491506	75495780	ENSPTRG00000003580	11	48544285	48545196	ortholog_one2many	69.5122	75.2475	25		0.1576	0.5156	0
MGP_PahariEiJ_G0029860	7	102585541	102713679	ENSPTRG00000006715	14	85194092	85366070	ortholog_one2one	93.4783	92.5837	100	59.33	0.031	0.4202	1
MGP_PahariEiJ_G0025833	3	127154450	127314652	ENSPTRG00000013291	20	18539505	18735673	ortholog_one2one	84.689	79.3722	100	75.47	0.0586	0.8111	1
MGP_PahariEiJ_G0015349	10	77193771	77209379	ENSPTRG00000018363	6	81747165	81817271	ortholog_one2one	79.1506	73.4767	100	39.54	0.1397	0.4552	1
MGP_PahariEiJ_G0016403	12	30155548	30306633	ENSPTRG00000015304	3	126483504	126648273	ortholog_one2one	93.1854	95.1456	100	86.87	0.0218	0.6567	1
MGP_PahariEiJ_G0012710	1	2179074	2185422	ENSPTRG00000010926	19	40354453	40363742	ortholog_one2many	89.5184	90.2857	100		0.0488	0.7518	1
MGP_PahariEiJ_G0012710	1	2179074	2185422	ENSPTRG00000044218	KV421295.1	212800	222086	ortholog_one2many	89.5184	90.2857	50		0.0488	0.7518	0
MGP_PahariEiJ_G0012710	1	2179074	2185422	ENSPTRG00000047720	1	132497942	132503341	ortholog_one2many	57.7904	80.9524	0		0.0971	0.6608	0
MGP_PahariEiJ_G0030638	8	110537331	110772382	ENSPTRG00000024336	13	87196961	87471321	ortholog_one2one	91.2955	91.2955	75	71.12	0.0494	0.409	1
MGP_PahariEiJ_G0024465	23	27680146	27698153	ENSPTRG00000046117	KV420980.1	335989	349359	ortholog_one2many	69.8795	95.3052	100	93.86	0.0227	0.5942	1
MGP_PahariEiJ_G0024465	23	27680146	27698153	ENSPTRG00000019500	7	103684869	103698241	ortholog_one2many	69.8795	95.3052	100	93.86	0.0227	0.5942	1
MGP_PahariEiJ_G0025413	3	77513222	77524159	ENSPTRG00000050910	11	46121937	46128056	ortholog_one2one	82.0728	81.276	100	88.33	0.099	0.7234	1
MGP_PahariEiJ_G0014627	10	3261674	3497730	ENSPTRG00000004224	11	103355246	103730745	ortholog_one2one	93.2993	93.2777	100	71.32	0.0328	0.6299	1
MGP_PahariEiJ_G0023531	21	19851287	19853701	ENSPTRG00000007606	16	1961786	1963036	ortholog_one2one	88.5321	85.7778	75		0.067	1.1181	1
MGP_PahariEiJ_G0020751	18	23169296	23176586	ENSPTRG00000010310	19	4615943	4628092	ortholog_one2one	81.2217	81.4059	100	100.00	0.1098	1.5885	1
MGP_PahariEiJ_G0013789	1	102310969	102337446	ENSPTRG00000003033	10	126669750	126704733	ortholog_one2one	91.5094	93.494	100		0.0304	0.3861	1
MGP_PahariEiJ_G0029266	6	106899966	106902759	ENSPTRG00000044847	1	395835	398448	ortholog_one2one	58.0882	58.0882	100		0.2916	1.3388	1
MGP_PahariEiJ_G0018792	15	21095370	21375176	ENSPTRG00000009982	18	34406661	34718980	ortholog_one2one	95.6349	99.177	75	35.95	0.0018	0.2825	1
MGP_PahariEiJ_G0030135	8	25655598	25659192	ENSPTRG00000046884	KV421131.1	35986	38082	ortholog_one2many	62.9213	32	0		0.3108	1.1333	0
MGP_PahariEiJ_G0030135	8	25655598	25659192	ENSPTRG00000045277	10	47708755	47710851	ortholog_one2many	62.9213	32	0		0.3108	1.1333	0
MGP_PahariEiJ_G0030135	8	25655598	25659192	ENSPTRG00000029846	10	50832374	50837298	ortholog_one2many	79.7753	79.7753	0		0.1334	0.5696	0
MGP_PahariEiJ_G0030135	8	25655598	25659192	ENSPTRG00000046441	10	88362965	88370980	ortholog_one2many	79.7753	79.7753	75		0.1332	0.6011	1
MGP_PahariEiJ_G0018149	14	63450279	63471702	ENSPTRG00000009365	17	8886417	8907928	ortholog_one2one	99.1573	99.7175	100	100.00	0.0013	0.2511	1
MGP_PahariEiJ_G0014638	10	3983053	4012666	ENSPTRG00000022738	11	102640920	102697673	ortholog_one2one	44.1026	41.3462	100		0.5589	1.0273	0
MGP_PahariEiJ_G0012990	1	19389348	19392970												
MGP_PahariEiJ_G0026645	4	79755840	79764926	ENSPTRG00000001406	1	133166400	133175111	ortholog_one2one	96.5217	93.2773	100	98.28	0.014	0.3642	1
MGP_PahariEiJ_G0021476	19	59464859	59475277	ENSPTRG00000016670	4	192578504	192587020	ortholog_one2one	80.2128	80.5556	25		0.1036	0.8444	0
MGP_PahariEiJ_G0020877	18	44740523	44774729	ENSPTRG00000011834	2A	37853454	37907684	ortholog_one2one	59.8837	55.9783	100	100.00	0.2937	0.8471	1
MGP_PahariEiJ_G0029238	6	106365788	106367529	ENSPTRG00000000041	1	1071548	1073239	ortholog_one2one	71.1443	70.4434	100	100.00	0.1637	0.6242	1
MGP_PahariEiJ_G0029181	6	101832555	101849599	ENSPTRG00000000102	1	7238836	7262461	ortholog_one2many	91.0053	91.0053	100	21.82	0.0461	0.701	1
MGP_PahariEiJ_G0029181	6	101832555	101849599	ENSPTRG00000045426	12	40313501	40314068	ortholog_one2many	69.3122	77.9762	0		0.1386	0.9841	0
MGP_PahariEiJ_G0014904	10	34183722	34184841	ENSPTRG00000044709	11	124736587	124739162	ortholog_many2many	64.4444	66.1238	50		0.2254	1.1626	0
MGP_PahariEiJ_G0014904	10	34183722	34184841	ENSPTRG00000047513	11	124726417	124727525	ortholog_many2many	63.8095	68.3673	25		0.2198	1.139	0
MGP_PahariEiJ_G0021565	19	82083165	82091685	ENSPTRG00000020029	8	17619463	17620335	ortholog_many2many	76.2069	76.2069	50		0.136	0.5675	0
MGP_PahariEiJ_G0021565	19	82083165	82091685	ENSPTRG00000020028	8	17428949	17434938	ortholog_many2many	84.1379	69.5157	25		0.0924	0.5897	0
MGP_PahariEiJ_G0016105	12	326511	362149	ENSPTRG00000007708	16	3917158	3982653	ortholog_one2one	88.5106	88.8889	100	100.00	0.0581	0.8427	1
MGP_PahariEiJ_G0030936	9	43646040	43675000	ENSPTRG00000023307	9	74473752	74496765	ortholog_one2many	37.5187	36.5357	0		0.5814	1.4287	0
MGP_PahariEiJ_G0015448	10	95845957	95854106	ENSPTRG00000015423	3	137818225	137826545	ortholog_one2one	95.9459	95.9459	100		0.0334	0.924	1
MGP_PahariEiJ_G0019901	17	40656050	40664384	ENSPTRG00000040000	8	145992574	145993173	ortholog_one2one	81.2183	80.402	100	42.47	0.114	1.3063	1
MGP_PahariEiJ_G0025006	3	38753650	38809621	ENSPTRG00000012534	2B	41215300	41282443	ortholog_one2one	69.7085	66.7206	100	90.03	0.1938	0.6038	1
MGP_PahariEiJ_G0025065	3	54658045	54689014												
MGP_PahariEiJ_G0025380	3	75931810	75980072	ENSPTRG00000003574	11	47937084	47991499	ortholog_one2one	78.5383	76.5837	100	65.63	0.1269	0.49	1
MGP_PahariEiJ_G0019837	17	25476128	25484511	ENSPTRG00000020576	8	127860766	127869191	ortholog_one2one	93.2796	93.2796	50	100.00	0.0318	0.6132	1
MGP_PahariEiJ_G0022444	2	118797761	119072584	ENSPTRG00000015111	3	75686491	76049419	ortholog_one2one	90.1751	90.0875	50	100.00	0.0492	0.5087	1
MGP_PahariEiJ_G0021700	2	186066	364373	ENSPTRG00000019400	7	95476774	95698262	ortholog_one2many	95.3988	95.3988	0	24.64	0.0248	0.4397	0
MGP_PahariEiJ_G0014316	1	135021625	135167666	ENSPTRG00000021011	9	47205577	47381344	ortholog_one2one	88.484	88.484	100	31.09	0.0626	0.477	1
MGP_PahariEiJ_G0026003	3	138794755	138919953	ENSPTRG00000013455	20	37573209	37680353	ortholog_one2one	57.1154	65.2747	100	84.11	0.2557	1.4621	1
MGP_PahariEiJ_G0020317	17	66068768	66078271	ENSPTRG00000004976	12	37429047	37441318	ortholog_one2one	85.0775	85.5751	100	100.00	0.0662	0.7799	1
MGP_PahariEiJ_G0028260	5	158954813	158958023												
MGP_PahariEiJ_G0021267	19	27208321	27211405												
MGP_PahariEiJ_G0027590	5	63357518	63371061												
MGP_PahariEiJ_G0017314	14	1169999	1210972	ENSPTRG00000007529	16	60384	117126	ortholog_one2one	92.0914	94.2446	75	100.00	0.0334	0.5994	1
MGP_PahariEiJ_G0021775	2	18469448	18576395	ENSPTRG00000018981	7	22086260	22157671	ortholog_one2one	90.0192	90.0192	50	100.00	0.0497	0.4499	1
MGP_PahariEiJ_G0023102	20	29329982	29359479	ENSPTRG00000008252	16	58783545	58819685	ortholog_one2one	97.8774	97.8774	100	26.62	0.0108	0.6112	1
MGP_PahariEiJ_G0028811	6	77624612	77661636	ENSPTRG00000000526	1	35043470	35092714	ortholog_one2one	72.5316	71.5751	100	98.76	0.1531	0.5723	1
MGP_PahariEiJ_G0027864	5	109019617	109220284	ENSPTRG00000001851	1	181214682	181458478	ortholog_one2one	85.9359	79.674	100	62.16	0.0723	0.4283	1
MGP_PahariEiJ_G0017721	14	37631571	37641080	ENSPTRG00000008689	17	7706768	7718003	ortholog_one2one	89.2216	89.2216	100	82.88	0.0556	0.5597	1
MGP_PahariEiJ_G0018555	14	83189969	83196431	ENSPTRG00000043737	17	75336103	75338424	ortholog_one2one	100	100	100		0	0	1
MGP_PahariEiJ_G0027246	5	5481032	5488257	ENSPTRG00000018331	6	73210868	73233232	ortholog_one2one	69.2308	66.6667	100		0.2306	0.7073	1
MGP_PahariEiJ_G0030357	8	47628630	47716898	ENSPTRG00000005711	13	9061204	9155513	ortholog_one2one	56.9351	63.5731	25	4.83	0.271	0.7268	0
MGP_PahariEiJ_G0029663	7	76572326	76574795	ENSPTRG00000051900	14	54946754	54948985	ortholog_one2one	51.4667	52.3035	0		0.3789	0.977	0
MGP_PahariEiJ_G0014392	1	146086042	146095337	ENSPTRG00000029833	10	90617407	90618874	ortholog_one2many	34.7732	54.5763	75		0.346	0.782	0
MGP_PahariEiJ_G0013742	1	97483677	97491074	ENSPTRG00000008040	16	30119485	30131320	ortholog_one2one	92.0335	92.0335	75	43.74	0.0407	0.9767	1
MGP_PahariEiJ_G0029095	6	94304666	94310530												
MGP_PahariEiJ_G0029249	6	106680114	106685633	ENSPTRG00000049572	1	630453	637801	ortholog_one2one	77.8313	72.5843	100		0.1362	0.9088	1
MGP_PahariEiJ_G0013138	1	52649705	52697486	ENSPTRG00000007407	15	65571968	65638008	ortholog_one2one	82.5886	82.716	75	82.29	0.0983	0.6454	1
MGP_PahariEiJ_G0016537	12	52284485	52286693	ENSPTRG00000030174	3	101035580	101036545	ortholog_one2many	77.0227	74.1433	100		0.1234	0.4956	1
MGP_PahariEiJ_G0014140	1	119878783	119889101	ENSPTRG00000023694	11	62979047	62987457	ortholog_one2one	86.2069	86.3636	100	30.76	0.07	0.6864	1
MGP_PahariEiJ_G0024581	23	35233863	35248364	ENSPTRG00000019453	7	102397226	102415762	ortholog_one2one	98.8848	98.8848	75	95.81	0.005	0.3685	1
MGP_PahariEiJ_G0026966	4	97750571	97790469	ENSPTRG00000001055	1	110051287	110096330	ortholog_one2one	98.3051	98.3051	100	88.45	0.0079	0.2849	1
MGP_PahariEiJ_G0015325	10	72785497	72849843	ENSPTRG00000018286	6	53650701	53711201	ortholog_one2one	84.7619	84.4937	100	100.00	0.0805	0.5547	1
MGP_PahariEiJ_G0013438	1	75585095	75586211	ENSPTRG00000003279	11	5997901	5998863	ortholog_one2one	78.7234	80.9375	75	100.00	0.1236	0.3583	1
MGP_PahariEiJ_G0031021	9	45390657	45404287	ENSPTRG00000010234	19	2380192	2403878	ortholog_one2one	73.5294	75.2212	100		0.1437	1.2455	1
MGP_PahariEiJ_G0020682	18	14456371	14458223	ENSPTRG00000018173	6	43227826	43228959	ortholog_one2one	76.7647	69.2308	100		0.1368	1.0228	1
MGP_PahariEiJ_G0022995	20	18578742	18587911	ENSPTRG00000008144	16	47601610	47613746	ortholog_one2one	87.468	87.468	100		0.0672	0.4682	1
MGP_PahariEiJ_G0014208	1	123043438	123071203	ENSPTRG00000028623	11	60330374	60350998	ortholog_one2one	45.3202	60.5263	100	83.01	0.2903	0.696	0
MGP_PahariEiJ_G0030185	8	38300751	38370439	ENSPTRG00000006373	14	39557768	39559903	ortholog_one2one	67.6944	71.0267	100	53.56	0.1699	0.5819	1
MGP_PahariEiJ_G0022894	20	8513649	8515693	ENSPTRG00000010576	19	14802179	14805583	ortholog_one2one	73.7589	73.2394	100		0.1734	1.4175	1
MGP_PahariEiJ_G0029591	7	67916205	67993084	ENSPTRG00000045558	14	44207152	44344250	ortholog_one2one	80.9322	78.8713	100	71.55	0.0996	0.6392	1
MGP_PahariEiJ_G0016670	12	82695144	82727050	ENSPTRG00000052356	KV421332.1	950170	984694	ortholog_one2many	17.461	96.0352	100	100.00	0.0248	0.2857	0
MGP_PahariEiJ_G0016670	12	82695144	82727050	ENSPTRG00000050558	1	135842854	135843361	ortholog_one2many	4.20505	86.7769	0		0.0957	0.3754	0
MGP_PahariEiJ_G0016670	12	82695144	82727050	ENSPTRG00000013872	21	19987665	20022186	ortholog_one2many	84.5815	87.0569	100	55.97	0.072	0.291	1
MGP_PahariEiJ_G0027699	5	71093573	71102209	ENSPTRG00000013129	2B	132894156	132905808	ortholog_one2one	81.6038	81.6038	100	100.00	0.1011	0.6775	1
MGP_PahariEiJ_G0026790	4	85754429	85785438	ENSPTRG00000046439	6	75282345	75283380	ortholog_one2many	50.7653	67.2297	0		0.1988	0.5239	0
MGP_PahariEiJ_G0026790	4	85754429	85785438	ENSPTRG00000001263	1	128653205	128675227	ortholog_one2many	76.2755	75.8883	100	59.33	0.1278	0.3787	1
MGP_PahariEiJ_G0022375	2	106084899	106097956												
MGP_PahariEiJ_G0014045	1	116822334	116824510	ENSPTRG00000003902	11	65984059	65986376	ortholog_one2one	90.3333	92.4915	100	100.00	0.0317	0.4661	1
MGP_PahariEiJ_G0013625	1	91667296	91682393	ENSPTRG00000045676	4	53383804	53384803	ortholog_one2many	58.6957	75.2613	0		0.1555	0.5801	0
MGP_PahariEiJ_G0013625	1	91667296	91682393	ENSPTRG00000007888	16	22982160	23004455	ortholog_one2many	90.7609	91.0082	100	21.70	0.0536	0.3606	1
MGP_PahariEiJ_G0029959	8	496907	530109	ENSPTRG00000015061	3	59711959	59744110	ortholog_one2one	74.8899	74.8899	100	100.00	0.1606	0.5548	1
MGP_PahariEiJ_G0019146	15	70235016	70304945	ENSPTRG00000009997	18	43944027	44022180	ortholog_one2one	83.4951	83.4951	100	89.08	0.0802	0.8403	1
MGP_PahariEiJ_G0018907	15	32560428	32565074	ENSPTRG00000017338	5	141213189	141226147	ortholog_one2one	73.0914	75.2577	100		0.1482	0.6883	1
MGP_PahariEiJ_G0028765	6	74356008	74390535	ENSPTRG00000000573	1	38956383	38972419	ortholog_one2one	97.3886	96.0606	75		0.0125	0.4224	1
MGP_PahariEiJ_G0022156	2	73280943	73301619	ENSPTRG00000041737	7	29293232	29316143	ortholog_one2one	83.7838	94.6565	100		0.0209	0.7966	1
MGP_PahariEiJ_G0031053	9	45916052	45923363	ENSPTRG00000010263	19	3649636	3659702	ortholog_one2one	32.8829	24.1722	100		0.7377	68.4712	0
MGP_PahariEiJ_G0017540	14	26522220	26532306	ENSPTRG00000048448	1	228329902	228339238	ortholog_one2many	42.2727	42.2727	25		0.5509	0.8661	0
MGP_PahariEiJ_G0022184	2	76223628	76263729	ENSPTRG00000019197	7	54790399	54856599	ortholog_one2one	88.8889	88.8889	25	86.89	0.0557	0.6035	1
MGP_PahariEiJ_G0019208	16	1943415	1967192	ENSPTRG00000023150	10	13526429	13576134	ortholog_one2one	74.8023	75.5708	100	97.54	0.1437	0.6759	1
MGP_PahariEiJ_G0015582	10	102486881	102488681	ENSPTRG00000033737	3	49517063	49518172	ortholog_one2many	72.4684	62.0596	100		0.1822	0.5142	1
MGP_PahariEiJ_G0021277	19	29951688	29975402												
MGP_PahariEiJ_G0013582	1	88542540	88552550	ENSPTRG00000007836	16	19274111	19286534	ortholog_one2many	41.5704	39.3013	100		0.4009	1.319	0
MGP_PahariEiJ_G0013582	1	88542540	88552550	ENSPTRG00000046575	14	44474005	44475381	ortholog_one2many	33.2564	35.0365	0		0.5224	1.4674	0
MGP_PahariEiJ_G0013582	1	88542540	88552550	ENSPTRG00000051787	12	66303191	66304578	ortholog_one2many	34.642	34.642	0		0.5227	1.26	0
MGP_PahariEiJ_G0013582	1	88542540	88552550	ENSPTRG00000048629	8	128505326	128506974	ortholog_one2many	35.3349	35.5814	0		0.5095	1.428	0
MGP_PahariEiJ_G0014256	1	124851698	124852698												
MGP_PahariEiJ_G0029763	7	86827322	86869546	ENSPTRG00000006599	14	66152927	66218021	ortholog_one2one	92.9114	92.4433	100	100.00	0.0369	0.5022	1
MGP_PahariEiJ_G0018225	14	66225557	66254649	ENSPTRG00000009112	17	17528596	17561069	ortholog_one2one	92.0892	73.5818	100	99.15	0.0529	0.2631	1
MGP_PahariEiJ_G0018739	15	8403894	8431395	ENSPTRG00000009918	18	20529150	20559398	ortholog_one2one	93.8343	80.363	100	82.65	0.0302	0.4317	1
MGP_PahariEiJ_G0016460	12	38731179	38741981	ENSPTRG00000015237	3	117068333	117080282	ortholog_one2one	84.0376	86.8932	100	76.43	0.0678	0.4905	1
MGP_PahariEiJ_G0024371	23	20179715	20181749	ENSPTRG00000034194	6	11193408	11195024	ortholog_one2many	28.8026	33.0855	0		0.7255	63.7583	0
MGP_PahariEiJ_G0027204	4	141131438	141404880	ENSPTRG00000000869	1	75309170	75640062	ortholog_one2one	68.4507	67.5939	100	20.24	0.2118	0.7074	1
MGP_PahariEiJ_G0023269	20	45817200	45887210	ENSPTRG00000008470	16	80205683	80335468	ortholog_one2one	87.2581	82.8484	100	65.35	0.0666	0.9681	1
MGP_PahariEiJ_G0022393	2	107538187	107579528	ENSPTRG00000015327	3	129217337	129295248	ortholog_one2one	72.1311	69.428	50	54.29	0.1878	0.8077	0
MGP_PahariEiJ_G0031143	9	48574679	48590222	ENSPTRG00000005079	12	33709004	33725504	ortholog_one2one	88.1651	86.2657	100	100.00	0.0658	0.5188	1
MGP_PahariEiJ_G0026897	4	93488834	93540477	ENSPTRG00000001130	1	121912133	121957605	ortholog_one2one	97.7686	97.7686	100	13.96	0.012	0.3064	1
MGP_PahariEiJ_G0028498	6	44837645	44839018	ENSPTRG00000029307	9	26264227	26264865	ortholog_one2one	72.9469	71.2264	100		0.1575	1.0455	1
MGP_PahariEiJ_G0030077	8	22232685	22266760	ENSPTRG00000049205	3	53840195	53900098	ortholog_one2one	75.6313	71.2247	100	90.53	0.1483	0.4789	1
MGP_PahariEiJ_G0026578	4	77951190	78008181	ENSPTRG00000001487	1	135639501	135680214	ortholog_one2one	43.6242	25.3165	75		0.502	0.7061	0
MGP_PahariEiJ_G0016746	13	6782863	6819318	ENSPTRG00000011948	2A	62051287	62097162	ortholog_one2one	93.6401	94.0217	100	48.38	0.0264	0.3424	1
MGP_PahariEiJ_G0020513	18	3169870	3181737	ENSPTRG00000032509	6	31688264	31699626	ortholog_one2one	99.2991	99.2991	50		0.0021	0.4643	0
MGP_PahariEiJ_G0028605	6	59434963	59570158	ENSPTRG00000000736	1	51899951	52016282	ortholog_one2one	88.9048	87.1579	50	87.19	0.0627	0.3611	1
MGP_PahariEiJ_G0024438	23	26355707	26374891	ENSPTRG00000039142	7	105441235	105491249	ortholog_one2one	87.766	89.6739	50	51.49	0.0518	0.3507	0
MGP_PahariEiJ_G0029030	6	89751929	89812874	ENSPTRG00000000278	1	19087690	19109527	ortholog_one2one	78.8321	78.2609	100	75.21	0.1208	1.0949	1
MGP_PahariEiJ_G0031298	9	67789851	67900606	ENSPTRG00000005252	12	82194160	82352440	ortholog_one2one	93.9747	93.8835	100	100.00	0.0308	0.4765	1
MGP_PahariEiJ_G0015658	10	111961293	111982591	ENSPTRG00000014751	3	38755651	38777943	ortholog_one2one	89.8148	87.163	100	100.00	0.0514	0.9094	1
MGP_PahariEiJ_G0015148	10	52685904	52732946	ENSPTRG00000007277	15	55531919	55589009	ortholog_one2one	85.918	86.2254	100	32.11	0.0624	0.3717	1
MGP_PahariEiJ_G0027330	5	21330670	21350510	ENSPTRG00000012307	2A	101726589	101751658	ortholog_one2one	71.8884	67.8138	75	100.00	0.196	0.7959	1
MGP_PahariEiJ_G0015290	10	67847291	67878320	ENSPTRG00000034458	15	36150865	36204454	ortholog_one2one	70.6832	70.5081	100	86.76	0.1823	0.7792	1
MGP_PahariEiJ_G0014232	1	123895476	123896529	ENSPTRG00000003698	11	59515500	59516429	ortholog_one2one	89.3204	89.3204	100	18.75	0.0571	0.4729	1
MGP_PahariEiJ_G0021893	2	43550755	43552185												
MGP_PahariEiJ_G0014288	1	127921229	127942761	ENSPTRG00000021045	9	55555002	55587999	ortholog_one2many	91.3513	91.3513	50	64.53	0.0436	0.6504	0
MGP_PahariEiJ_G0014288	1	127921229	127942761	ENSPTRG00000039978	1	79174727	79175838	ortholog_one2many	82.973	86.7232	0		0.0708	0.6241	0
MGP_PahariEiJ_G0014288	1	127921229	127942761	ENSPTRG00000041948	8	50622476	50623580	ortholog_one2many	78.6487	82.4363	0		0.0957	0.6653	0
MGP_PahariEiJ_G0013293	1	72757617	72777287												
MGP_PahariEiJ_G0016979	13	36677810	36680750	ENSPTRG00000015931	4	16238435	16239139	ortholog_one2one	56.2249	59.8291	100		0.2746	0.7963	1
MGP_PahariEiJ_G0025139	3	62651471	62669845	ENSPTRG00000012688	2B	68734071	68753600	ortholog_one2one	98.0831	98.0831	100	100.00	0.0105	0.4916	1
MGP_PahariEiJ_G0030170	8	36333389	36402817	ENSPTRG00000006355	14	37008206	37128907	ortholog_one2one	98.5294	94.9008	100	38.15	0.0068	0.5163	1
MGP_PahariEiJ_G0021644	19	86118068	86125869	ENSPTRG00000010660	19	18195677	18198700	ortholog_one2one	55.3571	46.9697	100		0.3601	1.1686	0
MGP_PahariEiJ_G0030253	8	43200967	43215299	ENSPTRG00000006114	14	4791215	4805774	ortholog_one2one	87.8788	88.3657	100	100.00	0.06	0.6552	1
MGP_PahariEiJ_G0018999	15	44624310	44699296	ENSPTRG00000017168	5	119217126	119302595	ortholog_one2one	85.4422	77.6267	75	59.85	0.078	0.5469	1
MGP_PahariEiJ_G0026990	4	98561839	98562216												
MGP_PahariEiJ_G0023860	22	2985011	2987606	ENSPTRG00000020339	8	73068300	73073741	ortholog_one2one	86.8932	60.678	100	0.59	0.0557	0.694	1
MGP_PahariEiJ_G0030997	9	44933022	44937177												
MGP_PahariEiJ_G0018219	14	66035785	66152200	ENSPTRG00000009108	17	17645381	17660775	ortholog_one2many	76.1261	75.9551	75		0.1554	0.6914	1
MGP_PahariEiJ_G0030731	9	18262753	18262839												
MGP_PahariEiJ_G0014128	1	118490791	118506003	ENSPTRG00000003815	11	63964867	63983284	ortholog_one2one	98.7342	98.7342	100		0.0055	0.4699	1
MGP_PahariEiJ_G0021556	19	79871439	79895026	ENSPTRG00000050365	AACZ04042028.1	1634	2159	ortholog_one2many	13.6659	38.4146	0		0.5146	0.6455	0
MGP_PahariEiJ_G0021556	19	79871439	79895026	ENSPTRG00000048441	AACZ04042028.1	8817	9429	ortholog_one2many	16.0521	37.3737	25		0.5399	0.5821	0
MGP_PahariEiJ_G0022695	2	144602896	144624806	ENSPTRG00000004668	12	10591490	10605572	ortholog_one2one	48.0447	63.0037	75	100.00	0.2629	0.5975	0
MGP_PahariEiJ_G0015102	10	49712421	49720565	ENSPTRG00000007340	15	59342553	59350460	ortholog_one2one	99.2701	99.2701	100	83.08	0.0031	0.5371	1
MGP_PahariEiJ_G0013023	1	24318232	24460044	ENSPTRG00000003446	11	22603942	22749665	ortholog_one2one	97.1338	97.1338	100	100.00	0.0135	0.5232	1
MGP_PahariEiJ_G0029102	6	95267433	95274488												
