Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0016639	11	65325006	65378286	ENSMMUG00000002404	16	4761336	4831939	ortholog_one2one	94.1776	97.1471	100	16.01	0.0111	0.4799	1
MGP_CAROLIEiJ_G0028566	6	79964510	79973493	ENSMMUG00000002096	13	72119778	72133694	ortholog_one2one	83.1025	90.0901	50	95.06	0.052	0.4692	1
MGP_CAROLIEiJ_G0018842	13	94272039	94325163	ENSMMUG00000006216	6	67715233	67778619	ortholog_one2one	89.2308	88.8889	100	35.67	0.0532	0.6197	1
MGP_CAROLIEiJ_G0032813	9	115524017	115543656	ENSMMUG00000022963	2	103307596	103322038	ortholog_one2one	80.3681	86.1842	75	84.97	0.0753	0.6228	1
MGP_CAROLIEiJ_G0028270	6	35538492	35542403												
MGP_CAROLIEiJ_G0014137	1	48171706	48270343	ENSMMUG00000015970	2	149704591	149804397	ortholog_one2one	77.4775	77.8281	100	90.90	0.1314	0.586	1
MGP_CAROLIEiJ_G0015314	10	47222641	47222727												
MGP_CAROLIEiJ_G0024918	3	27543768	27593761	ENSMMUG00000004079	2	113868973	113913821	ortholog_one2one	94.1423	31.6901	50	42.20	0.0247	0.5476	0
MGP_CAROLIEiJ_G0030810	8	6421034	6435693	ENSMMUG00000008039	17	89942611	89997597	ortholog_one2one	93.4718	90.2579	100	37.54	0.0254	0.6489	1
MGP_CAROLIEiJ_G0030254	7	109172280	109173409												
MGP_CAROLIEiJ_G0027867	5	130052030	130073879	ENSMMUG00000006081	3	126382285	126411377	ortholog_one2one	45.8904	8.60077	100	89.93	0.4473	1.3357	0
MGP_CAROLIEiJ_G0033013	X	31546266	31553494	ENSMMUG00000011076	X	113958295	113965807	ortholog_one2one	87.3512	87.3512	100		0.0636	0.313	1
MGP_CAROLIEiJ_G0023315	2	22285525	22294674	ENSMMUG00000003098	15	1908160	1921809	ortholog_one2one	90.8397	90.6667	100	100.00	0.049	0.6442	1
MGP_CAROLIEiJ_G0033448	X	128648870	128705155												
MGP_CAROLIEiJ_G0028930	6	126307489	126325823	ENSMMUG00000005833	11	10400721	10415249	ortholog_one2one	47.5694	46.4407	75	99.99	0.283	0.6027	0
MGP_CAROLIEiJ_G0015284	10	38417338	38594701	ENSMMUG00000022950	4	106521297	106695022	ortholog_one2one	95.6019	94.508	50	54.79	0.0201	0.3865	0
MGP_CAROLIEiJ_G0018585	13	51886447	51889410	ENSMMUG00000001950	6	133604700	133608143	ortholog_one2one	58.3333	53.8462	75	88.10	0.3231	0.6822	1
MGP_CAROLIEiJ_G0032072	9	37053600	37074550	ENSMMUG00000010646	14	116575668	116584939	ortholog_one2one	79.7192	78.858	100	95.10	0.1185	0.5689	1
MGP_CAROLIEiJ_G0027478	5	97117204	97129685	ENSMMUG00000011111	5	86152875	86165490	ortholog_one2one	70.8075	71.6981	100	38.74	0.1938	0.9312	1
MGP_CAROLIEiJ_G0032248	9	52294013	52637785	ENSMMUG00000011047	7	53797192	54353471	ortholog_one2one	85.1216	85.7967	100	100.00	0.0797	0.4474	1
MGP_CAROLIEiJ_G0022659	19	6051830	6055216	ENSMMUG00000031129	14	11618445	11620770	ortholog_one2one	67.364	67.6471	75		0.2463	1.12	1
MGP_CAROLIEiJ_G0028682	6	94165867	94270734	ENSMMUG00000038465	2	71633208	71732805	ortholog_one2one	47.0899	78.0702	75	88.49	0.1388	0.5049	0
MGP_CAROLIEiJ_G0025215	3	82457954	82497211	ENSMMUG00000016093	1	129220923	129248041	ortholog_one2one	78.0985	75.102	100	99.11	0.1284	0.5167	1
MGP_CAROLIEiJ_G0027229	5	51704053	52111603	ENSMMUG00000011898	5	30214277	30225129	ortholog_one2one	81.0359	93.9058	25	92.39	0.0309	0.5673	1
MGP_CAROLIEiJ_G0014603	1	125213405	125219765	ENSMMUG00000031372	1	162757335	162765479	ortholog_one2one	100	100	100		0	0	1
MGP_CAROLIEiJ_G0032102	9	41021990	41107118	ENSMMUG00000004761	14	112066034	112171993	ortholog_one2one	91.4567	92.0617	100	80.42	0.0427	0.4551	1
MGP_CAROLIEiJ_G0027985	5	136430566	136452978	ENSMMUG00000020321	3	40587213	40626423	ortholog_one2one	32.4018	90.3158	100	83.37	0.0497	0.6502	0
MGP_CAROLIEiJ_G0015658	10	75815252	75842845												
MGP_CAROLIEiJ_G0029717	7	47358299	47359333	ENSMMUG00000015793	19	44419912	44421364	ortholog_one2one	68.7943	60.625	75		0.2101	1.0108	1
MGP_CAROLIEiJ_G0033113	X	57737794	57738623												
MGP_CAROLIEiJ_G0014714	1	144514721	144585013												
MGP_CAROLIEiJ_G0017026	11	92057891	92061382												
MGP_CAROLIEiJ_G0030424	7	125083369	125121454	ENSMMUG00000015908	20	23257273	23288519	ortholog_one2one	84.2846	60.1898	100	99.48	0.0853	0.6623	1
MGP_CAROLIEiJ_G0017605	12	5641088	5657509	ENSMMUG00000001582	13	19946375	19964729	ortholog_one2one	74.6753	98.7124	100	92.26	0.0062	0.3067	1
MGP_CAROLIEiJ_G0032805	9	115180593	115253379	ENSMMUG00000019962	2	103770188	103878276	ortholog_one2one	73.4278	72.4022	100	46.14	0.1723	0.7768	1
MGP_CAROLIEiJ_G0019214	14	42986228	42986940												
MGP_CAROLIEiJ_G0015089	10	2287535	2299937	ENSMMUG00000019073	4	113471757	113493372	ortholog_one2one	84.5745	58.2418	100	44.64	0.0835	0.5623	1
MGP_CAROLIEiJ_G0022053	18	21640364	21688457	ENSMMUG00000018791	18	24859805	24920192	ortholog_one2one	71.2297	75.153	100	15.15	0.1378	0.5778	1
MGP_CAROLIEiJ_G0025062	3	62353013	62456105	ENSMMUG00000017282	2	134333675	134447873	ortholog_one2one	92.9215	94.0104	100	3.90	0.0328	0.5767	1
MGP_CAROLIEiJ_G0015488	10	71767585	71768164												
MGP_CAROLIEiJ_G0019271	14	46231399	46239081												
MGP_CAROLIEiJ_G0025295	3	87327926	87332934	ENSMMUG00000009040	1	126962932	126967970	ortholog_one2one	52.5	55.2632	75	83.93	0.3426	0.755	1
MGP_CAROLIEiJ_G0032516	9	86026506	86047254												
MGP_CAROLIEiJ_G0017666	12	26515419	26584827	ENSMMUG00000009662	13	1417185	1491429	ortholog_one2one	60.2845	74.6612	100	86.09	0.1368	1.0544	1
MGP_CAROLIEiJ_G0022709	19	8211982	8227926	ENSMMUG00000000017	14	13489278	13500408	ortholog_one2one	55.5556	82.1256	100		0.1132	0.8689	1
MGP_CAROLIEiJ_G0027936	5	132265723	132270419	ENSMMUG00000017058	3	35147433	35151375	ortholog_one2one	77.5472	79.1908	100		0.1234	1.1497	1
MGP_CAROLIEiJ_G0024079	2	104979598	104980536	ENSMMUG00000037902	7	80703138	80704076	ortholog_one2one	86.5385	86.5385	50		0.0821	0.5745	0
MGP_CAROLIEiJ_G0028694	6	99214472	99435549	ENSMMUG00000001349	2	66298404	66504901	ortholog_one2one	79.6526	83.0172	100	69.40	0.0862	0.6168	1
MGP_CAROLIEiJ_G0019870	15	68142412	68172437												
MGP_CAROLIEiJ_G0014140	1	48545178	48832022	ENSMMUG00000022425	2	149150965	149491680	ortholog_one2one	92.3838	87.8645	50	81.96	0.0326	0.4451	1
MGP_CAROLIEiJ_G0020439	16	6730100	6785422	ENSMMUG00000005913	20	10447885	10542311	ortholog_one2one	64.3805	42.7941	100	50.22	0.2431	0.4741	0
MGP_CAROLIEiJ_G0026556	4	121563668	121565037	ENSMMUG00000011378	1	28108123	28109046	ortholog_one2one	90.8451	84.0391	100	100.00	0.0464	0.9177	1
MGP_CAROLIEiJ_G0023185	2	9965121	10190226	ENSMMUG00000016069	9	16937166	17250669	ortholog_one2one	70.2457	70.2457	75	37.78	0.195	0.6695	1
MGP_CAROLIEiJ_G0017328	11	102668811	102680937	ENSMMUG00000009464	16	58096418	58116792	ortholog_one2one	75.9067	60.4124	100	100.00	0.1478	0.6151	1
MGP_CAROLIEiJ_G0025575	3	110628503	110679273	ENSMMUG00000016335	1	100508458	100557230	ortholog_one2one	78.5844	78.5844	100	41.84	0.1425	0.572	1
MGP_CAROLIEiJ_G0025175	3	81389362	81435210	ENSMMUG00000005092	1	130525945	130580131	ortholog_one2one	87.2081	73.1687	100	100.00	0.0717	0.689	1
MGP_CAROLIEiJ_G0029527	7	29787696	29792313	ENSMMUG00000002386	19	31663498	31670721	ortholog_one2one	94.3089	78.3784	100	100.00	0.0259	0.7307	1
MGP_CAROLIEiJ_G0028424	6	51253186	51300323	ENSMMUG00000011694	3	75079072	75130739	ortholog_one2one	93.8596	87.2757	50	44.73	0.031	0.5139	0
MGP_CAROLIEiJ_G0019347	14	48361690	48372051	ENSMMUG00000023295	17	809160	818188	ortholog_one2one	94.2529	94.2529	100	14.63	0.0282	1.1058	1
MGP_CAROLIEiJ_G0014186	1	54221585	54277769	ENSMMUG00000006418	12	84574795	84658771	ortholog_one2one	73.8346	68.4798	100	36.78	0.1514	0.4092	1
MGP_CAROLIEiJ_G0025934	4	37531461	37537805	ENSMMUG00000016316	15	48648950	48653648	ortholog_one2one	92.9936	93.2907	100	75.00	0.0302	0.3318	1
MGP_CAROLIEiJ_G0030151	7	106220362	106221312												
MGP_CAROLIEiJ_G0014083	1	35185079	35234884	ENSMMUG00000004164	13	97873962	97932116	ortholog_one2one	83.5634	83.4586	100	40.21	0.0923	0.6645	1
MGP_CAROLIEiJ_G0030753	7	146594323	146627668	ENSMMUG00000013267	14	4190501	4229711	ortholog_one2one	83.5165	74.5098	100	100.00	0.0608	0.9403	1
MGP_CAROLIEiJ_G0019646	15	4330030	4354500	ENSMMUG00000018963	6	38331646	38359148	ortholog_one2one	83.75	88.1579	75	100.00	0.0779	0.3267	1
MGP_CAROLIEiJ_G0030542	7	130264159	130271514	ENSMMUG00000000895	20	29303666	29311978	ortholog_one2one	86.2851	77.5728	100	98.57	0.0843	0.6078	1
MGP_CAROLIEiJ_G0022956	19	38521002	38523224	ENSMMUG00000019633	9	92835168	92837894	ortholog_one2one	75.7576	75.1073	75		0.1197	1.033	1
MGP_CAROLIEiJ_G0028981	6	132688469	132764804	ENSMMUG00000018580	11	13124656	13218128	ortholog_one2one	91.2121	90.5263	100	94.08	0.0444	0.4271	1
MGP_CAROLIEiJ_G0027625	5	108286997	108291146												
MGP_CAROLIEiJ_G0026437	4	113130039	113468805	ENSMMUG00000009562	1	38345672	38760954	ortholog_one2one	83.8723	81.675	100	60.43	0.0929	0.4379	1
MGP_CAROLIEiJ_G0026139	4	80901199	81195187	ENSMMUG00000019070	15	62947646	63228872	ortholog_one2one	84.3159	84.7401	100	81.03	0.0849	0.4349	1
MGP_CAROLIEiJ_G0028795	6	114612922	114890645	ENSMMUG00000010933	11	1036513	1547773	ortholog_one2one	93.8989	87.3227	75	52.68	0.0308	0.6359	1
MGP_CAROLIEiJ_G0027212	5	43993098	44090014	ENSMMUG00000019963	5	21833177	21863199	ortholog_one2one	27.6125	95.0131	100	61.81	0.0274	0.8108	0
MGP_CAROLIEiJ_G0021145	17	19395683	19403273	ENSMMUG00000020970	20	3791352	3799280	ortholog_one2one	74.5726	76.0349	50	100.00	0.132	0.7798	1
MGP_CAROLIEiJ_G0028544	6	79258798	79259692												
MGP_CAROLIEiJ_G0017519	11	116354709	116360882	ENSMMUG00000044219	2	69885206	69886073	ortholog_one2many	53.1034	58.1132	0		0.3142	1.5622	0
MGP_CAROLIEiJ_G0017519	11	116354709	116360882	ENSMMUG00000008831	16	75529726	75539266	ortholog_one2many	53.1034	70.3196	100	100.00	0.168	1.2896	1
MGP_CAROLIEiJ_G0028784	6	113194916	113240621	ENSMMUG00000015400	9	38485296	38536002	ortholog_one2one	26.3	23.9091	100	53.87			0
MGP_CAROLIEiJ_G0018655	13	62268621	62331590	ENSMMUG00000000573	8	94917743	94988285	ortholog_one2one	97.0402	97.0402	50	74.16	0.0134	0.4579	0
MGP_CAROLIEiJ_G0015290	10	39140300	39179976												
MGP_CAROLIEiJ_G0030235	7	108029211	108108811												
MGP_CAROLIEiJ_G0015860	10	114354819	114368436	ENSMMUG00000001955	11	62959593	62982714	ortholog_one2one	83.3708	94.6429	100		0.0257	0.6018	1
MGP_CAROLIEiJ_G0016254	11	43795342	43806420	ENSMMUG00000003603	6	179984550	180000099	ortholog_one2one	92.0509	91.7591	75		0.0405	0.5594	1
MGP_CAROLIEiJ_G0020182	15	85002244	85050067	ENSMMUG00000014007	11	37271718	37337070	ortholog_one2one	91.363	91.1171	75	36.34	0.0487	0.492	1
MGP_CAROLIEiJ_G0026962	5	5539734	5569223	ENSMMUG00000010787	3	106715991	106773434	ortholog_one2one	86.1111	84.4551	100	75.41	0.0832	0.5165	1
MGP_CAROLIEiJ_G0029356	7	24339333	24350913	ENSMMUG00000013374	19	37872257	37886214	ortholog_one2one	93	85.2342	100	86.35	0.034	0.5424	1
MGP_CAROLIEiJ_G0026336	4	107036065	107065776	ENSMMUG00000023431	1	45130268	45202971	ortholog_one2one	79.4558	54.3256	75	58.56	0.1233	0.3483	1
MGP_CAROLIEiJ_G0029947	7	86689864	86846716	ENSMMUG00000011566	7	58005909	58160444	ortholog_one2one	96.4888	96.6245	75	49.91	0.0143	0.5559	1
MGP_CAROLIEiJ_G0016942	11	83200867	83208617	ENSMMUG00000041799	16	31567809	31574877	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0021851	17	66807021	66816376	ENSMMUG00000005086	18	6037651	6047292	ortholog_one2one	78.3607	87.8676	100		0.0681	0.4477	1
MGP_CAROLIEiJ_G0028485	6	68266010	68271500	ENSMMUG00000003524	13	89337846	89342924	ortholog_one2one	50.6173	44.5652	100		0.3745	0.9286	0
MGP_CAROLIEiJ_G0032393	9	65831158	66564788	ENSMMUG00000018192	7	37111418	37295399	ortholog_one2one	88.3365	85.2399	75	95.99	0.0861	0.6157	1
MGP_CAROLIEiJ_G0022171	18	34694709	34697509												
MGP_CAROLIEiJ_G0023138	2	354459	374061	ENSMMUG00000003528	13	89355603	89356650	ortholog_one2many	59.3291	82.9912	0		0.0899	0.5545	0
MGP_CAROLIEiJ_G0023138	2	354459	374061	ENSMMUG00000017174	9	14964537	14989312	ortholog_one2many	75.2621	89.3035	100	90.29	0.0548	0.5111	1
MGP_CAROLIEiJ_G0026848	4	142018861	142023053	ENSMMUG00000023677	1	5603461	5608784	ortholog_one2one	63.017	61.6667	100	100.00	0.2447	0.746	1
MGP_CAROLIEiJ_G0016409	11	53579369	53580380	ENSMMUG00000018893	JSUE03260399.1	111	1004	ortholog_one2many	66.25	55.0173	0		0.164	0.8857	0
MGP_CAROLIEiJ_G0028310	6	37518643	37519575												
MGP_CAROLIEiJ_G0028789	6	114217669	114258009	ENSMMUG00000010992	11	2046682	2106396	ortholog_one2one	66.2609	61.7504	75	65.61	0.2258	0.6545	1
MGP_CAROLIEiJ_G0025879	4	29097684	29145379	ENSMMUG00000002821	4	85702527	85774717	ortholog_one2one	79.3584	79.9157	75	34.43	0.1148	0.4272	1
MGP_CAROLIEiJ_G0027427	5	86352805	86362362	ENSMMUG00000000914	5	57369539	57384398	ortholog_one2one	90.1163	90.1163	100	100.00	0.0469	0.6275	1
MGP_CAROLIEiJ_G0028942	6	126768214	126802160	ENSMMUG00000005081	11	10889188	10899261	ortholog_one2many	42.8571	41.0526	75		0.4802	0.7911	0
MGP_CAROLIEiJ_G0021104	17	13331162	13341785	ENSMMUG00000013053	19	46928754	46940600	ortholog_one2one	61.5385	64.1975	50		0.2621	0.9775	0
MGP_CAROLIEiJ_G0023233	2	20108205	20115659	ENSMMUG00000000988	13	108003544	108006411	ortholog_one2one	52.5	56	75		0.3485	0.7682	1
MGP_CAROLIEiJ_G0014011	1	27768326	27774554												
MGP_CAROLIEiJ_G0017793	12	61150089	61151114												
MGP_CAROLIEiJ_G0025640	3	124912406	124993807	ENSMMUG00000017834	5	106721807	106809213	ortholog_one2one	33.6986	92.4812	75	100.00	0.0514	0.6581	0
MGP_CAROLIEiJ_G0021025	17	2730946	2804844	ENSMMUG00000007142	4	108019816	108142923	ortholog_one2one	89.5798	86.246	75	31.78	0.0444	0.5521	1
MGP_CAROLIEiJ_G0028512	6	69712668	69769826	ENSMMUG00000001414	13	86710162	86792709	ortholog_one2one	96.3255	94.3445	100	29.76	0.0193	0.2411	1
MGP_CAROLIEiJ_G0030724	7	144661382	144696478	ENSMMUG00000003335	14	1689103	1729963	ortholog_one2one	64.2424	62.5369	100		0.234	1.1864	1
MGP_CAROLIEiJ_G0023483	2	31443640	31619300	ENSMMUG00000004639	15	17472666	17690525	ortholog_one2one	90.0924	91.4749	100	99.08	0.0449	0.6452	1
MGP_CAROLIEiJ_G0024682	2	157060174	157184013	ENSMMUG00000004479	10	18243572	18319672	ortholog_one2one	94.2189	92.2892	100	38.37	0.0265	0.8526	1
MGP_CAROLIEiJ_G0017064	11	93526521	93549066	ENSMMUG00000002944	16	44502888	44517724	ortholog_one2one	77.0171	78.75	75	100.00	0.1133	0.9289	1
MGP_CAROLIEiJ_G0028572	6	81278741	81282236	ENSMMUG00000009485	13	73972480	73977792	ortholog_one2one	60.6987	53.2567	0		0.1915	0.9417	0
MGP_CAROLIEiJ_G0027091	5	25973398	25977176	ENSMMUG00000005101	13	27789208	27792453	ortholog_one2one	96.087	94.4444	100		0.0275	0.4267	1
MGP_CAROLIEiJ_G0022156	18	34391800	34436126	ENSMMUG00000014571	6	138556240	138778636	ortholog_one2one	93.7376	93.6445	0	64.62	0.0325	0.3965	0
MGP_CAROLIEiJ_G0031570	8	102152772	102185875	ENSMMUG00000009424	20	54390620	54403918	ortholog_one2one	64.2991	75.6044	50		0.1357	0.8007	0
MGP_CAROLIEiJ_G0022103	18	32195590	32211868	ENSMMUG00000005875	6	136285893	136307670	ortholog_one2many	98.2327	98.2327	100	100.00	0.0075	0.4832	1
MGP_CAROLIEiJ_G0022103	18	32195590	32211868	ENSMMUG00000022201	4	60531757	60532774	ortholog_one2many	39.3225	85.0318	0		0.0549	0.5005	0
MGP_CAROLIEiJ_G0018739	13	72265642	72700964	ENSMMUG00000001722	6	90579093	91056000	ortholog_one2one	74.5995	81.5	100	27.23	0.1272	0.7749	1
MGP_CAROLIEiJ_G0017192	11	96883234	96938564	ENSMMUG00000022644	16	48323045	48386801	ortholog_one2one	96.3051	96.42	100	100.00	0.0181	0.564	1
MGP_CAROLIEiJ_G0028810	6	115987560	116184142	ENSMMUG00000020802	10	60120478	60331723	ortholog_one2one	92.6799	36.2094	100	85.49	0.0502	0.6958	0
MGP_CAROLIEiJ_G0023777	2	80264901	80265860												
MGP_CAROLIEiJ_G0018900	13	106306026	106364406	ENSMMUG00000001600	6	56019422	56083937	ortholog_one2one	70.7692	70.9056	75	18.99	0.1787	0.5842	1
MGP_CAROLIEiJ_G0032358	9	62546419	62565429	ENSMMUG00000041399	7	41754858	41766126	ortholog_one2one	58.9005	60.6469	100	20.90	0.2869	1.2408	1
MGP_CAROLIEiJ_G0019466	14	60709185	60796973	ENSMMUG00000016658	8	23300735	23452802	ortholog_one2one	86.7268	86.9509	50	5.00	0.0627	0.9138	0
MGP_CAROLIEiJ_G0025910	4	35389791	35412817	ENSMMUG00000017458	15	50134789	50176196	ortholog_one2one	93.5982	89.4515	100		0.0321	0.4967	1
MGP_CAROLIEiJ_G0021505	17	31858372	31864233												
MGP_CAROLIEiJ_G0024344	2	125588822	125600865	ENSMMUG00000013728	10	38795217	38810800	ortholog_one2one	84.1046	84.1046	100	100.00	0.0876	0.4293	1
MGP_CAROLIEiJ_G0014232	1	61770927	62790474	ENSMMUG00000001674	12	93065403	94358132	ortholog_one2one	97.5535	97.5535	100	100.00	0.0115	0.5072	1
MGP_CAROLIEiJ_G0021368	17	27367301	27393551	ENSMMUG00000038918	3	3815004	3850532	ortholog_one2one	75.0605	75.2427	100	100.00	0.1487	0.6724	1
MGP_CAROLIEiJ_G0021758	17	52586245	52594896	ENSMMUG00000000271	19	4433273	4446571	ortholog_one2one	66.4234	70	100		0.1882	0.93	1
MGP_CAROLIEiJ_G0024145	2	112350918	112382663	ENSMMUG00000013991	7	17556116	17602378	ortholog_one2one	73.6842	73.4266	75	94.88	0.1682	0.5991	1
MGP_CAROLIEiJ_G0025512	3	102125328	102130765	ENSMMUG00000016705	4	156906305	156906911	ortholog_one2one	66.5138	76.3158	0		0.1316	0.5907	0
MGP_CAROLIEiJ_G0021468	17	31402967	31415117	ENSMMUG00000018432	4	32995735	33009618	ortholog_one2one	93.7086	91.5858	100	100.00	0.0289	0.464	1
MGP_CAROLIEiJ_G0015986	10	121817231	121818169	ENSMMUG00000019052	11	54148462	54149400	ortholog_one2one	89.4231	89.4231	50		0.0697	0.4737	0
MGP_CAROLIEiJ_G0019167	14	39246554	39278560	ENSMMUG00000003567	7	117115262	117156574	ortholog_one2one	60.9606	58.0986	50	41.54	0.2682	0.8472	0
MGP_CAROLIEiJ_G0030038	7	102687321	102716775	ENSMMUG00000020644	14	66825533	66859594	ortholog_one2one	59.7222	58.6364	100	67.86	0.2611	0.9145	1
MGP_CAROLIEiJ_G0031916	9	20983374	21035246	ENSMMUG00000001350	3	72994711	73054649	ortholog_one2one	89.604	89.1626	75	2.79	0.0555	0.2787	1
MGP_CAROLIEiJ_G0025487	3	100699778	100720410												
MGP_CAROLIEiJ_G0025988	4	40543806	40558965	ENSMMUG00000041923	15	41564926	41595325	ortholog_one2one	95.2646	95.2646	100	19.82	0.024	0.6934	1
MGP_CAROLIEiJ_G0030117	7	105660189	105661130												
MGP_CAROLIEiJ_G0021548	17	33083777	33091892												
MGP_CAROLIEiJ_G0020740	16	35419195	35434223	ENSMMUG00000000906	2	40841220	40843404	ortholog_one2many	90.4762	61.9565	100		0.0512	0.7144	1
MGP_CAROLIEiJ_G0023016	19	42206821	42214967	ENSMMUG00000006747	9	97241953	97251926	ortholog_one2one	44.3281	84.6667	100	100.00	0.0876	0.7113	0
MGP_CAROLIEiJ_G0014610	1	125520479	125531802	ENSMMUG00000021641	1	163137836	163153869	ortholog_one2one	91.5344	90.5759	100	100.00	0.0454	0.812	1
MGP_CAROLIEiJ_G0016457	11	55294841	55355128	ENSMMUG00000018344	16	18279769	18346458	ortholog_one2one	82.0433	81.764	100	36.64	0.095	0.8208	1
MGP_CAROLIEiJ_G0031657	8	113506825	113510732												
MGP_CAROLIEiJ_G0014026	1	29342321	29353432	ENSMMUG00000019008	12	340944	352347	ortholog_one2one	65.3846	59.2334	25		0.2193	0.7391	0
MGP_CAROLIEiJ_G0032233	9	51468796	51490622	ENSMMUG00000014207	7	55676016	55697876	ortholog_one2one	97.0492	91.0769	100	100.00	0.0155	0.2994	1
MGP_CAROLIEiJ_G0033567	X	153274592	153275628												
MGP_CAROLIEiJ_G0033553	X	152070420	152071613												
MGP_CAROLIEiJ_G0016748	11	70667925	70703432	ENSMMUG00000019378	16	1216762	1282236	ortholog_one2one	93.3333	99.1667	50	54.79	0.002	0.2959	0
MGP_CAROLIEiJ_G0023870	2	82726917	82728122	ENSMMUG00000014963	14	17372815	17373750	ortholog_one2one	88.0503	89.7436	0		0.0543	0.7859	0
MGP_CAROLIEiJ_G0014296	1	68793116	68803511	ENSMMUG00000017929	12	101493292	101524488	ortholog_one2one	89.2632	86.0041	100	100.00	0.063	0.5371	1
MGP_CAROLIEiJ_G0022750	19	9753013	9757352	ENSMMUG00000014118	14	14661275	14662210	ortholog_one2many	81.0897	81.3505	50		0.1218	0.878	0
MGP_CAROLIEiJ_G0033353	X	105590328	105595278												
MGP_CAROLIEiJ_G0021424	17	30214809	30223203	ENSMMUG00000003872	4	34135082	34144802	ortholog_one2one	86.2468	85.8056	75	100.00	0.0906	0.4137	1
MGP_CAROLIEiJ_G0030997	8	34618808	34626226												
MGP_CAROLIEiJ_G0014842	1	160564254	160567536	ENSMMUG00000004790	1	137160123	137162888	ortholog_one2one	79.902	64.9402	75	98.24	0.1055	0.6678	1
MGP_CAROLIEiJ_G0028403	6	48971717	49041213	ENSMMUG00000016803	3	78138701	78211561	ortholog_one2one	88.1643	86.4929	100	100.00	0.0635	0.4189	1
MGP_CAROLIEiJ_G0025951	4	37785947	37791716												
MGP_CAROLIEiJ_G0016297	11	45756728	45772383	ENSMMUG00000045647	6	177514320	177544567	ortholog_one2one	77.2388	78.7072	100	97.63	0.1124	0.7975	1
MGP_CAROLIEiJ_G0017290	11	100166286	100171072												
MGP_CAROLIEiJ_G0017359	11	106139465	106212879	ENSMMUG00000018608	16	62651423	62732651	ortholog_one2one	89.6468	89.6468	75	100.00	0.0556	0.6027	1
MGP_CAROLIEiJ_G0018011	12	93284152	93343294	ENSMMUG00000009575	7	150594771	150685227	ortholog_one2one	88.1255	88.5009	100	100.00	0.0598	0.7624	1
MGP_CAROLIEiJ_G0031465	8	96353274	96379587	ENSMMUG00000018102	20	51386354	51426208	ortholog_one2one	94.0758	93.4118	100	100.00	0.0371	0.3564	1
MGP_CAROLIEiJ_G0023699	2	74036432	74161219	ENSMMUG00000015344	12	68593933	68714376	ortholog_one2one	72.381	69.4698	100	100.00	0.1645	0.6574	1
MGP_CAROLIEiJ_G0029282	7	18572658	18586990	ENSMMUG00000011716	19	40811127	40825778	ortholog_one2one	83.6518	74.3396	100	69.04	0.0902	0.5555	1
MGP_CAROLIEiJ_G0033523	X	146006382	146056665	ENSMMUG00000046803	X	47911021	47912116	ortholog_one2many	52.5907	66.9967	0		0.2412	0.5967	0
MGP_CAROLIEiJ_G0033523	X	146006382	146056665	ENSMMUG00000020392	X	21366922	21423307	ortholog_one2many	79.2746	85	100	68.15	0.0953	0.5043	1
MGP_CAROLIEiJ_G0030947	8	21698659	21702516	ENSMMUG00000005876	8	38239145	38241437	ortholog_one2one	78.8177	76.555	75	100.00	0.1371	0.854	1
MGP_CAROLIEiJ_G0030200	7	107214487	107217641												
MGP_CAROLIEiJ_G0032449	9	73167094	73210906												
MGP_CAROLIEiJ_G0018318	13	19393107	19393502	ENSMMUG00000047425	4	27542842	27543153	ortholog_one2many	100	100	0		0	0	0
MGP_CAROLIEiJ_G0029964	7	89247249	89248199												
MGP_CAROLIEiJ_G0017756	12	50448565	50466748												
MGP_CAROLIEiJ_G0016816	11	73694748	73695971	ENSMMUG00000042307	1	166551982	166552861	ortholog_one2many	72	65.9341	0		0.1103	0.8669	0
MGP_CAROLIEiJ_G0016816	11	73694748	73695971	ENSMMUG00000011480	X	147054382	147066019	ortholog_one2many	72.4	93.299	0		0.032	0.8429	0
MGP_CAROLIEiJ_G0027342	5	79510672	79560356	ENSMMUG00000000552	5	66338038	66406396	ortholog_one2one	67.8663	62.7078	100	93.67	0.2122	0.453	1
MGP_CAROLIEiJ_G0016139	11	19341385	19346235	ENSMMUG00000041555	13	61965618	61984900	ortholog_one2one	53.5714	54.1237	100		0.3154	0.5733	1
MGP_CAROLIEiJ_G0015871	10	119347483	119367980	ENSMMUG00000005321	11	56630009	56652649	ortholog_one2one	92.963	89.9642	50	100.00	0.0339	0.5468	1
MGP_CAROLIEiJ_G0020071	15	76073302	76133123	ENSMMUG00000031012	10	83777365	83883448	ortholog_one2one	80.5205	80.1413	100	77.51	0.1129	0.5136	1
MGP_CAROLIEiJ_G0032065	9	36900625	36901621												
MGP_CAROLIEiJ_G0031596	8	105601362	105609157												
MGP_CAROLIEiJ_G0025246	3	83400492	83404605	ENSMMUG00000031655	1	128132967	128134178	ortholog_one2many	69.3548	42.5743	75	100.00			0
