Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0032266	9	53948584	53958800	ENSPTRG00000007294	15	56210493	56227059	ortholog_one2one	76.7578	75.0716	100	75.40	0.131	0.677	1
MGP_CAROLIEiJ_G0031316	8	76247950	76253845	ENSPTRG00000010546	19	13607988	13614243	ortholog_one2one	71.6714	70.2778	100	87.90	0.179	0.7113	1
MGP_CAROLIEiJ_G0026323	4	106501041	106508520	ENSPTRG00000041786	1	14968782	14969063	ortholog_one2many	87.6404	83.871	0	50.00	0.0772	0.6842	0
MGP_CAROLIEiJ_G0026323	4	106501041	106508520	ENSPTRG00000052062	2A	26528114	26528401	ortholog_one2many	80.8989	80	0		0.1054	0.8236	0
MGP_CAROLIEiJ_G0026323	4	106501041	106508520	ENSPTRG00000000691	1	45915005	45927807	ortholog_one2many	84.2697	81.5217	100	100.00	0.1029	0.9524	1
MGP_CAROLIEiJ_G0027675	5	113867945	113890421	ENSPTRG00000005477	12	116040520	116065448	ortholog_one2many	51.6892	34.6154	0		0.4011	1.0614	0
MGP_CAROLIEiJ_G0030159	7	106355520	106356800												
MGP_CAROLIEiJ_G0023379	2	25951007	25964651	ENSPTRG00000021437	9	106872829	106891893	ortholog_one2one	84.0547	83.0146	100	99.91	0.0899	0.7996	1
MGP_CAROLIEiJ_G0028986	6	132988850	133000755	ENSPTRG00000033743	12	13387606	13404214	ortholog_one2one	87.4725	85.0427	100		0.078	0.7657	1
MGP_CAROLIEiJ_G0018325	13	19424883	19461151												
MGP_CAROLIEiJ_G0032670	9	103329460	103336816	ENSPTRG00000042519	3	50878533	50887480	ortholog_one2one	72.6692	72.2081	100	100.00	0.1767	0.5337	1
MGP_CAROLIEiJ_G0024332	2	124695780	124711215	ENSPTRG00000046640	20	4583159	4583920	ortholog_one2one	89.7638	90.1186	100	0.36	0.0533	0.7855	1
MGP_CAROLIEiJ_G0015525	10	73050780	73077627	ENSPTRG00000023307	9	74473752	74496765	ortholog_one2many	37.2197	36.2445	0		0.5896	1.4798	0
MGP_CAROLIEiJ_G0017574	12	382764	578363												
MGP_CAROLIEiJ_G0026860	4	143282539	143391598	ENSPTRG00000000072	1	3838225	3977531	ortholog_one2one	80.1453	80.5353	100	11.84	0.0962	0.7694	1
MGP_CAROLIEiJ_G0017709	12	32633077	32926194	ENSPTRG00000049177	KV420909.1	155682	488776	ortholog_one2many	74.0492	73.3925	50	52.10	0.1786	0.6284	0
MGP_CAROLIEiJ_G0017709	12	32633077	32926194	ENSPTRG00000034402	7	15112266	15493645	ortholog_one2many	74.0492	73.3925	100	40.23	0.1786	0.6284	1
MGP_CAROLIEiJ_G0025187	3	81864460	81875161	ENSPTRG00000001421	1	133379381	133391537	ortholog_one2one	91.2892	91.2892	100	62.91	0.0491	0.5694	1
MGP_CAROLIEiJ_G0033587	X	158010573	158010877												
MGP_CAROLIEiJ_G0016944	11	83294809	83311280	ENSPTRG00000009442	17	57250478	57267140	ortholog_one2many	98.8395	98.6487	100	100.00	0.0057	0.2062	1
MGP_CAROLIEiJ_G0016944	11	83294809	83311280	ENSPTRG00000051704	3	197464611	197468794	ortholog_one2many	73.501	85.9728	0		0.0885	0.3236	0
MGP_CAROLIEiJ_G0022050	18	21484062	21532881	ENSPTRG00000009974	18	33139601	33217958	ortholog_one2one	98.7179	98.7179	100	43.03	0.0058	0.3877	1
MGP_CAROLIEiJ_G0031229	8	66626829	66646377	ENSPTRG00000014295	22	21654639	21676197	ortholog_one2one	50.4132	49.7959	75	93.56	0.4492	1.4713	0
MGP_CAROLIEiJ_G0025176	3	81436229	81437631	ENSPTRG00000001439	1	134052367	134053491	ortholog_one2one	62.954	69.5187	100	100.00	0.2292	0.779	1
MGP_CAROLIEiJ_G0028838	6	118163745	118167552	ENSPTRG00000004639	12	8913481	8920095	ortholog_one2one	68.8889	28.3105	50		0.213	0.3048	0
MGP_CAROLIEiJ_G0015371	10	56150668	56179704	ENSPTRG00000050687	3	18299845	18300740	ortholog_one2many	80.6228	83.2143	0		0.0764	0.6792	0
MGP_CAROLIEiJ_G0015371	10	56150668	56179704	ENSPTRG00000041040	5	173578998	173579863	ortholog_one2many	87.5433	89.7163	0		0.0513	0.5859	0
MGP_CAROLIEiJ_G0015371	10	56150668	56179704	ENSPTRG00000002585	10	71287764	71317443	ortholog_one2many	94.1176	94.1176	100	81.88	0.0291	0.5885	1
MGP_CAROLIEiJ_G0020782	16	42781426	42808920	ENSPTRG00000015213	3	115189649	115222948	ortholog_one2one	67.5926	67.2811	100	63.46	0.2101	0.6102	1
MGP_CAROLIEiJ_G0032465	9	75381069	75382177	ENSPTRG00000029547	6	76029255	76031930	ortholog_many2many	61.8644	62.931	0		0.247	0.6442	0
MGP_CAROLIEiJ_G0032465	9	75381069	75382177	ENSPTRG00000046560	KV420850.1	258311	260986	ortholog_many2many	61.8644	62.931	0		0.247	0.6442	0
MGP_CAROLIEiJ_G0019494	14	61864734	61877025	ENSPTRG00000020043	8	21210008	21214999	ortholog_one2one	74.7573	74.7573	75	95.69	0.1462	0.8288	1
MGP_CAROLIEiJ_G0027914	5	131028362	131061486	ENSPTRG00000019480	7	103234514	103271317	ortholog_one2one	76.8982	77.7143	75		0.1363	0.5269	1
MGP_CAROLIEiJ_G0024033	2	98468850	98486148	ENSPTRG00000003478	11	32646470	32665157	ortholog_one2one	99.4652	99.4652	100	61.03	0.0025	0.409	1
MGP_CAROLIEiJ_G0021392	17	28857281	28872310	ENSPTRG00000051648	19	12794604	12795629	ortholog_one2many	21.7391	45.6274	25		0.4529	1.8369	0
MGP_CAROLIEiJ_G0028645	6	86430817	86458632	ENSPTRG00000015330	3	129599429	129641698	ortholog_one2one	61.5917	58.2651	100	75.57	0.2639	1.2961	1
MGP_CAROLIEiJ_G0032668	9	103320499	103331940												
MGP_CAROLIEiJ_G0030797	8	1069470	1086076	ENSPTRG00000010412	19	8320159	8337152	ortholog_one2one	89.3805	89.1832	100	100.00	0.0545	0.9797	1
MGP_CAROLIEiJ_G0032339	9	61343765	61348937	ENSPTRG00000039806	9	7614958	7616301	ortholog_one2many	84.5238	81.7972	0		0.0749	0.5979	0
MGP_CAROLIEiJ_G0032339	9	61343765	61348937	ENSPTRG00000007195	15	47387612	47393202	ortholog_one2many	92.8571	91.3349	75		0.0366	0.5438	1
MGP_CAROLIEiJ_G0032339	9	61343765	61348937	ENSPTRG00000039091	3	189486146	189487429	ortholog_one2many	88.8095	88.8095	0		0.0483	0.5339	0
MGP_CAROLIEiJ_G0019916	15	70216911	70242067	ENSPTRG00000020675	8	146791430	146826730	ortholog_one2one	68.3333	55.8773	100		0.1685	0.6564	1
MGP_CAROLIEiJ_G0029619	7	44678759	44684577	ENSPTRG00000011382	19	53589197	53597568	ortholog_one2one	90.7514	73.0233	100		0.0402	0.5877	1
MGP_CAROLIEiJ_G0017687	12	29235147	29269583	ENSPTRG00000041649	10	37628221	37631474	ortholog_one2many	90.4277	91.358	0		0.0391	0.4159	0
MGP_CAROLIEiJ_G0017687	12	29235147	29269583	ENSPTRG00000019571	7	110518199	110555546	ortholog_one2many	94.7047	94.7047	100	72.70	0.0249	0.3687	1
MGP_CAROLIEiJ_G0017687	12	29235147	29269583	ENSPTRG00000052813	KV420922.1	981813	1019157	ortholog_one2many	94.7047	94.7047	50	72.70	0.0249	0.3687	0
MGP_CAROLIEiJ_G0027131	5	29265480	29286734	ENSPTRG00000046370	4	2832878	2856156	ortholog_one2many	87.6289	89.4737	100	5.26	0.058	0.4144	1
MGP_CAROLIEiJ_G0027131	5	29265480	29286734	ENSPTRG00000039222	1	210032246	210032818	ortholog_one2many	81.9588	83.6842	0		0.0907	0.4417	0
MGP_CAROLIEiJ_G0016223	11	38692061	38710023	ENSPTRG00000017489	5	160686099	160708904	ortholog_one2one	89.1975	87.5758	75	75.75	0.0627	0.5766	1
MGP_CAROLIEiJ_G0030549	7	130550565	130573242	ENSPTRG00000002998	10	121463359	121489861	ortholog_one2one	84.1379	84.8696	100		0.0805	0.4411	1
MGP_CAROLIEiJ_G0025271	3	86741381	86746618												
MGP_CAROLIEiJ_G0016178	11	27806047	27847943	ENSPTRG00000007529	16	60384	117126	ortholog_one2one	92.2671	94.4245	75	100.00	0.0323	0.6071	1
MGP_CAROLIEiJ_G0026565	4	121988336	122060793	ENSPTRG00000030718	1	27528617	27660812	ortholog_one2one	79.8825	76.4045	100	12.56	0.1299	0.4806	1
MGP_CAROLIEiJ_G0020350	15	96242610	96274357	ENSPTRG00000005014	12	36376233	36409501	ortholog_one2one	93.199	47.0738	100	25.35	0.0354	0.2973	0
MGP_CAROLIEiJ_G0033122	X	63552933	63591845	ENSPTRG00000022350	X	147705203	147750122	ortholog_one2one	34.0336	31.7647	100	49.91	0.6139	1.028	0
MGP_CAROLIEiJ_G0016898	11	80079125	80118047	ENSPTRG00000009046	17	20879005	20924510	ortholog_one2one	91.1924	96.5567	100	100.00	0.0155	0.2891	1
MGP_CAROLIEiJ_G0030652	7	142858045	142859192												
MGP_CAROLIEiJ_G0031169	8	63058558	63063106	ENSPTRG00000010690	19	19024432	19035786	ortholog_one2one	81.5725	81.5725	100	98.99	0.1042	1.1557	1
MGP_CAROLIEiJ_G0032122	9	41478159	41511922	ENSPTRG00000050136	13	71755334	71757101	ortholog_one2many	74.569	79.9076	0		0.0897	0.3833	0
MGP_CAROLIEiJ_G0032122	9	41478159	41511922	ENSPTRG00000043896	6	29567807	29569242	ortholog_one2many	67.2414	75.5448	0		0.1124	0.3645	0
MGP_CAROLIEiJ_G0032122	9	41478159	41511922	ENSPTRG00000004353	11	119217251	119258167	ortholog_one2many	97.4138	93.5818	100	92.72	0.0102	0.2545	1
MGP_CAROLIEiJ_G0025192	3	81927752	81933738	ENSPTRG00000001416	1	133325288	133335175	ortholog_one2many	86.2136	82.8358	100		0.0796	0.6042	1
MGP_CAROLIEiJ_G0025192	3	81927752	81933738	ENSPTRG00000001415	1	133302235	133306742	ortholog_one2many	67.9612	70.7071	100		0.1734	0.624	1
MGP_CAROLIEiJ_G0032178	9	46283069	46294868	ENSPTRG00000004293	11	113785443	113797834	ortholog_one2one	69.2617	74.8911	100		0.1273	0.8061	1
MGP_CAROLIEiJ_G0023405	2	26832218	26839416	ENSPTRG00000022599	9	108025977	108039733	ortholog_one2one	91.2913	72.381	100		0.0413	0.8288	1
MGP_CAROLIEiJ_G0018508	13	44830517	44847478	ENSPTRG00000021111	9	70103210	70123965	ortholog_one2one	86.5772	86.5772	75	92.69	0.0635	0.3354	1
MGP_CAROLIEiJ_G0017018	11	91800809	91812842	ENSPTRG00000051067	17	8870749	8885376	ortholog_one2many	98.4496	98.4496	100		0.0072	0.4686	1
MGP_CAROLIEiJ_G0017018	11	91800809	91812842	ENSPTRG00000044892	2B	119369235	119369964	ortholog_one2many	63.5659	84.1026	0		0.0895	0.4502	0
MGP_CAROLIEiJ_G0017037	11	92587803	92600210	ENSPTRG00000022631	17	9778484	9791304	ortholog_one2one	88.6792	85.2332	100	100.00	0.0391	0.4896	1
MGP_CAROLIEiJ_G0022651	19	5952928	5969090	ENSPTRG00000003791	11	62786562	62799821	ortholog_one2one	90.7767	90.6301	100	100.00	0.0492	0.4358	1
MGP_CAROLIEiJ_G0031425	8	87019079	87044182	ENSPTRG00000008176	16	48931448	48967258	ortholog_one2one	78.7798	78.7798	100		0.1211	0.6549	1
MGP_CAROLIEiJ_G0015234	10	30106614	30231156	ENSPTRG00000018523	6	119728605	119871595	ortholog_one2one	77.0878	79.1209	0	24.18	0.1228	0.4693	0
MGP_CAROLIEiJ_G0025729	3	139834848	139841162												
MGP_CAROLIEiJ_G0016698	11	68439299	68440237												
MGP_CAROLIEiJ_G0017186	11	96628567	96630435	ENSPTRG00000009196	17	15406781	15408788	ortholog_one2one	82.3077	82.3077	100	100.00	0.1003	0.8909	1
MGP_CAROLIEiJ_G0016962	11	85584290	85639908	ENSPTRG00000009424	17	54505696	54565602	ortholog_one2one	97.6271	97.6271	100	39.08	0.0106	0.4232	1
MGP_CAROLIEiJ_G0017970	12	80146462	80216810	ENSPTRG00000006557	14	60133756	60219229	ortholog_one2one	82.7586	86.8571	100		0.0698	0.4745	1
MGP_CAROLIEiJ_G0018494	13	43903866	43907403	ENSPTRG00000021129	9	71697409	71701139	ortholog_one2one	95.6693	95.6693	100	38.69	0.0189	1.4715	1
MGP_CAROLIEiJ_G0015393	10	57413628	57438386	ENSPTRG00000002557	10	69484200	69527123	ortholog_one2one	92.7711	92.7711	100		0.0404	0.5618	1
MGP_CAROLIEiJ_G0023802	2	81068615	81101557												
MGP_CAROLIEiJ_G0029924	7	84172066	84276984	ENSPTRG00000007385	15	63801905	63905434	ortholog_one2one	93.7853	93.2584	100	40.18	0.0278	0.6051	1
MGP_CAROLIEiJ_G0030900	8	17144049	17147500	ENSPTRG00000020204	8	42091822	42109177	ortholog_one2one	79.4118	60.2679	100		0.1276	0.7802	1
MGP_CAROLIEiJ_G0021655	17	42722585	42738015	ENSPTRG00000043213	6	44280804	44297095	ortholog_one2one	90.1869	48.8608	100	54.26	0.0483	0.3218	0
MGP_CAROLIEiJ_G0026707	4	128785019	128815021	ENSPTRG00000045346	13	17246449	17246680	ortholog_one2many	72.3684	78.5714	0		0.1115	0.4452	0
MGP_CAROLIEiJ_G0026707	4	128785019	128815021	ENSPTRG00000000269	1	18588713	18618397	ortholog_one2many	94.7368	92.3077	75	75.40	0.0248	0.4095	1
MGP_CAROLIEiJ_G0026707	4	128785019	128815021	ENSPTRG00000051558	KV421270.1	76936	78190	ortholog_one2many	67.1053	82.2581	0		0.0766	0.3725	0
MGP_CAROLIEiJ_G0018199	13	447585	452325	ENSPTRG00000030014	10	5565034	5565519	ortholog_one2one	64.6341	65.8385	100	99.70	0.2208	1.0475	1
MGP_CAROLIEiJ_G0032811	9	115434705	115444543	ENSPTRG00000014770	3	39963082	39972615	ortholog_one2one	78.5336	79.3042	75		0.1321	0.6458	1
MGP_CAROLIEiJ_G0033194	X	70676443	70956944	ENSPTRG00000022455	X	154364577	154549923	ortholog_one2one	72.4108	70.7784	75	100.00	0.1683	0.4188	1
MGP_CAROLIEiJ_G0029999	7	99997739	100015648	ENSPTRG00000044559	11	78245708	78246490	ortholog_one2one	99.6154	99.6154	100	55.00	0.0016	0.722	1
MGP_CAROLIEiJ_G0015324	10	50668142	50881198	ENSPTRG00000018559	6	124809988	125067279	ortholog_one2one	84.9115	84.9769	50	78.33	0.0812	0.5811	1
MGP_CAROLIEiJ_G0028990	6	133184642	133230987	ENSPTRG00000004714	12	13623823	13662743	ortholog_one2one	81.307	78.3309	75	96.81	0.1208	0.6079	1
MGP_CAROLIEiJ_G0022560	19	2345501	2347066	ENSPTRG00000038742	11	65781311	65783510	ortholog_one2one	61.4458	41.2955	100		0.2715	1.1136	0
MGP_CAROLIEiJ_G0027971	5	135899521	135910457	ENSPTRG00000018880	7	4188843	4212436	ortholog_one2many	78.7623	78.4314	0		0.1255	0.8779	0
MGP_CAROLIEiJ_G0027971	5	135899521	135910457	ENSPTRG00000044807	KV420941.1	15210	38812	ortholog_one2many	78.7623	78.4314	0		0.1255	0.8779	0
MGP_CAROLIEiJ_G0028571	6	80787116	81211544	ENSPTRG00000012052	2A	73640835	74296314	ortholog_one2one	98.5185	97.9141	100	35.71	0.0059	0.3519	1
MGP_CAROLIEiJ_G0015474	10	70750606	70767835												
MGP_CAROLIEiJ_G0032741	9	106095691	106106631												
MGP_CAROLIEiJ_G0019616	14	111574710	111579107	ENSPTRG00000006000	13	85697610	85702659	ortholog_one2one	98.2987	97.561	100		0.011	0.7909	1
MGP_CAROLIEiJ_G0026466	4	115831942	115865273	ENSPTRG00000000540	1	35745619	35798347	ortholog_one2one	83.6412	84.0849	100	96.53	0.0819	0.546	1
MGP_CAROLIEiJ_G0027794	5	122846199	122864130	ENSPTRG00000019245	7	66632543	66649962	ortholog_one2many	92.8879	92.8879	0		0.0367	0.9379	0
MGP_CAROLIEiJ_G0027794	5	122846199	122864130	ENSPTRG00000048351	KV420950.1	657030	674756	ortholog_one2many	92.8879	92.8879	0		0.0367	0.9379	0
MGP_CAROLIEiJ_G0025231	3	83034514	83044432	ENSPTRG00000001366	1	132015417	132026722	ortholog_one2one	88.8728	87.7318	100		0.063	0.3329	1
MGP_CAROLIEiJ_G0018834	13	93639157	93726927	ENSPTRG00000016961	5	44323818	44430109	ortholog_one2one	53.2173	50.1143	75	72.12	0.3689	0.6457	1
MGP_CAROLIEiJ_G0028281	6	36394607	36405659												
MGP_CAROLIEiJ_G0032427	9	70122818	70154434	ENSPTRG00000007096	15	36114829	36151274	ortholog_one2one	78.4133	76.7148	75	100.00	0.1436	0.768	1
MGP_CAROLIEiJ_G0029509	7	29486592	29527087	ENSPTRG00000010882	19	38008942	38059516	ortholog_one2one	77.1803	77.2817	100	62.79	0.1211	0.5799	1
MGP_CAROLIEiJ_G0024024	2	97608384	97879226	ENSPTRG00000003487	11	33639024	33763020	ortholog_one2one	79.4398	72.093	100	29.87	0.1255	0.4674	1
MGP_CAROLIEiJ_G0023987	2	87549060	87592056	ENSPTRG00000003530	11	44797241	44822992	ortholog_one2one	76.6917	76.4045	100	35.91	0.1422	1.3911	1
MGP_CAROLIEiJ_G0016180	11	27856593	27858264	ENSPTRG00000007530	16	171289	171793	ortholog_one2many	47.1831	61.4679	0		0.2828	81.4864	0
MGP_CAROLIEiJ_G0016180	11	27856593	27858264	ENSPTRG00000031328	16	178407	180226	ortholog_one2many	78.169	78.169	75		0.1089	1.5839	1
MGP_CAROLIEiJ_G0018376	13	23360392	23367883												
MGP_CAROLIEiJ_G0026053	4	52175523	52176464	ENSPTRG00000021250	9	89246815	89247852	ortholog_one2one	86.5815	78.5507	100	100.00	0.0853	0.4314	1
MGP_CAROLIEiJ_G0031212	8	64254369	64266471	ENSPTRG00000023880	19	17073568	17087246	ortholog_one2one	53.1343	50.5682	75	100.00	0.3914	1.014	1
MGP_CAROLIEiJ_G0024310	2	123416573	123426517	ENSPTRG00000013192	20	3021753	3032774	ortholog_one2one	91.5714	95.2452	100		0.0202	0.6739	1
MGP_CAROLIEiJ_G0032928	X	3822166	3822713												
MGP_CAROLIEiJ_G0018027	12	95652566	95653407												
MGP_CAROLIEiJ_G0025304	3	87725324	87734842	ENSPTRG00000001302	1	129968320	129979854	ortholog_one2one	90.7216	90.7216	100	60.61	0.0382	0.4991	1
MGP_CAROLIEiJ_G0024787	2	170246957	170253870	ENSPTRG00000013726	20	65084309	65094487	ortholog_one2one	99.5614	99.5614	100		0.002	0.5936	1
MGP_CAROLIEiJ_G0027844	5	128622893	128635614	ENSPTRG00000019316	7	78283231	78301892	ortholog_one2one	93.4673	55.0296	100		0.0286	0.6755	1
MGP_CAROLIEiJ_G0024347	2	125652032	125664676	ENSPTRG00000013235	20	5910177	5924056	ortholog_one2one	64.1689	63.6486	100	84.80	0.2336	0.8596	1
MGP_CAROLIEiJ_G0029532	7	29821886	29831179	ENSPTRG00000010857	19	37640880	37653473	ortholog_one2one	71.6129	68.3778	100		0.1962	0.4695	1
MGP_CAROLIEiJ_G0018932	13	112616457	112663779	ENSPTRG00000016843	5	70903358	70990790	ortholog_one2one	85.7798	85.7798	75	31.37	0.0627	0.5965	1
MGP_CAROLIEiJ_G0016283	11	45064776	45092317	ENSPTRG00000017627	5	180395582	180422084	ortholog_one2one	52.0833	51.0204	100		0.4083	0.6059	1
MGP_CAROLIEiJ_G0018422	13	30190800	30203315												
MGP_CAROLIEiJ_G0022868	19	27146677	27229312	ENSPTRG00000046883	4	73988878	73991946	ortholog_one2many	85.1417	88.8775	0		0.0575	0.5779	0
MGP_CAROLIEiJ_G0022868	19	27146677	27229312	ENSPTRG00000029347	9	6664026	6780469	ortholog_one2many	92.0821	92.3529	50	73.85	0.0392	0.5636	0
MGP_CAROLIEiJ_G0030922	8	19625690	19674180	ENSPTRG00000020178	8	38516593	38626916	ortholog_one2one	76.2581	73.3251	75	57.38	0.1528	0.5709	1
MGP_CAROLIEiJ_G0020358	15	96365268	96463471	ENSPTRG00000005022	12	36150139	36263784	ortholog_one2many	96.6184	82.8157	100	88.79	0.017	0.273	1
MGP_CAROLIEiJ_G0030426	7	125336162	125399276	ENSPTRG00000007899	16	24320472	24387196	ortholog_one2one	81.7236	83.3333	100	100.00	0.1052	0.5832	1
MGP_CAROLIEiJ_G0016804	11	73298666	73327563	ENSPTRG00000008920	17	28662883	28677911	ortholog_one2one	86.1111	86.1111	100	28.75	0.0715	0.5643	1
MGP_CAROLIEiJ_G0023033	19	42983636	42986140	ENSPTRG00000002890	10	103870517	103877092	ortholog_one2one	96	96	100	100.00	0.0189	0.6275	1
MGP_CAROLIEiJ_G0023991	2	87951383	87967639												
MGP_CAROLIEiJ_G0017278	11	99175672	99224023	ENSPTRG00000034405	17	12223689	12277642	ortholog_one2one	85.3503	84.8997	100	79.47	0.0782	0.5947	1
MGP_CAROLIEiJ_G0024028	2	98187655	98190194	ENSPTRG00000049950	1	69957355	69957838	ortholog_many2many	72.327	74.6753	0		0.1187	1.0044	0
MGP_CAROLIEiJ_G0024028	2	98187655	98190194	ENSPTRG00000010452	19	10368992	10383301	ortholog_many2many	91.8239	89.5705	0		0.0404	0.9624	0
MGP_CAROLIEiJ_G0017481	11	114194251	114245747	ENSPTRG00000040748	17	78466441	78539652	ortholog_one2one	98.1818	98.1818	100	100.00	0.0077	0.6326	1
MGP_CAROLIEiJ_G0023190	2	10716133	10775189	ENSPTRG00000002333	10	18461861	18534850	ortholog_one2one	89.3502	91.6667	100	66.91	0.0409	0.4135	1
MGP_CAROLIEiJ_G0025034	3	56874331	57018067	ENSPTRG00000015550	3	158654783	158749986	ortholog_one2one	94.2667	94.2667	100	66.50	0.0278	0.3788	1
MGP_CAROLIEiJ_G0014706	1	143866178	143928634	ENSPTRG00000001762	1	161775821	161842695	ortholog_one2one	84.6605	84.6605	100	76.30	0.0855	0.4571	1
MGP_CAROLIEiJ_G0028420	6	50535757	50988322	ENSPTRG00000019053	7	30906465	31456176	ortholog_one2one	93.8642	93.498	100	43.92	0.0301	0.513	1
MGP_CAROLIEiJ_G0024059	2	104312967	104313905												
MGP_CAROLIEiJ_G0015589	10	74538146	74542579	ENSPTRG00000010213	19	1814916	1847241	ortholog_one2many	68.9453	29.4412	100		0.1615	1.3999	0
MGP_CAROLIEiJ_G0029470	7	28201112	28221473	ENSPTRG00000010933	19	40572283	40601395	ortholog_one2one	80.1693	78.2763	100		0.1166	0.6878	1
MGP_CAROLIEiJ_G0026435	4	113046400	113081925	ENSPTRG00000000573	1	38956383	38972419	ortholog_one2many	97.2727	97.2727	75		0.0117	0.4227	1
MGP_CAROLIEiJ_G0019007	14	14506048	14524602	ENSPTRG00000002655	10	76310557	76325321	ortholog_one2one	74.3671	70.3593	75	100.00	0.1647	0.5726	1
MGP_CAROLIEiJ_G0027983	5	136266529	136281135	ENSPTRG00000042856	9	39432683	39433417	ortholog_one2many	33.0769	35.2459	0		0.5848	0.7149	0
MGP_CAROLIEiJ_G0027983	5	136266529	136281135	ENSPTRG00000043522	KV420959.1	309789	310568	ortholog_one2many	40.7692	40.9266	100		0.5197	0.666	0
MGP_CAROLIEiJ_G0027983	5	136266529	136281135	ENSPTRG00000029267	9	74840956	74841733	ortholog_one2many	37.3077	38.3399	0		0.5761	0.7109	0
MGP_CAROLIEiJ_G0024990	3	48271429	48306029	ENSPTRG00000005791	13	21777417	21828950	ortholog_one2one	78.8732	75.9556	100	96.56	0.0909	0.468	1
MGP_CAROLIEiJ_G0014656	1	128036516	128063764	ENSPTRG00000001821	1	179476287	179519806	ortholog_one2one	84.065	83.5218	100	94.37	0.102	0.6888	1
MGP_CAROLIEiJ_G0020533	16	14407200	14409188	ENSPTRG00000050838	22	5680675	5684174	ortholog_one2one	73.0233	76.5854	75		0.1408	1.4058	1
MGP_CAROLIEiJ_G0032852	9	118371818	118404633	ENSPTRG00000014827	3	45845140	45884231	ortholog_one2one	53.8806	52.7778	100	100.00	0.359	0.9547	1
MGP_CAROLIEiJ_G0021337	17	24947624	24957361	ENSPTRG00000018107	6	37058245	37068548	ortholog_one2one	77.3585	44.5652	75	100.00	0.1465	1.1636	0
MGP_CAROLIEiJ_G0014955	1	167497319	167504918	ENSPTRG00000002175	1	223336792	223345772	ortholog_one2one	99.0584	99.0584	100	100.00	0.0017	0.1737	1
MGP_CAROLIEiJ_G0019446	14	58152356	58210999	ENSPTRG00000042450	8	25740420	25820639	ortholog_one2one	99.5526	97.3742	100	91.22	0	0	1
MGP_CAROLIEiJ_G0031402	8	86156293	86164485	ENSPTRG00000052724	17	82396483	82397330	ortholog_one2many	75.4601	70.6897	0		0.0872	0.4992	0
MGP_CAROLIEiJ_G0031402	8	86156293	86164485	ENSPTRG00000008150	16	47924196	47932583	ortholog_one2many	95.7055	95.7055	100		0.0243	0.5171	1
MGP_CAROLIEiJ_G0032580	9	98047955	98056235	ENSPTRG00000015423	3	137818225	137826545	ortholog_one2one	95.9459	95.9459	100		0.0328	0.6507	1
MGP_CAROLIEiJ_G0022373	18	64373756	64435992	ENSPTRG00000009884	18	5041795	5139668	ortholog_one2one	83.9902	80.9976	100	24.26	0.0993	0.6042	1
MGP_CAROLIEiJ_G0029621	7	44689366	44691933	ENSPTRG00000011380	19	53576142	53578262	ortholog_one2one	70.0599	70.0599	100		0.189	1.3454	1
MGP_CAROLIEiJ_G0033239	X	89283153	89290411												
MGP_CAROLIEiJ_G0014287	1	68663596	68675074	ENSPTRG00000012943	2B	110138266	110148742	ortholog_one2one	95.2719	92.7503	100	100.00	0.0232	0.4657	1
MGP_CAROLIEiJ_G0019468	14	60818464	60832489	ENSPTRG00000020075	8	22621111	22636608	ortholog_one2one	96.0089	95.585	100		0.0192	0.4587	1
MGP_CAROLIEiJ_G0021640	17	41488930	41822148	ENSPTRG00000023379	6	45363656	45901193	ortholog_one2one	67.4877	64.6226	100	93.99	0.0662	0.5002	1
MGP_CAROLIEiJ_G0015168	10	18824124	18852613	ENSPTRG00000018624	6	137861744	137897195	ortholog_one2one	100	100	100	0.09	0	0	1
MGP_CAROLIEiJ_G0024810	2	171035367	171056096	ENSPTRG00000013757	20	66058172	66083568	ortholog_one2one	89.9563	89.9563	100	98.28	0.0537	0.4592	1
MGP_CAROLIEiJ_G0019818	15	52804875	52846838	ENSPTRG00000020565	8	126724075	126785028	ortholog_one2one	91.8803	80.5243	50	21.57	0.0403	0.2759	0
MGP_CAROLIEiJ_G0031613	8	108978385	108989936	ENSPTRG00000008398	16	73320423	73345120	ortholog_one2one	86.3354	86.875	100	100.00	0.0671	1.5214	1
MGP_CAROLIEiJ_G0018185	12	113100013	113167025	ENSPTRG00000018970	7	20538429	20625495	ortholog_one2one	97.5703	97.3214	100	35.50	0.0132	0.2689	1
MGP_CAROLIEiJ_G0032556	9	94539267	94554882	ENSPTRG00000015449	3	142021394	142046178	ortholog_one2many	84.5771	79.8122	25		0.0815	0.9015	0
MGP_CAROLIEiJ_G0019090	14	24664554	24689665	ENSPTRG00000002492	10	50071036	50099656	ortholog_one2one	91.2536	92.2397	100	89.80	0.0347	0.7725	1
MGP_CAROLIEiJ_G0020525	16	14250616	14285628	ENSPTRG00000014085	22	7019640	7059743	ortholog_one2one	91.3846	93.6908	50	48.67	0.0354	0.7232	0
