Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSMUSG00000040428	7	45526330	45554229	ENSG00000105559	19	48837097	48868632	ortholog_one2one	79.846	79.846	100	100.00	0.124	0.7682	1
ENSMUSG00000044039	2	111474101	111479994												
ENSMUSG00000046532	X	98148769	98323215	ENSG00000169083	X	67544032	67730619	ortholog_one2one	85.6507	83.6957	100	99.51	0.0727	0.4128	1
ENSMUSG00000032530	9	121577843	121642096	ENSG00000157093	3	42397078	42410600	ortholog_one2one	70.3448	69.863	100	100.00	0.1961	0.661	1
ENSMUSG00000089696	3	94264036	94266784	ENSG00000121067	17	49598884	49678234	ortholog_one2many	60.274	58.8235	50		0.2716	0.6953	0
ENSMUSG00000030254	6	112619850	112696686	ENSG00000070950	3	8775402	8963773	ortholog_one2one	64.2086	72.1212	100	93.46	0.1715	0.5924	1
ENSMUSG00000061195	2	111480819	111484615	ENSG00000177693	15	101922042	101923113	ortholog_many2many	81.8792	80	50	100.00	0.1234	0.5375	1
ENSMUSG00000061195	2	111480819	111484615	ENSG00000186092	1	65419	71585	ortholog_many2many	81.2081	79.3443	0	100.00	0.1282	0.5359	1
ENSMUSG00000061195	2	111480819	111484615	ENSG00000176695	19	107104	117102	ortholog_many2many	81.5436	79.6721	0	100.00	0.1263	0.5339	1
ENSMUSG00000042903	X	101254528	101260873	ENSG00000184481	X	71096197	71103535	ortholog_one2one	88.3168	88.3168	100	100.00	0.0613	0.3502	1
ENSMUSG00000021478	13	54051183	54055705	ENSG00000184845	5	175440039	175444208	ortholog_one2one	91.0314	91.0314	75	100.00	0.0461	0.5709	1
ENSMUSG00000036002	4	43032414	43046220	ENSG00000005238	9	35104112	35116341	ortholog_one2one	91.0781	91.0781	100	100.00	0.05	0.1452	1
ENSMUSG00000001674	1	121553835	121567989	ENSG00000088205	2	117814650	117832379	ortholog_one2one	85.9091	84.6269	100	99.97	0.0835	0.7308	1
ENSMUSG00000033965	X	103697414	103821983	ENSG00000147100	X	74421461	74533917	ortholog_one2one	92.6606	93.692	0	100.00	0.0311	0.4458	1
ENSMUSG00000024678	19	11536801	11558467												
ENSMUSG00000007850	11	50376990	50386528												
ENSMUSG00000070417	7	106995399	107006072	ENSG00000184933	11	6791736	6799689	ortholog_one2one	89.9083	89.9083	75	100.00	0.0559	0.4407	1
ENSMUSG00000028145	3	94310089	94332540	ENSG00000159445	1	151873584	151909808	ortholog_one2one	69.5652	66.6667	100	100.00	0.195	0.4289	1
ENSMUSG00000033628	18	30272747	30348126	ENSG00000078142	18	41955206	42087830	ortholog_one2one	97.8579	97.8579	100	100.00	0.0098	0.712	1
ENSMUSG00000046314	12	44852484	45074709	ENSG00000168952	14	24809656	25050297	ortholog_one2one	98.5714	98.5714	50	100.00	0.0069	0.2926	1
ENSMUSG00000031143	X	7593809	7605517	ENSG00000101997	X	49235467	49250526	ortholog_one2one	88.0383	88.0383	100	100.00	0.0641	0.587	1
ENSMUSG00000027479	2	153741274	153773310	ENSG00000101367	20	32819893	32850405	ortholog_one2one	97.0149	97.0149	100	100.00	0.0164	0.3311	1
ENSMUSG00000042396	9	48488701	48495299	ENSG00000076053	11	114400030	114414203	ortholog_one2many	83.3962	82.7715	75	100.00	0.0876	0.5159	1
ENSMUSG00000042396	9	48488701	48495299	ENSG00000255663	11	114400682	114443932	ortholog_one2many	47.1698	84.4595	100	100.00	0.0746	0.6698	0
ENSMUSG00000036989	7	105604463	105633571	ENSG00000110171	11	6448613	6474459	ortholog_one2one	98.6559	98.6559	100	100.00	0.007	0.466	1
ENSMUSG00000003429	7	45122379	45124439	ENSG00000142534	19	49496365	49499689	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000064302	1	118389058	118612678	ENSG00000074054	2	121337776	121649587	ortholog_one2one	96.7984	92.3927	100	99.94	0.0105	0.4813	1
ENSMUSG00000028427	4	41033074	41048139	ENSG00000259916	2	94588522	94604573	ortholog_one2many	67.3267	58.7896	0	99.08	0.2277	0.7344	1
ENSMUSG00000028427	4	41033074	41048139	ENSG00000165269	9	33383179	33402682	ortholog_one2many	72.2772	64.0351	100	100.00	0.1982	0.7247	1
ENSMUSG00000036555	5	140661827	140702378												
ENSMUSG00000022914	16	95992092	96082526	ENSG00000185658	21	39184176	39321559	ortholog_one2one	79.1667	78.6207	100	93.58	0.1253	0.7026	1
ENSMUSG00000029082	5	43818885	43843986	ENSG00000109743	4	15702950	15738313	ortholog_one2one	70.418	68.8679	100	95.04	0.1823	0.6525	1
ENSMUSG00000036304	16	43965033	43979791	ENSG00000184307	3	113947901	113965401	ortholog_one2one	84.4706	87.7751	100	99.79	0.0613	0.4844	1
ENSMUSG00000029148	5	31240864	31251566	ENSG00000115216	2	27427790	27442259	ortholog_one2one	98.1584	98.1584	100	100.00	0.0079	0.2568	1
ENSMUSG00000029179	5	52775409	52824665	ENSG00000168228	4	25312785	25370383	ortholog_one2one	75.9766	75.8285	100	100.00	0.1596	0.6197	1
ENSMUSG00000029675	5	134702593	134747323	ENSG00000049540	7	74027789	74069907	ortholog_one2one	65.4651	71.6285	100	89.73	0.2096	0.7133	1
ENSMUSG00000067951	17	20729843	20739150												
ENSMUSG00000022899	16	36750177	36784962	ENSG00000163406	3	121894089	121944102	ortholog_one2one	81.4865	82.716	100	100.00	0.1032	0.3713	1
ENSMUSG00000021335	13	23867750	23895730	ENSG00000124568	6	25782897	25832059	ortholog_one2one	65.3763	65.0964	100	100.00	0.2555	0.5478	1
ENSMUSG00000074738	4	155694342	155696481	ENSG00000228594	1	1598012	1600096	ortholog_one2one	83.8565	82.7434	100	100.00	0.0778	0.863	1
ENSMUSG00000050930	8	125669818	125673359	ENSG00000212916	1	232804892	232808407	ortholog_one2one	49.9439	42.5024	100	92.44	0.3707	0.8408	0
ENSMUSG00000020897	11	69045647	69051664	ENSG00000178999	17	8204733	8210600	ortholog_one2one	83.4783	83.4783	100	100.00	0.0927	0.8124	1
ENSMUSG00000055421	14	93013410	93890679	ENSG00000184226	13	66302834	67230445	ortholog_one2one	98.2215	98.2215	100	100.00	0.0082	0.3344	1
ENSMUSG00000033060	14	101729957	101934710	ENSG00000136153	13	75620434	75859870	ortholog_one2one	77.9871	81.2385	100	99.70	0.1018	0.5596	1
ENSMUSG00000060245	17	20774984	20786157												
ENSMUSG00000033543	9	70012550	70022866	ENSG00000140307	15	59638062	59657541	ortholog_one2one	99.0826	99.0826	100	57.41	0.0039	0.2575	1
ENSMUSG00000047888	15	80711313	80941085	ENSG00000100354	22	40044817	40335808	ortholog_one2one	93.7569	92.5805	100	100.00	0.0185	0.1561	1
ENSMUSG00000021474	13	54071869	54108342	ENSG00000164466	5	175477062	175529742	ortholog_one2one	94.7205	94.7205	100	100.00	0.0325	0.8115	1
ENSMUSG00000026176	1	74391509	74397285	ENSG00000144579	2	218398256	218405941	ortholog_one2one	98.4674	98.4674	100	99.00	0.0034	0.4467	1
ENSMUSG00000034266	12	85686669	85709087	ENSG00000156127	14	75522425	75547015	ortholog_one2one	96	96	100	100.00	0.0213	0.5682	1
ENSMUSG00000039556	X	7557296	7574283	ENSG00000049769	X	49269843	49301461	ortholog_one2one	82.375	82.4781	100	98.87	0.0866	0.3829	1
ENSMUSG00000031851	8	125729963	125748235	ENSG00000135778	1	232950605	232983882	ortholog_one2one	81.5789	81.5789	100	85.42	0.1049	0.8086	1
ENSMUSG00000074704	2	151645404	151668533	ENSG00000244588	20	1226056	1296421	ortholog_one2one	73.913	73.3813	100	96.08	0.1572	0.3055	1
ENSMUSG00000039753	5	43744615	43821638	ENSG00000118564	4	15604539	15681679	ortholog_one2one	93.4783	93.343	100	99.49	0.0312	0.3673	1
ENSMUSG00000092335	7	42579783	42592547												
ENSMUSG00000041247	16	19653378	19706375												
ENSMUSG00000038199	5	24543432	24556809	ENSG00000278685	7	151190873	151205496	ortholog_one2one	73.9394	74.5721	100	99.35	0.1585	0.8429	1
ENSMUSG00000035594	9	54980880	55007779	ENSG00000169684	15	78565520	78595269	ortholog_one2one	89.4977	83.7607	100	100.00	0.0581	0.7633	1
ENSMUSG00000022209	14	55222007	55241435	ENSG00000100867	14	23630115	23645639	ortholog_one2one	56.7376	53.3333	100	10.85	0.3779	1.6432	1
ENSMUSG00000046192	6	24444865	24515067	ENSG00000164675	7	123452400	123535077	ortholog_one2one	69.5431	69.2794	100	99.51	0.2044	0.6873	1
ENSMUSG00000003379	7	24897381	24902197	ENSG00000105369	19	41877120	41881372	ortholog_one2one	67.2727	65.4867	100	100.00	0.2221	0.9067	1
ENSMUSG00000027284	2	120716154	120850128	ENSG00000140326	15	42723544	42737128	ortholog_one2one	87.732	88.5901	100	100.00	0.066	0.4203	1
ENSMUSG00000042293	9	48495442	48495972	ENSG00000180425	11	114391443	114400511	ortholog_one2one	63.2479	50.3401	100	100.00	0.2835	0.6677	1
ENSMUSG00000050627	9	114899341	114933987	ENSG00000152642	3	32105689	32168713	ortholog_one2one	95.1567	95.1567	100	100.00	0.0237	0.9868	1
ENSMUSG00000024679	19	11586604	11604849												
ENSMUSG00000060827	2	88675628	88681143	ENSG00000174982	11	55648327	55652854	ortholog_one2many	86.1635	88.1029	25	0.00	0.0624	0.782	0
ENSMUSG00000032942	7	100472990	100486432	ENSG00000175564	11	74000281	74009435	ortholog_one2one	86.6883	85.5769	100	100.00	0.0698	0.6399	1
ENSMUSG00000025887	9	5345430	5373032	ENSG00000204403	11	104885718	104898670	ortholog_one2one	47.9714	59.1176	75	95.90	0.305	0.6674	0
ENSMUSG00000038354	3	96670131	96691032	ENSG00000198483	1	145866560	145885866	ortholog_one2one	82.7309	82.3177	100	100.00	0.1034	0.5415	1
ENSMUSG00000019785	10	33512286	33624769	ENSG00000146352	6	122995971	123072927	ortholog_one2one	97.8593	97.8593	50	100.00	0.01	0.417	1
ENSMUSG00000028708	4	115839198	115879250	ENSG00000079277	1	46557408	46616843	ortholog_one2one	92.2892	82.3656	100	100.00	0.0364	0.5185	1
ENSMUSG00000054537	5	86705186	86745815	ENSG00000087128	4	68447449	68497604	ortholog_one2one	75.6501	75.6501	25	100.00	0.148	0.5093	1
ENSMUSG00000023089	6	24518666	24528013	ENSG00000128609	7	123536997	123558255	ortholog_one2one	75.8621	75.8621	100	97.49	0.1333	0.6722	1
ENSMUSG00000074158	7	42609526	42642588												
ENSMUSG00000036334	3	59316735	59344394	ENSG00000152580	3	151425384	151458709	ortholog_one2one	65.1118	64.3919	100	99.61	0.2323	0.5559	1
ENSMUSG00000022602	15	74669083	74672570	ENSG00000198576	8	142611044	142614472	ortholog_one2one	92.9293	92.9293	100	100.00	0.0324	2.2847	1
ENSMUSG00000022637	16	52031225	52208048	ENSG00000114423	3	105655461	105869552	ortholog_one2one	95.629	91.3442	100	100.00	0.0211	0.5642	1
ENSMUSG00000029832	6	51432670	51458768	ENSG00000050344	7	26152240	26187125	ortholog_one2one	70.7576	67.2911	100	100.00	0.1795	0.4969	1
ENSMUSG00000025503	7	141392199	141402968	ENSG00000177156	11	747329	765024	ortholog_one2one	94.362	94.362	75	100.00	0.0273	0.6536	1
ENSMUSG00000069727	7	42660105	42692742												
ENSMUSG00000075121	2	88681455	88689187	ENSG00000279514	11	55572128	55573060	ortholog_one2many	73.3766	72.9032	25	0.00	0.1667	0.807	0
ENSMUSG00000020332	11	54370652	54426790	ENSG00000239642	5	131806993	131945698	ortholog_one2one	50.4608	58.7131	100	99.67	0.2787	0.4653	1
ENSMUSG00000035851	5	86804221	86836659	ENSG00000083896	4	68310387	68350089	ortholog_one2one	96.6033	96.7347	25	100.00	0.0129	0.368	1
ENSMUSG00000036800	15	71431609	71727838	ENSG00000147724	8	138130023	138496822	ortholog_one2one	81.2545	81.0811	100	100.00	0.1147	0.5402	1
ENSMUSG00000030718	7	100326737	100372307	ENSG00000214517	11	74171099	74254703	ortholog_one2one	97.6684	94.25	100	100.00	0.0096	0.3688	1
ENSMUSG00000034258	12	85746539	85813585	ENSG00000119686	14	75578617	75663214	ortholog_one2one	82.3956	86.3118	75	96.87	0.0717	0.4483	1
ENSMUSG00000032271	9	48591877	48605153	ENSG00000166741	11	114257787	114313285	ortholog_one2one	84.8485	84.8485	100	100.00	0.0837	0.7609	1
ENSMUSG00000085861	13	24741232	24746592	ENSG00000260286	6	24797321	24798889	ortholog_one2one	50.8403	52.6087	100	80.75	0.4163	1.1543	1
ENSMUSG00000036362	3	59207892	59210882	ENSG00000181631	3	151326312	151329548	ortholog_one2one	75.9644	72.3164	100	100.00	0.1416	0.7761	1
ENSMUSG00000039680	16	92058270	92112227	ENSG00000243927	21	34073224	34143034	ortholog_one2one	84.8	84.8	100	100.00	0.0822	0.5844	1
ENSMUSG00000066900	5	117091680	117116113	ENSG00000111707	12	118376380	118418031	ortholog_one2one	95.7831	96.9512	100	100.00	0.0175	0.9	1
ENSMUSG00000044083	2	153779931	153844751												
ENSMUSG00000045776	14	29018208	29033645	ENSG00000144771	3	54918237	54967088	ortholog_one2one	64.6067	66.6667	75	100.00	0.2493	0.7711	1
ENSMUSG00000036353	3	59216272	59262871	ENSG00000169313	3	151337380	151384812	ortholog_one2one	85.5908	86.8421	100	100.00	0.0764	0.812	1
ENSMUSG00000022634	15	93284278	93336935	ENSG00000015153	12	42157104	42238349	ortholog_one2one	92.1788	80.8824	75	96.88	0.0364	0.7672	1
ENSMUSG00000091594	7	42705469	42727017												
ENSMUSG00000039357	14	20694968	20701016	ENSG00000196968	10	73772291	73780251	ortholog_one2one	87.3211	86.7886	100	100.00	0.0684	0.6422	1
ENSMUSG00000089774	16	92058322	92087473	ENSG00000198743	21	34073570	34106262	ortholog_one2one	93.8719	93.8719	100	100.00	0.0345	0.3065	1
ENSMUSG00000027530	3	10244209	10301183	ENSG00000197416	8	81524981	81531378	ortholog_one2one	80.303	75.7143	100	100.00	0.1046	0.4792	1
ENSMUSG00000022215	14	55575617	55576954	ENSG00000139914	14	24131275	24132849	ortholog_one2one	96.2329	96.2329	100	100.00	0.0219	0.5609	1
ENSMUSG00000021414	13	34909960	34924310	ENSG00000145975	6	4049434	4087344	ortholog_one2one	58.8235	59.0551	100	100.00	0.2718	0.6719	1
ENSMUSG00000022840	16	35154877	35305738	ENSG00000173175	3	123282296	123449758	ortholog_one2one	95.0079	95.0833	100	100.00	0.0211	0.6889	1
ENSMUSG00000021991	14	28904943	29721864	ENSG00000157445	3	54122547	55074557	ortholog_one2one	97.9835	97.9835	75	100.00	0.0093	0.5098	1
ENSMUSG00000039367	14	20674308	20694852												
ENSMUSG00000116930	16	92058316	92187341												
ENSMUSG00000029038	4	155704800	155733879	ENSG00000160075	1	1541673	1574869	ortholog_one2one	98.9691	98.9691	100	87.70	0.0047	0.5341	1
ENSMUSG00000014856	8	105326354	105335219	ENSG00000168701	16	67227103	67229278	ortholog_one2one	95.9538	95.9538	100	100.00	0.0184	0.4477	1
ENSMUSG00000031791	8	72572055	72587282	ENSG00000072954	19	16661127	16690029	ortholog_one2one	90.2685	89.9666	100	99.03	0.0502	0.9694	1
ENSMUSG00000022759	16	17544465	17561247	ENSG00000187905	22	21045960	21064168	ortholog_one2one	66.2404	66.0714	25	100.00	0.235	0.85	1
ENSMUSG00000049300	3	110246109	110250998	ENSG00000198890	1	107056679	107067636	ortholog_one2one	91.2698	92	100	100.00	0.0383	0.6422	1
ENSMUSG00000020455	11	58978093	58991458	ENSG00000154370	1	228393673	228406840	ortholog_one2one	86.7495	89.5299	100	96.82	0.0474	1.2321	1
ENSMUSG00000033170	15	78775138	78803042	ENSG00000100065	22	37490362	37519542	ortholog_one2one	86.9159	90.1163	100	100.00	0.0422	0.7612	1
ENSMUSG00000036087	5	72914304	72978829	ENSG00000109171	4	48341322	48426212	ortholog_one2one	89.9506	93.9759	100	100.00	0.0309	0.2934	1
ENSMUSG00000078621	7	103839124	103840520												
ENSMUSG00000035435	17	24264259	24351029												
ENSMUSG00000029581	5	142960343	142973185	ENSG00000075618	7	5592823	5606655	ortholog_one2one	96.5517	96.5517	50	100.00	0.0146	1.2161	1
ENSMUSG00000030753	7	98703103	98718062	ENSG00000137492	11	76349956	76380971	ortholog_one2one	95.1187	94.7438	100	100.00	0.025	0.525	1
ENSMUSG00000049119	4	5644090	6108223	ENSG00000169122	8	57994509	58204279	ortholog_one2one	95.9016	94.8649	100	100.00	0.0173	0.7194	1
ENSMUSG00000023027	15	100227819	100261244	ENSG00000123268	12	50763710	50821122	ortholog_one2one	91.4498	90.7749	100	100.00	0.0421	0.5419	1
ENSMUSG00000041361	9	71504347	71592360	ENSG00000263155	15	57591941	57685364	ortholog_one2many	89.9142	89.9142	75	100.00	0.0516	0.6447	1
ENSMUSG00000041361	9	71504347	71592360	ENSG00000137878	15	57591908	57714745	ortholog_one2many	86.6953	52.8105	100	93.07	0.0774	0.7694	1
ENSMUSG00000021114	12	78840725	78861638	ENSG00000100554	14	67294371	67360265	ortholog_one2one	98.3806	98.3806	100	100.00	0.0077	0.401	1
ENSMUSG00000046079	5	105699969	105832436	ENSG00000171492	1	89821014	89936611	ortholog_one2one	95.9255	96.0373	100	100.00	0.0201	0.754	1
ENSMUSG00000047980	9	35838329	35844150												
ENSMUSG00000117148	17	20811555	20823627												
ENSMUSG00000095809	2	111487528	111493829												
ENSMUSG00000031613	8	56294585	56321043	ENSG00000164120	4	174490177	174523154	ortholog_one2one	88.1041	89.0977	100	100.00	0.0558	0.4466	1
ENSMUSG00000023210	2	25823153	25825537	ENSG00000148386	9	135663322	135666422	ortholog_one2one	53.3708	53.9773	100	100.00	0.2892	0.8438	1
ENSMUSG00000045417	17	20840444	20852857												
ENSMUSG00000027306	2	119618298	119651244	ENSG00000137804	15	41332694	41381050	ortholog_one2one	62.9977	60.9977	100	94.15	0.2528	0.5334	1
ENSMUSG00000034112	8	119700009	119757717	ENSG00000064270	16	84368527	84464187	ortholog_one2one	84.428	81.7436	100	100.00	0.0851	0.9964	1
ENSMUSG00000030559	7	88430273	88491572	ENSG00000123892	11	88113242	88175467	ortholog_one2one	97.1564	97.1564	100	100.00	0.0129	0.4779	1
ENSMUSG00000044860	9	99006790	99035715	ENSG00000277666	KI270727.1	100123	101141	ortholog_one2one	22.0513	43.2161	0		0.5066	0.7255	0
ENSMUSG00000055555	X	53724826	53738441												
ENSMUSG00000032582	9	107773559	107873237	ENSG00000004534	3	49940007	50100045	ortholog_one2one	89.2665	88.8691	100	99.89	0.0551	0.3057	1
ENSMUSG00000050933	17	20889716	20890651												
ENSMUSG00000046186	9	78615546	78716253	ENSG00000156535	6	73695785	73828316	ortholog_one2one	72.2607	72.1107	100	100.00	0.1726	0.5563	1
ENSMUSG00000020275	11	23736847	23770970	ENSG00000162924	2	60881521	60931610	ortholog_one2one	75.5102	71.7286	100	98.31	0.1348	0.4831	1
ENSMUSG00000028919	4	141239499	141257564	ENSG00000142632	1	16197854	16212609	ortholog_one2one	83.5411	83.5411	100	100.00	0.0872	0.9221	1
ENSMUSG00000045333	8	87661810	87959595	ENSG00000102935	16	49487524	49857919	ortholog_one2one	97.2136	97.8193	100	100.00	0.0096	0.7507	1
ENSMUSG00000041297	13	17710315	17805097	ENSG00000065883	7	39949646	40099580	ortholog_one2one	95.3673	95.3042	100	99.67	0.0227	0.2461	1
ENSMUSG00000059625	2	25842995	25847248	ENSG00000165643	9	135693407	135699528	ortholog_one2one	43.4174	40.0517	100	100.00	0.5139	1.0591	0
ENSMUSG00000037572	14	47240944	47276857	ENSG00000198554	14	54938950	55027105	ortholog_one2one	83.9893	83.1709	100	100.00	0.0883	0.5088	1
ENSMUSG00000020745	11	74673949	74724670	ENSG00000007168	17	2593210	2685615	ortholog_one2one	99.7561	99.7561	100	100.00	0.0011	0.2166	1
ENSMUSG00000062165	17	20913205	20914363												
ENSMUSG00000027387	2	128926268	128944077	ENSG00000144161	2	112211525	112255136	ortholog_one2one	76.3934	80.0687	100	100.00	0.1112	0.4664	1
ENSMUSG00000031786	8	95055103	95078141	ENSG00000159625	16	57694793	57731805	ortholog_one2one	82.9909	83.1808	100	100.00	0.089	1.0557	1
ENSMUSG00000078934	9	35908423	35910796												
ENSMUSG00000024231	18	3382988	3436377	ENSG00000108094	10	35008551	35090642	ortholog_one2one	97.3154	94.8953	25	99.04	0.0128	0.4269	1
ENSMUSG00000032303	9	55010111	55026562	ENSG00000080644	15	78593052	78621295	ortholog_one2one	90.6746	90.495	75	100.00	0.0556	0.5602	1
ENSMUSG00000022686	16	19760208	19772753	ENSG00000176597	3	183253244	183298504	ortholog_one2one	79.5213	79.1005	75	100.00	0.1193	0.4865	1
ENSMUSG00000001891	11	21321138	21371201	ENSG00000169764	2	63840940	63891562	ortholog_one2one	98.8189	98.8189	100	98.88	0.0053	0.4002	1
ENSMUSG00000057614	5	18265135	18360355	ENSG00000127955	7	79768028	80226181	ortholog_one2one	100	100	75	100.00	0	0	1
ENSMUSG00000026725	1	160085029	160153580	ENSG00000120332	1	175067858	175148066	ortholog_one2one	67.5	81.0624	100	96.03	0.1039	0.7532	1
ENSMUSG00000054727	X	53742901	53757831	ENSG00000139351	12	101728648	101739472	ortholog_one2many	30.9278	38.1356	50	1.85	0.6112	1.3602	0
ENSMUSG00000020794	11	72607283	72686481	ENSG00000132388	17	4269259	4366628	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000027428	2	144542265	144550869	ENSG00000089050	20	18486540	18497243	ortholog_one2one	91.3979	91.3979	100	100.00	0.0412	0.2342	1
ENSMUSG00000031586	8	33782643	33929863	ENSG00000157110	8	30384479	30572261	ortholog_one2one	99.0909	99.5434	75	96.22	0.0046	0.1708	1
ENSMUSG00000026904	2	62046462	62326730	ENSG00000144290	2	161424332	161985282	ortholog_one2one	97.4955	97.4955	100	100.00	0.011	0.4389	1
ENSMUSG00000014778	8	105329163	105347953	ENSG00000135723	16	67229387	67247658	ortholog_one2one	85.3801	87.8007	100	100.00	0.0665	0.5863	1
ENSMUSG00000070524	1	170907273	170912941	ENSG00000162746	1	161721563	161728143	ortholog_one2one	82.4356	82.6291	100	100.00	0.0917	0.6468	1
ENSMUSG00000021990	14	60634001	60764556	ENSG00000273167	13	23979700	24321031	ortholog_one2many	60.3698	67.9638	50	99.67	0.1822	1.114	1
ENSMUSG00000021990	14	60634001	60764556	ENSG00000182957	13	23979805	24307074	ortholog_one2many	69.6142	67.8152	50	98.75	0.1819	1.0767	1
ENSMUSG00000031429	X	140948429	140956728	ENSG00000101843	X	108084207	108091618	ortholog_one2one	91.7749	93.8053	100	100.00	0.0296	0.2739	1
ENSMUSG00000075064	2	90220178	90224493	ENSG00000172208	11	48245056	48246080	ortholog_one2many	73.1392	74.5875	50	0.00	0.1612	0.4604	0
ENSMUSG00000054381	7	127372537	127376050												
ENSMUSG00000030515	7	65644898	65692091	ENSG00000185418	15	101653598	101724604	ortholog_one2one	86.7089	85.4115	50	99.69	0.0703	0.586	1
ENSMUSG00000028148	3	94342099	94347352	ENSG00000196407	1	151847263	151853697	ortholog_one2one	77.0161	77.3279	100	100.00	0.1224	0.4611	1
ENSMUSG00000059334	X	53774048	53776394												
ENSMUSG00000091926	7	42764055	42793525												
ENSMUSG00000041794	9	120301513	120474841	ENSG00000170011	3	39808914	40260321	ortholog_one2one	79.9065	79.6275	100	100.00	0.1149	0.6711	1
ENSMUSG00000043300	3	69574158	69598960	ENSG00000169255	3	161083883	161105384	ortholog_one2one	93.3535	93.3535	100	95.52	0.0317	0.504	1
ENSMUSG00000091411	9	36119934	36128779												
ENSMUSG00000071392	10	18128903	18210890	ENSG00000203734	6	138795926	138904070	ortholog_one2one	77.3875	77.9867	100	100.00	0.1323	0.602	1
ENSMUSG00000038599	1	182565007	182632352	ENSG00000203697	1	223538007	223665734	ortholog_one2one	82.9303	82.9303	100	97.46	0.0931	0.5783	1
ENSMUSG00000032850	5	118190736	118245116	ENSG00000135119	12	116738178	116853631	ortholog_one2one	91.9283	92.3423	100	93.06	0.0329	0.7874	1
ENSMUSG00000073898	7	107031174	107040994	ENSG00000170790	11	6863057	6874717	ortholog_many2many	86.1111	92.0792	75	50.00	0.0438	0.3836	1
ENSMUSG00000073898	7	107031174	107040994	ENSG00000166363	11	6845652	6846705	ortholog_many2many	90.1235	92.1136	50	100.00	0.0474	0.3598	1
ENSMUSG00000056537	X	103957163	103981284	ENSG00000131263	X	74585217	74614617	ortholog_one2one	89	85.5769	100	100.00	0.0551	0.5347	1
ENSMUSG00000072980	2	119609512	119618469	ENSG00000104147	15	41309268	41332621	ortholog_one2one	60.5809	63.7555	100	97.24	0.2232	0.5113	1
ENSMUSG00000046828	1	44204070	44218961												
ENSMUSG00000063787	14	20703006	20704425	ENSG00000172586	10	73782047	73783652	ortholog_one2one	83.0508	83.0508	100	100.00	0.0912	0.6986	1
ENSMUSG00000024592	18	56955833	56975368	ENSG00000164241	5	127042558	127073492	ortholog_one2one	41.7391	34.7826	100	100.00	0.5628	0.8811	0
ENSMUSG00000000934	15	75657035	75678800	ENSG00000184428	8	143304384	143359979	ortholog_one2one	72.8499	71.8802	100	100.00	0.162	1.5704	1
ENSMUSG00000035629	16	32821703	32877766	ENSG00000145016	3	197671393	197749727	ortholog_one2one	86.8201	85.3909	50	100.00	0.0727	0.4745	1
ENSMUSG00000020608	12	11265886	11319785	ENSG00000163029	2	17663812	17800242	ortholog_one2one	90.0638	90.5591	100	99.10	0.0436	0.5261	1
ENSMUSG00000108891	2	111497180	111504553	ENSG00000177693	15	101922042	101923113	ortholog_many2many	76.9939	82.2951	50		0.108	0.4788	0
ENSMUSG00000108891	2	111497180	111504553	ENSG00000186092	1	65419	71585	ortholog_many2many	76.3804	81.6393	25		0.1126	0.4769	0
ENSMUSG00000108891	2	111497180	111504553	ENSG00000176695	19	107104	117102	ortholog_many2many	76.6871	81.9672	0		0.1108	0.4752	0
ENSMUSG00000032511	9	119483408	119579016	ENSG00000183873	3	38548057	38649673	ortholog_one2one	94.4554	94.6429	100	100.00	0.025	0.6791	1
ENSMUSG00000015053	6	88193891	88207032	ENSG00000179348	3	128479427	128493185	ortholog_one2one	97.9167	97.9167	100	100.00	0.0093	0.5652	1
ENSMUSG00000042389	6	115544664	115578628	ENSG00000154743	3	12484432	12539623	ortholog_one2one	69.1304	68.3871	100	94.53	0.204	0.8343	1
ENSMUSG00000052217	7	103841637	103843164												
ENSMUSG00000078681	7	65691169	65701913	ENSG00000184277	15	101621444	101652391	ortholog_one2one	81.9923	86.6397	75	93.98	0.0709	0.5487	1
ENSMUSG00000029430	5	129020069	129024323	ENSG00000132341	12	130871879	130877678	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000034105	8	119760076	119778416	ENSG00000140950	16	84476421	84554033	ortholog_one2one	64.8352	64.693	100	99.29	0.2267	1.1904	1
ENSMUSG00000062762	9	36779159	36797393	ENSG00000149547	11	125569216	125584687	ortholog_one2one	93.2961	98.2353	100	94.70	0.0085	0.3072	1
ENSMUSG00000068113	X	23882553	23907607	ENSG00000135269	7	116210493	116258783	ortholog_one2many	78.3455	76.4846	25		0.1238	0.6934	0
ENSMUSG00000004530	5	113842436	113908758	ENSG00000110880	12	108645109	108731596	ortholog_one2one	97.4684	87.666	100	100.00	0.0122	0.6823	1
ENSMUSG00000020651	12	31519827	31559969	ENSG00000091137	7	107660635	107717809	ortholog_one2one	87.5641	87.5641	100	100.00	0.067	0.5165	1
ENSMUSG00000064215	12	103434211	103440239												
