Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0018987	15	41205793	41216836												
MGP_PahariEiJ_G0025077	3	55761697	55793309	ENSGGOG00000003185	2B	61945035	62002109	ortholog_one2one	92.1543	92.1543	100	100.00	0.0368	0.5045	1
MGP_PahariEiJ_G0031246	9	58355599	58360701	ENSGGOG00000008949	12	67356276	67361634	ortholog_one2one	77.6536	77.6536	100	100.00	0.1329	0.8026	1
MGP_PahariEiJ_G0027186	4	138912486	138931145	ENSGGOG00000013663	1	79633064	79647470	ortholog_one2one	55.4502	52.7027	100	2.89	0.3679	0.6297	1
MGP_PahariEiJ_G0029850	7	99818385	99874476	ENSGGOG00000006287	14	80605101	80684843	ortholog_one2one	96.2111	95.4362	100	42.17	0.0194	0.2136	1
MGP_PahariEiJ_G0031672	X	60153125	60207008	ENSGGOG00000005018	X	150928573	150996359	ortholog_one2one	88.3408	92.0561	100	68.06	0.0471	0.4974	1
MGP_PahariEiJ_G0017449	14	19782546	19790341	ENSGGOG00000000013	5	162182355	162194879	ortholog_one2one	93.1099	91.9118	50	32.40	0.0368	0.717	0
MGP_PahariEiJ_G0030827	9	32710624	32712903												
MGP_PahariEiJ_G0027959	5	128111681	128159328	ENSGGOG00000000732	1	160181471	160232012	ortholog_one2one	94.1176	94.1176	100	54.63	0.0313	0.3124	1
MGP_PahariEiJ_G0028025	5	136720694	136722903	ENSGGOG00000015904	1	148812519	148813637	ortholog_one2one	72.6519	70.6989	100	91.01	0.1718	0.6018	1
MGP_PahariEiJ_G0018403	14	70555779	70559234	ENSGGOG00000014370	5	38286778	38287857	ortholog_one2one	85.9551	85.2368	100		0.0745	0.4672	1
MGP_PahariEiJ_G0025753	3	113719160	113758165												
MGP_PahariEiJ_G0013507	1	78452165	78453232												
MGP_PahariEiJ_G0022094	2	67236972	67241062	ENSGGOG00000006898	7	149471585	149478301	ortholog_one2one	69.1358	26.2911	100		0.2124	1.6902	0
MGP_PahariEiJ_G0018428	14	72477890	72489515	ENSGGOG00000040589	7	127824928	127826536	ortholog_one2one	13.5734	67.1233	0				0
MGP_PahariEiJ_G0021359	19	40143829	40163889	ENSGGOG00000005944	13	34343795	34365599	ortholog_one2one	60.119	59.1508	50		0.2653	0.6274	0
MGP_PahariEiJ_G0019266	16	13958709	14040148	ENSGGOG00000003572	10	788003	928787	ortholog_one2one	87.6861	87.8049	100	100.00	0.0637	0.4192	1
MGP_PahariEiJ_G0015771	11	1632525	1734894	ENSGGOG00000016583	17	89079723	89113931	ortholog_one2one	87.9947	86.9622	75		0.067	0.7875	1
MGP_PahariEiJ_G0024986	3	26298509	26416821	ENSGGOG00000034880	9	108376525	108552839	ortholog_one2one	87.2937	93.9609	75	17.03	0.0106	0.375	1
MGP_PahariEiJ_G0026765	4	85178547	85186172	ENSGGOG00000016795	1	130340949	130347289	ortholog_one2one	74.5399	78.8961	100	100.00	0.1195	0.4259	1
MGP_PahariEiJ_G0025966	3	137285395	137285675												
MGP_PahariEiJ_G0030727	9	17963074	17969075	ENSGGOG00000014045	6	119540018	119548027	ortholog_one2one	83.3846	84.4237	100	2.86	0.0638	0.7953	1
MGP_PahariEiJ_G0019730	17	1358214	1500269	ENSGGOG00000015748	8	98681699	98851409	ortholog_one2one	86.9383	87.0293	100	100.00	0.0696	0.523	1
MGP_PahariEiJ_G0030913	9	42668142	42689641	ENSGGOG00000005687	21	35425708	35455425	ortholog_one2one	94.2308	94.2308	100	72.76	0.0287	0.8874	1
MGP_PahariEiJ_G0019496	16	38759037	38969420	ENSGGOG00000022529	6	4671496	4913775	ortholog_one2one	84.6543	83.9465	75	62.06	0.0997	0.7717	1
MGP_PahariEiJ_G0024099	22	48582730	48583920	ENSGGOG00000024545	9	13474356	13475312	ortholog_one2many	69.906	83.209	25		0.0807	0.7952	0
MGP_PahariEiJ_G0018583	14	83895299	83905015	ENSGGOG00000000010	5	6368144	6389673	ortholog_one2one	65.2091	57.1667	100		0.2443	0.7657	1
MGP_PahariEiJ_G0026852	4	88269153	88270598	ENSGGOG00000004006	1	121445447	121447822	ortholog_one2one	57.9137	20.354	75		0.3337	1.1498	0
MGP_PahariEiJ_G0022072	2	62266038	62271046	ENSGGOG00000010976	7	143751118	143752050	ortholog_one2one	78.0645	78.0645	75	100.00	0.1311	0.5979	1
MGP_PahariEiJ_G0015649	10	109028438	109116403	ENSGGOG00000016911	3	31135086	31222589	ortholog_one2one	90.8784	90.8784	100	41.07	0.044	0.6865	1
MGP_PahariEiJ_G0026139	3	149097612	149185305	ENSGGOG00000001414	20	47827183	47931032	ortholog_one2one	93.0804	94.8266	100	87.30	0.0281	0.5299	1
MGP_PahariEiJ_G0028040	5	137936966	137979602	ENSGGOG00000012683	1	147103608	147155950	ortholog_one2one	91.9266	91.2568	100	68.72	0.0444	0.5812	1
MGP_PahariEiJ_G0030857	9	40217689	40235509	ENSGGOG00000015640	22	7989703	8005959	ortholog_one2one	100	100	75	98.09	0	0	1
MGP_PahariEiJ_G0028895	6	83231938	83233152	ENSGGOG00000008561	1	28716617	28718686	ortholog_one2many	77.2093	76.1468	100		0.1111	0.6692	1
MGP_PahariEiJ_G0028895	6	83231938	83233152	ENSGGOG00000022904	14	73744590	73745261	ortholog_one2many	70.2326	71.564	0		0.144	0.6365	0
MGP_PahariEiJ_G0017541	14	26541080	26542051	ENSGGOG00000012902	1	227910227	227911189	ortholog_one2one	46.7492	66.8142	25		0.2633	1.9713	0
MGP_PahariEiJ_G0031093	9	47251277	47781475												
MGP_PahariEiJ_G0015037	10	43720633	43734229	ENSGGOG00000003749	11	114271806	114288536	ortholog_one2one	85.9848	85.9848	100	99.96	0.0775	0.7423	1
MGP_PahariEiJ_G0019799	17	20241143	20265925	ENSGGOG00000036696	CABD030157602.1	1159	5926	ortholog_one2many	27.6808	81.0219	0		0.096	1.1022	0
MGP_PahariEiJ_G0019799	17	20241143	20265925	ENSGGOG00000039306	CABD030157601.1	1883	7381	ortholog_one2many	58.6035	78.0731	0		0.1389	0.8053	0
MGP_PahariEiJ_G0014058	1	116997567	117005420	ENSGGOG00000003283	11	64921411	64929505	ortholog_one2one	99.8051	99.8051	100	100.00	0.0009	0.4262	1
MGP_PahariEiJ_G0026418	4	44633556	44680256	ENSGGOG00000011774	4	151695796	151756961	ortholog_one2one	95.082	95.082	100	32.54	0.0226	0.5855	1
MGP_PahariEiJ_G0020994	19	1694675	1695990	ENSGGOG00000001358	19	54718836	54723020	ortholog_one2one	58.0952	69.3182	100	100.00	0.1955	2.7611	1
MGP_PahariEiJ_G0021430	19	50437667	50571392	ENSGGOG00000022154	8	85183725	85323929	ortholog_one2one	71.0207	69.338	100	58.33	0.1772	0.5265	1
MGP_PahariEiJ_G0015174	10	54578475	54620117	ENSGGOG00000005059	15	50853089	50891101	ortholog_one2one	72.956	65.5367	75		0.1762	0.5013	1
MGP_PahariEiJ_G0025839	3	128431504	128707901	ENSGGOG00000014189	20	20306150	20610637	ortholog_one2one	76.0391	75.4244	100	82.35	0.1503	0.5823	1
MGP_PahariEiJ_G0014339	1	139307972	139562947	ENSGGOG00000003805	9	46613555	46794851	ortholog_one2one	93.4949	93.6143	100	66.11	0.0429	0.3887	1
MGP_PahariEiJ_G0032036	X	129897895	129908249	ENSGGOG00000043177	X	53995098	54003976	ortholog_one2many	65.1715	65.1715	50	100.00	0.2741	0.6607	1
MGP_PahariEiJ_G0032036	X	129897895	129908249	ENSGGOG00000037279	X	54007715	54017621	ortholog_one2many	65.1715	65.1715	75	100.00	0.2741	0.6607	1
MGP_PahariEiJ_G0020553	18	4850622	4858465	ENSGGOG00000016366	6	30842385	30851436	ortholog_one2one	83.0266	84.4075	100	99.74	0.0861	0.6791	1
MGP_PahariEiJ_G0030303	8	46172375	46217250	ENSGGOG00000014783	14	21816739	21820572	ortholog_one2one	72.3214	70.4348	75	25.20	0.1774	0.3903	1
MGP_PahariEiJ_G0018551	14	83060965	83067229	ENSGGOG00000009493	5	7392207	7399230	ortholog_one2one	73.0769	74.026	75		0.1652	0.5489	1
MGP_PahariEiJ_G0024390	23	24746765	24765533	ENSGGOG00000007222	7	64960683	64977858	ortholog_one2one	92.6724	92.6724	0		0.0382	0.8597	0
MGP_PahariEiJ_G0025462	3	88224679	88502569	ENSGGOG00000004207	11	33667286	33794986	ortholog_one2one	64.888	73.7013	100	41.61	0.1623	0.5261	1
MGP_PahariEiJ_G0029740	7	82117661	82136616	ENSGGOG00000036224	14	60754247	60773180	ortholog_one2one	81.25	87.9699	100	88.75	0.064	0.5033	1
MGP_PahariEiJ_G0018335	14	68714291	68726808	ENSGGOG00000003437	5	40624628	40626906	ortholog_one2one	55.7789	63.4286	100	100.00	0.2833	0.6845	1
MGP_PahariEiJ_G0015319	10	72111571	72224203	ENSGGOG00000003320	6	54796688	54928668	ortholog_one2one	93.8931	93.8931	100	57.68	0.0333	0.397	1
MGP_PahariEiJ_G0029424	7	28679693	28746106	ENSGGOG00000004239	2A	106198675	106321562	ortholog_one2one	74.1794	72.6688	100	100.00	0.1519	0.9951	1
MGP_PahariEiJ_G0024750	3	12839217	12844459												
MGP_PahariEiJ_G0027190	4	139338184	139373321	ENSGGOG00000004719	1	78958401	78996249	ortholog_one2one	94.9555	94.9555	100		0.0244	0.4987	1
MGP_PahariEiJ_G0024532	23	32558088	32572542	ENSGGOG00000037780	7	4653536	4669529	ortholog_one2one	78.4387	78.4387	100		0.1243	1.2374	1
MGP_PahariEiJ_G0016618	12	79965882	79966777												
MGP_PahariEiJ_G0017346	14	4793299	6029629	ENSGGOG00000007856	5	151236127	152288270	ortholog_one2one	98.481	98.1615	100	27.60	0.0069	0.5501	1
MGP_PahariEiJ_G0016688	12	84891683	84935621	ENSGGOG00000011974	21	27446789	27504005	ortholog_one2one	83.8641	84.1321	100	55.69	0.0852	0.6651	1
MGP_PahariEiJ_G0030883	9	41161618	41207955	ENSGGOG00000015716	21	37421594	37472421	ortholog_one2one	79.7571	79.596	100	84.79	0.1226	0.6516	1
MGP_PahariEiJ_G0021401	19	43654361	43660761	ENSGGOG00000005787	8	78055269	78062839	ortholog_one2one	87.9859	87.3684	75	1.12	0.0635	0.8271	1
MGP_PahariEiJ_G0022878	20	8033675	8056774	ENSGGOG00000041066	CABD030167994.1	669	1984	ortholog_one2one	47.7273	88.5542	0		0.0325	1.0671	0
MGP_PahariEiJ_G0028853	6	80547277	80548035	ENSGGOG00000039633	1	32535023	32536699	ortholog_one2one	82.8125	83.4646	100	100.00	0.0845	0.3193	1
MGP_PahariEiJ_G0027839	5	107858616	107869162	ENSGGOG00000040431	6	151316316	151316553	ortholog_one2many	64.1304	83.0986	0		0.0743	0.2672	0
MGP_PahariEiJ_G0027839	5	107858616	107869162	ENSGGOG00000043102	1	183683134	183692668	ortholog_one2many	100	100	75		0	0	1
MGP_PahariEiJ_G0027839	5	107858616	107869162	ENSGGOG00000000755	1	27337492	27339036	ortholog_one2many	57.6087	86.8852	0		0.0841	0.6553	0
MGP_PahariEiJ_G0016599	12	77152032	77195005	ENSGGOG00000006998	21	17983209	18026374	ortholog_one2one	90.3226	90.3226	50	100.00	0.0498	0.5718	1
MGP_PahariEiJ_G0013496	1	77465532	77466470												
MGP_PahariEiJ_G0031049	9	45877849	45882160	ENSGGOG00000014805	19	3335062	3346000	ortholog_one2one	92.1136	83.908	100		0.0365	1.5142	1
MGP_PahariEiJ_G0032127	X	148135165	148200475	ENSGGOG00000010955	X	9875412	9957506	ortholog_one2one	99.2754	90.1316	25		0.0034	0.811	0
MGP_PahariEiJ_G0025698	3	110443146	110471876	ENSGGOG00000036756	2A	1269782	1292778	ortholog_one2one	91.4209	92.1622	100		0.0415	0.4275	1
MGP_PahariEiJ_G0019248	16	9393981	9428364												
MGP_PahariEiJ_G0018569	14	83491152	83495819	ENSGGOG00000007282	5	6882728	6887695	ortholog_one2one	92.1615	92.1615	100	100.00	0.0355	0.7912	1
MGP_PahariEiJ_G0018468	14	75032915	75046188	ENSGGOG00000012771	5	16094158	16106303	ortholog_one2one	85.2018	85.5856	100	100.00	0.0836	1.9632	1
MGP_PahariEiJ_G0013473	1	76439916	76440866												
MGP_PahariEiJ_G0021499	19	62477939	62480550	ENSGGOG00000001324	4	197897197	197899042	ortholog_one2one	92.5	67.8899	100		0.0352	0.7686	1
MGP_PahariEiJ_G0021993	2	57904353	57909855												
MGP_PahariEiJ_G0025460	3	88175442	88195628	ENSGGOG00000041311	11	33825328	33863382	ortholog_one2many	38.4615	34.6154	100	99.90	0.7527	1.0532	0
MGP_PahariEiJ_G0027604	5	64000814	64030772	ENSGGOG00000011707	2B	125152091	125180099	ortholog_one2one	72.3183	75.1799	100	100.00	0.1551	0.6234	1
MGP_PahariEiJ_G0028689	6	68700450	68829753	ENSGGOG00000003553	1	44742976	44877861	ortholog_one2one	83.9763	90.1274	100	99.45	0.0775	0.3601	1
MGP_PahariEiJ_G0027765	5	96388704	96402704	ENSGGOG00000028420	2B	6510044	6527806	ortholog_one2many	85.7791	84.6269	100		0.0852	0.7454	1
MGP_PahariEiJ_G0027765	5	96388704	96402704	ENSGGOG00000040382	6	18889270	18891273	ortholog_one2many	70.4992	75.1613	0		0.1497	0.8238	0
MGP_PahariEiJ_G0027765	5	96388704	96402704	ENSGGOG00000039210	11	130491606	130493591	ortholog_one2many	62.4811	75.7798	0		0.1533	0.8252	0
MGP_PahariEiJ_G0015273	10	66008243	66058704	ENSGGOG00000012151	15	36530186	36574442	ortholog_one2one	75.2542	75.2542	100	2.23	0.1705	0.5434	1
MGP_PahariEiJ_G0021906	2	44702543	44707745	ENSGGOG00000026685	7	123338926	123340038	ortholog_one2one	80.3234	80.5405	50		0.0782	0.6153	0
MGP_PahariEiJ_G0027824	5	106724386	106752718	ENSGGOG00000014796	1	184914145	184949401	ortholog_one2one	97.5836	95.8029	100	62.98	0.0108	0.3187	1
MGP_PahariEiJ_G0031097	9	47353137	47355936												
MGP_PahariEiJ_G0021653	19	86238428	86250292	ENSGGOG00000015580	19	17175250	17182669	ortholog_one2one	81.3008	76.3359	100		0.1058	1.1473	1
MGP_PahariEiJ_G0013889	1	110642839	110677043	ENSGGOG00000014020	11	453131	506178	ortholog_one2one	90.0885	91.0555	100		0.0513	0.9063	1
MGP_PahariEiJ_G0021397	19	43570260	43600975	ENSGGOG00000004008	8	77940703	77970375	ortholog_one2one	82.2604	84.5588	100	100.00	0.0884	0.4932	1
MGP_PahariEiJ_G0015137	10	52429646	52435335	ENSGGOG00000014759	15	53607474	53614369	ortholog_one2one	84.7716	84.3434	100	76.76	0.0802	0.4104	1
MGP_PahariEiJ_G0029298	7	1488910	1494085	ENSGGOG00000010979	2A	80023847	80032264	ortholog_one2one	86.4198	26.7686	100	100.00	0.0768	0.4541	0
MGP_PahariEiJ_G0017214	13	85979852	85981746												
MGP_PahariEiJ_G0014764	10	17466334	17470359	ENSGGOG00000004202	19	11298514	11304750	ortholog_one2one	75.9036	52.5	75	100.00	0.1476	1.0688	1
MGP_PahariEiJ_G0013381	1	74500776	74501723	ENSGGOG00000024139	11	5064573	5065511	ortholog_one2many	82.8571	83.6538	100		0.0969	0.5248	1
MGP_PahariEiJ_G0028963	6	85824970	85856490	ENSGGOG00000017174	1	25348461	25391629	ortholog_one2many	48.3254	49.2683	25		0.4212	1.1327	0
MGP_PahariEiJ_G0028963	6	85824970	85856490	ENSGGOG00000039842	1	25442482	25493008	ortholog_one2many	34.2105	43.0723	25		0.5382	1.2223	0
MGP_PahariEiJ_G0026658	4	79961598	80118875	ENSGGOG00000012827	1	133787194	133950086	ortholog_one2one	95.7766	93.7333	100	93.54	0.0142	0.3986	1
MGP_PahariEiJ_G0020102	17	48269751	48304356	ENSGGOG00000009352	22	26196040	26197101	ortholog_one2one	75.5556	77.0538	100		0.1174	1.3919	1
MGP_PahariEiJ_G0026149	3	149763432	149775962	ENSGGOG00000027397	20	48769443	48782030	ortholog_one2one	86.3813	85.3846	100		0.0679	0.7655	1
MGP_PahariEiJ_G0027074	4	117821811	117836585	ENSGGOG00000001382	4	121328465	121352478	ortholog_one2one	71.7456	71.4286	100		0.1803	0.6127	1
MGP_PahariEiJ_G0026571	4	77328568	77456293	ENSGGOG00000014019	4	162465711	162643886	ortholog_one2one	94.4301	93.1034	25	90.08	0.0299	0.4946	1
MGP_PahariEiJ_G0029454	7	32773057	32928497	ENSGGOG00000013656	7	18130627	18984064	ortholog_one2many	93.1973	51.4071	75	31.99	0.0401	0.364	1
MGP_PahariEiJ_G0022342	2	104015919	104037567	ENSGGOG00000014905	2A	37455152	37493340	ortholog_one2one	84.3137	88.843	100		0.0625	0.5204	1
MGP_PahariEiJ_G0014660	10	10133326	10180500	ENSGGOG00000016276	11	94064343	94118714	ortholog_one2one	76.8868	76.5258	100	55.83	0.1469	0.6931	1
MGP_PahariEiJ_G0021808	2	22202498	22215245	ENSGGOG00000015522	7	154809391	154826771	ortholog_one2one	87.9552	87.9552	100		0.0613	1.0683	1
MGP_PahariEiJ_G0019386	16	27524053	27524690	ENSGGOG00000041168	CABD030155650.1	1179	1589	ortholog_one2one	91.1111	90.4412	0		0.0467	1.457	0
MGP_PahariEiJ_G0027774	5	102209257	102249243	ENSGGOG00000009672	2B	26761108	26824603	ortholog_one2one	87.4618	85.119	100	77.61	0.0727	0.5229	1
MGP_PahariEiJ_G0031211	9	50066739	50076100	ENSGGOG00000001413	12	28306958	28317926	ortholog_one2one	83.6207	85.8407	100	100.00	0.0792	0.423	1
MGP_PahariEiJ_G0023209	20	40889637	40901841	ENSGGOG00000013178	16	73234191	73248017	ortholog_one2one	80.9645	81.1705	100		0.1134	1.0003	1
MGP_PahariEiJ_G0023645	21	23642193	23697323	ENSGGOG00000013580	6	36586700	36669368	ortholog_one2one	56.7123	66.2047	100	23.71	0.2194	0.6714	1
MGP_PahariEiJ_G0025155	3	66140781	66143670	ENSGGOG00000026357	1	152538414	152550144	ortholog_many2many	83.9286	83.9286	0		0.0976	0.3913	0
MGP_PahariEiJ_G0025155	3	66140781	66143670	ENSGGOG00000043347	4	200846996	200847877	ortholog_many2many	59.375	76.4368	0		0.1435	0.3701	0
MGP_PahariEiJ_G0031478	X	3381562	3515032	ENSGGOG00000023793	X	38707328	38785828	ortholog_one2one	41.5698	39	100		0.5969	1.0415	0
MGP_PahariEiJ_G0024903	3	19989579	20026481	ENSGGOG00000011048	9	111211266	111251833	ortholog_one2one	86.0656	85.4651	75	100.00	0.073	0.7045	1
MGP_PahariEiJ_G0020658	18	13891094	13896571	ENSGGOG00000008606	6	44268944	44275177	ortholog_one2one	75.594	91.3838	100	79.73	0.0472	0.4709	1
MGP_PahariEiJ_G0028205	5	152337164	152373808	ENSGGOG00000009596	1	206681722	206727256	ortholog_one2one	85.0539	84.9231	75	100.00	0.0798	0.893	1
MGP_PahariEiJ_G0018925	15	32769723	32885911												
MGP_PahariEiJ_G0020276	17	64235788	64265382	ENSGGOG00000004133	12	36079620	36109989	ortholog_one2one	98.4791	98.1061	100	97.54	0.0075	0.5061	1
MGP_PahariEiJ_G0021025	19	3158395	3168728												
MGP_PahariEiJ_G0025148	3	64774599	64825263	ENSGGOG00000037471	2B	73629902	73714962	ortholog_one2one	100	49.7585	100		0	0	0
MGP_PahariEiJ_G0018321	14	68414969	68429174	ENSGGOG00000024672	5	40967570	40985914	ortholog_one2one	92.3469	92.8205	100	6.86	0.0327	0.882	1
MGP_PahariEiJ_G0023150	20	33303005	33317386	ENSGGOG00000008844	16	62705211	62720933	ortholog_one2one	73.3161	69.0244	100	55.31	0.1659	0.7013	1
MGP_PahariEiJ_G0025991	3	138390879	138400611	ENSGGOG00000027615	20	34207687	34223301	ortholog_one2one	96.4467	97.9381	100		0.0102	0.5199	1
MGP_PahariEiJ_G0028369	6	8933005	9071476	ENSGGOG00000008882	9	89121658	89252912	ortholog_one2one	92.7629	92.5778	50	92.61	0.034	0.423	1
MGP_PahariEiJ_G0029914	7	106697764	106701610	ENSGGOG00000024932	14	88958259	88959527	ortholog_one2one	75.9524	75.5924	100		0.1377	0.9497	1
MGP_PahariEiJ_G0027667	5	69819200	69832055	ENSGGOG00000015878	2B	133406111	133407049	ortholog_one2many	83.7662	82.6923	75	100.00	0.0801	0.9302	1
MGP_PahariEiJ_G0017293	13	96357712	96365550	ENSGGOG00000005750	4	657960	665030	ortholog_one2one	68.6047	63.2143	100		0.2031	1.0807	1
MGP_PahariEiJ_G0016523	12	50833888	50854017	ENSGGOG00000028300	3	101369958	101378703	ortholog_one2one	28.0702	61.1465	75	100.00	0.2936	0.6749	0
MGP_PahariEiJ_G0016441	12	33342444	33357549	ENSGGOG00000004357	3	121361350	121381769	ortholog_one2one	83.4239	83.4239	100	100.00	0.0953	0.5196	1
MGP_PahariEiJ_G0028431	6	17461129	17467360	ENSGGOG00000041082	9	97192256	97202849	ortholog_one2one	95.7627	95.7627	100		0.0227	0.4401	1
MGP_PahariEiJ_G0023882	22	7835731	7867275	ENSGGOG00000000157	8	48976572	49012966	ortholog_one2one	89.8925	89.5075	75	85.33	0.0576	0.476	1
MGP_PahariEiJ_G0013226	1	68377544	68405704	ENSGGOG00000013088	11	76849831	76945370	ortholog_one2one	74	64.5349	75	51.17	0.0501	0.2839	1
MGP_PahariEiJ_G0025128	3	60799609	60801774	ENSGGOG00000001348	2B	68602524	68604842	ortholog_one2one	81.7073	81.7073	50		0.093	0.9527	0
MGP_PahariEiJ_G0025392	3	76335498	76353215	ENSGGOG00000008583	11	47530039	47549412	ortholog_one2one	89.6629	88.0795	100	98.96	0.0616	0.5753	1
MGP_PahariEiJ_G0019310	16	24404814	24405764												
MGP_PahariEiJ_G0029057	6	91763552	91796118	ENSGGOG00000015044	1	17044059	17084632	ortholog_one2one	76.284	76.1689	100		0.1427	0.9923	1
MGP_PahariEiJ_G0013315	1	73435023	73436101												
MGP_PahariEiJ_G0017554	14	26996227	27009721	ENSGGOG00000016890	1	208152044	208165928	ortholog_one2one	88.8421	90.1709	100	99.73	0.0432	1.3058	1
MGP_PahariEiJ_G0015934	11	34889788	34908703	ENSGGOG00000005105	17	30213973	30255016	ortholog_one2one	77.037	77.3234	100		0.13	0.373	1
MGP_PahariEiJ_G0022325	2	102849251	102852962	ENSGGOG00000013202	2A	33195067	33195750	ortholog_one2many	55.6522	56.3877	0		0.3281	0.7378	0
MGP_PahariEiJ_G0030576	8	87655515	87681737	ENSGGOG00000004468	13	55089340	55119480	ortholog_one2one	75.2381	62.3028	100	100.00	0.1369	0.6842	1
MGP_PahariEiJ_G0014578	1	167545848	167582465	ENSGGOG00000034884	10	128682830	128712186	ortholog_one2one	52.5316	53.6638	100	28.74	0.3019	0.8474	1
MGP_PahariEiJ_G0025508	3	95214377	95215315												
MGP_PahariEiJ_G0019196	16	441315	455260	ENSGGOG00000016943	10	15216697	15230551	ortholog_one2one	92.0455	92.0455	100		0.0359	0.5749	1
MGP_PahariEiJ_G0018295	14	67726087	67733239												
MGP_PahariEiJ_G0012731	1	3005420	3024513												
MGP_PahariEiJ_G0028232	5	154463957	154493951	ENSGGOG00000010974	1	204122243	204170123	ortholog_one2one	94.837	94.837	75	50.43	0.0257	0.3793	1
MGP_PahariEiJ_G0016163	12	7214684	7251688	ENSGGOG00000009732	16	12046972	12109187	ortholog_one2one	84.3137	84.1401	100	100.00	0.0813	0.4637	1
MGP_PahariEiJ_G0026236	3	163052830	163055325	ENSGGOG00000040834	20	61959106	61959828	ortholog_one2one	84.3049	78.3333	100	71.88	0.0785	1.2689	1
MGP_PahariEiJ_G0025338	3	74169312	74170249												
MGP_PahariEiJ_G0031279	9	61630241	62015863	ENSGGOG00000011009	12	71456812	71851145	ortholog_one2one	92.3077	96.0938	100	75.08	0.0205	0.4141	1
MGP_PahariEiJ_G0026553	4	74548434	74685418	ENSGGOG00000003778	4	165932418	166106883	ortholog_one2one	72.7102	73.8687	100	19.61	0.1497	0.5538	1
MGP_PahariEiJ_G0016879	13	25766563	25777199	ENSGGOG00000002644	22	14678153	14689913	ortholog_one2one	82.9171	82.423	100	100.00	0.1007	0.5986	1
MGP_PahariEiJ_G0023599	21	21520348	21523240	ENSGGOG00000007135	5	156893612	156896777	ortholog_one2one	95.9128	95.9128	75	100.00	0.0176	0.665	1
MGP_PahariEiJ_G0028535	6	51134192	51482760	ENSGGOG00000013797	1	64690790	65099418	ortholog_one2one	96.5848	96.5848	100	65.31	0.0159	0.5084	1
MGP_PahariEiJ_G0023476	21	18731365	18748353	ENSGGOG00000001804	16	3037174	3077323	ortholog_one2one	67.916	63.2682	75	22.90	0.1838	1.4261	1
MGP_PahariEiJ_G0028567	6	57394837	57422295	ENSGGOG00000010859	1	55461898	55501298	ortholog_one2one	96.5116	96.139	100	92.06	0.0157	0.6552	1
MGP_PahariEiJ_G0017425	14	18604804	18609798	ENSGGOG00000012023	5	163732596	163735821	ortholog_one2one	67.1429	38.843	75		0.1894	1.3766	0
MGP_PahariEiJ_G0026391	4	31815807	31980277	ENSGGOG00000000590	4	134890718	135291472	ortholog_one2one	84.4345	84.4345	100	9.54	0.0917	0.4738	1
MGP_PahariEiJ_G0023586	21	20909979	20935710	ENSGGOG00000007870	16	567492	577902	ortholog_one2one	84.6855	86.3383	100		0.0673	1.1288	1
MGP_PahariEiJ_G0021119	19	14387767	14405440	ENSGGOG00000011126	19	45281056	45284797	ortholog_one2one	68.1319	63.2653	50	24.20	0.2073	1.0672	0
MGP_PahariEiJ_G0026497	4	59680194	59715902	ENSGGOG00000011629	3	161233450	161268240	ortholog_one2one	52.3132	56.3218	100	100.00	0.2989	0.8172	1
MGP_PahariEiJ_G0023390	21	9022612	9023638	ENSGGOG00000007378	6	170107985	170108944	ortholog_one2one	62.6959	62.6959	50		0.2621	1.2531	0
MGP_PahariEiJ_G0030152	8	29580187	30633176	ENSGGOG00000011517	10	96133433	97262008	ortholog_one2one	93.5664	92.9167	100	50.35	0.0315	0.2839	1
MGP_PahariEiJ_G0016881	13	25816718	25852431	ENSGGOG00000003941	22	14715063	14761481	ortholog_one2one	83.5556	97.9167	100		0.0051	0.2656	1
MGP_PahariEiJ_G0030656	9	3381987	3407619	ENSGGOG00000005428	6	116213480	116248157	ortholog_one2one	99.5902	99.5902	100	100.00	0.0018	0.4834	1
MGP_PahariEiJ_G0016444	12	33443628	33470248	ENSGGOG00000027712	3	121238609	121274007	ortholog_one2one	41.5033	44.2509	100		0.4675	0.6459	0
MGP_PahariEiJ_G0018168	14	64275239	64286904	ENSGGOG00000002264	5	35456767	35468363	ortholog_one2one	90.7317	88.5714	75	100.00	0.04	0.4815	1
MGP_PahariEiJ_G0027400	5	37622598	37638176	ENSGGOG00000016296	2B	93584013	93595532	ortholog_one2one	99.005	88.2483	100	18.62	0.0048	0.3086	1
MGP_PahariEiJ_G0023846	22	756820	778002	ENSGGOG00000002829	8	41042442	41058912	ortholog_one2one	93.8548	93.8548	100	83.43	0.037	0.2928	1
MGP_PahariEiJ_G0027372	5	32829274	32861625	ENSGGOG00000001328	2B	82378280	82387690	ortholog_one2many	73.1922	64.5412	50		0.1716	0.6613	0
MGP_PahariEiJ_G0014342	1	140458626	140529366	ENSGGOG00000034964	9	45313337	45380312	ortholog_one2one	49.6259	59.5808	75	75.64	0.2768	0.4621	0
