Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSRNOG00000002468	13	77485113	77678437	ENSPTRG00000001709	1	153808171	154014312	ortholog_one2one	94.0353	94.0353	100	65.00	0.0305	0.5408	1
ENSRNOG00000015516	1	242819390	242861767												
ENSRNOG00000051408	X	77020402	77061667	ENSPTRG00000022048	X	77330968	77422773	ortholog_one2one	89.9457	90.1907	100	100.00	0.0559	0.3787	1
ENSRNOG00000051307	10	89251370	89259313	ENSPTRG00000050589	KV421272.1	38316	74958	ortholog_many2many	80.4718	78.6172	75	96.85	0.1145	0.6583	1
ENSRNOG00000051307	10	89251370	89259313	ENSPTRG00000043546	KV421272.1	41725	47014	ortholog_many2many	75.4915	76.0898	50	97.26	0.1359	0.6723	1
ENSRNOG00000051307	10	89251370	89259313	ENSPTRG00000040407	17	14691428	14698528	ortholog_many2many	78.637	79.6813	75	100.00	0.112	0.6373	1
ENSRNOG00000051307	10	89251370	89259313	ENSPTRG00000030952	17	14707619	14714970	ortholog_many2many	82.3067	82.3067	75	100.00	0.101	0.6059	1
ENSRNOG00000043095	2	186872520	186886592	ENSPTRG00000049741	1	135248418	135265866	ortholog_one2one	86.5497	86.7188	75	7.12	0.0715	0.4059	1
ENSRNOG00000007578	10	70118250	70119716	ENSPTRG00000009007	17	22266712	22267878	ortholog_one2one	84.3243	80.4124	100	100.00	0.1018	0.8138	1
ENSRNOG00000033685	7	12638322	12640232	ENSPTRG00000023440	19	799094	803123	ortholog_one2one	69.3727	70.412	100	0.00	0.1796	50.8921	1
ENSRNOG00000002936	13	50537133	50550015	ENSPTRG00000001885	1	183090989	183107713	ortholog_one2one	86.4662	87.1212	50	50.00	0.0494	1.6795	0
ENSRNOG00000021103	1	221792221	221908049	ENSPTRG00000003843	11	64639697	64755712	ortholog_one2one	97.3761	97.5467	100	99.49	0.0108	0.4511	1
ENSRNOG00000012562	7	12764993	12771310	ENSPTRG00000010175	19	954555	963695	ortholog_one2one	77.6447	74.5925	50	0.00	0.1233	1.5421	0
ENSRNOG00000012294	X	65563122	65658516	ENSPTRG00000046447	X	65193424	65293867	ortholog_one2one	85.134	81.2706	100	61.46	0.0826	0.4685	1
ENSRNOG00000040052	20	2076267	2081885												
ENSRNOG00000011989	19	46525919	46693838	ENSPTRG00000008374	16	68844852	69036670	ortholog_one2one	92.0635	82.2695	100	98.24	0.0606	0.6196	1
ENSRNOG00000000435	20	4381455	4401610	ENSPTRG00000018008	6	32357978	32373531	ortholog_one2one	93.7086	91.8831	75	100.00	0.0289	0.513	1
ENSRNOG00000046629	5	77266842	77294765	ENSPTRG00000021269	9	90988665	91003901	ortholog_one2many	70.8405	64.031	100	100.00	0.1915	0.8655	1
ENSRNOG00000016149	7	144577465	144582622	ENSPTRG00000005028	12	35787031	35792172	ortholog_one2one	96.7836	96.7836	100	100.00	0.014	0.196	1
ENSRNOG00000018602	5	168141372	169017295	ENSPTRG00000000096	1	6066668	7049258	ortholog_one2one	91.0503	87.5672	50	83.95	0.0425	0.608	1
ENSRNOG00000048487	12	22434814	22451263	ENSPTRG00000019509	7	103893657	103907878	ortholog_one2one	83.4973	83.5886	100	74.49	0.1159	1.0627	1
ENSRNOG00000017864	2	30250633	30340208	ENSPTRG00000016961	5	44323818	44430109	ortholog_one2one	54.2639	51.4101	75	98.24	0.3389	0.65	1
ENSRNOG00000017102	19	41427504	41433346												
ENSRNOG00000003841	13	110920737	111232269	ENSPTRG00000001946	1	189570027	190040782	ortholog_one2one	97.7131	95.0455	100	100.00	0.0121	0.7336	1
ENSRNOG00000000990	12	11240761	11251004	ENSPTRG00000041711	7	102325388	102338248	ortholog_one2many	96.6851	96.6851	100	100.00	0.0171	0.5554	1
ENSRNOG00000000990	12	11240761	11251004	ENSPTRG00000019450	12	122410479	122411023	ortholog_one2many	86.7403	91.2791	0		0.0425	0.5841	0
ENSRNOG00000000990	12	11240761	11251004	ENSPTRG00000046359	5	30198844	30199390	ortholog_one2many	75.1381	86.6242	0		0.0632	0.7696	0
ENSRNOG00000045663	16	69959803	69965224	ENSPTRG00000044970	KV421455.1	1117621	1128568	ortholog_many2many	92.2078	91.0256	25		0.0414	0.6128	0
ENSRNOG00000045663	16	69959803	69965224	ENSPTRG00000022376	X	151418612	151425194	ortholog_many2many	92.2078	91.0256	25	32.50	0.0414	0.6128	0
ENSRNOG00000049115	8	133197032	133215614	ENSPTRG00000014848	3	47380560	47381618	ortholog_one2one	82.7684	83.2386	50		0.1029	0.4676	0
ENSRNOG00000008449	7	9699961	9711928	ENSPTRG00000045657	12	34711418	34712413	ortholog_one2one	87.5758	87.3112	50		0.0636	0.5174	0
ENSRNOG00000014740	10	88245532	88248484	ENSPTRG00000009176	17	15890581	15896167	ortholog_one2one	68.2692	70.297	75	0.00	0.1981	0.639	1
ENSRNOG00000039398	20	4178686	4235950	ENSPTRG00000018014	6	32502432	32598867	ortholog_one2one	21.7617	16.0305	50	69.10	1.2871	2.5752	0
ENSRNOG00000020532	1	216293087	216630339	ENSPTRG00000045076	11	2457155	2868273	ortholog_one2one	89.0882	88.1657	100	49.69	0.0575	0.9318	1
ENSRNOG00000001235	12	15890170	15971212	ENSPTRG00000018870	7	1858306	1972560	ortholog_one2one	96.5699	96.063	25	0.00	0.0191	1.1631	0
ENSRNOG00000011893	2	185440291	185444897	ENSPTRG00000046168	4	154919194	154924266	ortholog_one2many	99.2424	99.2424	50	2.56	0.0034	0.7049	0
ENSRNOG00000003972	6	115170865	115306871	ENSPTRG00000006595	14	65604935	65787787	ortholog_one2one	86.7801	86.7801	100	60.10	0.0723	0.5776	1
ENSRNOG00000047194	7	1122567	1188209	ENSPTRG00000015129	3	96463228	96543168	ortholog_one2one	81.4988	81.3084	50	58.42	0.116	0.4952	0
ENSRNOG00000046366	X	51286737	53519259	ENSPTRG00000044033	X	31321891	33556821	ortholog_one2many	91.9228	91.7232	25	31.95	0.0413	0.3151	0
ENSRNOG00000046366	X	51286737	53519259	ENSPTRG00000043275	KV421378.1	119868	272338	ortholog_one2many	16.3448	93.4681	0	53.59	0.0302	0.3374	0
ENSRNOG00000037375	7	116501673	116504853	ENSPTRG00000045440	8	145821139	145822749	ortholog_one2many	27.027	21.7391	25		0.8486	65.565	0
ENSRNOG00000010598	14	75852060	75882693	ENSPTRG00000015919	4	11578200	11579123	ortholog_one2one	86.2179	87.6221	50	60.00	0.0657	1.0169	0
ENSRNOG00000003707	X	71299662	71313542	ENSPTRG00000022009	X	70668642	70684214	ortholog_one2one	94.8905	94.9598	100	100.00	0.0271	0.2907	1
ENSRNOG00000003792	X	10963809	11082565	ENSPTRG00000021805	X	40764364	40850701	ortholog_one2one	96.6415	96.9739	50	100.00	0.0147	0.3516	1
ENSRNOG00000027756	11	61432064	61499557	ENSPTRG00000030159	3	116771428	116813917	ortholog_one2one	82.4932	81.8304	100	32.01	0.0967	0.4256	1
ENSRNOG00000029408	X	46977655	47078128	ENSPTRG00000021781	X	36068781	36071417	ortholog_one2one	44.1667	44.6629	50	0.00	0.3099	0.9949	0
ENSRNOG00000012448	16	68875709	68913628	ENSPTRG00000020209	8	42424293	42462601	ortholog_one2one	85.1293	86.2445	25	0.00	0.0748	0.9052	0
ENSRNOG00000036711	1	198572999	198577226	ENSPTRG00000031232	16	28641865	28643121	ortholog_many2many	46.9388	46	50	0.00	0.5399	0.7935	0
ENSRNOG00000036711	1	198572999	198577226	ENSPTRG00000043665	AACZ04050599.1	123161	124417	ortholog_many2many	46.9388	44.0191	50		0.5436	0.7924	0
ENSRNOG00000054468	8	62317265	62322883	ENSPTRG00000039754	15	55904748	55912065	ortholog_one2one	83.7563	83.3333	100	100.00	0.0853	0.4408	1
ENSRNOG00000007581	7	30216104	30274984	ENSPTRG00000005344	12	103146003	103213907	ortholog_one2one	91.6667	91.511	75	98.08	0.0409	0.401	1
ENSRNOG00000013877	1	128606770	128687893	ENSPTRG00000007494	15	80172564	80281653	ortholog_one2one	68	72.2595	100	93.43	0.1887	0.5127	1
ENSRNOG00000057125	20	3552929	3575780	ENSPTRG00000017942	6	31090430	31107208	ortholog_one2one	93.1868	92.1739	100	100.00	0.0338	0.6984	1
ENSRNOG00000025087	7	143399808	143408277	ENSPTRG00000004985	12	37196427	37207416	ortholog_one2one	82.0976	84.0741	100	0.00	0.0829	0.7194	1
ENSRNOG00000045553	17	76079720	76137697	ENSPTRG00000002289	10	12099223	12149194	ortholog_one2one	51.8047	56.092	100	1.30	0.2983	1.2648	1
ENSRNOG00000015419	10	56428344	56429833	ENSPTRG00000008685	17	7682194	7683540	ortholog_one2one	69.2308	69.9029	100	100.00	0.1986	0.6728	1
ENSRNOG00000023473	16	64766903	64784433	ENSPTRG00000020151	8	33179832	33199284	ortholog_one2one	81.6794	69.0323	100	0.00	0.1418	0.789	1
ENSRNOG00000009563	7	143412858	143420027	ENSPTRG00000004987	12	37162747	37170589	ortholog_one2one	71.7836	76.124	100	64.64	0.139	0.7246	1
ENSRNOG00000014427	8	59609693	59629133	ENSPTRG00000007348	15	59631361	59648920	ortholog_one2one	81.2121	80.7229	50	100.00	0.0954	0.8678	1
ENSRNOG00000007051	5	104941066	104942662	ENSPTRG00000020798	9	19500253	19505564	ortholog_one2one	100	91.7889	75		0	0	1
ENSRNOG00000014441	10	88149345	88152064	ENSPTRG00000042666	17	40811200	40813916	ortholog_many2many	68.0346	71.5909	25		0.1604	0.834	0
ENSRNOG00000014441	10	88149345	88152064	ENSPTRG00000009171	17	16014171	16020634	ortholog_many2many	80.7775	77.1134	50	0.00	0.1194	0.8931	0
ENSRNOG00000011202	3	176527516	176548208	ENSPTRG00000013735	20	65493093	65508086	ortholog_one2one	72.5397	71.4062	100	50.00	0.1875	1.477	1
ENSRNOG00000053703	7	143290822	143291195												
ENSRNOG00000002680	13	70658707	70783515	ENSPTRG00000001761	1	161613793	161736045	ortholog_one2one	92.5949	92.4798	100	69.40	0.0381	0.6365	1
ENSRNOG00000043203	7	143219012	143228060	ENSPTRG00000043894	12	37402680	37413140	ortholog_one2one	84.6863	83.3031	50	98.72	0.0807	0.7615	1
ENSRNOG00000047261	18	14756684	14964991	ENSPTRG00000009965	18	32118915	32283905	ortholog_one2many	80.8511	81.3456	50	83.90	0.0825	0.7952	1
ENSRNOG00000033316	X	71155601	71162158	ENSPTRG00000022004	X	70526078	70533543	ortholog_one2one	87.9208	87.9208	100	0.00	0.0662	0.3209	1
ENSRNOG00000048197	5	104771392	104920906	ENSPTRG00000020796	9	19373615	19489053	ortholog_one2many	65.3361	65.6118	100	70.65	0.2392	0.5656	1
ENSRNOG00000009134	5	164950917	164956255	ENSPTRG00000000149	1	11149432	11156450	ortholog_one2one	54.7009	60.6635	100	0.00	0.2426	74.5125	1
ENSRNOG00000017235	19	37481782	37525762	ENSPTRG00000008231	16	58315609	58358509	ortholog_one2one	99.7151	89.2857	100	100.00	0.0013	0.6561	1
ENSRNOG00000012664	5	60572577	60588240	ENSPTRG00000020944	9	38373999	38394311	ortholog_one2one	72.3502	65.8281	100	88.04	0.1646	0.6582	1
ENSRNOG00000029340	20	2813332	2858205												
ENSRNOG00000048841	20	2813504	2824748												
ENSRNOG00000010783	16	64729221	64737807	ENSPTRG00000020149	8	33116957	33133446	ortholog_one2one	87.7133	85.3821	100	98.65	0.0683	0.4793	1
ENSRNOG00000010906	10	70739800	70744315	ENSPTRG00000046869	17	21300253	21317816	ortholog_one2one	79.3478	80.2198	50	6.58	0.1002	0.3602	0
ENSRNOG00000005371	6	29178858	29483460	ENSPTRG00000011701	2A	24027006	24172438	ortholog_one2one	97.9429	97.9429	50	100.00	0.0092	0.4848	1
ENSRNOG00000033403	7	143196068	143206265	ENSPTRG00000004976	12	37429047	37441318	ortholog_one2one	85.6589	86.1598	75	100.00	0.0662	0.9432	1
ENSRNOG00000029126	17	39095459	39104519												
ENSRNOG00000032708	20	4039413	4049711	ENSPTRG00000018018	6	32990089	32996898	ortholog_one2one	73.384	73.9464	75		0.1255	0.6938	1
ENSRNOG00000039744	20	4673658	4935887												
ENSRNOG00000060137	X	22415997	22440643	ENSPTRG00000028275	X	52692432	52693553	ortholog_one2one	98.2906	30.8311	50	0.00	0.0085	0.27	0
ENSRNOG00000000838	20	4852496	4854677	ENSPTRG00000017964	6	31718744	31732360	ortholog_one2one	74.2574	73.1707	100	100.00	0.155	0.5795	1
ENSRNOG00000027238	7	115942743	115946425	ENSPTRG00000048020	8	145376692	145390982	ortholog_one2one	73.07	73.2014	50	76.46	0.1597	1.0474	1
ENSRNOG00000000867	20	4993560	5008262	ENSPTRG00000017985	6	31936173	31954567	ortholog_one2one	93.6709	93.6709	75	85.20	0.0321	0.6015	1
ENSRNOG00000029478	7	14441476	14515212	ENSPTRG00000010625	19	16498087	16525093	ortholog_one2one	82.9091	85.8757	100	0.00	0.0758	1.0455	1
ENSRNOG00000026497	13	79886832	79889304	ENSPTRG00000043490	11	33175153	33176050	ortholog_one2many	78.7879	83.274	0		0.0894	0.5955	0
ENSRNOG00000026497	13	79886832	79889304	ENSPTRG00000001685	1	150807813	150808706	ortholog_one2many	93.9394	93.9394	75	56.37	0.0326	0.5917	1
ENSRNOG00000047940	10	70660691	70681672	ENSPTRG00000009025	17	21394024	21423554	ortholog_one2many	83.0476	83.8462	100	100.00	0.086	0.6298	1
ENSRNOG00000061216	20	3422461	3426371	ENSPTRG00000017675	6	30912201	30919396	ortholog_one2many	100	100	100		0	0	1
ENSRNOG00000061216	20	3422461	3426371	ENSPTRG00000044623	8	29902556	29903879	ortholog_one2many	91.6667	94.213	0		0.0239	0.7183	0
ENSRNOG00000011300	18	3705916	3940838	ENSPTRG00000009922	18	20766090	21033249	ortholog_one2one	78.463	49.625	100	96.92	0.1219	0.6493	0
ENSRNOG00000005624	X	63158976	63204530	ENSPTRG00000021747	X	24327183	24403470	ortholog_one2one	95.6195	90.8442	75	33.76	0.0193	0.3709	1
ENSRNOG00000002791	13	26605426	26769374	ENSPTRG00000042753	18	60603296	60797457	ortholog_one2one	89.8305	88.7029	100	100.00	0.0522	0.456	1
ENSRNOG00000051115	8	40383918	40384966												
ENSRNOG00000014909	5	156613741	156626529	ENSPTRG00000000295	1	19739282	19751656	ortholog_one2one	86.7133	87.9433	100	50.00	0.065	0.7813	1
ENSRNOG00000027091	9	64852289	64916652	ENSPTRG00000012787	2B	91088732	91109946	ortholog_one2one	83.2134	81.4554	75	100.00	0.0966	0.4563	1
ENSRNOG00000025140	7	109037845	109205354	ENSPTRG00000020607	8	136944623	137186102	ortholog_one2one	88.5057	86.7257	50	100.00	0.0636	0.6207	1
ENSRNOG00000000878	20	4593389	4609631	ENSPTRG00000017991	6	32042788	32064138	ortholog_one2one	81.1881	80.8451	75	100.00	0.1141	0.8046	1
ENSRNOG00000048914	3	14003340	14022672	ENSPTRG00000021307	9	98961163	98987861	ortholog_one2one	85.5746	84.1346	100	100.00	0.0756	0.648	1
ENSRNOG00000030508	3	144316595	144321602	ENSPTRG00000046564	20	23782857	23787262	ortholog_one2many	39.7163	38.3562	50		0.5485	2.5051	0
ENSRNOG00000014598	16	85315275	85330092	ENSPTRG00000044332	13	94009864	94010877	ortholog_one2one	95.549	95.549	75		0.0217	0.7284	1
ENSRNOG00000005343	6	99164357	99214251	ENSPTRG00000006432	14	48438596	48634895	ortholog_one2one	83.0688	88.8679	75	100.00	0.0631	0.5914	1
ENSRNOG00000011907	10	87391623	87407634	ENSPTRG00000009137	17	16661085	16676038	ortholog_one2one	78.436	77.8824	100	86.40	0.1209	0.7148	1
ENSRNOG00000032307	13	1942499	1946508	ENSPTRG00000029284	18	65066578	65070246	ortholog_one2one	88.0795	87.0704	0	0.00	0.0624	0.4864	0
ENSRNOG00000036871	7	143107901	143112960												
ENSRNOG00000045721	17	35396286	35518522	ENSPTRG00000017657	6	327784	488175	ortholog_one2many	93.918	71.8615	0	50.00	0.0321	0.5969	0
ENSRNOG00000012513	X	62836131	62903554	ENSPTRG00000021750	X	24651066	24726588	ortholog_one2one	95.1807	94.7242	75	78.23	0.0314	0.5301	1
ENSRNOG00000014339	16	29674793	29741465	ENSPTRG00000016580	4	172149137	172246121	ortholog_one2one	87.963	87.963	75	99.81	0.0611	0.5686	1
ENSRNOG00000011628	10	87256434	87261717	ENSPTRG00000009130	17	16816470	16822184	ortholog_one2one	90.6459	88.671	100	100.00	0.0505	0.8053	1
ENSRNOG00000022247	16	21036646	21038844	ENSPTRG00000010733	19	20302617	20304844	ortholog_one2one	52.8302	50.2994	100	100.00	0.286	1.3873	1
ENSRNOG00000012358	X	62727755	62818522	ENSPTRG00000021752	X	24748181	24863372	ortholog_one2one	98.374	98.374	75	100.00	0.0088	0.3717	1
ENSRNOG00000051056	6	26387877	26389518	ENSPTRG00000011772	2A	28067736	28071157	ortholog_one2one	93.6508	25.2137	100	100.00	0.0349	0.6292	0
ENSRNOG00000024280	1	41034308	41126043	ENSPTRG00000018715	6	155610890	155744067	ortholog_one2one	70.195	70.4895	100	75.22	0.1806	0.6408	1
ENSRNOG00000028089	13	70157522	70165568	ENSPTRG00000047181	1	162272642	162273745	ortholog_one2one	57.9897	61.3079	100	100.00	0.2646	0.5102	1
ENSRNOG00000030630	20	4576057	4592980	ENSPTRG00000017992	6	32064859	32082775	ortholog_one2one	95.7245	95.4223	100	100.00	0.0185	0.7691	1
ENSRNOG00000010889	2	184231260	184309664	ENSPTRG00000016514	4	156140113	156230404	ortholog_one2one	95.2314	96.0396	0	55.08	0.0165	0.3703	0
ENSRNOG00000000786	20	2515520	2517498												
ENSRNOG00000009709	10	70484134	70506963	ENSPTRG00000039969	17	21629528	21644040	ortholog_one2many	50.3609	68.8596	50	64.44	0.1934	0.5158	0
ENSRNOG00000000816	20	3372413	3397039	ENSPTRG00000017936	6	30867792	30878728	ortholog_one2one	75.3769	73.4095	100	100.00	0.1617	0.4707	1
ENSRNOG00000037552	2	187659106	187668708												
ENSRNOG00000013844	2	4942775	5545144	ENSPTRG00000017074	5	21444559	21899726	ortholog_one2one	85.4054	72.9792	75	44.66	0.0849	0.7517	1
ENSRNOG00000062285	2	5437067	5438301												
ENSRNOG00000050443	20	1889652	1890590	ENSPTRG00000049294	6	29802028	29802962	ortholog_many2many	74.0385	76.2376	75		0.151	0.5539	1
ENSRNOG00000050443	20	1889652	1890590	ENSPTRG00000051925	6	29816017	29816955	ortholog_many2many	85.8974	85.8974	25		0.0838	0.6271	0
ENSRNOG00000048874	6	26355296	26385761	ENSPTRG00000011773	2A	28072451	28101794	ortholog_one2one	87.8788	88.16	100	100.00	0.0713	0.4928	1
ENSRNOG00000020178	16	20863141	20873521	ENSPTRG00000010723	19	19997719	20017496	ortholog_one2one	91.2338	84.8943	100	100.00	0.0419	1.0411	1
ENSRNOG00000043105	5	48047913	48050187	ENSPTRG00000051683	16	17136264	17139969	ortholog_one2many	76.1364	74.4444	0		0.1783	0.5465	0
ENSRNOG00000043105	5	48047913	48050187	ENSPTRG00000018422	6	92823805	92842420	ortholog_one2many	65.9091	59.1837	100		0.2071	1.1135	1
ENSRNOG00000043105	5	48047913	48050187	ENSPTRG00000031280	19	37896580	37896843	ortholog_one2many	85.2273	86.2069	0	0.00	0.0683	0.6669	0
ENSRNOG00000000925	12	30514112	30526557	ENSPTRG00000052383	KV420928.1	407029	448092	ortholog_one2many	93.7778	93.7778	100	70.97	0.0318	0.6887	1
ENSRNOG00000000925	12	30514112	30526557	ENSPTRG00000052525	7	55181751	55206580	ortholog_one2many	72	77.1429	0	29.42	0.1518	0.9552	0
ENSRNOG00000000925	12	30514112	30526557	ENSPTRG00000019205	7	55452280	55493333	ortholog_one2many	93.7778	93.7778	100	68.71	0.0318	0.6887	1
ENSRNOG00000019700	16	81784348	81797815	ENSPTRG00000006051	13	99128642	99143386	ortholog_one2many	61.0837	58.7678	100	78.75	0.2452	1.2258	1
ENSRNOG00000019700	16	81784348	81797815	ENSPTRG00000046605	KV421193.1	87935	102763	ortholog_one2many	62.3153	63.25	100	94.99	0.2347	1.1214	1
ENSRNOG00000000923	12	30491416	30501860	ENSPTRG00000045231	5	14933527	14936197	ortholog_one2many	78.9077	80.5769	0		0.091	0.5694	0
ENSRNOG00000000923	12	30491416	30501860	ENSPTRG00000052536	7	66315260	66331320	ortholog_one2many	68.3616	71.7391	0		0.1314	0.6876	0
ENSRNOG00000000923	12	30491416	30501860	ENSPTRG00000019206	7	55489976	55505704	ortholog_one2many	96.7985	91.1348	100	75.49	0.0155	0.5025	1
ENSRNOG00000000923	12	30491416	30501860	ENSPTRG00000042789	KV420928.1	444736	460464	ortholog_one2many	96.7985	91.1348	100		0.0155	0.5025	1
ENSRNOG00000018766	1	170574349	170579616	ENSPTRG00000003297	11	6400265	6408062	ortholog_one2one	74.8359	75	100	100.00	0.1561	0.4895	1
ENSRNOG00000057702	2	187162017	187181395	ENSPTRG00000001477	1	134967486	134986506	ortholog_one2one	88.8462	89.0517	100	100.00	0.0573	0.6699	1
ENSRNOG00000023387	1	31264755	31273159	ENSPTRG00000016706	5	1883806	1898947	ortholog_one2many	70.6897	47.9532	25	0.00	0.2257	0.9453	0
ENSRNOG00000038200	18	86071662	86247486	ENSPTRG00000010103	18	67620194	67821039	ortholog_one2one	80.2333	58.6099	25	93.04	0.1173	0.4932	1
ENSRNOG00000061146	2	235250453	235257731	ENSPTRG00000016364	4	112791400	112800278	ortholog_one2many	92.9204	96.7742	100	80.43	0.0145	0.3027	1
ENSRNOG00000061146	2	235250453	235257731	ENSPTRG00000049340	4	188874044	188874723	ortholog_one2many	68.5841	79.0816	0	35.49	0.0823	0.5204	0
ENSRNOG00000002890	13	78979321	78991997	ENSPTRG00000001695	1	152011741	152062833	ortholog_one2one	79.7546	48.8722	75	60.63	0.1318	0.463	0
ENSRNOG00000007851	6	93423002	93444240	ENSPTRG00000006390	14	42495446	42522810	ortholog_one2one	98.8235	98.8235	75	100.00	0.0054	0.3235	1
ENSRNOG00000007607	7	142905758	142920216	ENSPTRG00000004966	12	37782118	37804041	ortholog_one2one	91.4573	83.7423	100	26.53	0.0409	0.6537	1
ENSRNOG00000019883	1	85162452	85201757	ENSPTRG00000006915	19	41133850	41191130	ortholog_one2one	93.086	93.086	75	31.11	0.0365	0.8195	1
ENSRNOG00000062030	16	20845576	20860789	ENSPTRG00000039869	19	19974984	19995092	ortholog_one2one	55.1429	80.7531	100	100.00	0.0973	2.0914	1
ENSRNOG00000020142	16	20845576	20860767	ENSPTRG00000050095	19	19965607	19993396	ortholog_one2one	70.028	67.2043	100	6.14	0.2157	1.2776	1
ENSRNOG00000053562	X	62363757	62376143	ENSPTRG00000045701	X	25193470	25204542	ortholog_one2one	89.9115	90.8766	50	57.74	0.0337	0.6856	0
ENSRNOG00000003041	10	61772449	62007030	ENSPTRG00000008544	17	2099849	2347998	ortholog_one2one	91.89	91.8252	100	86.02	0.0424	0.4067	1
ENSRNOG00000007092	2	182027115	182038178	ENSPTRG00000016534	4	158447509	158455619	ortholog_one2one	81.0021	79.0224	100	98.13	0.1144	0.8149	1
ENSRNOG00000002800	X	70563570	70572295	ENSPTRG00000021998	X	69812642	69823356	ortholog_one2one	84.0149	76.6102	100	11.82	0.0922	0.3763	1
ENSRNOG00000057039	13	82125482	82129989												
ENSRNOG00000019407	5	136533792	136541795	ENSPTRG00000023040	1	43731200	43738494	ortholog_one2one	98.2906	98.5011	100	99.41	0.0088	0.623	1
ENSRNOG00000001680	11	43006757	43022565	ENSPTRG00000015142	3	100568151	100598803	ortholog_one2one	72.7862	72.4731	100	100.00	0.1924	0.6082	1
ENSRNOG00000005807	13	51958834	51972777	ENSPTRG00000001848	1	181011070	181024954	ortholog_one2one	91.6435	70.7527	100	0.00	0.0438	0.4725	1
ENSRNOG00000060550	10	47795524	47857326	ENSPTRG00000008865	17	37144945	37242092	ortholog_one2one	88.5938	88.4555	100	100.00	0.0591	0.4842	1
ENSRNOG00000050182	8	19167237	19168178	ENSPTRG00000044391	19	9627145	9628080	ortholog_one2many	62.9393	63.3441	75		0.2573	1.3945	1
ENSRNOG00000009835	2	228544418	228546599												
ENSRNOG00000002202	14	16491573	16493876	ENSPTRG00000016191	4	53608056	53610437	ortholog_one2one	61.0169	59.0164	100		0.2846	0.715	1
ENSRNOG00000045793	8	42265295	42266236												
ENSRNOG00000006706	3	78789771	78790691	ENSPTRG00000003595	11	49728820	49729749	ortholog_one2one	82.0261	81.2298	50	0.00	0.1095	0.4055	0
ENSRNOG00000031266	8	40078269	40113514	ENSPTRG00000004425	11	125151557	125189650	ortholog_one2one	75.2768	78.0115	100	100.00	0.13	0.5068	1
ENSRNOG00000003585	X	14019961	14109568	ENSPTRG00000021795	X	38095958	38220329	ortholog_one2one	85.5246	85.6383	75	100.00	0.0767	0.4774	1
ENSRNOG00000005666	5	64614755	64615714	ENSPTRG00000021208	9	82331848	82332807	ortholog_one2many	80.5643	80.5643	25	50.00	0.1197	0.4408	0
ENSRNOG00000031514	3	103556674	103557624												
ENSRNOG00000003463	10	46570996	46593009	ENSPTRG00000052349	17	39793913	39820439	ortholog_one2one	81.1287	78.1648	100		0.1048	0.6532	1
ENSRNOG00000050794	10	39390581	39405311	ENSPTRG00000017214	5	132205300	132221120	ortholog_one2one	90.303	90.303	100	100.00	0.0513	0.8247	1
ENSRNOG00000003969	10	97962693	98018014	ENSPTRG00000009580	17	67962088	68025833	ortholog_one2one	85.5823	85.5823	100	92.33	0.0769	0.5521	1
ENSRNOG00000004327	14	91905919	91996774	ENSPTRG00000019189	7	49892088	49997073	ortholog_one2one	87.5	85.8896	100	79.95	0.0711	0.6356	1
ENSRNOG00000029128	7	123616596	123621102	ENSPTRG00000051591	22	28840427	28845556	ortholog_many2many	62.8968	64.0404	50		0.2144	1.0065	0
ENSRNOG00000029128	7	123616596	123621102	ENSPTRG00000042031	22	28813248	28817407	ortholog_many2many	65.2778	67.418	50	0.00	0.1686	0.8718	0
ENSRNOG00000048456	7	118507224	118509256	ENSPTRG00000020716	8	147648003	147650623	ortholog_one2many	100	100	0		0	0	0
ENSRNOG00000043120	1	262023406	262047332	ENSPTRG00000002826	10	99808712	100654304	ortholog_one2one	86.8421	22.2973	50	100.00	0.0901	0.6713	0
ENSRNOG00000050123	3	151483249	151486693	ENSPTRG00000013439	20	36877528	36882639	ortholog_one2one	92.3232	91.2176	100	100.00	0.0363	0.35	1
ENSRNOG00000011980	2	264910594	265300868	ENSPTRG00000000848	1	69607537	70179137	ortholog_one2one	95.3846	92.4773	100	83.26	0.0229	0.4124	1
ENSRNOG00000022462	15	57709043	57717615												
ENSRNOG00000009861	17	89162673	89163113	ENSPTRG00000044532	6	114154936	114155151	ortholog_one2one	26.5306	67.2414	0		0.234	0.3901	0
ENSRNOG00000012734	2	122476173	122646445	ENSPTRG00000047929	6	103889464	103889725	ortholog_one2many	27.4725	92.5926	0		0.0324	0.2323	0
ENSRNOG00000012734	2	122476173	122646445	ENSPTRG00000015661	3	186894855	186936152	ortholog_one2many	93.4066	98.4556	50	12.89	0.0066	0.1981	0
ENSRNOG00000019128	9	103117506	103207190	ENSPTRG00000042921	5	100115345	100212721	ortholog_one2one	77.3128	97.7716	75	99.70	0.012	0.4403	1
ENSRNOG00000005302	14	77067503	77192702	ENSPTRG00000015915	4	9989717	10219206	ortholog_one2one	81.2844	78.1305	75	50.00	0.1041	0.8459	1
