Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0014850	1	161278656	161288966	ENSGGOG00000042232	1	140475382	140477623	ortholog_one2many	28.1124	33.1754	100		0.2233	0.5817	0
MGP_CAROLIEiJ_G0014850	1	161278656	161288966	ENSGGOG00000042027	1	140548712	140584467	ortholog_one2many	32.5301	54.3624	75		0.3175	0.7772	0
MGP_CAROLIEiJ_G0032839	9	117348823	117363847	ENSGGOG00000000716	3	43843692	43845434	ortholog_one2one	93.1034	93.1034	100	99.99	0.032	0.7029	1
MGP_CAROLIEiJ_G0016515	11	60603444	60937196	ENSGGOG00000000004	17	11728220	12113453	ortholog_one2one	86.7752	87.047	100	56.39	0.0723	0.603	1
MGP_CAROLIEiJ_G0016294	11	45695699	45712493	ENSGGOG00000014245	5	163119389	163142323	ortholog_one2one	73.0357	73.8267	100		0.1362	0.7877	1
MGP_CAROLIEiJ_G0018191	13	78624	102369	ENSGGOG00000003623	10	5810085	5858402	ortholog_one2many	96.1798	96.1798	50		0.0187	0.5061	0
MGP_CAROLIEiJ_G0018191	13	78624	102369	ENSGGOG00000040686	7	49536199	49537534	ortholog_one2many	68.5393	82.4324	0		0.0977	0.4576	0
MGP_CAROLIEiJ_G0027442	5	91817418	91847432	ENSGGOG00000005183	4	91998179	92024822	ortholog_one2one	69.7228	69.2797	100	100.00	0.2129	0.7973	1
MGP_CAROLIEiJ_G0024264	2	120531643	120557329	ENSGGOG00000043991	2A	15253815	15294454	ortholog_one2one	83.1169	83.6601	50	100.00	0.0887	0.8078	1
MGP_CAROLIEiJ_G0030481	7	129055097	129061155	ENSGGOG00000043142	16	29960670	29964558	ortholog_one2many	86.166	85.8268	100	100.00	0.0727	0.6086	1
MGP_CAROLIEiJ_G0029018	6	137700779	137823127	ENSGGOG00000017159	12	18155323	18520389	ortholog_one2many	83.0015	36.4738	75	94.37	0.0947	0.5056	0
MGP_CAROLIEiJ_G0026882	4	144972917	144978346	ENSGGOG00000010513	1	2072315	2080106	ortholog_one2one	82.4074	81.9018	100	100.00	0.1008	1.1336	1
MGP_CAROLIEiJ_G0030066	7	104520644	104536055	ENSGGOG00000011295	11	71265605	71279490	ortholog_one2one	92.3628	92.6576	75		0.0407	0.5772	1
MGP_CAROLIEiJ_G0023112	19	55694262	55710800	ENSGGOG00000027386	10	132182636	132202206	ortholog_one2one	63.9594	65.625	100	96.47	0.2124	1.4689	1
MGP_CAROLIEiJ_G0020074	15	76215032	76220625	ENSGGOG00000036616	22	25451354	25452952	ortholog_one2one	41.4573	75	100	61.39	0.1591	1.2543	0
MGP_CAROLIEiJ_G0016020	11	747116	762559	ENSGGOG00000000122	22	14139429	14160862	ortholog_one2one	72.7907	73.3021	100	100.00	0.1726	0.6409	1
MGP_CAROLIEiJ_G0017205	11	97127199	97140086	ENSGGOG00000003437	5	40624628	40626906	ortholog_one2one	59.0426	63.4286	100	100.00	0.2651	0.5917	1
MGP_CAROLIEiJ_G0020305	15	94873289	94912257	ENSGGOG00000006405	12	34139985	34165557	ortholog_one2one	91.8812	90.0971	100	99.54	0.0095	0.5754	1
MGP_CAROLIEiJ_G0024483	2	145046475	145092828	ENSGGOG00000010550	20	30779263	30835992	ortholog_one2one	94.4795	92.8682	100	65.86	0.0326	0.5015	1
MGP_CAROLIEiJ_G0017303	11	101524713	101840855	ENSGGOG00000000737	5	19854243	20266727	ortholog_one2one	97.7273	97.9167	100	35.32	0.0081	0.2959	1
MGP_CAROLIEiJ_G0021335	17	24831216	24867347	ENSGGOG00000008755	6	37142897	37183764	ortholog_one2one	79.3548	90.4412	75	62.87	0.0688	0.4243	1
MGP_CAROLIEiJ_G0022639	19	4109089	4171398	ENSGGOG00000009872	11	62839703	62913950	ortholog_one2one	69.5473	65.5039	75	37.00	0.2066	0.4306	1
MGP_CAROLIEiJ_G0016690	11	67896446	67912121	ENSGGOG00000009892	17	3518738	3543855	ortholog_one2one	83.9237	77	100	89.46	0.096	0.6612	1
MGP_CAROLIEiJ_G0030130	7	105959962	105960909												
MGP_CAROLIEiJ_G0032099	9	40983578	40985515												
MGP_CAROLIEiJ_G0022436	18	76440851	76459398	ENSGGOG00000025369	18	77731089	77748808	ortholog_one2one	70.8333	68.9189	100	93.16	0.2302	0.7333	1
MGP_CAROLIEiJ_G0018684	13	63123390	63123989												
MGP_CAROLIEiJ_G0016990	11	90384734	90398714	ENSGGOG00000011942	5	33037173	33054217	ortholog_one2one	93.2948	93.2948	100	6.05	0.0338	0.5033	1
MGP_CAROLIEiJ_G0023923	2	83841128	83846717	ENSGGOG00000016721	11	50850132	50851061	ortholog_one2one	81.6993	80.9062	25		0.1174	0.4891	0
MGP_CAROLIEiJ_G0024584	2	150144011	150190332	ENSGGOG00000006498	20	36984720	37032872	ortholog_one2one	64.4538	63.6515	100	100.00	0.2512	0.6506	1
MGP_CAROLIEiJ_G0030961	8	27277085	27421103	ENSGGOG00000022154	8	85183725	85323929	ortholog_one2one	71.3062	69.6167	100	58.53	0.1756	0.5431	1
MGP_CAROLIEiJ_G0026182	4	89907595	90251712	ENSGGOG00000036939	1	62226350	62298262	ortholog_one2many	28.7698	85.2941	25	59.00	0.0292	0.2296	0
MGP_CAROLIEiJ_G0026182	4	89907595	90251712	ENSGGOG00000027445	1	61638790	62285437	ortholog_one2many	99.0079	90.0722	100	90.01	0.0058	0.2169	1
MGP_CAROLIEiJ_G0028229	6	32669229	32742088	ENSGGOG00000008794	7	138211304	138277050	ortholog_one2one	84.9689	81.4286	100	84.86	0.0926	0.6663	1
MGP_CAROLIEiJ_G0023874	2	82791320	82792246												
MGP_CAROLIEiJ_G0030045	7	103056493	103155760	ENSGGOG00000000345	11	73097242	73260508	ortholog_one2one	76.9496	75.9031	100	61.03	0.1418	0.35	1
MGP_CAROLIEiJ_G0016724	11	69711779	69769705	ENSGGOG00000009735	17	2306117	2390857	ortholog_one2one	87.1609	82.3932	75	100.00	0.0735	0.5499	1
MGP_CAROLIEiJ_G0031469	8	96396730	96403354	ENSGGOG00000011899	16	58255675	58260799	ortholog_one2one	87.1951	86.1446	100	12.74	0.0702	0.4595	1
MGP_CAROLIEiJ_G0019381	14	52390090	52426209	ENSGGOG00000014274	13	4793565	4914823	ortholog_one2one	83.8488	83.8488	50	7.19	0.0994	0.6052	0
MGP_CAROLIEiJ_G0018556	13	50720439	50723831	ENSGGOG00000026626	15	12950917	12953486	ortholog_one2many	87.5622	82.6291	0		0.05	0.3716	0
MGP_CAROLIEiJ_G0018556	13	50720439	50723831	ENSGGOG00000025033	10	46557376	46560456	ortholog_one2many	80.597	82.6531	0		0.0642	0.35	0
MGP_CAROLIEiJ_G0018556	13	50720439	50723831	ENSGGOG00000011762	5	161400987	161404175	ortholog_one2many	100	91.7808	75		0	0	1
MGP_CAROLIEiJ_G0023435	2	28320906	28327435	ENSGGOG00000011178	9	111524099	111529950	ortholog_one2one	94.1896	94.1896	100	98.21	0.0272	0.776	1
MGP_CAROLIEiJ_G0026003	4	42453312	42501983	ENSGGOG00000001878	9	82407666	82458233	ortholog_one2one	88.2543	88.1593	100	61.57	0.063	0.3166	1
MGP_CAROLIEiJ_G0026008	4	43333499	43337263												
MGP_CAROLIEiJ_G0018046	12	97574695	97575922												
MGP_CAROLIEiJ_G0023883	2	82999128	83000063												
MGP_CAROLIEiJ_G0016019	11	736701	744193	ENSGGOG00000008764	22	14164818	14178778	ortholog_one2one	79.1429	79.3696	100	100.00	0.075	0.728	1
MGP_CAROLIEiJ_G0024042	2	100411125	100422732	ENSGGOG00000014384	11	30334663	30350069	ortholog_one2one	87.6812	93.0769	100	100.00	0.0316	0.6471	1
MGP_CAROLIEiJ_G0015372	10	56185829	56199175	ENSGGOG00000024879	10	39684221	39697173	ortholog_one2many	99.4949	99.4949	75	0.22	0.0023	0.3451	1
MGP_CAROLIEiJ_G0015372	10	56185829	56199175	ENSGGOG00000016645	4	132201947	132204516	ortholog_one2many	50	79.2	0		0.1158	0.5188	0
MGP_CAROLIEiJ_G0027340	5	79345847	79401555												
MGP_CAROLIEiJ_G0016647	11	65425920	65431564	ENSGGOG00000009180	17	4905095	4913838	ortholog_one2one	96.9163	96.9163	100	100.00	0.0133	0.4481	1
MGP_CAROLIEiJ_G0027585	5	106885559	106944355	ENSGGOG00000000979	12	108724579	108789345	ortholog_one2one	79.6545	78.1544	100	81.88	0.1188	0.8252	1
MGP_CAROLIEiJ_G0016926	11	82326266	82417970	ENSGGOG00000025045	5	24235662	24362406	ortholog_one2one	90.8511	88.5892	100	37.94	0.0469	0.4561	1
MGP_CAROLIEiJ_G0026245	4	99222375	99266305	ENSGGOG00000041610	1	54708483	54752631	ortholog_one2one	93.2367	92.7885	100	99.44	0.0395	0.3995	1
MGP_CAROLIEiJ_G0029156	7	2901570	2916455												
MGP_CAROLIEiJ_G0023598	2	59576533	59687401	ENSGGOG00000024851	2B	56753290	56884044	ortholog_one2one	78.2528	88.4454	100	39.83	0.0603	0.4559	1
MGP_CAROLIEiJ_G0031955	9	31052107	31140893	ENSGGOG00000013767	11	126125613	126231002	ortholog_one2one	82.9482	82.3576	100	38.61	0.0999	0.5791	1
MGP_CAROLIEiJ_G0016566	11	64121603	64126365	ENSGGOG00000015321	17	7885555	7890127	ortholog_one2many	84.2105	84.2105	75	100.00	0.0887	0.7297	1
MGP_CAROLIEiJ_G0018434	13	32240176	32411340	ENSGGOG00000001196	6	6194043	6382899	ortholog_one2one	87.0219	87.0219	100	100.00	0.0711	0.652	1
MGP_CAROLIEiJ_G0032504	9	83766264	83769289												
MGP_CAROLIEiJ_G0015345	10	53938561	54107219	ENSGGOG00000023366	10	36880228	36930661	ortholog_one2one	65.7143	77.4411	100	77.77	0.1746	0.838	1
MGP_CAROLIEiJ_G0032294	9	55180767	55191838	ENSGGOG00000043199	15	52444124	52461283	ortholog_one2one	89.0411	88.7372	100	100.00	0.0544	0.5456	1
MGP_CAROLIEiJ_G0031514	8	97309583	97338663	ENSGGOG00000036988	16	59368267	59403756	ortholog_one2one	89.5146	89.5146	100	100.00	0.0587	0.3212	1
MGP_CAROLIEiJ_G0027328	5	70300621	70316008	ENSGGOG00000040999	4	71790899	71806397	ortholog_one2one	75.6133	75.0716	100		0.1637	0.4904	1
MGP_CAROLIEiJ_G0022117	18	32993047	32998907	ENSGGOG00000016173	5	122994545	123000747	ortholog_one2one	70.0265	69.657	25	100.00	0.2102	0.5943	1
MGP_CAROLIEiJ_G0021284	17	22567440	22626606	ENSGGOG00000011220	5	157187174	157272392	ortholog_one2one	85.6049	87.4804	100	95.64	0.0684	0.5603	1
MGP_CAROLIEiJ_G0024630	2	155999146	156006688	ENSGGOG00000042845	20	43920559	43930490	ortholog_one2one	90.342	85.3612	100		0.042	0.663	1
MGP_CAROLIEiJ_G0019516	14	66583261	66636159	ENSGGOG00000006014	13	27322039	27391445	ortholog_one2one	95.0483	95.0483	100	39.66	0.0236	0.4089	1
MGP_CAROLIEiJ_G0030423	7	124793989	124893232	ENSGGOG00000002778	16	24531292	24638552	ortholog_one2one	98.7302	98.7302	100	100.00	0.0058	0.4526	1
MGP_CAROLIEiJ_G0024227	2	118240728	118243558												
MGP_CAROLIEiJ_G0026677	4	127142127	127144223												
MGP_CAROLIEiJ_G0026935	5	387431	413485												
MGP_CAROLIEiJ_G0022724	19	8831351	8842564												
MGP_CAROLIEiJ_G0021031	17	3178319	3186513	ENSGGOG00000036656	17	12259292	12260154	ortholog_one2many	81.4159	69.1729	0		0.0606	0.7415	0
MGP_CAROLIEiJ_G0015998	10	122402163	122403379												
MGP_CAROLIEiJ_G0027908	5	130942836	130944142	ENSGGOG00000011024	7	77949066	77949866	ortholog_one2one	71.9231	70.3008	100	10.79	0.1977	1.0766	1
MGP_CAROLIEiJ_G0015289	10	39125446	39130863	ENSGGOG00000004617	17	63903830	63904072	ortholog_one2one	67.1053	63.75	0		0.2036	0.3786	0
MGP_CAROLIEiJ_G0016908	11	81046330	81055682	ENSGGOG00000009144	5	21885091	21892636	ortholog_one2one	75.6681	92.7586	100		0.0294	0.6373	1
MGP_CAROLIEiJ_G0029049	6	143417015	143422835	ENSGGOG00000013274	13	667505	675634	ortholog_one2one	100	100	0		0	0	0
MGP_CAROLIEiJ_G0018544	13	50159088	50172212	ENSGGOG00000024915	5	160688183	160691161	ortholog_one2one	57.7419	54.1331	100		0.2929	0.5599	1
MGP_CAROLIEiJ_G0017505	11	115912629	115952323	ENSGGOG00000014076	5	1884159	1932334	ortholog_one2one	72.0524	73.0627	100	66.74	0.1533	0.9561	1
MGP_CAROLIEiJ_G0031476	8	96454182	96462881	ENSGGOG00000001482	16	58318597	58320773	ortholog_one2one	57.9545	56.9832	100	100.00	0.2635	0.9752	1
MGP_CAROLIEiJ_G0031574	8	102408999	102437432	ENSGGOG00000037576	CABD030161809.1	292	3915	ortholog_one2one	52.2727	51.6854	0		0.3275	0.7948	0
MGP_CAROLIEiJ_G0023555	2	47388604	47437473	ENSGGOG00000040178	2B	43514950	43566560	ortholog_one2one	60.3234	63.7878	100	70.21	0.2267	0.6574	1
MGP_CAROLIEiJ_G0015406	10	61207973	61298829	ENSGGOG00000008217	10	46360568	46465085	ortholog_one2one	92.126	91.7647	50	100.00	0.0388	0.9245	1
MGP_CAROLIEiJ_G0024158	2	112866590	112882028	ENSGGOG00000011737	15	19896181	19927506	ortholog_one2many	63.0177	81.8182	75		0.103	0.7182	1
MGP_CAROLIEiJ_G0018178	12	110417007	110473119	ENSGGOG00000016646	7	158631821	158712895	ortholog_one2one	70.971	69.1707	75	77.35	0.1701	0.7527	1
MGP_CAROLIEiJ_G0018293	13	16954893	16955429												
MGP_CAROLIEiJ_G0015541	10	73755910	73761725	ENSGGOG00000015917	19	454785	460949	ortholog_one2one	83.9844	81.749	100		0.0753	1.7779	1
MGP_CAROLIEiJ_G0032111	9	41209127	41217231	ENSGGOG00000008055	11	119072293	119080954	ortholog_one2one	87.2576	91.5698	100	100.00	0.0463	0.4581	1
MGP_CAROLIEiJ_G0017811	12	64406653	64453384	ENSGGOG00000015887	14	33648390	33717103	ortholog_one2one	89.4578	82.9609	100	100.00	0.0656	0.736	1
MGP_CAROLIEiJ_G0027724	5	116341803	116373352	ENSGGOG00000002241	12	122105813	122146436	ortholog_one2one	81.4286	84.2365	100		0.0273	0.6155	1
MGP_CAROLIEiJ_G0015635	10	75338183	75344178	ENSGGOG00000027202	19	3348008	3355962	ortholog_one2one	78.4512	91.3726	100		0.0443	1.6744	1
MGP_CAROLIEiJ_G0017316	11	102160766	102167687	ENSGGOG00000038526	7	30491479	30492070	ortholog_one2many	26.3547	59.4444	0		0.2968	0.995	0
MGP_CAROLIEiJ_G0017316	11	102160766	102167687	ENSGGOG00000006803	5	19419869	19424855	ortholog_one2many	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0020219	15	91662929	91692380	ENSGGOG00000004310	12	38167113	38198683	ortholog_one2one	95.3598	95.3598	75	91.17	0.0281	0.3431	1
MGP_CAROLIEiJ_G0032972	X	14180774	14200877												
MGP_CAROLIEiJ_G0023576	2	53994419	54201831	ENSGGOG00000001679	2B	50744881	50903021	ortholog_one2one	96.3866	96.2248	100	95.97	0.019	0.3022	1
MGP_CAROLIEiJ_G0028410	6	49512442	49555157	ENSGGOG00000004916	7	30715919	30754901	ortholog_one2one	92.5926	91.3396	75	59.13	0.0405	0.4855	1
MGP_CAROLIEiJ_G0023959	2	85384111	85396378	ENSGGOG00000008555	11	47447608	47459882	ortholog_one2one	90.4494	92.7063	100	100.00	0.0352	0.4182	1
MGP_CAROLIEiJ_G0013984	1	16345992	16363884	ENSGGOG00000005009	6	53245373	53265779	ortholog_one2one	92.4877	88.0422	100	99.63	0.0358	0.5928	1
MGP_CAROLIEiJ_G0032896	X	1875399	1895484	ENSGGOG00000000586	X	49650571	49659542	ortholog_one2one	90.08	80.8908	100		0.0568	0.471	1
MGP_CAROLIEiJ_G0032644	9	102859674	102864386	ENSGGOG00000007131	3	51361611	51366416	ortholog_one2one	94.5714	94.302	100	100.00	0.0305	0.6114	1
MGP_CAROLIEiJ_G0014669	1	131062012	131084557	ENSGGOG00000016458	1	176538791	176566962	ortholog_one2one	76.5321	77.4584	100	89.49	0.1272	0.7059	1
MGP_CAROLIEiJ_G0016716	11	69215340	69216429	ENSGGOG00000023226	17	3048127	3051524	ortholog_one2many	82.3529	78.4661	50		0.0867	0.617	0
MGP_CAROLIEiJ_G0031382	8	84774394	84796508												
MGP_CAROLIEiJ_G0032060	9	36827023	36827955												
MGP_CAROLIEiJ_G0014606	1	125265177	125270183												
MGP_CAROLIEiJ_G0023638	2	65250797	65362332	ENSGGOG00000013405	2B	63379432	63548087	ortholog_one2one	98.4334	95.8069	100	24.42	0.0063	0.389	1
MGP_CAROLIEiJ_G0025787	4	619873	625037	ENSGGOG00000016266	8	59346014	59351839	ortholog_one2one	82.0896	82.397	100		0.0911	0.814	1
MGP_CAROLIEiJ_G0025346	3	89643064	89672157	ENSGGOG00000004337	1	129702256	129725867	ortholog_one2many	78.0612	77.665	100	58.85	0.1163	0.3915	1
MGP_CAROLIEiJ_G0025346	3	89643064	89672157	ENSGGOG00000040624	6	74553992	74557631	ortholog_one2many	66.5816	71.9008	0		0.1539	0.4899	0
MGP_CAROLIEiJ_G0022486	19	804886	806830												
MGP_CAROLIEiJ_G0019759	15	34463400	34478641	ENSGGOG00000001979	8	105327364	105344254	ortholog_one2one	73.8298	73.8298	100	38.09	0.1689	0.5755	1
MGP_CAROLIEiJ_G0017766	12	52098460	52103392	ENSGGOG00000026494	14	8765560	8768409	ortholog_one2one	78.4946	87.6877	100	18.67	0.0188	0.468	1
MGP_CAROLIEiJ_G0030576	7	134425056	134508844	ENSGGOG00000009734	10	139001641	139087116	ortholog_one2one	92.1569	92.1569	100	100.00	0.0408	0.7282	1
MGP_CAROLIEiJ_G0015599	10	74704880	74742060	ENSGGOG00000006580	19	1867032	1919933	ortholog_one2one	88.6949	87.9637	100	100.00	0.0522	1.3677	1
MGP_CAROLIEiJ_G0017254	11	98407052	98424463	ENSGGOG00000012852	5	39052041	39069360	ortholog_one2one	80.3485	79.8845	100	93.84	0.1135	0.6017	1
MGP_CAROLIEiJ_G0014308	1	71492380	71588766	ENSGGOG00000015636	2B	115429608	115528685	ortholog_one2one	96.6942	96.2963	100	76.24	0.0115	0.4328	1
MGP_CAROLIEiJ_G0028678	6	93127010	93149152												
MGP_CAROLIEiJ_G0022951	19	38158683	38234490												
MGP_CAROLIEiJ_G0020632	16	24436613	24481641	ENSGGOG00000039295	3	194511556	194576687	ortholog_one2one	72.3077	70.6767	100	83.08	0.1728	0.5384	1
MGP_CAROLIEiJ_G0019961	15	71350068	71375871	ENSGGOG00000008063	22	19839814	19850755	ortholog_many2many	33.3333	35.1429	50		0.6361	0.9878	0
MGP_CAROLIEiJ_G0019961	15	71350068	71375871	ENSGGOG00000002011	22	19904398	19919256	ortholog_many2many	33.6043	29.9517	50		0.6412	0.7685	0
MGP_CAROLIEiJ_G0019961	15	71350068	71375871	ENSGGOG00000008060	22	19782211	19793243	ortholog_many2many	40.3794	45.0151	50		0.4713	0.8593	0
MGP_CAROLIEiJ_G0019961	15	71350068	71375871	ENSGGOG00000002009	22	19877423	19890784	ortholog_many2many	37.6694	30.9577	50		0.5453	0.7272	0
MGP_CAROLIEiJ_G0025724	3	139649987	139689562	ENSGGOG00000039621	1	85452016	85508742	ortholog_one2one	51.236	72.381	100		0.1399	0.4301	1
MGP_CAROLIEiJ_G0024763	2	166619708	166688405	ENSGGOG00000016623	20	58126374	58191639	ortholog_one2one	55.9779	54.4425	100	80.71	0.3343	0.7885	1
MGP_CAROLIEiJ_G0021737	17	47468744	47931774	ENSGGOG00000016312	3	17445772	17823661	ortholog_one2one	87.1921	86.4469	50	39.95	0.0574	0.4017	0
MGP_CAROLIEiJ_G0016604	11	64662198	64664918	ENSGGOG00000022372	9	47135424	47140182	ortholog_one2many	37.6147	91.791	0		0.0411	0.5164	0
MGP_CAROLIEiJ_G0016604	11	64662198	64664918	ENSGGOG00000001672	17	7326882	7329178	ortholog_one2many	97.5535	97.5535	100	100.00	0.0121	0.3793	1
MGP_CAROLIEiJ_G0018729	13	70600235	70611191	ENSGGOG00000037801	20	36315828	36316161	ortholog_one2many	61.6822	77.6471	0		0.1237	0.6216	0
MGP_CAROLIEiJ_G0018729	13	70600235	70611191	ENSGGOG00000009175	5	78724656	78733809	ortholog_one2many	86.9159	87.7358	100		0.061	0.4796	1
MGP_CAROLIEiJ_G0022274	18	49571246	49589555												
MGP_CAROLIEiJ_G0017023	11	91964557	91967769	ENSGGOG00000001945	5	34749927	34754320	ortholog_one2one	93.007	93.662	100	71.55	0.0305	0.5582	1
MGP_CAROLIEiJ_G0020152	15	83044509	83069505	ENSGGOG00000034816	22	34116685	34145433	ortholog_one2one	77.0232	75.9487	100	100.00	0.1512	0.8421	1
MGP_CAROLIEiJ_G0031565	8	101968674	101989648	ENSGGOG00000005949	16	61488691	61516071	ortholog_one2one	83.3027	85.0984	100	100.00	0.0817	0.5586	1
MGP_CAROLIEiJ_G0028794	6	114523063	114526017	ENSGGOG00000028531	12	1522242	1547763	ortholog_one2one	86.25	94.5205	100		0.0036	0.5062	1
MGP_CAROLIEiJ_G0020191	15	87178552	87191615	ENSGGOG00000015647	12	44026859	44042243	ortholog_one2one	94.9309	94.9309	75	83.32	0.0284	0.5287	1
MGP_CAROLIEiJ_G0017168	11	96210236	96219147	ENSGGOG00000012786	5	41683339	41692231	ortholog_one2one	37.7389	50.3185	100		0.3386	1.077	0
MGP_CAROLIEiJ_G0032176	9	46142977	46153216												
MGP_CAROLIEiJ_G0017534	11	116524458	116532907	ENSGGOG00000026754	5	1213362	1219144	ortholog_one2one	98.7654	98.7654	100		0.0049	1.064	1
MGP_CAROLIEiJ_G0028007	5	137777902	137801466	ENSGGOG00000039925	17	21734207	21739525	ortholog_one2many	72.1622	78.9941	0		0.116	0.5964	0
MGP_CAROLIEiJ_G0028007	5	137777902	137801466	ENSGGOG00000037353	4	98012673	98018325	ortholog_one2many	65.1351	75.3125	0		0.1308	0.6414	0
MGP_CAROLIEiJ_G0028953	6	128649536	128650444	ENSGGOG00000010080	12	10672382	10673305	ortholog_one2many	52.649	51.7915	50		0.3759	0.5561	0
MGP_CAROLIEiJ_G0019068	14	23488975	23535730	ENSGGOG00000015932	3	53482540	53520048	ortholog_one2one	78.8578	86.3032	100	67.68	0.0681	0.7655	1
MGP_CAROLIEiJ_G0018927	13	112527467	112528395												
MGP_CAROLIEiJ_G0024464	2	144458892	144463146												
MGP_CAROLIEiJ_G0029187	7	11593629	11608179	ENSGGOG00000012952	19	57423628	57454267	ortholog_one2one	27.4887	42.9329	75	50.00	0.3254	1.3466	0
MGP_CAROLIEiJ_G0033516	X	143962810	143966111	ENSGGOG00000027873	X	23936806	23939864	ortholog_one2one	93.2584	97.076	50		0.0155	0.3627	0
MGP_CAROLIEiJ_G0022775	19	10567187	10568289	ENSGGOG00000043110	11	57497199	57498143	ortholog_one2many	73.6156	71.9745	50		0.1726	0.7356	0
MGP_CAROLIEiJ_G0031824	9	15658993	15659910												
MGP_CAROLIEiJ_G0020732	16	34915213	34925674	ENSGGOG00000007271	6	27000118	27013086	ortholog_one2one	18.0602	10.5263	0		1.247	50.5338	0
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000037831	12	29633227	29634759	ortholog_one2many	39.4415	90.0398	0		0.0465	0.4217	0
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000042033	3	37426248	37429732	ortholog_one2many	79.5812	84.9162	0		0.0674	0.4727	0
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000025469	12	8106148	8107390	ortholog_one2many	38.0454	89.3443	0		0.0521	0.4167	0
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000008267	2B	90196937	90212905	ortholog_one2many	97.5567	91.7898	100		0.0121	0.47	1
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000038059	4	157077402	157079147	ortholog_one2many	65.9686	80.9422	0		0.0874	0.4922	0
MGP_CAROLIEiJ_G0014143	1	48980613	48991308	ENSGGOG00000038467	21	19933142	19935130	ortholog_one2many	62.3037	75.9574	0		0.1226	0.5058	0
MGP_CAROLIEiJ_G0021722	17	45051273	45062453												
MGP_CAROLIEiJ_G0022219	18	37433378	37434098												
MGP_CAROLIEiJ_G0032368	9	62858305	62880536	ENSGGOG00000013379	15	43137507	43153240	ortholog_one2one	75.6302	50.8475	100	100.00	0.2106	0.4147	1
MGP_CAROLIEiJ_G0033416	X	124926786	124930148	ENSGGOG00000043367	X	103123365	103123718	ortholog_one2one	70.0855	70.0855	100	66.06	0.177	0.6498	1
MGP_CAROLIEiJ_G0023180	2	8676245	8866635	ENSGGOG00000015171	10	15747944	15959647	ortholog_one2one	88.2298	88.1468	50	13.25	0.0604	0.5395	0
MGP_CAROLIEiJ_G0024968	3	40505519	40511523	ENSGGOG00000024991	4	146275341	146276453	ortholog_one2one	80.5405	80.5405	100	100.00	0.1026	0.8715	1
MGP_CAROLIEiJ_G0030150	7	106178272	106179294	ENSGGOG00000013363	11	4911637	4912602	ortholog_one2many	74.7573	71.9626	0		0.1637	1.8099	0
MGP_CAROLIEiJ_G0018705	13	68266860	68288450	ENSGGOG00000002607	17	94547429	94593035	ortholog_one2one	61.7778	61.3958	100	74.08	0.2598	1.4787	1
MGP_CAROLIEiJ_G0019265	14	46060659	46061114												
MGP_CAROLIEiJ_G0022105	18	32468780	32474789	ENSGGOG00000041000	5	122380104	122385718	ortholog_one2one	98.2524	98.062	100	100.00	0.0086	0.1563	1
MGP_CAROLIEiJ_G0016636	11	65282667	65284204	ENSGGOG00000011462	17	4734561	4735858	ortholog_one2one	57.3209	63.8889	100	45.79	0.2558	0.8795	1
MGP_CAROLIEiJ_G0014109	1	40266271	40266878												
MGP_CAROLIEiJ_G0027636	5	109083229	109249455	ENSGGOG00000000123	12	119373484	119578062	ortholog_one2one	77.0642	76.3636	100	91.86	0.1368	1.4164	1
MGP_CAROLIEiJ_G0029181	7	11199927	11200922												
MGP_CAROLIEiJ_G0029104	7	818352	835963	ENSGGOG00000005126	19	53746412	53767878	ortholog_one2one	86.7391	86.7391	100	100.00	0.0722	0.6641	1
MGP_CAROLIEiJ_G0030560	7	132871359	132921648	ENSGGOG00000005120	10	137448694	137505979	ortholog_one2one	43.5065	16.5842	100	100.00	0.6358	1.4456	0
MGP_CAROLIEiJ_G0014926	1	164223603	164237109	ENSGGOG00000005937	1	137929439	137947405	ortholog_one2many	42.7885	43.7346	100		0.4757	0.94	0
MGP_CAROLIEiJ_G0015413	10	62180088	62268768	ENSGGOG00000016938	10	47784870	47868100	ortholog_one2one	72.9373	72.578	100	20.77	0.166	0.7819	1
MGP_CAROLIEiJ_G0030867	8	15198379	15203181												
MGP_CAROLIEiJ_G0018898	13	106260317	106263335	ENSGGOG00000009166	17	40729146	40731823	ortholog_one2one	80.3977	80.8571	100		0.095	0.9183	1
MGP_CAROLIEiJ_G0027622	5	108268088	108273922	ENSGGOG00000027142	12	120533463	120541216	ortholog_one2one	77.9279	82.381	100		0.1364	0.6236	1
MGP_CAROLIEiJ_G0015273	10	37110336	37156575												
